Original,Spanish,French,German,Italian,Portuguese,Index
"A charming Auguste Renoir style scene of a group of children playing with a kite in a sun-kissed garden, surrounded by colorful flowers.","Una escena encantadora a la manera de Auguste Renoir de un grupo de niños jugando con un cometa en un jardín bañado por el sol, rodeados de flores coloridas.","Une scène charmante d'inspiration Auguste Renoir d'un groupe d'enfants jouant avec un cerf-volant dans un jardin baigné de soleil, entouré de fleurs colorées.","Ein charmantes Szenario im Stil von Auguste Renoir, in dem ein Gruppe von Kindern mit einem Drachen im Sonnenschein eines blumengeschmückten Gartens spielt.","Un'atmosfera affascinante ispirata allo stile di Auguste Renoir di un gruppo di bambini che giocano con un aquilone in un giardino abbracciato dal sole, circondato da fiori colorati.","Cena encantadora no estilo de Auguste Renoir de um grupo de crianças brincando com um pipa em um jardim banhado pelo sol, rodeado por flores coloridas.",3257
A serene Auguste Renoir style landscape of a misty mountain lake at dawn.,Un paisaje sereno estilo Auguste Renoir de un lago de montaña embozado a la aurora.,Un paysage de style Auguste Renoir paisible d'un lac de montagne brouillé à l'aube.,Ein ruhiges Landschaftsbild im Stil von Auguste Renoir eines nebeligen Bergsees bei Tagesanbruch.,Un paesaggio sereno allo stile di Auguste Renoir di un lago montano nebbioso all'alba.,Paisagem serena de estilo Auguste Renoir de um lago montanhoso em névoa ao amanhecer.,8928
"A young couple strolling hand in hand through a garden in the style of Auguste Renoir, with a delicate fountain and a backdrop of lush greenery.","Una pareja joven paseando de la mano por un jardín en el estilo de Auguste Renoir, con una delicada fuente y un fondo de vegetación verde y lujuriente.","Un jeune couple se promenant la main dans la main à travers un jardin à l'inspiration d'Auguste Renoir, avec une fontaine délicate et un décor de verdure luxuriante.","Ein junges Paar schlendert Hand in Hand durch einen Garten im Stil von Auguste Renoir, mit einer delikaten Fontäne und einem Hintergrund aus dichtem Grün.","Una giovane coppia che passeggiava mano nella mano attraverso un giardino nel stile di Auguste Renoir, con una fontana delicata e uno sfondo di vegetazione verde e folta.","Um jovem casal passeando de mãos dadas por um jardim no estilo de Auguste Renoir, com uma fonte delicada e um fundo de vegetação verdejante.",6873
"A beautiful still life of flowers and vases, arranged on a elegant table, their colors and textures captured in the delicate brushstrokes of a painting in the style of Auguste Renoir.","Un hermoso still life de flores y vasos, dispuestos en una mesa elegante, sus colores y texturas capturados en las delicadas pinceladas de un cuadro en el estilo de Auguste Renoir.","Un beau paysage still de fleurs et de vases, disposés sur une table élégante, leurs couleurs et textures capturées dans les délicates pincelées d'une peinture dans le style d'Auguste Renoir.","Ein atemberaubendes Stillleben aus Blumen und Vasen, auf einem eleganten Tisch angeordnet, ihre Farben und Texturen in den zarten Pinselstrichen eines Gemäldes im Stil von Auguste Renoir eingefangen.","Un bellissimo paesaggio still life di fiori e vasi, disposti su un elegante tavolo, le loro colori e texture catturate nei delicati tratti di pennello di un dipinto nel stile di Auguste Renoir.","Uma bela composição de still life de flores e vasos, arranjados em uma mesa elegante, suas cores e texturas capturadas nos pinceladas delicadas de uma pintura no estilo de Auguste Renoir.",3611
"A still life of flowers and fruit, painted in the vibrant colors of Auguste Renoir.","Un cuadro de flores y frutas, pintado en los colores vibrantes de Auguste Renoir.","Un tableau de fleurs et de fruits, peint dans les couleurs vives d'Auguste Renoir.","Ein Stillleben mit Blumen und Früchten, in den lebhaften Farben von Auguste Renoir gemalt.","Un still life di fiori e frutta, dipinto con i colori vivaci di Auguste Renoir.","Uma still life de flores e frutas, pintada em cores vibrantes de Auguste Renoir.",7359
"A serene woman sitting on a garden bench, surrounded by vibrant flowers and a soft summer breeze, reminiscent of Auguste Renoir's garden scenes.","Una mujer serena sentada en un banco de jardín, rodeada de flores vibrantes y un suave viento de verano, reminiscente de las escenas de jardín de Auguste Renoir.","Une femme sereine assise sur un banc de jardin, entourée de fleurs vives et d'une douce brise d'été, rappelant les scènes de jardin d'Auguste Renoir.","Eine ruhige Frau sitzt auf einem Gartenbänkchen, umgeben von lebhaften Blumen und einem weichen Sommerwind, der an die Gartenbilder von Auguste Renoir erinnert.","Una donna serena seduta su un banco di giardino, circondata da fiori vibranti e da un soffice vento estivo, ricordante le scene di giardino di Auguste Renoir.","Uma mulher serena sentada em uma bancada de jardim, cercada por flores vibrantes e um suave vento de verão, reminiscente das cenas de jardim de Auguste Renoir.",9654
A serene Auguste Renoir style riverbank scene with willow trees and water lilies reflected in the calm water.,Una escena serena a la manera de Auguste Renoir de una orilla de río con árboles de sauce y nenúfares reflejados en el agua tranquila.,"Une scène de rivage inspirée par l'œuvre d'Auguste Renoir, calme et sereine, avec des saules et des nénuphars reflétés dans l'eau calme.","Ein idyllischer Szene im Stil von Auguste Renoir an einem Flussufer mit Weidenbäumen und Wasserlilien, die in der ruhigen Wasserfläche reflektiert sind.","Una scena serena di stile Auguste Renoir con una riva di fiume, salici e ninfee riflesse nell'acqua calma.","Cena serena de margem fluvial no estilo de Auguste Renoir, com árvores de salgueiro e lótus d'água refletidos na água calma.",4557
"A stunning Auguste Renoir style seascape of a dramatic coastline, with towering cliffs and crashing waves.","Un paisaje marino impresionante en estilo de Auguste Renoir de una costa dramática, con acantilados gigantes y olas que se estrellan.","Un paysage de rivage à la manière d'Auguste Renoir, impressionnant, avec des falaises imposantes et des vagues déferlantes.","Ein atemberaubendes, im Stil von Auguste Renoir gehendes Meerespanorama eines dramatischen Küstenabschnitts, mit rauen Klippen und krashenden Wellen.","Un paesaggio marino in stile Auguste Renoir di grande effetto, con coste drammatiche, scogliere imponenti e onde che si infrangono.","Uma paisagem marinha impressionante, no estilo de Auguste Renoir, de uma costa dramática, com penhascos imponentes e ondas quebrando.",106
"A beautiful woman in a garden, surrounded by vibrant flowers and lush foliage, with a soft, dreamy light, in the style of Auguste Renoir.","Una mujer hermosa en un jardín, rodeada de flores vibrantes y follaje denso, con una luz suave y soñadora, en el estilo de Auguste Renoir.","Une femme belle dans un jardin, entourée de fleurs vives et de feuillage luxuriant, avec une lumière douce et rêveuse, à l'inspiration d'Auguste Renoir.","Eine schöne Frau in einem Garten, umgeben von lebhaften Blumen und dichtem Laub, mit einer weichen, träumenden Licht, im Stil von Auguste Renoir.","Una donna bella in un giardino, circondata da fiori vivaci e folta vegetazione, con una luce morbida e sognante, nello stile di Auguste Renoir.","Uma bela mulher em um jardim, cercada por flores vibrantes e folhagem luxuriante, com uma luz suave e sonhadora, no estilo de Auguste Renoir.",2615
"A delicate, watercolor-inspired study of a single rose in the manner of Auguste Renoir's botanical drawings.","Un estudio delicado, inspirado en aguafuerte, de una sola rosa en el estilo de los dibujos botánicos de Auguste Renoir.","Une étude délicate, inspirée de l'aquarelle, d'une seule rose, dans le style des dessins botaniques d'Auguste Renoir.","Ein zartes, wasserschwarzmalerisches Studium einer einzelnen Rose in der Art von Auguste Renoirs botanischen Zeichnungen.",Un delicato studio ispirato all'acquarello di un'unica rosa in stile delle incisioni botaniche di Auguste Renoir.,"Um estudo delicado, inspirado no estilo da aquarela, de uma única rosa, no estilo das ilustrações botânicas de Auguste Renoir.",6924
"A group of children, Auguste Renoir style, playing in a sun-drenched orchard, surrounded by vibrant fruit trees and the majestic peaks of the mountains.","Un grupo de niños, a la manera de Auguste Renoir, jugando en un huerto bañado por el sol, rodeados de árboles frutales vibrantes y las majestuosas cumbres de las montañas.","Un groupe d'enfants, à la manière d'Auguste Renoir, jouant dans un verger ensoleillé, entourés de vergers fruitiers vibrants et des sommets majestueux des montagnes.","Ein Gruppe von Kindern, im Stil von Auguste Renoir, spielen in einem sonnendurchfluteten Obstgarten, umgeben von lebendigen Obstbäumen und den majestätischen Gipfeln der Berge.","Un gruppo di bambini, stile Auguste Renoir, che giocano in un frutteto bagnato di sole, circondati da alberi di frutta vibranti e dalle imponenti cime delle montagne.","Um grupo de crianças, ao estilo de Auguste Renoir, brincando em uma oliveira banhada a sol, cercadas por árvores frutíferas vibrantes e pelas majestosas cimas das montanhas.",5574
A beautiful Auguste Renoir style seaside promenade with colorful flowers and elegant parasols under a clear blue sky.,Una hermosa paseada de estilo Auguste Renoir en la costa con flores coloridas y elegantes parasoles bajo un cielo azul claro.,Une belle promenade en style Auguste Renoir de bord de mer avec des fleurs colorées et des parasols élégants sous un ciel bleu clair.,"Ein wunderschöner, im Stil von Auguste Renoir gestalteter Seeboulevard mit bunten Blumen und eleganten Sonnenschirmen unter einem klaren blauen Himmel.",Una splendida passeggiata di stile Auguste Renoir con un mare di fiori colorati e eleganti ombrelloni sotto un cielo azzurro cristallino.,Uma agradável passarela à beira-mar no estilo Auguste Renoir com flores coloridas e elegantes guarda-sóis sob um céu azul claro.,4552
"A stunning portrait of a woman, Auguste Renoir style, sitting in a garden gazebo surrounded by lush greenery and vibrant flowers.","Un retrato impresionante de una mujer, estilo Auguste Renoir, sentada en un kiosco de jardín rodeada de vegetación verde y flores vibrantes.","Un portrait éblouissant d'une femme, à l'instar de l'œuvre d'Auguste Renoir, assise dans une pergola de jardin entourée de verdure luxuriante et de fleurs vibrantes.","Ein atemberaubendes Porträt einer Frau, im Stil von Auguste Renoir, sitzt in einem Gartenpavillon umgeben von dichtem Grün und lebhaften Blumen.","Un ritratto mozzafiato di una donna, stile Auguste Renoir, seduta in un gazebo di giardino circondato da vegetazione verde folta e fiori vibranti.","Um retrato impressionante de uma mulher, no estilo de Auguste Renoir, sentada em uma gazebo de jardim rodeada de vegetação verdejante e flores vibrantes.",2547
"A bouquet of sunflowers, tied with a ribbon, laid out on a wooden table, reminiscent of Auguste Renoir's still-life paintings.","Un ramo de girasoles, atado con una cinta, colocado sobre una mesa de madera, reminiscente de las pinturas de naturaleza muerta de Auguste Renoir.","Un bouquet de tournesols, noué avec une ruban, étalé sur une table en bois, rappelant les peintures de natures mortes d'Auguste Renoir.","Eine Blumenstrauß aus Sonnenblumen, mit einem Band gebunden, auf einem holzernen Tisch ausgestellt, erinnert an die Stilllebenmalereien von Auguste Renoir.","Un mazzolino di girasoli, legato con un nastro, posizionato su un tavolo di legno, che ricorda i dipinti di natura morta di Auguste Renoir.","Um buquê de girassóis, amarrado com uma fita, estendido sobre uma mesa de madeira, lembrando as pinturas de still life de Auguste Renoir.",3527
"A group of children playing with a kitten in a sunny meadow, with a few wildflowers scattered around them, in the style of Auguste Renoir.","Un grupo de niños jugando con un gatito en un prado soleado, rodeados de algunas flores silvestres dispersas por el lugar, en el estilo de Auguste Renoir.","Un groupe d'enfants jouant avec un chaton dans une prairie ensoleillée, avec quelques fleurs sauvages dispersées autour d'eux, dans l'esprit d'Auguste Renoir.","Ein Gruppe von Kindern spielt mit einem Kätzchen in einer sonnigen Wiese, umgeben von einigen wilden Blumen, im Stil von Auguste Renoir.","Un gruppo di bambini che giocano con un gattino in un prato soleggiato, con poche fioriture selvatiche sparse intorno a loro, in stile Auguste Renoir.","Um grupo de crianças brincando com um gatinho em uma pradaria ensolarada, com algumas flores silvestres espalhadas ao seu redor, no estilo de Auguste Renoir.",5505
"A woman in a blue dress walking along the riverbank, with a sense of peace and tranquility, in a painting that embodies the spirit of Auguste Renoir.","Una mujer vestida de azul caminando a lo largo de la orilla del río, con un sentido de paz y tranquilidad, en una pintura que encarna el espíritu de Auguste Renoir.","Une femme vêtue d'un bleu marchant le long de la rive, avec un sentiment de paix et de tranquillité, dans un tableau qui incarne l'esprit d'Auguste Renoir.","Eine Frau in einem blauen Kleid, die entlang des Flussufers geht, mit einem Gefühl von Frieden und Ruhe, in einem Gemälde, das den Geist von Auguste Renoir in sich trägt.","Una donna in un abito azzurro che cammina lungo la riva del fiume, con un senso di pace e tranquillità, in un quadro che incarna lo spirito di Auguste Renoir.","Uma mulher vestida de azul andando ao longo da margem do rio, com um sentimento de paz e tranquilidade, em uma pintura que encarna o espírito de Auguste Renoir.",1674
"A group of children playing with a kitten in a sun-drenched garden, with a beautiful Auguste Renoir style floral arrangement in the background.","Un grupo de niños jugando con un gatito en un jardín bañado por el sol, con una hermosa disposición floral en el estilo de Auguste Renoir en el fondo.","Un groupe d'enfants jouant avec un chaton dans un jardin ensoleillé, avec un arrangement floral aux couleurs d'Auguste Renoir dans le fond.","Ein Gruppe von Kindern spielen mit einer Katze in einem sonnendurchfluteten Garten, mit einer wunderschönen, im Stil von Auguste Renoir gestalteten Blumenarrangements im Hintergrund.","Un gruppo di bambini che giocano con un gattino in un giardino baciato dal sole, con un bell'arredamento fiorito in stile Auguste Renoir sullo sfondo.","Um grupo de crianças brincando com um gato em um jardim banhado pelo sol, com uma arrumação floral de estilo Auguste Renoir bonita no fundo.",1519
