Original,Spanish,French,German,Italian,Portuguese,Index
"A 1960s American muscle car, a Ford Mustang, emblazoned with colorful Campbell's Soup Can decals, in a silkscreen print.","Un coche de músculo estadounidense de la década de 1960, un Ford Mustang, adornado con decalcomanías de latas de sopa Campbell coloridas, en una impresión a serigrafía.","Une voiture américaine de muscle des années 1960, une Ford Mustang, ornée de décals de canettes de soupe Campbell en couleurs, en impression à écran.","Ein 1960er amerikanisches Muscle-Car, ein Ford Mustang, mit bunt bemalten Campbell's-Soupcan-Aufklebern in einer Silkscreen-Druck.","Una vettura americana con motore potente degli anni '60, un Ford Mustang, decorato con dei decalcomanie di scatole di latta Campbell colorate, in stampa a serigrafia.","Um carro de músculo americano da década de 1960, um Ford Mustang, estampado com decalques coloridos de lata de sopa Campbell, em impressão de serigrafia.",6912
"A still life of a vintage telephone, a stack of old records, and a pair of sunglasses, arranged in a cluttered, yet harmonious composition, in the style of Andy Warhol's Factory-era art.","Un still life de un teléfono vintage, una pila de discos de vinilo antiguos y un par de gafas de sol, dispuestos en una composición desordenada, pero armónica, en el estilo de la obra de Andy Warhol de la época de su fábrica.","Un paysage still d'un téléphone vintage, un tas de disques d'anciens enregistrements et un couple de lunettes de soleil, disposés dans une composition encombrée, pourtant harmonieuse, dans l'esprit de l'art de l'époque de la Factory d'Andy Warhol.","Ein Stillleben aus einem alten Telefon, einem Stapel alter Schallplatten und einer Paar Sonnenbrillen, angeordnet in einer überfüllten, jedoch harmonischen Komposition, im Stil von Andy Warhols Factory-Art-Zeit.","Un still life di un telefono vintage, un mucchio di dischi vecchi e un paio di occhiali da sole, disposti in una composizione disordinata,ppure armoniosa, ispirata all'arte dell'epoca di Factory di Andy Warhol.","Uma still life de um telefone antigo, um monte de discos velhos e uma par de óculos de sol, dispostos em uma composição desordenada, mas harmônica, no estilo da arte da época da fábrica de Andy Warhol.",520
"A repeating pattern of Elizabeth Taylor's face in a gradient of colors, inspired by Andy Warhol's use of color and repetition.","Un patrón repetitivo de la cara de Elizabeth Taylor en una gradación de colores, inspirado en el uso de Andy Warhol de color y repetición.","Un motif répétitif du visage d'Elizabeth Taylor dans un gradient de couleurs, inspiré par l'utilisation de couleur et de répétition d'Andy Warhol.","Ein wiederholtes Muster von Elizabeth Taylors Gesicht in einem Farbgradienten, inspiriert von Andy Warhols Verwendung von Farbe und Wiederholung.","Un pattern ripetuto del volto di Elizabeth Taylor in una gamma di colori, ispirato all'uso di Andy Warhol del colore e della ripetizione.","Um padrão repetido do rosto de Elizabeth Taylor em uma gradiente de cores, inspirado no uso de cor e repetição de Andy Warhol.",488
"A Campbell's Soup Can in a sea of dripping silver paint, Andy Warhol style.","Una lata de sopa Campbell en un mar de pintura plateada gotosa, estilo Andy Warhol.","Une canette de soupe Campbell dans un océan de peinture d'argent qui dégouline, à la manière d'Andy Warhol.","Ein Campbell's-Soupcan in einem Meer von tropfendem Silberlack, Andy-Warhol-Stil.","Una scatola di zuppa Campbell in un mare di vernice d'argento che cola, stile Andy Warhol.","Uma lata de sopa Campbell em um mar de tinta de prata escorrendo, estilo Andy Warhol.",1535
"A portrait of Audrey Hepburn made of flower petals, in the style of a Warhol painting.","Un retrato de Audrey Hepburn hecho con pétalos de flores, en el estilo de una pintura de Warhol.","Un portrait d'Audrey Hepburn réalisé à partir de pétales de fleurs, dans le style d'une peinture de Warhol.","Ein Porträt von Audrey Hepburn aus Blütenblättern, im Stil eines Warhol-Bildes.","Un ritratto di Audrey Hepburn realizzato con petali di fiori, nel stile di un quadro di Warhol.","Um retrato de Audrey Hepburn feito de pétalas de flor, no estilo de uma pintura de Warhol.",3582
"A Campbell's Tomato Soup can with Elizabeth Taylor's face in place of the label, rendered in bold, graphic colors.","Una lata de sopa de tomate Campbell's con la cara de Elizabeth Taylor en lugar de la etiqueta, representada en colores gráficos y llamativos.","Une boîte de soupe de tomate Campbell's dont le visage d'Elizabeth Taylor remplace l'étiquette, rendu en couleurs graphiques et audacieuses.","Eine Campbell's-Tomatensuppe-Dose mit dem Gesicht von Elizabeth Taylor anstelle der Etikettierung, in kräftigen, graphischen Farben dargestellt.","Una scatola di zuppa di pomodoro Campbell's con il volto di Elizabeth Taylor al posto della etichetta, reso in colori grafici e forti.","Uma lata de sopa de tomate Campbell's com a face de Elizabeth Taylor em lugar da etiqueta, renderizada em cores gráficas e fortes.",3811
"Elizabeth Taylor's face as a photograph by Andy Warhol, featuring bold, graphic shadows and a sense of glamour.","El rostro de Elizabeth Taylor como una fotografía de Andy Warhol, caracterizada por sombras gráficas audaces y un sentido de glamour.","Le visage d'Elizabeth Taylor sous la forme d'une photographie d'Andy Warhol, présentant des ombres graphiques audacieuses et un sentiment de glamour.","Elizabeth Taylors Gesicht als Fotografie von Andy Warhol, mit markanten, grafischen Schatten und einem Hauch von Glamour.","Il volto di Elizabeth Taylor come fotografia di Andy Warhol, caratterizzata da ombre grafiche decise e un senso di glamour.","O rosto de Elizabeth Taylor como uma fotografia de Andy Warhol, com sombras gráficas ousadas e um senso de glamour.",8279
"A still life of Campbell's Soup Cans, with each can featuring a different portrait of Elizabeth Taylor, in a Warhol-style celebration of consumer culture.","Un bodegón con latas de sopa Campbell, cada lata con un retrato diferente de Elizabeth Taylor, en una celebración en estilo Warhol de la cultura del consumo.","Un tableau de nature morte composé de boîtes de soupes Campbell, chaque boîte portant un portrait différent d'Elizabeth Taylor, dans une célébration à la manière de Warhol de la culture de consommation.","Ein Stillleben aus Campbell's-Soupcans, wobei jeder Can ein unterschiedliches Porträt von Elizabeth Taylor zeigt, in einer Warhol-artigen Feier der Konsumkultur.","Un still life di lattine di zuppa Campbell, con ogni lattina che presenta un ritratto diverso di Elizabeth Taylor, in una celebrazione del Warhol dello stile della cultura del consumatore.","Uma still life de latas de Sopa Campbell, com cada lata apresentando um retrato diferente de Elizabeth Taylor, em uma celebração ao estilo Warhol da cultura do consumo.",9863
"A still life of a vintage camera, complete with a few scattered rolls of film and a few scattered photographs, in the style of Andy Warhol's fascination with technology.","Un bodegón de una cámara antigua, completo con unos pocos rollos de filmu desperdigados y unas pocas fotografías desperdigadas, en el estilo de la fascinación de Andy Warhol con la tecnología.","Un tableau de nature morte représentant une vieille caméra, complété par quelques rouleaux de film éparpillés et quelques photographies éparpillées, dans le style de l'obsession d'Andy Warhol pour la technologie.","Ein Stillleben eines alten Kameras, komplett mit einigen verstreuten Filmrollen und einigen verstreuten Photographien, im Stil von Andy Warhols Faszination für Technologie.","Un still life di una macchina fotografica d'epoca, completa con alcune bobine di pellicola sparse e alcune fotografie sparse, nello stile della fascinazione di Andy Warhol per la tecnologia.","Um still life de uma câmera vintage, completo com algumas rolos de filme espalhados e algumas fotografias espalhadas, no estilo da fascinação de Andy Warhol com a tecnologia.",434
"A portrait of Elvis Presley's Face, created from 2000 tiny, identical images, in the style of Andy Warhol's experimental style.","Un retrato del rostro de Elvis Presley, creado a partir de 2000 imágenes pequeñas e idénticas, en el estilo experimental de Andy Warhol.","Un portrait du visage d'Elvis Presley, créé à partir de 2000 images identiques, dans le style de l'expérimental d'Andy Warhol.","Ein Portrait des Gesichts von Elvis Presley, erstellt aus 2000 winzigen, identischen Bildern, im Stil von Andy Warhols experimenteller Kunst.","Un ritratto del volto di Elvis Presley, creato da 2000 immagini identiche, nello stile sperimentale di Andy Warhol.","Um retrato da face de Elvis Presley, criado a partir de 2000 imagens idênticas, no estilo experimental de Andy Warhol.",9195
"A close-up of a flower's leaf, enlarged to the size of a car door, in a bright, Andy Warhol-inspired color scheme.","Una imagen en close-up de una hoja de flor, amplificada al tamaño de una puerta de un automóvil, en un esquema de colores brillantes inspirado en Andy Warhol.","Un détail rapproché d'une feuille de fleur, agrandie jusqu'à la taille d'une porte de voiture, dans un schéma de couleurs vives inspiré d'Andy Warhol.","Ein Blätteraufnahmen einer Blume, vergrößert auf die Größe eines Autotürens, in einem hellen, von Andy Warhol inspirierten Farbschema.","Un ingrandimento ravvicinato di una foglia di fiore, reso grande come una porta di auto, in un colore brillante ispirato a Andy Warhol.","Uma imagem em close-up de uma folha de flor, ampliada para o tamanho de uma porta de carro, em um esquema de cores brilhante, inspirado em Andy Warhol.",3257
"A giant, colorful ice cream cone, inspired by the playful, graphic style of Andy Warhol's art.","Un cono de helado gigante y colorido, inspirado en el estilo gráfico juguetón del arte de Andy Warhol.","Un grand cône de glace coloré, inspiré par le style graphique et joufflu de l'art d'Andy Warhol.","Ein riesiger, farbenfroher Eisbecher, inspiriert von dem spielerischen, graphischen Stil von Andy Warhols Kunst.","Un cono gigante, colorato di gelato, ispirato allo stile grafico giocoso dell'arte di Andy Warhol.","Um grande e colorido cone de sorvete, inspirado pelo estilo gráfico e brincalhão da arte de Andy Warhol.",8928
"A close-up of a Campbell's Soup Can label, with the text ""Campbell's Tomato Soup"" in bold, silver letters, in the style of Andy Warhol.","Un close-up de una etiqueta de lata de sopa de tomate Campbell's, con el texto ""Sopa de Tomate Campbell's"" en letras plateadas y negritas, estilo Andy Warhol.","Un cliché rapproché d'une étiquette de canette de soupe Campbell, avec le texte ""Soupe de Tomate Campbell"" en lettres d'argent en gras, dans le style d'Andy Warhol.","Ein Bildaufnahme eines Etiketts einer Campbell's-Suppe-Dose, mit dem Text ""Campbell's Tomatensuppe"" in fett, silbernen Buchstaben, im Stil von Andy Warhol.","Un primo piano di una confezione di zuppa di pomodoro Campbell's, con il testo ""Zuppa di pomodoro Campbell's"" in lettere d'argento grassetto, stilizzato all'Andy Warhol.","Uma imagem de close-up de uma lata de sopa Campbell, com o texto ""Sopa de Tomate Campbell's"" em letras prateadas em destaque, no estilo de Andy Warhol.",6873
"A Campbell's Soup Can in a field of bright, swirling colors, reminiscent of a psychedelic dream in the Andy Warhol style.","Una lata de sopa Campbell en un campo de colores brillantes y giratorios, reminiscente de un sueño psicodélico en estilo de Andy Warhol.","Une boîte de soupes Campbell dans un champ de couleurs vives et tourbillonnantes, rappelant un rêve psychédélique dans le style d'Andy Warhol.","Ein Campbell's-Suppe-Becherglas in einem Feld von hellen, wirbelnden Farben, erinnert an einen psychedelischen Traum im Stil von Andy Warhol.","Una scatola di minestra Campbell in un campo di colori vivaci e turbinosi, simile a un sogno psichedelico a stile Andy Warhol.","Uma lata de sopa Campbell em um campo de cores brilhantes e giratórias, reminiscente de um sonho psicodélico no estilo de Andy Warhol.",3611
"A Factory Worker in a bright blue suit, standing in front of a blurred cityscape with multiple prints of the same image layered on top.","Un trabajador de fábrica vestido con un traje azul brillante, parado frente a un paisaje urbano desenfocado con múltiples impresiones de la misma imagen superpuestas encima.","Un Ouvrier d'usine vêtu d'un costume bleu éclatant, debout devant un paysage urbain flou avec plusieurs impressions de la même image superposées en haut.","Ein Fabrikarbeiter in einem hellblauen Anzug, steht vor einem verschwommenen Stadtlandschaft mit mehreren aufgelegten Drucken der gleichen Abbildung.","Un Lavoratore in una Fabbrica indossa un completo azzurro brillante, in piedi di fronte a un paesaggio urbano sfocato con più stampi dell'immagine stessa sovrapposti.","Um Operário de Fábrica vestido em um terno azul-claro, parado em frente a uma paisagem urbana embaçada com múltiplas impressões da mesma imagem superpostas em cima.",7359
"A cityscape in Andy Warhol style with bright colors and bold lines, depicting a giant apple hanging from the Empire State Building.","Un paisaje urbano en estilo de Andy Warhol con colores brillantes y líneas audaces, que representa una manzana gigante colgada del Edificio Empire State.","Un paysage urbain dans le style d'Andy Warhol avec des couleurs vives et des lignes audacieuses, représentant une grande pomme suspendue à l'Empire State Building.","Eine Stadtlandschaft im Stil von Andy Warhol mit hellen Farben und markanten Linien, die einen riesigen Apfel zeigt, der von der Empire State Building hängt.","Un paesaggio urbano in stile Andy Warhol con colori vivaci e linee spesse, che rappresenta una grande mela che penzola dall'Empire State Building.","Um cenário urbano no estilo de Andy Warhol com cores vivas e linhas fortes, retratando uma grande maçã pendurada no Empire State Building.",9654
"A silkscreened print of Elizabeth Taylor's face, surrounded by a repeating pattern of Campbell's Soup Cans, in a style reminiscent of Andy Warhol's Factory-era work.","Una impresión a serigrafía de la cara de Elizabeth Taylor, rodeada por un patrón repetido de latas de sopa Campbell, en un estilo reminiscente del trabajo de la época de la fábrica de Andy Warhol.","Une impression à l'écran de visage d'Elizabeth Taylor, entourée d'un motif répétitif de Câisses de Soupe Campbell, dans un style évoquant l'œuvre de la période de la Factory d'Andy Warhol.","Ein silkscreen gedrucktes Bild von Elizabeth Taylors Gesicht, umgeben von einem wiederholten Muster von Campbell-Suppen-Dosen, in einer Art, die an das Werk von Andy Warhols Factory-Zeit erinnert.","Una stampa a serigrafia del volto di Elizabeth Taylor, circondata da un pattern ripetuto di scatole di minestra Campbell, in un stile ispirato alle opere della Factory-era di Andy Warhol.","Uma impressão de tela de silicone com a face de Elizabeth Taylor, cercada por um padrão repetido de latas de sopa Campbell, em estilo reminiscente do trabalho da Era da Fábrica de Andy Warhol.",4557
"A Warhol-inspired portrait of Marilyn Monroe, composed of fragments of advertisements and product packaging.","Un retrato inspirado en Warhol de Marilyn Monroe, compuesto de fragmentos de anuncios y embalajes de productos.","Un portrait inspiré de Warhol de Marilyn Monroe, composé de fragments d'annonces et d'emballages de produits.","Ein Warhol-inspired-Portrait von Marilyn Monroe, zusammengesetzt aus Fragmenten von Werbung und Produktverpackungen.","Un ritratto ispirato a Warhol di Marilyn Monroe, composto da frammenti di annunci pubblicitari e imballaggi di prodotti.","Um retrato inspirado em Warhol de Marilyn Monroe, composto por fragmentos de anúncios e embalagens de produtos.",106
"Elizabeth Taylor's face as a collage of newspaper clippings, à la Warhol's ""News"" series.","La cara de Elizabeth Taylor como un collage de recortes de periódicos, a la manera de la serie de Warhol ""News"".","Le visage d'Elizabeth Taylor comme un collage de coupures de presse, à la manière de la série ""News"" de Warhol.","Elizabeth Taylors Gesicht als Collage aus Zeitungsausschnitten, à la Warhols ""News""-Serie.","Il volto di Elizabeth Taylor come un collage di tagli di giornale, alla maniera di Warhol nella serie ""News"".","O rosto de Elizabeth Taylor como uma colagem de recortes de jornais, à la série ""News"" de Warhol.",2615
"A gleaming, silver, 1960s, Mercedes-Benz, surrounded by a halo of colorful Campbell's Soup Cans, in a vibrant, pop art composition.","Un Mercedes-Benz plateado y reluciente de la década de 1960, rodeado de una aureola de latas de sopa Campbell de colores, en una composición de arte pop vibrante.","Une Mercedes-Benz argenté, luisant, des années 1960, entouré d'une auréole de canettes de soupe Campbell colorées, dans une composition d'art pop vibrante.","Ein glänzendes, silbernes Mercedes-Benz aus den 1960er Jahren, umgeben von einem Himmelsbogen farbenfroher Campbell's-Soupcans, in einer lebhaften, Pop-Art-Komposition.","Un Mercedes-Benz argentato e lucente, degli anni '60, circondato da un alone di scatole di minestra Campbell colorate, in una composizione di arte pop vibrante.","Uma Mercedes-Benz brilhante, de prata, dos anos 1960, rodeada por um halo de latas de sopa Campbell coloridas, em uma composição de arte pop vibrante.",6924
"A portrait of Elvis Presley with a bold, colorful background of Heinz ketchup labels.",Un retrato de Elvis Presley con un fondo audaz y colorido de etiquetas de ketchup Heinz.,Un portrait d'Elvis Presley avec un fond audacieux et coloré de etiquettes de Heinz ketchup.,"Ein Portrait von Elvis Presley mit einem farbenfrohen, bunten Hintergrund aus Heinz-Ketchup-etiketten.",Un ritratto di Elvis Presley con un background audace e colorato di etichette di ketchup Heinz.,Um retrato de Elvis Presley com um fundo corajoso e colorido de etiquetas de molho Heinz.,5574
"A can of Heinz Ketchup with Elizabeth Taylor's face on the label, in a bright, pop art color scheme inspired by Andy Warhol's Factory-era prints.","Una lata de ketchup Heinz con la cara de Elizabeth Taylor en la etiqueta, en un esquema de colores de arte pop brillante inspirado en las impresiones de la era de la fábrica de Andy Warhol.","Une boîte de ketchup Heinz portant la photo d'Elizabeth Taylor sur l'étiquette, dans un schéma de couleurs pop art vif inspiré des impressions de la Factory d'Andy Warhol.","Eine Dose Heinz-Ketchup mit dem Gesicht von Elizabeth Taylor auf der Etikett, in einem hellen, popkulturellen Farbschema, inspiriert von Andy Warhols Druckwerken aus seiner Factory-Zeit.","Una scatola di ketchup Heinz con il volto di Elizabeth Taylor sulla etichetta, in un colorismo pop art brillante ispirato alle stampe dell'epoca della Factory di Andy Warhol.","Uma lata de molho Heinz com a face de Elizabeth Taylor na etiqueta, em um esquema de cores pop art brilhante inspirado nas impressões da era da fábrica de Andy Warhol.",4552
"A close-up of a worker's hand, holding a can of paint, with a repeating pattern of silkscreen prints in the background.","Un close-up de la mano de un trabajador, sosteniendo una lata de pintura, con un patrón repetido de impresiones de serigrafía en el fondo.","Un plan large d'une main d'ouvrier, tenant une boîte de peinture, avec un motif répétitif de gravures à l'écran en arrière-plan.","Ein genauer Schnitt von einer Arbeiters Hand, die eine Dose Farbe hält, mit einem wiederholten Muster von Silkscreen-Drucken im Hintergrund.","Un primo piano della mano di un operaio, che tiene una lattina di vernice, con un pattern ripetuto di stampi in silkscreen in primo piano.","Uma imagem de close-up da mão de um trabalhador, segurando uma lata de tinta, com um padrão repetido de impressões de tela no fundo.",2547
"A series of identical images of a bouquet of calla lilies, each with a different celebrity's face, Andy Warhol style.","Una serie de imágenes idénticas de un ramo de lirios de agua, cada una con la cara de una celebridad diferente, estilo Andy Warhol.","Une série d'images identiques d'un bouquet de lis du Nil, chacune avec le visage d'une célébrité différente, à la manière d'Andy Warhol.","Eine Serie von identischen Bildern eines Straußes Calla-Lilien, bei jedem Bild das Gesicht eines anderen Schauspielers, im Stil von Andy Warhol.","Una serie di immagini identiche di un mazzo di gigli d'acqua, ciascuna con il volto di un diverso celebre, stile Andy Warhol.","Uma série de imagens idênticas de um buquê de lírios de calla, cada uma com a face de um celebridade diferente, estilo Andy Warhol.",3527
"Elvis Presley's face in a repeating pattern of bright colors, inspired by Andy Warhol style.","La cara de Elvis Presley en un patrón repetido de colores brillantes, inspirado en el estilo de Andy Warhol.","Le visage d'Elvis Presley dans un motif répétitif de couleurs vives, inspiré par l'esthétique d'Andy Warhol.","Elvis Presleys Gesicht in einem wiederholten Muster von leuchtenden Farben, inspiriert vom Stil von Andy Warhol.","Il volto di Elvis Presley in un pattern ripetuto di colori vivaci, ispirato allo stile di Andy Warhol.","O rosto de Elvis Presley em um padrão repetido de cores vibrantes, inspirado pelo estilo de Andy Warhol.",5070
"A repeating pattern of Elizabeth Taylor's face, in a mosaic of small images, in a pop art landscape.","Un patrón repetido de la cara de Elizabeth Taylor, en un mosaico de imágenes pequeñas, en un paisaje de arte pop.","Un motif répétitif du visage d'Elizabeth Taylor, dans un mosaïque d'images petites, dans un paysage d'art pop.","Ein wiederholtes Muster von Elizabeth Taylors Gesicht, in einem Mosaik kleiner Bilder, in einem Pop-Art-Landschaft.","Un pattern ripetuto del volto di Elizabeth Taylor, in un mosaico di immagini piccole, in un paesaggio d'arte pop.","Um padrão repetido do rosto de Elizabeth Taylor, em uma mosaico de pequenas imagens, em um cenário de arte pop.",1674
A portrait of Jacqueline Kennedy with a backdrop of consumer product labels,Un retrato de Jacqueline Kennedy con un fondo de etiquetas de productos de consumo.,Un portrait de Jacqueline Kennedy avec un décor de étiquettes de produits de consommation,Ein Porträt von Jacqueline Kennedy mit einem Hintergrund aus Verpackungen von Konsumgütern,Un ritratto di Jacqueline Kennedy con uno sfondo di etichette di prodotti per il consumo,Um retrato de Jacqueline Kennedy com um fundo de rótulos de produtos de consumo,1519
"Still life of Campbell's Soup cans on a velvet Elvis Presley portrait backdrop, in the style of Andy Warhol.","Bodegón de latas de sopa Campbell sobre un fondo de retrato de terciopelo de Elvis Presley, a la manera de Andy Warhol.","Nature morte de boîtes de soupes Campbell sur un fond de portrait en velours d'Elvis Presley, dans le style d'Andy Warhol.","Stillleben von Campbell-Soupaufmachern auf einem Samt-Hintergrund mit Elvis Presley, im Stil von Andy Warhol.","Natura morta di scatole di minestra Campbell su uno sfondo ritratto di Elvis Presley in velluto, nello stile di Andy Warhol.","Pintura de still life de latas de sopa Campbell sobre um fundo de retrato de veludo de Elvis Presley, no estilo de Andy Warhol.",6224
"A portrait of Michael Jackson with his face fragmented into multiple, identical images, in the style of Andy Warhol's silkscreen portraits.","Un retrato de Michael Jackson con su rostro fragmentado en múltiples imágenes idénticas, en el estilo de las retratos de Andy Warhol a silkscreen.","Un portrait de Michael Jackson dont le visage est fragmenté en multiples images identiques, dans le style des portraits à l'écran de Andy Warhol.","Ein Porträt von Michael Jackson mit seinem Gesicht in mehreren, identischen Bildern aufgeteilt, im Stil von Andy Warhols Silkscreen-Porträts.","Un ritratto di Michael Jackson con il suo volto frammentato in immagini multiple, identiche, nel stile dei ritratti a schermo di Andy Warhol.","Um retrato de Michael Jackson com o seu rosto fragmentado em múltiplas, imagens idênticas, no estilo das retratos em silkscreen de Andy Warhol.",1584
"A portrait of Elvis Presley's Face, with a bold, graphic border, reminiscent of Warhol's silkscreen prints","Un retrato de la cara de Elvis Presley, con una bordura gráfica y audaz, reminiscente de los impresos de silkscreen de Warhol","Un portrait de la face d'Elvis Presley, avec un bord graphique audacieux, rappelant les impressions à l'écran de Warhol.","Ein Portrait von Elvis Presleys Gesicht, mit einem markanten, graphischen Rahmen, der an Warhols Silkscreen-Drucke erinnert.","Un ritratto del volto di Elvis Presley, con un bordo grafico deciso, simile ai caratteristici stampi a schermo di Warhol","Um retrato do rosto de Elvis Presley, com uma borda gráfica ousada, reminiscente das impressões em silkscreen de Warhol",5881
