Original,Spanish,French,German,Italian,Portuguese,Index
"Claude Monet style impression of a picturesque village, with a stone bridge spanning a gentle stream, and people going about their daily business.","Estilo de Claude Monet de una pintoresca aldea, con un puente de piedra que cruza un arroyo suave, y gente que se va de su rutina diaria.","Impression à la manière de Claude Monet d'un village pittoresque, avec un pont en pierre franchissant un ruisseau doux, et des gens se déplaçant dans leurs activités quotidiennes.","Ein impressionistisches Gemälde im Stil von Claude Monet eines idyllischen Dorfes, mit einem steinernen Brücke, die über einen sanften Bach führt, und Menschen, die ihre tägliche Arbeit verrichten.","Stile di Claude Monet di un paese pittoresco, con un ponte di pietra che attraversa un gentile ruscello, e persone che si dedicano alle loro faccende quotidiane.","Estilo de Claude Monet de uma aldeia pitoresca, com um pontilhão de pedra cruzando um riacho suave, e pessoas indo sobre suas atividades diárias.",6912
"A Claude Monet style painting of a serene mountain lake, with a group of boats bobbing gently on the water, and a stunning mountain range rising up in the background.","Una pintura en estilo de Claude Monet de un lago montañoso sereno, con un grupo de barcos balanceándose suavemente sobre el agua, y una impresionante cadena montañosa que se alza en el fondo.","Un tableau d'inspiration Claude Monet représentant un lac de montagne calme, avec un groupe de bateaux oscillant doucement sur l'eau, et une chaîne de montagnes impressionnante s'élevant en arrière-plan.","Ein Gemälde im Stil von Claude Monet eines ruhigen Bergsees, mit einer Gruppe von Booten, die sanft auf dem Wasser schaukeln, und einer atemberaubenden Bergkette, die sich im Hintergrund erhebt.","Un dipinto nel stile di Claude Monet di un lago montano sereno, con un gruppo di barche che ondegiano leggermente sull'acqua, e una spettacolare catena montuosa che si alza in primo piano.","Uma pintura no estilo de Claude Monet de um lago montanhoso sereno, com um grupo de barcos balançando suavemente na água, e uma impressionante cadeia montanhosa se erguendo no fundo.",520
A Claude Monet style landscape of a river flowing through a sun-dappled forest with a few trees leaning out over the water.,Un paisaje a la manera de Claude Monet de un río que fluye a través de un bosque bañado por la luz del sol con algunos árboles inclinándose sobre el agua.,"Un paysage à la manière de Claude Monet, d'une rivière coulant à travers une forêt éclairée par les rayons du soleil avec quelques arbres penchés au-dessus de l'eau.","Ein Landschaftsbild im Stil von Claude Monet mit einem Fluss, der durch einen sonnendurchfluteten Wald fließt, mit einigen Bäumen, die über das Wasser hinausragen.",Un paesaggio di stile Claude Monet di un fiume che scorre attraverso una foresta a mezz'ombra con pochi alberi che si protendono sull'acqua.,Uma paisagem ao estilo de Claude Monet de um rio correndo por meio de uma floresta ensolarada com algumas árvores inclinadas sobre a água.,488
A tranquil Claude Monet style scene of a quiet village path lined with tall trees and a few scattered snowflakes at winter.,Una escena serena a la manera de Claude Monet de un camino tranquilo de un pueblo rodeado de altos árboles y unos pocos copos de nieve dispersos en invierno.,Une scène paisible à la manière de Claude Monet d'une route villageoise tranquille bordée d'arbres élancés et quelques flocons de neige épars à l'hiver.,"Ein ruhiger Claude-Monet-Stil-Szenario eines stillen Dorfstraßen, die von hohen Bäumen gesäumt ist und ein paar verstreut liegende Schneeflocken im Winter.",Un'immagine tranquilla a stile di Claude Monet di un sentiero di paese silenzioso circondato da alti alberi e pochi fiocchi di neve sparsi in inverno.,"Cena serena, no estilo de Claude Monet, de um caminho de aldeia calma, rodeado de árvores altas e algumas nevefloricos espalhadas no inverno.",1535
"Claude Monet style colors of a lake at dusk, with a delicate wooden bridge and a few people watching the sky turn pink.","Colores de estilo de Claude Monet de un lago a la puesta del sol, con un puente de madera delicado y un par de personas observando el cielo que se vuelve rosa.","Des couleurs de Claude Monet d'un lac au coucher du soleil, avec un pont en bois délicat et quelques personnes regardant le ciel se teindre en rose.","Farben im Stil von Claude Monet eines Sees am Abenddämmer, mit einem zarten Holzbrückchen und einigen Menschen, die den Himmel rot werden sehen.","Colori a sfumatura di Claude Monet di un lago all'imbrunire, con un ponte in legno delicato e pochi spettatori che guardano il cielo imporporarsi.","Cores do estilo de Claude Monet de um lago à tarde, com uma ponte de madeira delicada e algumas pessoas assistindo ao céu se tornar rosa.",3582
A serene Claude Monet style landscape featuring a misty mountain range with old buildings in the valley below and soft clouds above.,Un paisaje sereno estilo Claude Monet que presenta una cordillera montañosa bruma con edificios antiguos en el valle debajo y nubes suaves encima.,"Un paysage de style Claude Monet paisible, figurant une chaîne de montagnes brouillées avec des bâtiments anciens dans la vallée en bas et des nuages doux au-dessus.","Ein idyllischer Claude-Monet-Stil-Landschaft mit einem nebeligen Bergmassiv, alten Gebäuden im Tal und weichen Wolken darüber.",Un paesaggio sereno a stile Claude Monet che presenta una catena montuosa nebbiosa con edifici antichi nella valle sottostante e nuvole soffici sopra.,"Paisagem serena no estilo de Claude Monet, com uma cadeia montanhosa nebulosa, edifícios antigos na várzea abaixo e nuvens suaves acima.",3811
"Claude Monet style painting of a sunny day at the beach with people playing in the waves, a small wooden bridge in the background, and a few sailboats sailing offshore at high tide.","Pintura estilo Claude Monet de un día soleado en la playa con personas jugando en las olas, un pequeño puente de madera en el fondo y unos pocos barcos a vela navegando en alta mar a marea alta.","Peinture au style de Claude Monet d'une journée ensoleillée à la plage avec des personnes en train de jouer dans les vagues, un petit pont en bois en arrière-plan et quelques voiliers qui naviguent à l'horizon à marée haute.","Ein Gemälde im Stil von Claude Monet, das einen sonnigen Tag am Strand mit Menschen, die im Wellengang spielen, zeigt. Im Hintergrund ein kleiner Holzbrücke und einige Segelboote segeln im offenen Meer bei Hochwasser.","Dipinto nello stile di Claude Monet di una giornata soleggiata in spiaggia con persone che giocano nelle onde, un piccolo pontile in legno in background e poche imbarcazioni a vela che navigano in alto mare a marea alta.","Pintura no estilo de Claude Monet de um dia ensolarado na praia com pessoas brincando nas ondas, uma pequena ponte de madeira ao fundo e alguns barcos a vela navegando a distância durante a maré alta.",8279
"A Claude Monet-inspired scene of a quiet village path lined with blooming flowers, sunlight casting a warm glow on the scene, and a few people walking.","Una escena inspirada en Claude Monet de un camino tranquilo de un pueblo rodeado de flores en flor, el sol que proyecta una cálida luz sobre la escena, y unos pocos personas caminando.","Un paysage inspiré de Claude Monet, une route villageoise paisible bordée de fleurs en fleur, les rayons du soleil projetant une lumière chaude sur la scène, et quelques personnes marchant.","Ein Szene inspiriert von Claude Monet, eine ruhige Dorfstraße mit blühenden Blumen, die Sonne wirft einen warmen Schein auf die Szene, und einige Menschen gehen.","Un'immagine ispirata a Claude Monet di un sentiero tranquillo di un piccolo villaggio fiancheggiato da fiori in fiore, la luce del sole che proietta un caldo alone sulla scena, e poche persone che camminano.","Cena inspirada em Claude Monet de um caminho tranquilo de aldeia rodeado de flores em flor, o sol projetando uma luz cálida sobre a cena, e algumas pessoas a caminhar.",434
"A Claude Monet inspired lake scene, with a few boats moored to a dock and a beautiful willow tree leaning over the water.","Una escena de un lago inspirada en Claude Monet, con algunos barcos amarrados a un muelle y un hermoso álamo que se inclina sobre el agua.","Un paysage de lac inspiré de Claude Monet, avec quelques bateaux amarrés à un quai et un beau saule penché sur l'eau.","Eine Claude-Monet inspirierte Seenlandschaft, mit einigen Booten vertäut an einem Kai und einem wunderschönen Weidenbaum, der über dem Wasser lehnt.","Un paesaggio di lago ispirato a Claude Monet, con poche barche ormeggiate a un molo e un bellissimo albero di salice che si inclina sull'acqua.","Uma cena de lago inspirada em Claude Monet, com alguns barcos amarrados a um cais e uma linda árvore de salgueiro inclinada sobre a água.",9195
"A Claude Monet style seaside village, where sunlight sparkles on the waves and illuminates the weathered facades of the buildings.","Un pueblo costero a la manera de Claude Monet, donde el sol brilla en las olas y ilumina las fachadas desgastadas de los edificios.","Un village côtier à la manière de Claude Monet, où le soleil se reflète sur les vagues et éclaire les façades érodées des bâtiments.","Ein Claude-Monet-Stil-Dorf am Meer, wo sich die Sonnenstrahlen auf den Wellen spiegeln und die verwitterten Fassaden der Gebäude erhellen.","Un villaggio di stile Claude Monet, dove la luce del sole si riflette sulle onde e illumina le facciate scolorite degli edifici.","Um povoado à beira-mar no estilo de Claude Monet, onde a luz do sol brilha nas ondas e ilumina as fachadas desgastadas dos edifícios.",3257
"A Claude Monet inspired lake scene at midday, with a warm sun and a lone boat navigating the calm surface.","Una escena de lago inspirada en Claude Monet a mediodía, con un sol cálido y un barco solitario navegando por la superficie calmada.","Une scène de lac inspirée de Claude Monet à midi, avec un soleil chaud et un bateau solitaire naviguant sur la surface calme.","Eine Claude-Monet-Inspizierte Seenlandschaft bei Mittag, mit einer warmen Sonne und einem einsamen Boot, das sich auf dem glatten Wasser durchschlängelt.","Un paesaggio lacustre ispirato a Claude Monet a mezzogiorno, con un sole caldo e una barca solitaria che naviga la superficie calma.","Cena de lago inspirada em Claude Monet ao meio-dia, com um sol quente e uma barca sozinha navegando na superfície calma.",8928
"Claude Monet style seascape with a few boats, a lighthouse, and a serene atmosphere amidst soft blue clouds.","Escena marina estilo Claude Monet con unos pocos barcos, una farola y un ambiente sereno rodeado de suaves nubes azules.","Paysage marin à la manière de Claude Monet avec quelques bateaux, une tour de phare et une atmosphère calme au milieu de nuages bleus doux.","Claude-Monet-Stil-Szenario eines Seelandschafts mit einigen Booten, einem Leuchtturm und einer friedlichen Atmosphäre zwischen weichen blauen Wolken.","Paesaggio marino ispirato allo stile di Claude Monet con poche barche, una lanterna, e un'atmosfera serena tra nuvole azzurre soffici.","Paisagem marítima no estilo de Claude Monet, com alguns barcos, uma farol, e um ambiente sereno entre nuvens azuis suaves.",6873
"A Claude Monet style painting of a lake at dawn, with the sky ablaze with hues of pink and orange, and a few boats on the water.","Una pintura en estilo de Claude Monet de un lago a la aurora, con el cielo en llamas con tonos de rosa y naranja, y unos pocos barcos en el agua.","Un tableau à l'inspiration de Claude Monet d'un lac à l'aube, avec le ciel en feu de tons de rose et d'orange, et quelques bateaux sur l'eau.","Ein Gemälde im Stil von Claude Monet eines Sees bei Sonnenaufgang, mit einem Himmel, der in Rosa- und Orangetönen auflodert, und ein paar Booten auf dem Wasser.","Un dipinto a stile di Claude Monet di un lago all'alba, con il cielo che arde di tonalità di rosa e arancione, e pochi barche sull'acqua.","Uma pintura no estilo de Claude Monet de um lago ao amanhecer, com o céu a arder com tons de rosa e laranja, e alguns barcos sobre a água.",3611
"A Claude Monet inspired scene of a bustling harbor, with sailboats and steamships drifting lazily across the horizon, their reflections rippling in the calm water.","Un escenario inspirado en Claude Monet de un puerto bullicioso, con veleros y vaporcitos flotando suavemente hacia el horizonte, sus reflejos ondulando en el agua tranquila.","Une scène inspirée de Claude Monet d'un port animé, avec des voiliers et des vapeurs dérivant paresseusement à l'horizon, leurs reflets ondulant dans l'eau calme.","Eine Szene im Stil von Claude Monet, ein hektischer Hafen, mit Segelbooten und Dampfschiffen, die entspannt über dem Horizont treiben, während ihre Spiegelungen in der ruhigen Wasser wellenartig schwappen.","Un'immagine ispirata da Claude Monet di un porto affollato, con imbarcazioni a vela e navi a vapore che si muovono rilassatamente all'orizzonte, le loro riflessi che si ondulano sull'acqua calma.","Cena inspirada em Claude Monet de um porto movimentado, com barcos a vela e navios a vapor flutuando suavemente ao longo do horizonte, suas reflexos ondulando na água calma.",7359
"Claude Monet style garden scene with a serene lake, lush greenery, and vibrant flowers in full bloom.","Escena de jardín en estilo de Claude Monet con un lago sereno, follaje verde y flores vibrantes en plena floración.","Scène de jardin à la manière de Claude Monet avec un lac calme, une verdure luxuriante et des fleurs vives en pleine floraison.","Szene im Stil von Claude Monet mit einem ruhigen See, dichtem Grün und lebhaften Blumen in voller Blüte.","Scena di giardino nel stile di Claude Monet con un lago sereno, vegetazione verdeccia e fiori vibranti in piena fioritura.","Cena do jardim no estilo de Claude Monet, com um lago sereno, vegetação verdejante e flores vibrantes em plena floração.",9654
"A Claude Monet inspired scene of a sailboat racing across a choppy, turquoise sea, with the wind whipping through the sails, as soft clouds drift across the sky, illuminated by a bright, sunlit glow.","Una escena inspirada en Claude Monet de un velero que navega a toda velocidad por un mar azul turquesa agitado, con el viento azotando las velas, mientras las suaves nubes se desplazan por el cielo, iluminadas por una brillante luz solar.","Un paysage inspiré de Claude Monet : un voilier qui se déplace à grande vitesse sur une mer houleuse, turquoise, tandis que le vent balaye les voiles, et que des nuages doux dérivent dans le ciel, illuminés par une lumière ensoleillée éclatante.","Eine Szene, inspiriert von Claude Monet, zeigt ein Segelboot, das über einem welligen, turkisfarbenen Meer rasant vorwärtsrasst, während der Wind durch die Segel peitscht, während sich weiche Wolken über den Himmel bewegen, der von einem hellen, sonnigen Licht beleuchtet wird.","Un'immagine ispirata a Claude Monet di una barca a vela che si dirige a tutta velocità attraverso un mare agitato, di un colore turchese, con il vento che sferza le vele, mentre le nuvole soffiano dolcemente attraverso il cielo, illuminate da un bagliore luminoso e soleggiato.","Uma cena inspirada em Claude Monet de uma vela correndo a toda velocidade sobre um mar turquesa agitado, com o vento sacudindo as velas, enquanto nuvens suaves se deslocam pelo céu, iluminadas por uma luz solar brilhante e radiante.",4546
"A Claude Monet style landscape with a sunlit forest, its misty atmosphere glowing with a soft, soft, blue-green light.","Un paisaje a la manera de Claude Monet con un bosque bañado por la luz solar, su atmósfera neblinosa brilla con una suave, suave luz azul-verdosa.","Un paysage à la manière de Claude Monet avec une forêt éclairée par le soleil, son atmosphère brouillardeuse brillant d'une lumière bleu-vert douce, douce.","Ein Landschaftsbild im Stil von Claude Monet mit einem von der Sonne erhellen Wald, dessen neblige Atmosphäre mit einem weichen, blaugrünen Licht glüht.","Un paesaggio a stile Claude Monet con una foresta inondata di luce solare, il suo atmosfera nebbiosa si illumina con una luce blu-verdina soffice, soffice.","Paisagem ao estilo de Claude Monet com uma floresta banhada pelo sol, sua atmosfera nebulosa brilha com uma luz azul-verde suave, suave.",106
"Impressionist-style painting of a family picnic, with a Claude Monet style focus on capturing the fleeting moments of happiness.","Pintura en estilo impresionista de una merienda familiar, con un enfoque en capturar los momentos fugaces de la felicidad, inspirado en la obra de Claude Monet.","Peinture impressionniste d'une pique-nique familiale, avec un accent Claude Monet sur la capture des moments fugaces de bonheur.","Impressionistischer Familienpicknick, mit einem Fokus auf die geflügelten Momente der Glückseligkeit im Stil von Claude Monet.","Un dipinto ispirato all'Impressionismo di una famiglia in gita al picnic, con un focus ispirato a Claude Monet sul catturare i momenti fugaci della felicità.","Pintura de estilo impressionista de uma pic-nic familiar, com foco no estilo de Claude Monet em capturar os momentos fugazes de felicidade.",2615
"A serene lake at twilight, with a few people sitting on the shore, watching the stars come out behind a small wooden bridge.","Un lago sereno a la puesta del sol, con algunas personas sentadas en la orilla, mirando salir las estrellas detrás de un pequeño puente de madera.","Un lac calme à la tombée de la nuit, avec quelques personnes assises sur la rive, regardant les étoiles apparaître derrière un petit pont en bois.","Ein ruhiger See bei Dämmerung, mit ein paar Menschen, die auf der Uferpromenade sitzen und die Sterne beobachten, die hinter einem kleinen Holzbrückchen hervorkommen.","Un lago sereno all'alba del crepuscolo, con poche persone sedute sulla riva, a guardare le stelle che emergono dietro un piccolo ponte di legno.","Um lago sereno ao crepúsculo, com algumas pessoas sentadas na orla, assistindo às estrelas surgirem atrás de uma pequena ponte de madeira.",6924
"A Claude Monet inspired painting of a couple dancing under a beautiful stone arch bridge, with vibrant clouds drifting across the sky and a bustling town scene unfolding in the background.","Un cuadro inspirado en Claude Monet de una pareja bailando bajo una hermosa arquería de piedra, con nubes vibrantes que se desplazan por el cielo y una escena urbana animada desarrollándose en el fondo.","Un tableau inspiré de Claude Monet représentant un couple dansant sous un joli pont en arc de pierre, avec des nuages vifs qui dérivent dans le ciel et une scène animée de ville se déroulant en arrière-plan.","Ein Claude-Monet inspiriertes Gemälde eines Paares, das unter einem wunderschönen Steinbogenbrücke tanzt, mit lebhaften Wolken, die über den Himmel ziehen und eine lebendige Stadtlandschaft im Hintergrund entfaltet.","Un dipinto ispirato a Claude Monet di un coppia che danza sotto un bel ponte in pietra archiacuto, con nuvole vibranti che si spostano nel cielo e una scena di paese animato che si svolge in primo piano.","Uma pintura inspirada em Claude Monet de um casal dançando sob uma linda arquitetura em arco de pedra, com nuvens vibrantes se deslocando pelo céu e uma cena urbana movimentada se desenrolando no fundo.",5574
"A serene Claude Monet style landscape of a lake, with a small wooden boat gliding across the water, surrounded by soft, white clouds that filter the warm sunlight.","Un paisaje sereno a la manera de Claude Monet de un lago, con una pequeña barca de madera que se desliza sobre el agua, rodeado por nubes suaves y blancas que filtran la luz cálida del sol.","Un paysage paisible d'inspiration Claude Monet d'un lac, avec un petit bateau de bois qui glisse sur l'eau, entouré de nuages blancs doux qui filtrent la lumière du soleil chaud.","Ein ruhiger Landschafts-Ansatz im Stil von Claude Monet eines Sees, mit einem kleinen Holzboot, das über dem Wasser glidert, umgeben von weichen, weißen Wolken, die die warme Sonnenlicht filtern.","Un paesaggio sereno stile Claude Monet di un lago, con una piccola barca di legno che si muove a vela sull'acqua, circondato da soffici nuvole bianche che filtrano la luce del sole caldo.","Um cenário sereno de estilo Claude Monet de um lago, com uma pequena barca de madeira deslizando sobre a água, rodeado por nuvens brancas macias que filtram a luz solar agradável.",4552
"A Claude Monet style landscape of rolling hills and trees, with a group of people hiking in the distance, as clouds drift lazily across the sky.","Un paisaje en estilo de Claude Monet con colinas ondulantes y árboles, con un grupo de personas haciendo senderismo a lo lejos, mientras las nubes se desplazan suavemente por el cielo.","Un paysage à la manière de Claude Monet, composé de collines ondulantes et d'arbres, avec un groupe de personnes en train de marcher à l'horizon, tandis que les nuages dérivent mollement dans le ciel.","Ein Landschaftsbild im Stil von Claude Monet mit welligen Hügeln und Bäumen, bei dem ein Gruppe von Menschen im Hintergrund wandert, während Wolken lockeren Gang über den Himmel ziehen.","Un paesaggio a stile di Claude Monet con colline ondulate e alberi, con un gruppo di persone che camminano in lontananza, mentre le nuvole si muovono rilassate nel cielo.","Paisagem de estilo Claude Monet com colinas onduladas e árvores, com um grupo de pessoas caminhando ao longe, enquanto nuvens flutuam suavemente pelo céu.",2547
"Whimsical Claude Monet style scene of a garden party, with a sailboat floating on a serene lake, surrounded by lush greenery and vibrant flowers, bathed in warm sunlight.","Escena en estilo de Claude Monet de un partido de jardín, con un yate de vela flotando en un lago sereno, rodeado de exuberante vegetación y flores vibrantes, bañado en cálida luz solar.","Scène de fête de jardin à la manière de Claude Monet, avec un bateau à voile flottant sur un lac calme, entouré de verdure luxuriante et de fleurs vives, baigné de lumière chaude du soleil.","Ein luftiger, nach Claude Monet stilisierter Anblick eines Gartenfestes, mit einem Segelboot, das auf einem stillen See schwebt, umgeben von dichtem Grün und lebhaften Blumen, in warmem Sonnenlicht getaucht.","Scena fantasiosa nello stile di Claude Monet di una festa di giardino, con una barca a vela che galleggia su un lago sereno, circondata da vegetazione verde folta e fiori vibranti, immersa nella luce calda del sole.","Cena pitoresca no estilo de Claude Monet de uma festa de jardim, com um barco a vela flutuando em um lago sereno, rodeado por vegetação verdejante e flores vibrantes, banhado em luz do sol quente.",3527
"Claude Monet style painting of a misty mountain range at sunrise, with sunlight illuminating the snow-capped peaks, casting a warm glow on the surrounding landscape.","Pintura al estilo de Claude Monet de una cordillera montañosa neblinosa a la salida del sol, con la luz del sol iluminando las cumbres cubiertas de nieve, proyectando un cálido resplandor sobre el paisaje circundante.","Peinture à l'inspiration de Claude Monet d'une chaîne de montagnes enveloppée de brouillard à l'aube, avec le soleil qui éclaire les sommets enneigés, projetant une douce lumière sur le paysage environnant.","Ein Gemälde im Stil von Claude Monet eines nebeligen Gebirgskamms bei Sonnenaufgang, bei dem die Sonnenstrahlen die schneebedeckten Gipfel erleuchten und ein warmes Licht auf das umgebende Landschaft werfen.","Dipinto nel stile di Claude Monet di una catena montuosa nebbiosa all'alba, con la luce del sole che illumina i picchi innevati, proiettando un caldo bagliore sulla panoramica circostante.","Pintura no estilo de Claude Monet de uma cadeia montanhosa nebulosa ao amanhecer, com a luz do sol iluminando as cumbres cobertas de neve, projetando uma luz aconchegante sobre o cenário circundante.",5514
