Original,Spanish,French,German,Italian,Portuguese,Index
Homer Simpson sitting at a bar with a beer in his hand and a bartender polishing a glass nearby.,Homer Simpson sentado en un bar con una cerveza en la mano y un bartender puliendo un vaso cerca.,Homère Simpson assis à une bar avec une bière dans la main et un barman polissant un verre à côté.,Homer Simpson sitzt an einem Tresen mit einem Bier in der Hand und ein Barkeeper poliert ein Glas in der Nähe.,Omero Simpson seduto al bancone con una birra in mano e un barista che liscia un bicchiere vicino.,Homero Simpson sentado em um bar com uma cerveja na mão e um bartender polindo um copo ao lado.,6912
"Homer Simpson walking down the street, wearing a bright orange jumpsuit, under a bright, sunny sky.","Homer Simpson caminando por la calle, vestido con un mono brillante naranja, bajo un cielo brillante y soleado.","Homer Simpson marchant dans la rue, vêtu d'un jumpsuit orange vif, sous un ciel ensoleillé et lumineux.","Homer Simpson geht die Straße hinunter, trägt ein leuchtend orangefarbenes Overall, unter einem hellen, sonnigen Himmel.","Homero Simpson che cammina per la strada, indossando un giubbotto arancione brillante, sotto un cielo radioso e soleggiato.","Homem Simpson caminhando pela rua, vestindo um salto de couro brilhante laranja, sob um céu ensolarado e brilhante.",520
"Homer Simpson in a three-piece suit, looking like a million bucks, with Marge by his side at the Springfield Country Club.","Homer Simpson con un traje de tres piezas, pareciendo un millón de dólares, con Marge a su lado en el Club de Campo de Springfield.","Homer Simpson, vêtu d'un complet trois-pièces, qui fait comme un million de dollars, accompagné de Marge au Springfield Country Club.","Homer Simpson in einem Dreiteiler, wie ein Millionär aussehend, mit Marge an seiner Seite im Springfield Country Club.","Homer Simpson in un completo a tre pezzi, che sembra un milione di dollari, con Marge al suo fianco al Club Country di Springfield.","Homem Simpson de terno três peças, parecendo um milhão de dólares, ao lado de Marge no Springfield Country Club.",488
"Homer Simpson's iconic D'oh! expression is frozen in time, with a blurred background of a chaotic, busy city street.","La expresión icónica ""D'oh"" de Homer Simpson está congelada en el tiempo, con un fondo difuso de una calle urbana caótica y concurrida.","L'expression iconique ""D'oh!"" de Homer Simpson est figée dans le temps, avec un arrière-plan flou d'une rue urbaine encombrée et chaotique.","Homer Simpsons ikonische Ausdruck ""D'oh!"" ist in der Zeit eingefroren, mit einem verschwommenen Hintergrund einer chaotischen, hektischen Straße in einer Großstadt.","L'espressione iconica ""D'oh!"" di Homer Simpson è congelata nel tempo, con uno sfondo sfocato di una strada cittadina caotica e affollata.","A expressão icônica ""D'oh!"" de Homer Simpson está congelada no tempo, com um fundo embaçado de uma rua urbana caótica e movimentada.",1535
Homer Simpson holding a guitar and wearing a D'oh! t-shirt.,Homer Simpson sosteniendo una guitarra y vistiendo una camiseta con D'oh!.,"Homère Simpson tenant une guitare et portant un t-shirt ""D'oh!""","Homer Simpson hält eine Gitarre und trägt ein ""D'oh!""-T-Shirt.","Homer Simpson che tiene una chitarra e indossa una maglietta con ""D'oh!"".","Homer Simpson segurando uma guitarra e vestindo uma camiseta com ""D'oh!"".",3582
Homer Simpson standing in front of a donut shop at dawn with a glazed donut in hand.,Homer Simpson de pie frente a una tienda de donas a la aurora con una dona glaseada en la mano.,"Homère Simpson debout devant une boutique de donuts à l'aube, tenant un donut glacé dans la main.",Homer Simpson steht vor einem Donut-Laden an der Dämmerung mit einem glasierten Donut in der Hand.,Omero Simpson in piedi davanti a una pasticceria di donut all'alba con un donut glassato in mano.,Homero Simpson parado em frente a uma loja de donuts ao amanhecer com uma donut glaçada na mão.,3811
"Homer Simpson playing fetch with a giant, slobbering Saint Bernard.",Homer Simpson jugando al lanzamiento de pelotas con un gigantesco san bernardo baboso.,"Homer Simpson jouant au lancer de balle avec un géant de Bernois Saint, couvert de bave.","Homer Simpson spielt Fangen mit einem riesigen, schlabbernden Saint-Bernhard.","Homer Simpson che gioca a rincorrere con un gigante, sbronzoso Bernardo S.","Homem Simpson jogando catch com um gigante, sarnento Bernardo São.",8279
"Homer Simpson's contented sigh as he drives a 1960s-era Mercury Marauder, cruising down a winding, moonlit road.","El suspiro satisfecho de Homer Simpson mientras conduce un Mercury Marauder de la era de 1960, recorriendo una carretera serpenteante bajo la luz de la luna.","Le soupir satisfait d'Homer Simpson alors qu'il conduit une Mercury Marauder des années 1960, roulant sur une route sinueuse éclairée par la lune.","Homer Simpsons zufriedenes Seufzen, als er ein Mercury Marauder aus den 1960er Jahren fährt, der sich langsam und gemächlich entlang einer windenden, von der Mondbeleuchtung erhellenen Straße bewegt.","Il sospiro di soddisfazione di Homer Simpson mentre guida un Mercury Marauder del 1960, che si muove lungo una strada serpenteante, illuminata dalla luna.","O suspiro satisfeito de Homer Simpson ao dirigir um Mercury Marauder da década de 1960, deslizando por uma estrada sinuosa e iluminada pela lua.",9863
"Homer Simpson in a dark alleyway at midnight, lit only by a single streetlight, looking suspiciously at a raccoon stealing his donut.","Homer Simpson en un pasaje oscuro a medianoche, iluminado solo por una sola farola, mirando con aire sospechoso a un mapache robando su dona.","Homère Simpson dans une ruelle sombre à minuit, éclairé seulement par un seul réverbère, regardant d'un air suspect un raton laveur volant son beignet.","Homer Simpson in einer dunklen Gasse um Mitternacht, nur von einem einzelnen Straßenlicht beleuchtet, misstrauisch auf einen Waschbären schaut, der sein Donut stiehlt.","Omero Simpson in un vicolo buio alle ore di mezzanotte, illuminato solo da un unico lampione, guarda con sospetto un tasso che ruba il suo ciambellone.","Homero Simpson em uma passagem escura à meia-noite, iluminado apenas por uma única lâmpada de rua, olhando suspeitosamente para um raccoon roubando seu donut.",434
"A close-up of Homer Simpson's hands, covered in a thick layer of grease, as he reaches for the TV remote.","Una toma en primer plano de las manos de Homer Simpson, cubiertas de una gruesa capa de grasa, mientras él se dirige hacia el control remoto de la TV.","Un plan serré des mains de Homer Simpson, recouvertes d'une épaisse couche de graisse, alors qu'il se dirige vers le télécommande du téléviseur.","Ein enges Bild von Homers Händen, die von einer dicken Schicht Schmierfett bedeckt sind, während er nach dem Fernsehfernbedienung greift.","Un'immagine ravvicinata delle mani di Homer Simpson, ricoperte da una spessa strato di grasso, mentre si avvicina al telecomando del televisore.","Uma imagem de close-up das mãos do Homer Simpson, cobertas por uma camada espessa de gordura, enquanto ele estende a mão para o controle remoto da TV.",9195
"Homer Simpson cruising down the highway in a sleek, black sports car.",Homer Simpson conduciendo por la carretera en un deportivo negro de diseño elegante.,Homère Simpson se balade sur l'autoroute dans une voiture de sport lisse et noire.,"Homer Simpson fährt auf der Autobahn in einem schicken, schwarzen Sportwagen.",Homer Simpson che si reca a gran velocità sulla strada in una vettura sportiva nera elegante.,"O Homer Simpson dirigindo pela autoestrada em um esportivo, preto carro esportivo.",3257
A sad Homer Simpson weeps uncontrollably while watching a sappy romantic comedy with Marge.,Homer Simpson se lamenta incontrolablemente con tristeza mientras ve una comedia romántica sentimental con Marge.,"Homer Simpson, un Simpson triste, pleure inondamment en regardant une comédie romantique mélodramatique avec Marge.","Ein trauriger Homer Simpson weint unkontrollierbar, während er mit Marge eine sentimentale romantische Komödie ansieht.",Un triste Homer Simpson piange incontrollabilmente mentre guarda una commedia romantica malinconica con Marge.,O triste Homer Simpson chora descontroladamente enquanto assiste a um sentimental comédia romântica com a Marge.,8928
"Homer Simpson sporting a goofy grin, riding a unicycle down Main Street in Springfield.","Homer Simpson con una sonrisa tonta, montando un uniciclo por Main Street en Springfield.","Homer Simpson affichant un sourire idiot, chevauchant un cycliste à un seul pied le long de Main Street à Springfield.","Homer Simpson mit einem lächerlichen Grinsen, auf einem Einrad fahrend, entlang der Main Street in Springfield.","Omero Simpson con un sorriso buffo, in sella a un uncinetto che scende per Main Street a Springfield.","Homem Simpson esboçando um sorriso bobo, montando uma bicicleta de um só roda pela Rua Principal em Springfield.",6873
Homer Simpson relaxing on a couch with a donut in his hand and a TV remote control nearby.,Homer Simpson relajándose en un sofá con un donut en su mano y un control remoto de televisión cerca.,Homer Simpson se détend sur un canapé avec un beignet dans la main et un controle télé à proximité.,Homer Simpson entspannt sich auf einem Sofa mit einem Donut in der Hand und einem Fernsehfernbedienung in der Nähe.,Omero Simpson rilassato su un divano con un dolce in mano e un telecomando della TV vicino.,Homero Simpson relaxando em um sofá com um doce de glúten em sua mão e um controle remoto de TV ao lado.,3611
"Homer Simpson, standing in front of a massive, old-fashioned TV, with a warm, nostalgic glow, feeling nostalgic.","Homer Simpson, parado frente a una televisión antigua y masiva, con una cálida y nostálgica luz, sintiendo nostalgia.","Homer Simpson, debout devant une vaste télévision ancienne, avec une chaleur, une lumière nostalgique, se sentant nostalgique.","Homer Simpson steht vor einem riesigen, alten Fernseher mit einem warmen, nostalgischen Glanz, sich nostalgisch fühlen.","Homer Simpson, in piedi davanti a un televisore gigante, vecchio stile, con un calore e un alone nostalgico, sentendo un sentimento nostalgico.","Homero Simpson, de pé em frente a uma TV antiga e imensa, com uma luz aconchegante e nostálgica, sentindo-se nostálgico.",7359
Homer Simpson riding a horse through the Springfield countryside with a basket full of donuts.,Homer Simpson cabalgando a caballo por el campo de Springfield con una canasta llena de donas.,Homer Simpson chevauchant un cheval à travers la campagne de Springfield avec un panier plein de beignets.,Homer Simpson reitet auf einem Pferd durch die Landschaft von Springfield mit einem Korb voller Donuts.,Omero Simpson in sella a un cavallo che attraversa i campi della contea di Springfield con un cestino pieno di ciambelle.,"O Homero Simpson montando um cavalo pela campina do Springfield, com uma cesta cheia de doces.",9654
"Homer Simpson wearing a I'm with Stupid t-shirt and a pair of sunglasses, riding a unicycle in a circus tent.","Homer Simpson viste una camiseta con ""Estoy con el Tonto"" y gafas de sol, montando un unicycle en un pabellón de circo.","Homère Simpson portant une t-shirt ""Je suis avec l'idiote"" et un paire de lunettes de soleil, chevauchant un unicycle dans une tente de cirque.","Homer Simpson trägt ein T-Shirt mit der Aufschrift ""I'm with Stupid"" und eine Sonnenbrille, während er auf einem Unicykel in einem Zirkustent ritt.","Il signor Simpson indossa una maglietta ""Sono con l'idiota"" e un paio di occhiali da sole, mentre cavalca un uncinetto all'interno di un tendone di circo.","Homem Simpson vestindo uma camiseta ""Eu estou com o burro"" e óculos de sol, montando um unicycle em uma tenda de circo.",4557
"Homer Simpson's eyes shining with excitement, his face flushed as he attends a Springfield parade, lit by the colorful balloons and streamers.","Los ojos de Homer Simpson brillan con emoción, su rostro enrojecido mientras asiste a una parada en Springfield, iluminada por globos y banderines de colores.","Les yeux de Homer Simpson brillant d'excitation, son visage enflammé tandis qu'il assiste à un défilé de Springfield, éclairé par des ballons et des rubans multicolores.","Homer Simpsons Augen strahlen vor Aufregung, sein Gesicht ist gerötet, als er einem Springfield-Paraden beiwohnt, die von bunten Luftballons und Bändern erleuchtet wird.","Gli occhi di Homer Simpson brillano di eccitazione, il suo viso arrossato mentre assiste alla sfilata di Springfield, illuminato dai palloncini e dalle bandierine colorate.","Os olhos de Homer Simpson brilhando de excitação, seu rosto ruborizado enquanto assiste a um desfile em Springfield, iluminado pelas balões e faixas coloridos.",106
"Homer Simpson standing in front of a large, old-fashioned television set in his living room.","Homer Simpson parado frente a una gran, antigua televisión en su sala de estar.",Homère Simpson debout devant un grand poste de télévision ancien dans son salon.,"Homer Simpson steht vor einem großen, alten Fernseher in seinem Wohnzimmer.","Omero Simpson in piedi davanti a un grande, televisore vecchio stile, nel suo soggiorno.",O Homem Simpson de pé em frente a um grande e antigo conjunto de televisão em seu quarto de estar.,2615
"Homer Simpson wearing a yellow Duff Beer hat, riding a unicycle down Main Street, Springfield.","Homer Simpson llevando un sombrero amarillo de cerveza Duff, montando un unicycle por Main Street, Springfield.","Homère Simpson portant un chapeau Duff Beer jaune, chevauchant un unicycle le long de la Main Street, Springfield.","Homer Simpson trägt ein gelbes Duff-Biermütze und fährt mit einem Einrad herunter auf der Main Street, Springfield.","Omero Simpson indossa un cappello giallo della Duff Beer, cavalca un uncinetto giù per Main Street, Springfield.","Homero Simpson vestindo um chapéu de cerveja Duff Amarelo, montando um uniciclo pela Rua Principal, Springfield.",6924
Homer Simpson standing in front of a Christmas tree with a red Santa hat on his head and a string of twinkling lights behind him in a warm and cozy living room.,Homero Simpson de pie frente a un árbol de Navidad con un sombrero de Santa rojo en la cabeza y una cuerda de luces titilantes detrás de él en un living común y acogedor.,Homère Simpson debout devant un arbre de Noël avec un chapeau de Père Noël rouge sur la tête et une guirlande de lumières étincelantes derrière lui dans un salon chaleureux et accueillant.,Homer Simpson steht vor einem Weihnachtsbaum mit einem roten Santa-Hut auf seinem Kopf und einem Faden mit funkelnden Lichtern hinter ihm in einem warmen und gemütlichen Wohnzimmer.,Omero Simpson in piedi davanti ad un albero di Natale con un cappello rosso di Babbo Natale sulla testa e una serie di luci lampeggianti dietro di lui in un soggiorno caldo e accogliente.,Homero Simpson parado em frente a uma árvore de Natal com um chapéu vermelho de Papai Noel na cabeça e uma fita de luzes cintilantes atrás dele em uma sala de estar aconchegante e quente.,5574
"Homer Simpson in a suit and tie, standing in front of a whiteboard filled with donut equations at Springfield Elementary.","Homer Simpson con un traje y corbata, parado frente a una pizarra blanca llena de ecuaciones de donas en la escuela primaria de Springfield.","Homer Simpson, vêtu d'un costume et d'une cravate, debout devant un tableau blanc rempli d'équations de beignets à l'école élémentaire de Springfield.","Homer Simpson in einem Anzug und mit Krawatte, steht vor einem weißen Brett, das mit Donutgleichungen gefüllt ist, vor der Springfield Elementary.","Homer Simpson in una giacca e cravatta, in piedi davanti a un quaderno bianco riempito di equazioni per donut a Springfield Elementary.","Homero Simpson vestindo um terno e gravata, em pé em frente a uma lousa branca cheia de equações de donuts na Springfield Elementary.",4552
"Homer Simpson sitting at a table in a bright, lively diner with a look of satisfaction.",Homer Simpson sentado a una mesa en un restaurante brillante y animado con una expresión de satisfacción.,Homère Simpson assis à une table dans un diner brillant et animé avec un air de satisfaction.,"Homer Simpson sitzt an einem Tisch in einem hellen, lebendigen Diner mit einem Ausdruck der Befriedigung.",Omero Simpson seduto a un tavolo in un diner luminoso e vivace con un'espressione di soddisfazione.,Homero Simpson sentado à uma mesa em um dinamarco brilhante e animado com um olhar de satisfação.,2547
"Homer Simpson sitting at a table in a dimly lit Moe's Tavern with Barney, Lenny, and Carl.","Homero Simpson sentado en una mesa en un Moe's Tavern iluminado débilmente con Barney, Lenny y Carl.","Homère Simpson assis à une table dans un Moe's Tavern sombrement éclairé avec Barney, Lenny et Carl.","Homer Simpson sitzt an einem Tisch in einem dunkel beleuchteten Moe's Tavern mit Barney, Lenny und Carl.","Homero Simpson seduto a un tavolo in un locale di Moe illuminato a luce fioca con Barney, Lenny e Carl.","Homero Simpson sentado a uma mesa em um Moe's Tavern escuro com Barney, Lenny e Carl.",3527
"Homer Simpson standing in front of a dark, stormy sky with a bolt of lightning illuminating his face.",Homer Simpson de pie frente a un cielo oscuro y tormentoso con un rayo iluminando su rostro.,"Homère Simpson debout devant un ciel sombre et orageux, avec un éclair illuminant son visage.","Homer Simpson steht vor einem dunklen, stürmischen Himmel mit einem Blitz, der sein Gesicht erleuchtet.",Omero Simpson in piedi di fronte a un cielo buio e tempestoso con un fulmine che illumina il suo volto.,Homem Simpson de pé diante de um céu escuro e tempestuoso com um raio iluminando seu rosto.,5514
"Homer Simpson in a bright orange jumpsuit, holding a sign that reads D'oh! and standing on a busy city street.","Homer Simpson en una camiseta naranja brillante, sosteniendo una pancarta que lee D'oh y parado en una calle urbana concurrida.","Homer Simpson portant un uniforme orange vif, tenant un panneau qui lit D'oh! et se tenant sur une rue animée de la ville.","Homer Simpson in einem leuchtend orangefarbenen Overall, mit einem Schild, das ""D'oh!"" liest und auf einer belebten Stadtstraße steht.","Homer Simpson in un giubbotto arancione brillante, stringendo un cartello che recita D'oh! e in piedi su una strada cittadina affollata.","Homero Simpson vestindo uma camiseta laranja viva, segurando um cartaz que lê D'oh! e parado em uma rua movimentada de uma cidade.",1674
"Homer Simpson and his family, including Marge, Bart, and Lisa, having a picnic in a beautiful, green meadow under the soft, warm light of a sunny day.","Homero Simpson y su familia, incluyendo a Marge, Bart y Lisa, tienen una merienda en un hermoso prado verde bajo la suave y cálida luz de un día soleado.","Homère Simpson et sa famille, composée de Marge, Bart et Lisa, se prélassent en pique-nique dans un beau pré vert sous la douce et chaude lumière d'une journée ensoleillée.","Homer Simpson und seine Familie, einschließlich Marge, Bart und Lisa, haben ein Picknick in einem wunderschönen, grünen Wiesenareal unter dem weichen, warmen Licht eines sonnigen Tages.","Omero Simpson e la sua famiglia, compresi Marge, Bart e Lisa, che si godono un picnic in un prato verde e bellissimo sotto la soffice luce calda di un giorno soleggiato.","Homero Simpson e sua família, incluindo Marge, Bart e Lisa, tendo um piquenique em uma bela, verde pradaria sob a suave, calorosa luz de um dia ensolarado.",1519
"Homer Simpson working at the Springfield Nuclear Power Plant, wearing his safety vest and holding a donut, with a confused expression.","Homer Simpson trabajando en la Planta Nuclear de Springfield, vestido con su chaleco de seguridad y sosteniendo un donut, con una expresión de confusión.","Homère Simpson travaillant à la centrale nucléaire de Springfield, portant son gilet de sécurité et tenant un beignet, avec un air perplexe.","Homer Simpson arbeitet im Springfield-Kernkraftwerk, trägt seinen Sicherheitswesten und hält ein Donut, mit einem verwirrten Gesichtsausdruck.","Homer Simpson che lavora alla centrale nucleare di Springfield, indossando la sua giacca di sicurezza e stringendo un donut, con un'espressione confusa.","Homero Simpson trabalhando na Usina Nuclear de Springfield, vestindo sua vestimenta de segurança e segurando um donut, com uma expressão confusa.",6224
"Homer Simpson lying on a beach towel, wearing a Hawaiian shirt and sunglasses, with a tropical island background.","Homer Simpson acostado en una toalla de playa, vistiendo una camisa de rayas hawaianas y gafas de sol, con un fondo de isla tropical.","Homère Simpson allongé sur un serviette de plage, portant une chemise hawaïenne et des lunettes de soleil, avec un fond de plage de l'île tropicale.","Homer Simpson liegt auf einem Strandtuch, trägt ein Hawaiihemd und Sonnenbrille, im Hintergrund ein tropisches Inselkulisse.","Homer Simpson sdraiato su un asciugamano da spiaggia, indossando una camicia hawaiana e occhiali da sole, con uno sfondo di isola tropicale.","O Homero Simpson deitado em uma toalha de praia, vestindo uma camisa havaiana e óculos de sol, com um fundo de ilha tropical.",1584
Homer Simpson driving a donut-shaped car down a winding road in Springfield.,Homer Simpson conduciendo un coche en forma de dona por una carretera sinuosa en Springfield.,Homer Simpson conduit une voiture en forme de beignet le long d'une route sinueuse à Springfield.,Homer Simpson fährt in einem Donut-förmigen Auto einen windigen Weg in Springfield entlang.,Omero Simpson che guida un'auto a forma di ciambella su una strada serpentina a Springfield.,Homero Simpson dirigindo um carro em forma de donut pela estrada sinuosa em Springfield.,5881
Homer Simpson holding a microphone and singing into it at a karaoke bar.,Homer Simpson sosteniendo un micrófono y cantando en él en un bar de karaoke.,Homer Simpson tenant un micro et chantant à l'intérieur d'un bar de karaoké.,Homer Simpson hält ein Mikrofon und singt hinein in einem Karaoke-Bar.,Homer Simpson che tiene un microfono e canta dentro di esso in un bar di karaoke.,Homem Simpson segurando um microfone e cantando nele em um bar de karaoke.,5635
"Homer Simpson standing in a bright, sunlit room, surrounded by stacks of freshly baked donuts.","Homer Simpson de pie en una habitación brillante y soleada, rodeado de montones de donas recién horneadas.","Homère Simpson debout dans une pièce éclairée par un soleil radieux, entouré de piles de beignets fraîchement cuits.","Homer Simpson steht in einem hellen, sonnendurchfluteten Raum, umgeben von Stapeln frisch gebackener Donuts.","Omero Simpson in piedi in una stanza luminosa, circondato da pile di donuts frescamente sfornati.","Homero Simpson parado em uma sala iluminada e cheia de sol, cercado por pilhas de donuts frescamente assados.",9891
"Homer Simpson sitting at the kitchen table, staring at a plate of Marge's cooking with a mixture of disgust and resignation.","Homero Simpson sentado a la mesa de la cocina, mirando una bandeja de la cocina de Marge con una mezcla de asco y resignación.","Homère Simpson assis à la table de la cuisine, fixant un plat de la cuisine de Marge avec un mélange de dégoût et de résignation.","Homer Simpson sitzt an der Küchentisch, starrt auf ein Tablett mit Marges Kochwerk mit einer Mischung aus Ekel und Resignation.","Omero Simpson seduto a tavola da cucina, fissando un piatto di cucina di Marge con una mistura di disgusto e rassegnazione.","Homero Simpson sentado à mesa da cozinha, olhando para um prato de comida de Marge com uma mistura de desgosto e resignação.",4333
"Homer Simpson leaning out of a window of a speeding train, with his arms waving wildly.","Homer Simpson asomado a una ventana de un tren en marcha a gran velocidad, con sus brazos moviéndose de manera salvaje.","Homère Simpson penché à la fenêtre d'un train en pleine course, les bras agités de manière sauvage.","Homer Simpson lehnt sich aus dem Fenster eines schnellen Zuges, mit seinen Armen wild schlagend.","Homer Simpson che si affaccia da una finestra di un treno in corsa, con le braccia che si agitano selvaggiamente.","O Homem de Lata Simpson se inclinando para fora de uma janela de um trem em alta velocidade, com os braços balançando selvagemente.",711
"Homer Simpson standing in a crowded room, looking confused and disoriented, with a worried expression.","Homer Simpson de pie en una habitación llena de gente, mirando confundido y desorientado, con una expresión preocupada.","Homère Simpson debout dans une pièce bondée, ayant l'air perdu et désorienté, avec une expression inquiète.","Homer Simpson steht in einem überfüllten Raum, aussieht verwirrt und orientierungslos, mit besorgter Miene.","Omero Simpson in piedi in una stanza affollata, con un'espressione confusa e disorientata, e un'espressione preoccupata.","Homero Simpson em pé em uma sala lotada, olhando confuso e desorientado, com uma expressão preocupada.",7527
"Homer Simpson sitting at a bar next to Barney, Moe, and Lenny.","Homer Simpson sentado en un bar al lado de Barney, Moe y Lenny.","Homère Simpson assis à une barre à côté de Barney, Moe et Lenny.","Homer Simpson sitzt an einem Barhocker neben Barney, Moe und Lenny.","Omero Simpson seduto al bancone accanto a Barney, Moe e Lenny.","Homero Simpson sentado em uma barra ao lado de Barney, Moe e Lenny.",8785
