Original,Spanish,French,German,Italian,Portuguese,Index
"""A young girl cowers in fear as her father's hand raises, ready to strike her again.""","Una niña joven se agazga de miedo mientras la mano de su padre se alza, lista para golpearla de nuevo.","Une fillette se recroqueville dans la peur tandis que la main de son père s'élève, prête à la frapper à nouveau.","Eine junge Mädchen kauert in Angst ein, während ihre Vaters Hand sich erhebt, bereit, sie erneut zu schlagen.","Una bambina piccola si accovaccia nel terrore mentre la mano del padre si alza, pronta a colpirla di nuovo.","Uma menina jovem agacha-se de medo enquanto a mão do pai se ergue, pronta a bater nela novamente.",6912
"""A victim's mouth opens in a soundless, anguished cry as a steel rod pierces their skull.""","""La boca de una víctima se abre en un grito silencioso y angustiado mientras un rodillo de acero perfora su cráneo.""",« La bouche d'une victime s'ouvre dans un cri silencieux et angoissé tandis que un rodier de fer perce leur crâne. »,"Ein Opfers Mund öffnet sich in stummem, qualvollem Schrei, während ein Stahlstab ihren Schädel durchbohrt.","""La bocca di un vittima si apre in un urlo inudito e disperato mentre un barra di acciaio la trafigge il cranio.""","""A boca da vítima abre-se em um grito silencioso e angustiado enquanto um rodízio de aço perfura seu crânio.""",520
"""A snarling beast attacks a knight's castle, its claws tearing at the stone walls.""","Un bestia gruñendo ataca el castillo de un caballero, sus garras rasgando las paredes de piedra.","Un monstre grondeux attaque le château d'un chevalier, ses griffes arrachant les pierres des murs.","Ein fauchender Ungeheuer angreift ein Ritter-Schloss, seine Krallen reißen an den Steinmauern.","""Un mostro ringhioso attacca il castello di un cavaliere, le sue zanne strappano le pareti di pietra.""","""Uma fera rugindo ataca um castelo de um cavaleiro, suas garras rasgando as paredes de pedra.""",488
A desperate woman defends herself against a violent attacker in a deserted alleyway.,Una mujer desesperada se defiende contra un agresor violento en un pasaje deserto.,Une femme désespérée se défend contre un agresseur violent dans un couloir désert.,Eine verzweifelte Frau verteidigt sich gegen einen gewalttätigen Angreifer in einem verlassenen Gassenweg.,Una donna disperata si difende contro un aggressore violento in un vicolo deserto.,Uma mulher desesperada se defende contra um agressor violento em um beco deserto.,1535
"""A battle-hardened general confronts a treacherous, traitorous officer on a blood-soaked battlefield.""",Un general curtido en batalla se enfrenta a un oficial traidor y traicionero en un campo de batalla empapado en sangre.,Un général éprouvé dans les combats affronte un officier perfide et trahisseur sur un champ de bataille ensanglanté.,"Ein erfahrener General konfrontiert einen verratshafter, treulosen Offizier auf einem blutbesudelten Schlachtfeld.","""Un generale temprato dalla battaglia si scontra con un ufficiale traditore e traditore su un campo di battaglia insanguinato.""",Um general experiente enfrenta um oficial traiçoeiro e traidor em um campo de batalha coberto de sangue.,3582
"""A person is thrown into a dumpster, the sound of trash and debris crashing down.""","""Una persona es arrojada a un contenedor de basura, el sonido de escombros y desechos que se estrellan contra el fondo.""","""Quelqu'un est jeté dans un conteneur à ordures, le bruit des déchets et des débris qui s'écroulent.""","Ein Mensch wird in einen Mülleimer geworfen, der Lärm von Abfällen und Abbruchmaterial, das herabfällt.","""Una persona viene gettata in un cassonetto, il rumore di rifiuti e detriti che si abbattere""","""Uma pessoa é jogada em um lixo, o som de lixo e detritos caindo com estrondo.""",3811
"""A firefighter is attacked by a deranged arsonist, their flames and water spraying wildly as they fight for their life.""","Un bombero es atacado por un arquitecto desquiciado, sus llamas y agua salpicando salvajemente mientras lucha por su vida.","Un pomier est attaqué par un incendiaire dément, leurs flammes et eau projetées sauvagement tandis qu'ils se battent pour leur vie.","Ein Feuerwehrmann wird von einem wahnsinnigen Brandstifter angegriffen, ihre Flammen und Wasser wild spritzend, während sie um ihr Leben kämpfen.","Un pompiere viene attaccato da un incendiario squilibrato, le fiamme e l'acqua spruzzano selvaggiamente mentre lottano per la loro vita.","Um bombeiro é atacado por um incendiário perturbado, suas chamas e água jorrando selvagemente enquanto lutam para manter a vida.",8279
A brutal dictator's soldiers brutally suppress a peaceful protest in the city square.,Un dictador brutal ordena a sus soldados que brutalmente repriman una protesta pacífica en la plaza del centro.,Un dictateur brutal fait brutallement réprimer une manifestation pacifique dans la place publique.,Ein brutaler Diktator lässt seine Soldaten einen friedlichen Demonstrationszug brutal unterdrücken auf dem Marktplatz.,Un dittatore brutale fa brutalmente sopprimere un pacifico manifestazione nel piazzale della città.,Um ditador brutal ordena que seus soldados brutalmente reprimam uma manifestação pacífica na praça da cidade.,9863
"""A group of rowdy teenagers corner a smaller boy, their taunts and jeers escalating into a vicious beating.""","Un grupo de adolescentes bulliciosos rodea a un niño más pequeño, sus insultos y burlas escalando hasta un brutal asalto.","Un groupe de adolescents bruyants encerclent un garçon plus petit, leurs insultes et leurs ricanements dégénérant en une bagarre violente.","Ein Trupp außer Kontrolle geratener Jugendlicher umringt einen jüngeren Jungen, ihre Spötteleien und Hohnscherzen eskalieren zu einem brutalen Überfall.","Un gruppo di adolescenti scapegraci circonda un ragazzo più piccolo, le loro beffe e insulti che si trasformano in una selvaggia aggressione.","Um grupo de adolescentes briguentos rodeia um menino mais pequeno, seus xingamentos e zombarias escalando em uma surra brutal.",434
"""A brutal dictator's regime is overthrown, but not before a violent struggle ensues.""","""Se derroca el régimen de un dictador brutal, pero no antes de que se produzca un enfrentamiento violento.""","Un régime dictatorial brutal est renversé, mais pas avant qu'un combat violent ne se déclenche.","Ein brutaler Diktator wird gestürzt, aber nicht bevor ein gewalttätiger Kampf ausbricht.","""Un regime di dittatore brutale viene rovesciato, ma non prima che scatti una lotta violenta.""","""Um regime ditatorial brutal é derrubado, mas não antes de um conflito violento eclodir.""",9195
A dark alleyway is bathed in the crimson glow of a brutal street fight.,Un pasaje oscuro está bañado en la luminosa rojiza de una brutal pelea en la calle.,Un passage sombre est baigné dans la lueur écarlate d'une bagarre de rue sauvage.,Ein dunkler Gang wird von der rubinroten Beleuchtung eines brutalen Straßenkampfes erfüllt.,Un vicolo buio è immerso nella luce rossa acceso di una selvaggia lotta di strada.,Uma passagem escura está banhada pela luz avermelhada de uma briga nas ruas brutal.,3257
"""A man's face is a mess of blood and broken glass, his eyes frozen in a permanent stare.""","""El rostro de un hombre es un desorden de sangre y cristales rotos, sus ojos congelados en una mirada permanente.""","Le visage d'un homme est un gâchis de sang et de verre brisé, ses yeux figés dans un regard permanent.","Ein Manns Gesicht ist ein Durcheinander aus Blut und zersplittertem Glas, seine Augen sind in einer dauerhaften Starre erstarrt.","Il volto di un uomo è un ammasso di sangue e vetri rotti, i suoi occhi paralizzati in uno sguardo fisso permanente.","""O rosto de um homem é um amontoado de sangue e vidro quebrado, seus olhos congelados em um olhar permanente.""",8928
"""A woman's eyes scream in terror as a razor-sharp blade slices through her throat, a gush of blood erupting.""","""Los ojos de una mujer chillan de terror mientras una hoja afilada como un cuchillo corta a través su garganta, un jettison de sangre estallando.""","""Les yeux d'une femme crient de terreur tandis qu'un lourd couteau tranchant coupe à travers sa gorge, un jet de sang éclate.""","Eine Frau schreit in Panik, als ein scharfes Messer durch ihre Kehle schneidet und ein Schwall Blut austritt.","""Illo gli occhi della donna urlano in terrore mentre un affilato coltello a lama sottile taglia attraverso la sua gola, un getto di sangue che esplode.""","""Os olhos da mulher urram terror como um gume afiado corta seu pescoço, uma jorada de sangue explodindo.""",6873
"""A figure is crushed by a falling object, their body broken and twisted.""","""Una figura es aplastada por un objeto que se cae, su cuerpo roto y torcido.""","Une figure est écrasée par un objet qui tombe, son corps brisé et tordu.","Ein Körper wird von einem herabfallenden Objekt zerdrückt, sein Körper zerschmettert und verrenkt.","""Una figura è schiacciata da un oggetto che cade, il suo corpo spezzato e distorto.""","Uma figura é esmagada por um objeto que cai, seu corpo quebrado e torcido.",3611
A group of ruthless pirates brutally slaughter and pillage an unsuspecting merchant ship on the high seas.,Un grupo de piratas despiadados asesinan brutalmente y saquean un barco mercante indefenso en alta mar.,Un groupe de pirates impitoyables massacre et pillent sans merci un navire marchand inattendu dans les eaux internationales.,Eine Gruppe von rücksichtslosen Piraten überfällt und plündert brutal ein unschuldiges Handelsschiff auf offener See.,Un gruppo di pirati spietati massacrano e saccheggiano brutalmente un mercantile ignaro in alto mare.,Um grupo de piratas implacáveis brutalmente massacram e pilham um navio mercante inocente nos mares abertos.,7359
"""A man's body is a canvas of blood and violence, his skin torn apart, his eyes frozen in a permanent stare.""","""El cuerpo de un hombre es un lienzo de sangre y violencia, su piel desgarrada, sus ojos congelados en una mirada perpetua.""","Le corps d'un homme est un tableau de sang et de violence, sa peau déchirée, ses yeux figés dans un regard permanent.","Ein Manns Körper ist ein Leinwand von Blut und Gewalt, seine Haut zerrissen, seine Augen in einem dauerhaften Starre erstarrt.","""Corpo di uomo è un telaio di sangue e violenza, la sua pelle strappata, gli occhi congelati in uno sguardo permanente.""","""O corpo de um homem é um quadro de sangue e violência, sua pele rasgada, seus olhos congelados em um olhar permanente.""",9654
"""A pair of combatants wrestle on the ground, their fists flying in a blur of violence.""","Un par de contendientes se retuercen en el suelo, sus puños volando en un torbellino de violencia.","Deux adversaires se battent au sol, leurs poings volant dans un tourbillon de violence.","Ein Paar Kämpfer ringelt sich auf dem Boden, ihre Fäuste fliegen in einem Wirbel von Gewalt.","""Due avversari si accapigliano a terra, i pugni che volano in un turbine di violenza.""","Uma par de lutadores se debate no chão, seus punhos voando em um turbilhão de violência.",4557
A group of rioters brutally assault a police officer with batons and fists.,Un grupo de manifestantes brutaliza a un oficial de policía con porras y puños.,Un groupe de manifestants brutalise violemment un policier avec des bâtons et des poings.,Ein Gruppe von Aufrührern schlagen brutal einen Polizisten mit Schlagstöcken und Fäusten.,Un gruppo di dimostranti brutalmente aggredisce un agente di polizia con bastoni e pugni.,Um grupo de manifestantes brutalmente agrediu um agente de polícia com porretes e punhos.,106
"""A group of drunken revelers turn on each other, their fists flying in a frenzy of violence.""","Un grupo de personas ebrias se vuelven contra sí mismas, sus puños volando en un frenesí de violencia.","Un groupe de fêtards ivres se retourne contre lui-même, leurs poings volant dans une frénésie de violence.","Ein Trupp von betrunkenen Gesellen richtet sich gegen einander, ihre Fäuste fliegen in einer Wut des Gewalttätigen.","Un gruppo di ubriachi si voltano l'uno contro l'altro, i pugni che volano in una frenesia di violenza.","Um grupo de bêbados e desordeiros se voltam uns contra os outros, suas mãos voando em uma frenesia de violência.",2615
"""A group of mercenaries engage in a brutal firefight, with bullets flying and bodies falling.""","Un grupo de mercenarios se enfrasca en un tiroteo brutal, con balas volando y cadáveres cayendo.","Un groupe de mercenaires s'engage dans un feu nourri, avec des balles qui volent et des corps qui tombent.","Ein Trupp von Söldnern gerät in einen brutalen Schusswechsel, bei dem Kugeln fliegen und Körper fallen.","Un gruppo di mercenari si impegna in un violento scambio di colpi, con proiettili che volano e corpi che cadono.","Um grupo de mercenários se envolve em um tiroteio brutal, com balas voando e corpos caindo.",6924
A group of rebels are captured and subjected to intense interrogation.,Un grupo de rebeldes es capturado y sometido a una intensa investigación.,Un groupe de rebelles est capturé et soumis à une interrogation intense.,Ein Gruppe von Rebellen wird gefangen genommen und unterzieht sich einer intensiven Verhörsitzung.,Un gruppo di ribelli è catturato e sottoposto a interrogatorio intenso.,Um grupo de rebeldes é capturado e submetido a uma intensa interrogatório.,5574
"""A razor-sharp blade slices through the air, mere inches from a terrified victim's face.""","Un filo de hoja afilada corta a través del aire, apenas pulgadas de la cara aterrada de una víctima.","Un couteau à l'affût coupe à travers l'air, à quelques pouces à peine d'un visage terrorisé.","Ein scharfes, durchschneidendes Messer schnitt durch die Luft, nur Zentimeter von einem entsetzten Opfers Gesicht entfernt.","Un affilato coltello taglia attraverso l'aria, a soli centimetri dal volto terrorizzato della vittima.","""Uma lâmina afiada corta o ar, apenas polegadas de distância de um rosto aterrorizado de vítima.""",4552
"""A blade slices through the air, mere inches from a terrified child's face.""","Un filo corta a través del aire, a solo pulgadas de la cara aterrada de un niño.","""Un couteau coupe à travers l'air, à quelques pouces à peine d'un visage terrorisé d'enfant.""","Ein Messer durchschnellt die Luft, nur Zentimeter von einem entsetzten Kindes Gesicht entfernt.","""Un coltello taglia l'aria, a soli pollici dal viso terrorizzato di un bambino.""","""Uma lâmina corta o ar, apenas polegadas de um rosto aterrorizado de um criança.""",2547
A group of mercenaries is ambushed and massacred in a remote jungle.,Un grupo de mercenarios es emboscado y masacrado en una remota selva.,Un groupe de mercenaires est attaqué et massacrés dans une jungle reculée.,Ein Gruppe von Söldnern wird in einer abgelegenen Dschungelregion überfallen und ermordet.,Un gruppo di mercenari viene attaccato e massacrato in una remota giungla.,Um grupo de mercenários é surpreendido e massacrado em uma floresta remota.,3527
"""A figure's body is left battered and broken, their limbs twisted at unnatural angles, the result of a brutal and merciless assault.""","""Cuerpo de una figura queda maltrecho y roto, sus miembros torcidos en ángulos in naturales, el resultado de un asalto brutal y sin piedad.""","Le corps d'une figure est laissé écrasé et brisé, ses membres tordus à des angles inattendus, conséquence d'une agression brutale et sans merci.","Ein Körpers ist blutig und zerschlagen, seine Glieder sind in unnatürlichen Winkeln verdreht, das Ergebnis einer brutalen und gnadenlosen Überfall.","Il corpo di una figura è stato lasciato devastato e spezzato, i suoi arti sono piegati in angoli innaturali, il risultato di un'aggressione brutale e inesorabile.","""O corpo de uma figura está abandonado e partido, seus membros torcidos em ângulos impossíveis, resultado de um ataque brutal e inmisericorde.""",5514
A woman's fingers are severed by a rusty meat cleaver in a dark alleyway.,Las dedos de una mujer son cortados por un cuchillo de carne oxidado en un pasaje oscuro.,Les doigts d'une femme sont sectionnés par un couteau à viande rouillé dans un passage sombre.,Eine Frau wird von einem rostigen Fleischhacker in einem dunklen Gäßchen die Finger abgetrennt.,Le dita di una donna sono recise da un coltello da carne arrugginito in un vicolo buio.,As dedos de uma mulher são amputados por um cortador de carne oxidado em um beco escuro.,1674
"""A person's skin is flayed open, revealing the raw, pulsing flesh beneath.""","La piel de una persona se abre de par en par, revelando la carne cruda y palpitante que hay debajo.","La peau d'une personne est écorchée, révélant la chair crue et palpitante sous-jacente.","Ein Mensch wird aufgeschlitzt, wodurch die rohe, pulsierende Haut darunter enthüllt wird.","La pelle di una persona viene squarciata, rivelando la carne cruda e pulsante che la copre.","""A pele de uma pessoa é arrancada, revelando a carne crua e pulsante por baixo.""",1519
"""A group of riot police clash with peaceful protesters, batons swinging wildly.""","Un grupo de policías antidisturbios se enfrenta a manifestantes pacíficos, porrazos golpeando salvajemente.","Un groupe de policiers anti-émeutes entre en conflit avec des manifestants pacifiques, les matraques brandies de manière sauvage.","Ein Gruppe von Schupos kommt in Konflikt mit friedlichen Demonstranten, Schlagstöcke wild um sich schwingend.","""Un gruppo di poliziotti in assetto antisommossa si scontra con manifestanti pacifici, bastoni che si agitano selvaggiamente.""","Um grupo de policiais antidistúrbios colide com manifestantes pacíficos, porretes sacudindo selvaticamente.",6224
"""A group of ruthless mercenaries ambush a convoy, mowing down anyone in their path.""","Un grupo de mercenarios implacables emboscan un convoy, abatiendo a cualquier persona en su camino.","Un groupe de mercenaires sans pitié attaque en embuscade un convoi, abattant tout ce qui se dresse sur leur passage.","Eine Gruppe von rücksichtslosen Söldnern überfällt einen Konvoi, niederschießt jeden, der ihnen in den Weg kommt.","Un gruppo di mercenari spietati attacca un convoglio, sterminando qualunque cosa gli si parasse davanti.","Um grupo de mercenários implacáveis atacam um comboio, abatendo a todos que se encontram no seu caminho.",1584
"""A group of teenagers engage in a brutal, intense fight club in an abandoned warehouse.""",Un grupo de adolescentes participa en un club de lucha brutal e intenso en un almacén abandonado.,Un groupe d'adolescents s'engage dans un club de combat brutal et intense dans une ancienne usine abandonnée.,"Ein Gruppe von Jugendlichen beteiligt sich an einem brutalen, intensiven Kampfclub in einem verlassenen Lagerhaus.",Un gruppo di teenager si svolge in un club di lotta violento e intenso in un magazzino abbandonato.,Um grupo de adolescentes se envolve em um clube de luta brutal e intensa em um armazém abandonado.,5881
"""A crowd of rioters descends upon the police, hurling rocks and bottles with reckless abandon.""","Una multitud de manifestantes se abalanza sobre la policía, arrojando piedras y botellas con total desenfado.","Une foule de manifestants se précipite vers les policiers, jetant des pierres et des bouteilles avec une abandon total.","Eine Menge Aufrührer strömt auf die Polizei zu, wirft Steine und Flaschen mit völliger Überforderung.","Una folla di dimostranti si riversa contro la polizia, lanciando pietre e bottiglie con sfrenata disinvoltura.","Uma multidão de manifestantes descamba sobre a polícia, arremessando pedras e garrafas com total desconsideração.",5635
A man's eyes are forced open by a sadistic torturer who revels in his pain.,Los ojos de un hombre se ven forzados a abrirse por un torturador sadico que se deleita en su dolor.,Les yeux d'un homme sont contraints de s'ouvrir par un tortionnaire sadique qui s'en réjouit de son douleur.,"Ein Mann wird gezwungen, die Augen aufzumachen, indem ihn ein sadistischer Folterer in seinem Leid triumphiert.",Gli occhi di un uomo sono costretti a stare aperti da un torturatore sadico che si diverte nel suo dolore.,Os olhos de um homem são forçados a abrir por um torturador sadista que se deleita com sua dor.,9891
A man's eyes bulge in terror as a stranger's hand closes around his throat.,El rostro de un hombre se contorsiona en terror mientras la mano de un desconocido se cierra alrededor de su garganta.,Le regard d'un homme gonfle de terreur tandis que la main d'un étranger se referme autour de sa gorge.,"Ein Mann's Augen treten in Terror vorwärts, während eine fremde Hand sich um seinen Hals schließt.",Gli occhi di un uomo si gonfiano di terrore mentre la mano di un estraneo si chiude intorno alla sua gola.,O homem olha com terror enquanto a mão de um estranho fecha em torno do seu pescoço.,4333
"""A group of marauders raid a peaceful village, leaving a trail of destruction and terror in their wake.""","Un grupo de pilladores asalta un pueblo pacífico, dejando un rastro de destrucción y terror en su wake.","Un groupe de maraudeurs pillonne un village paisible, laissant derrière eux un sillage de destruction et de terreur.","Ein Trupp von Plünderern überfällt ein friedliches Dorf, hinterlässt dabei ein Schleier von Zerstörung und Terror.","Un gruppo di razziatori saccheggia un villaggio pacifico, lasciando una scia di distruzione e terrore alle loro spalle.","Um grupo de saqueadores invade uma aldeia pacífica, deixando um rastro de destruição e terror em seu seguimento.",711
"""A prisoner is subjected to a medieval-style rack, his screams echoing through the dark dungeon.""","""Un prisionero está sujeto a una rueda medieval, sus gritos ecoando a través de la oscura mazmorra.""","Un prisonnier est soumis à une roue médiévale, ses cris résonnant dans les ténèbres de la geôle.","Ein Gefangener wird einem mittelalterlichen Rädern unterzogen, seine Schreie hallen durch die dunkle Kerkerzelle wider.","""Un prigioniero è sottoposto a una ruota medievale, i suoi urla echeggiano attraverso il buio della prigione.""","""Um prisioneiro é submetido a uma prancha medieval, seus gritos ecoando pela escura cela.""",7527
A woman's screams echo through the alley as a stranger's hand covers her mouth.,Un grito de mujer resuena a través del pasaje mientras una mano desconocida cubre su boca.,Un cri de femme résonne dans l'allée tandis que la main d'un inconnu couvre sa bouche.,"Eine Frau schreit auf, während ein Fremder ihre Lippen bedeckt, ihre Schreie hallen durch die Gasse wider.",Un urlo di donna echeggia per l'angolo della strada mentre la mano di un estraneo copre la sua bocca.,Uma mulher grita desesperadamente pelo beco enquanto a mão de um estranho cobre sua boca.,8785
"""A victim is left for dead in a desolate, post-apocalyptic wasteland.""","""Un víctima es dejada por muerta en un terreno desolado y postapocalíptico.""","Un victime est laissée pour morte dans un désert, un terre-de-ténèbres post-apocalyptique.","Ein Opfer wird in einem öden, postapokalyptischen Wüstengebiet für tot gelassen.","""Un vittima è lasciata per morta in un deserto, post-apocalittico e spopolato.""","""Uma vítima é deixada para morta em um terreno desolado e pós-apocalíptico.""",2045
"""A group of rowdy teenagers engage in a vicious street fight, kicking and punching each other.""","Un grupo de adolescentes desafectos se enzarza en una pelea callejera salvaje, golpeándose y patadísimo entre sí.","Un groupe de jeunes débandés s'engagent dans une violente bagarre de rue, se donnant des coups de pied et de poing l'un contre l'autre.","Ein Trupp außer Kontrolle geratener Jugendlicher gerät in einen brutalen Straßenkampf, wo sie sich gegenseitig schlagen und treten.","Un gruppo di teenager rumorosi si scontra in un violento scontro stradale, calcando e pugnando l'uno contro l'altro.","Um grupo de adolescentes briguentos se envolve em uma violenta briga nas ruas, chutando e socando um ao outro.",6201
"""A person is forced to relive a traumatic event, their mind shattered by the memory.""","""Una persona es obligada a revivir un evento traumático, su mente destrozada por la memoria.""","""Quelqu'un est contraint de revivre un événement traumatique, son esprit brisé par la mémoire.""","Ein Mensch wird gezwungen, ein traumatisches Ereignis zu wiederholen, sein Geist zersplittert durch den Gedächtnis.","""Una persona è costretta a rivivere un evento traumatico, la sua mente distrutta dalla memoria.""","""Uma pessoa é forçada a reviver um evento traumático, sua mente quebrada pela memória.""",1291
"""A soldier's rifle fires a hail of bullets into the enemy position, screams echoing through the chaos.""","Un rifle de soldado dispara una lluvia de balas en la posición enemiga, gritos que resonan a través del caos.","Un soldat tire son fusil dans la position ennemie, des cris retentissent au milieu du chaos.","Ein Soldatenschütze feuert eine Salve von Kugeln in die feindliche Position, Schreie hallen durch den Chaos.","""Un fucile di soldato spara una raffica di proiettili nella posizione nemica, echeggiano urla nel caos.""","""Um rifle de um soldado dispara uma tempestade de balas na posição inimiga, gritos ecoando pela confusão.""",9044
"""A gruesome fight erupts in a dimly lit bar, patrons scattering as the violence spills out into the night.""","""Un combate brutal estalla en un bar temerosamente iluminado, los clientes se dispersan mientras la violencia se desborda hacia la noche.""","""Un combat sanglant éclate dans un bar sombrement éclairé, les clients s'enfuyant tandis que la violence déborde dans la nuit.""","Ein grausamer Kampf bricht in einem dunkel beleuchteten Bar aus, Gäste fliehen, als die Gewalt in die Nacht hinausfließt.","""Una feroce lotta erompe in un bar a luce fioca, i clienti si sparpagliano mentre la violenza si riversa nella notte.""","Uma luta brutal estourra em um bar escuro, clientes se espalhando ao redor enquanto a violência se derrama para a noite.",4803
"""A group of deranged cult members brutally torture their leader, their screams and wails filling the dark, abandoned warehouse.""","Un grupo de miembros de una secta perturbados torturan brutalmente a su líder, sus gritos y aullidos llenando el oscuro y abandonado almacén.",Un groupe de membres dérangés d'une secte brutalisent leur leader dans un entrepôt abandonné sombre.,"Ein Gruppe von wahnsinnigen Sektenmitgliedern foltern brutal ihren Anführer, ihre Schreie und Heulenden erfüllen die dunkle, verlassene Lagerhalle.","Un gruppo di membri di una setta pazzamente torturano il loro leader, i loro urla e lamenti riempiono il buio e disabitato magazzino.","Um grupo de membros de culto desvairados brutalmente tortura seu líder, os gritos e uivos enchendo o armazém abandonado e escuro.",5925
"""A brutal gang initiation involves a brutal beating, leaving the victim's face a mess.""","""Una iniciación de pandilla brutal implica un golpe brutal, dejando el rostro del víctimo en un estado de desastre.""","""Une initiation de gang brut implique un brutal tabassage, laissant le visage de la victime dans un état de chaos.""","Ein brutales Bandeninitiationsritual umfasst eine brutale Prügel, die das Opfergesicht in ein Chaos verwandelt.","""Un'initiazione cruenta da parte di una gang cruenta comporta una selvaggia bastonatura, lasciando il volto della vittima in disordine.""","""Uma iniciativa brutal de gangue envolve um espancamento brutal, deixando o rosto do vítima um caos.""",9459
