Original,Spanish,French,German,Italian,Portuguese,Index
Stitch giving a thumbs down with his right hand.,Stitch dando un pulgar hacia abajo con su mano derecha.,Stitch donnant un coup de pouce négatif avec sa main droite.,Stitch gibt mit seiner rechten Hand einen Daumen nach unten.,Stitch che dà un giudizio negativo con la mano destra.,Lilo dando um sinal negativo com a mão direita.,6912
"""Stitch sitting in a dimly lit, smoky bar, his arms crossed and a look of intensity on his face.""","Stitch sentado en un bar iluminado con poca luz, lleno de humo, con los brazos cruzados y una mirada intensa en su rostro.","Stitch assis dans un bar sombre et fumant, les bras croisés et un regard intensif sur son visage.","Stitch sitzt in einem dunkel beleuchteten, rauchigen Bar, die Arme übers Kreuz gelegt und ein Ausdruck von Intensität auf seinem Gesicht.","Stitch seduto in un bar poco illuminato, con un'atmosfera fumosa, le braccia incrociate e un'espressione di intensità sul volto.","Stitch sentado em uma barra escura e fumacenta, com os braços cruzados e um olhar de intensidade no rosto.",520
"""Stitch wearing a pair of trendy shades and a bandana, holding a skateboard and performing a trick.""","""Stitch llevando un par de gafas de moda y una bandana, sosteniendo un patinete y realizando un truco.""","Stitch portant une paire de lunettes à la mode et un bandana, tenant un skateboard et effectuant un trick.","""Stitch, der eine trendy Brille und ein Bandana trägt, ein Skateboard hält und ein Trick ausführt.""","Stitch che indossa un paio di occhiali alla moda e un bandana, tiene uno skateboard e esegue un trucco.","""Stitch usando óculos de sol de moda e um lenço, segurando uma skateboard e executando um truque.""",488
Stitch dancing on a moonlit beach with a carefree smile.,Baila Stitch en una playa iluminada por la luna con una sonrisa desprendida de preocupaciones.,Stitch dansant sur une plage éclairée de la lune avec un sourire sans souci.,Stich tanzt auf einer mondlichtüchtigen Strand mit einem lachenden Lächeln ohne Sorgen.,Ballare con la penna stilografica su una spiaggia di luna piena con un sorriso disinvolto.,Stitch dançando em uma praia iluminada pela lua com um sorriso sem preocupações.,1535
"""A youthful Stitch, full of energy, throws his hands up in the air in excitement.""","""Un joven Stitch, lleno de energía, lanza sus manos al aire con emoción.""","""Un jeune Stitch, plein d'énergie, jette les bras au ciel d'excitation.""","Ein jugendlicher Stitch, voller Energie, wirft seine Hände in die Luft in Begeisterung.","Un giovane Stitch, pieno di energia, alza le mani in aria con entusiasmo.","Um Stitch jovem, cheio de energia, joga as mãos para cima em excitação.",3582
"""Stitch in a pair of futuristic jet boots, flying through a swirling vortex of colors and lights.""","""Hilo en una pareja de botas de jet futuristas, volando a través de un remolino en espiral de colores y luces.""","""Un point de suture dans une paire de bottes de jet futuristes, volant à travers un tourbillon tournoyant de couleurs et de lumières.""","""Ein Stich in einer Paar futuristischen Jet-Stiefeln, durch ein wirbelndes Vortex aus Farben und Lichtern fliegend.""","""Un filo in una coppia di stivali da volo futuristici, che si librano attraverso un vortice turbinoso di colori e luci.""","""Costura em uma par de botas de jato futuristas, voando por meio de um vórtice giratório de cores e luzes.""",3811
"""Stitch with a neatly trimmed white beard and a few braids in his hair, sitting in a cozy cabin surrounded by a crackling fire and a dense forest outside.""","""Con un bigote bien recortado y blanco, y unos cuantos trenzados en su cabello, sentado en una cabaña acogedora rodeado de una hoguera crepitante y un bosque denso fuera.""","""Le Stitch aux cheveux rassemblés dans quelques tresses, à la barbe blanche soigneusement taillée, assis dans une cabane confortable entourée d'un feu crépitant et d'une forêt dense en arrière-plan.""","Mit einem sorgfältig gestutzten weißen Bart und einigen Zöpfen in seinem Haar sitzt er in einem gemütlichen Hüttenzimmer, umgeben von einem knisternden Feuer und einem dichten Wald draußen.","""Stitch con una barba bianca ben tagliata e pochi trecce nei capelli, seduto in una cabina accogliente circondata da un fuoco crepitante e una foresta densa all'esterno.""","""Costurando com uma barba branca bem aparada e alguns cachos no cabelo, sentado em uma cabana acolhedora cercado por uma fogueira crepitante e uma floresta densa ao lado de fora.""",8279
"""An elderly Stitch with a wise and knowing expression, sporting a stylish balding hairstyle, and sitting on a beach chair.""","Un anciano Stitch con una expresión sabia y conocedora, luciendo un peinado estilo calvo elegante, y sentado en una silla de playa.","Un vieil Stitch aux traits sages et renseignés, portant une coiffure chauve à la mode, et assis dans un fauteuil de plage.","Ein älteres Stitch mit einem weisen und wissenden Ausdruck, das ein modisches kahles Haar trägt, und auf einem Strandstuhl sitzt.","Un anziano Stitch con un'espressione saggia e sapiente, con un'acconciatura a spazzola in stile, e seduto su una sedia da spiaggia.","Um idoso Stitch com uma expressão sábia e conhecedora, com um cabelo de aparência elegante e envelhecido, sentado em uma cadeira de praia.",9863
"""Stitch standing in a dense, misty forest, with a eerie, glowing mist surrounding him and a sense of unease on his face.""","Stitch parado en un bosque denso, neblinoso, con un manto de niebla luminosa y extraña que lo rodea y una sensación de inquietud en su rostro.","Stitch debout dans une forêt dense et brumeuse, entouré d'une brume lumineuse et étrange, avec un sentiment d'inquiétude sur son visage.","Stitch steht in einer dichten, nebligen Waldlandschaft, umgeben von einem unheimlichen, leuchtenden Nebel und einem Ausdruck der Unruhe auf seinem Gesicht.","Stitch che si trova in una foresta densa e nebbiosa, circondato da una nebbia azzurra e sinistra che lo avvolge e un'espressione di inquietudine sul suo viso.","Stitch parado em uma floresta densa e nebulosa, cercado por uma névoa espectral e luminosa, com um sentido de inquietação no seu rosto.",434
"""Stitch leaning against a tree, bathed in the soft, dappled light of leaves.""","Stitch apoyándose en un árbol, bañado en la suave y moteada luz de las hojas.","Stitch appuyé contre un arbre, baigné de la douce et ombragée lumière des feuilles.","Stich lehnt sich gegen einen Baum, von dem weichen, gesprenkelten Licht der Blätter umgeben.","Stitch appoggiato a un albero, immerso nella luce soffusa e a macchie di foglie.","""Stitch sentado contra uma árvore, banhado pela luz suave e manchada das folhas.""",9195
Stitch's eyes are narrowed in a thoughtful expression as he ponders a difficult question.,Los ojos de Stitch están estrechos en una expresión pensativa mientras se plantea una pregunta difícil.,Les yeux de Stitch sont plissés en une expression réfléchie tandis qu'il médite sur une question difficile.,"Stichs Augen sind zusammengekniffen in einem nachdenklichen Ausdruck, während er sich über eine schwierige Frage den Kopf zerbricht.",Gli occhi di Stitch sono stretti in un'espressione pensierosa mentre riflette su una domanda difficile.,Os olhos de Stitch estão franzidos em uma expressão pensativa enquanto ele reflete sobre uma questão difícil.,3257
Stitch sitting on a windowsill with a slumped posture and a hint of sadness in his eyes.,Stitch sentado en una repisa de la ventana con una postura encorvada y un toque de tristeza en sus ojos.,Stitch assis sur une fenêtre avec une posture voûtée et une légère tristesse dans son regard.,Stitch sitzt auf einem Fensterbrett mit einer gebeugten Haltung und einem Hauch von Traurigkeit in seinen Augen.,Stitch seduto su una finestra con una postura curva e un accenno di tristezza negli occhi.,Lápis situado em uma janela com uma postura encostada e um toque de tristeza nos seus olhos.,8928
"""A relaxed Stitch sprawls across a rocky outcropping, his facial hair blowing in the breeze.""","""Stitch se estira relajado sobre un afloramiento rocoso, su vello facial ondeando al viento.""","Stitch se repose d'une manière détendue sur un éperon rocheux, sa barbe flottant au vent.","Ein entspannter Stitch streckt sich über einem felsigen Vorsprung aus, sein Gesichtsschatten weht im Wind.","Lo Stitch rilassato si stende su un'escarsa rocciosa, con la sua barba che sferza al vento.","""A costureira relaxada se espalha por uma proeminência rochosa, seu bigode balançando ao vento.""",6873
"""Stitch sitting on a pile of hay, in a rustic, countryside barn.""","Stitch sentado sobre una pila de heno, en un granero rústico de la campiña.","Stitch assis sur un tas de foin, dans une grange rustique et rurale.","Ein Stück sitzt auf einem Haufen Heu, in einem rustikalen, ländlichen Scheunen.","Stitch seduto su una pila di fieno, in un'antica fattoria di campagna.","Stitch sentado em uma pilha de feno, em uma velha e rústica adega de campo.",3611
"""Stitch as a futuristic astronaut, floating in zero gravity.""","""Stitch como un astronauta futurista, flotando en gravedad cero.""","""Stitch en tant qu'astronaute futuriste, flottant dans le vide spatial.""","""Stitch als futuristischer Astronaut, schwebend in der Schwerelosigkeit.""","""Stitch come un astronauta futuristico, che galleggia in un ambiente di gravità zero.""","""Stitch como um astronauta futurista, flutuando em zero gravidade.""",7359
"""Stitch with a short, scruffy beard and a hoodie, sitting on a couch, playing video games.""","""Stitch con una barba corta y desaliñada y un sudadero, sentado en un sofá, jugando videojuegos.""","Stitch avec une barbe courte et hirsute et un hoodie, assis sur un canapé, en train de jouer à des jeux vidéo.","""Ein Mann mit kurzer, rauem Bart und einem Hoodie sitzt auf einem Sofa und spielt Videospiel.""","""Stitch con una barba corta e arruffata e un cappuccio, seduto su un divano, che gioca a videogiochi.""","Costureiro com barba curta e desgrenhada e uma camiseta de manga longa, sentado em um sofá, jogando jogos de vídeo.",9654
"""Stitch is sitting in a cozy little hut, his red slippers by the fire, a look of contentment on his face.""","Stitch está sentado en una pequeña cabaña acogedora, sus zapatillas rojas junto al fuego, una expresión de contentamiento en su rostro.","Stitch est assis dans une petite cabane accueillante, ses pantoufles rouges près du feu, un air de satisfaction sur son visage.","Stitch sitzt in einem gemütlichen kleinen Hütchen, seine roten Pantoffeln am Feuer, ein Ausdruck von Zufriedenheit auf seinem Gesicht.","Stitch è seduto in una piccola capanna accogliente, i suoi slippers rossi accanto al fuoco, un'espressione di contentezza sul suo volto.","Stitch está sentado em uma cabana acolhedora, seus chinelos vermelhos ao lado da lareira, um sorriso de contentamento no seu rosto.",4557
"""A Stitch wearing a pair of roller skates and a helmet, his eyes shining with excitement, is ready to hit the rink.""","""Un Stitch llevando un par de patines de ruedas y un casco, sus ojos brillando con emoción, está listo para rodar en el rink.""","""Un Stitch portant des patins à roulettes et un casque, ses yeux brillant de l'excitation, est prêt à se lancer sur le patinoire.""","Ein Stich, der ein Paar Rollschuhe und einen Helm trägt, seine Augen strahlen vor Aufregung, ist bereit, auf die Eisschnelllaufbahn zu gehen.","""Un ago indossa una paio di pattini a rotelle e un casco, gli occhi che brillano di eccitazione, è pronto a scendere sul ghiaccio.""","""Um Stich vestindo um par de patins e um capacete, seus olhos brilhando de excitação, está pronto para bater no skate.""",106
"""A burly man with a shaggy beard and a thick brow, flexing his massive arms as he lifts a heavy log.""","Un hombre robusto con una barba desaliñada y una ceja gruesa, flexionando sus enormes brazos mientras levanta un tronco pesado.","Un homme costaud avec une barbe hirsute et une frontière épaisse, en flexionnant ses bras massifs alors qu'il soulève un tronc lourd.","Ein großer, kräftiger Mann mit einem buschigen Bart und einer dicken Stirn, der seine enormen Arme beugt, während er einen schweren Holzscheit hebt.","""Un uomo robusto con una barba scarmigliata e una fronte spessa, che si stiracchia le sue enormi braccia mentre solleva un tronco pesante.""","""Um homem corpulento com uma barba desgrenhada e uma sobrancelha espessa, flexionando seus braços enormes enquanto levanta um tronco pesado.""",2615
"""A grizzled old sailor with a long white beard, wearing a pair of tattered sea boots and a weathered fisherman's hat.""","Un viejo marinero con una larga barba blanca, vestido con un par de botas de mar desgastadas y un sombrero de pescador ajado.","Un vieil marin grisonné avec une longue barbe blanche, portant un vieux bottier de mer délabré et un chapeau de pêcheur élimé.","Ein grüner alter Seemann mit einem langen weißen Bart, der ein Paar abgetragene Segelschuhe und einen abgenutzten Fischerhut trägt.","Un vecchio marinaio rugoso con una lunga barba bianca, indossa una coppia di stivali da marinaio logori e un cappello da pescatore logorato.","Um velho marinheiro encanecido com uma barba branca longa, vestindo um par de botas de mar rasgadas e um chapéu de pescador envelhecido.",6924
"""Stitch sitting at a wooden desk, surrounded by scattered papers and pencils, wearing a pair of thick-framed glasses and a newsboy cap, with a cityscape background.""","Stitch sentado en una mesa de madera, rodeado de papeles y lápices esparcidos, vestido con gafas de montura gruesa y un sombrero de periodista, con un fondo de paisaje urbano.","Stitch assis à un bureau en bois, entouré de papiers éparpillés et de crayons, portant des lunettes à monture épaisse et un chapeau de journalier, avec un paysage urbain en arrière-plan.","Stitch sitzt an einem Holzschreibtisch, umgeben von achtlos herumliegenden Papieren und Bleistiften, trägt eine Paar dicke Rundbrille und einen Newsboy-Hut, mit einer Hintergrundkulisse einer Stadtlandschaft.","Stitch seduto a un tavolo in legno, circondato da fogli sparsi e matite, indossa occhiali con montatura spessa e un cappello da ragazzo del giornale, con uno sfondo di paesaggio urbano.","Stitch sentado em uma mesa de madeira, rodeado de papéis espalhados e lápis, vestindo óculos de aros grossos e um chapéu de repórter, com um cenário de paisagem urbana ao fundo.",5574
"""Stitch is dancing on a nightclub stage, his bright red high-top sneakers glowing under the flashing lights.""","Stitch está bailando en un escenario de un club nocturno, sus brillantes zapatillas de punta roja brillando bajo las luces parpadeantes.","Stitch danse sur une scène de nightclub, ses énormes chaussures rouges à hauts éclats brillant sous les lumières clignotantes.","Stitch tanzt auf einer Clubbühne, seine leuchtend roten High-Top-Sneaker glänzen unter den flackernden Lichtern.","Stitch danza sul palco di un nightclub, i suoi sneakers da basket rossi brillanti si illuminano sotto le luci lampeggianti.","Stitch está dançando em uma plataforma de clube noturno, seus saltos altos vermelhos brilhantes brilhando sob as luzes que piscam.",4552
"""Stitch with a worried expression, biting his lip and looking at a map, standing in front of a dense jungle.""","""Costurando con una expresión preocupada, mordisqueando su labio y mirando un mapa, parado frente a una densa selva.""","Stitch avec un visage inquiet, mordant sa lèvre et regardant une carte, debout devant une jungle dense.","""Sticht mit besorgter Miene, beißt sich auf die Lippe und betrachtet eine Karte, steht vor einer dichten Dschungel.""","""Stitch con un'espressione preoccupata, mordicchiando il labbro e guardando una mappa, in piedi davanti a una densa giungla.""","""Costurando com uma expressão preocupada, mordendo o lábio e olhando para um mapa, parado em frente a uma densa floresta.""",2547
"""Stitch wearing a top hat and monocle, standing in a lavish Victorian-era ballroom.""","""Stitch vestido con un sombrero de copa y lentejuelas, de pie en un salón de baile victoriano lujoso.""","Stitch portant un chapeau haut de forme et une lunette, debout dans un grand salon victorien somptueux.","""Stitch, der ein Zylinder und eine Monokel trägt, steht in einem prächtigen Viktorianischen Ballsaal.""","""Stitch che indossa un cappello a cilindro e un monocolo, in piedi in un sontuoso ballroom dell'era vittoriana.""","Stitch usando um chapéu de copa e um monóculo, parado em uma opulenta sala de baile da era vitoriana.",3527
"""Stitch wearing a superhero mask and a cape, standing on a city rooftop.""","""Stitch con una máscara de superhéroe y una capa, parado en un tejado de la ciudad.""","""Stitch portant un masque de super-héros et un manteau, debout sur le toit d'une ville.""","Ein Stich, der ein Superheldenmaske und einen Umhang trägt, steht auf dem Dach eines Stadtgebäudes.","""Stitch che indossa un cappello da supereroe e una cappa, in piedi su un tetto di una città.""","""Stitch vestindo uma máscara de super-herói e um capa, de pé em um telhado de cidade.""",5514
"""Stitch giving a big hug with both arms, surrounded by his friends.""","Stitch dándole un gran abrazo con ambos brazos, rodeado por sus amigos.","Stitch en donnant un grand étreinte avec les deux bras, entouré de ses amis.","Stitch gibt einem großen Kuss mit beiden Armen, umgeben von seinen Freunden.","Stitch che abbraccia con entrambe le braccia, circondato dagli amici.","Stitch dando um grande abraço com ambos os braços, cercado por seus amigos.",1674
"""A laid-back Stitch, sporting a Hawaiian shirt, lounges on a beach towel, soaking up the sun.""","""Un Stitch relajado, vistiendo una camiseta hawaiana, se recuesta en una toalla de playa, disfrutando del sol.""","""Un Stitch détendu, vêtu d'une chemise hawaïenne, s'étend sur un tapis de plage, en absorbant les rayons du soleil.""","Ein lockerer Stitch, der ein hawaiianisches Hemd trägt, liegt auf einem Strandtuch und sonnt sich.","""Un Stitch rilassato, con un maglietta hawaiana, si sdraia su un asciugamano da spiaggia, assorbendo il sole.""","""Um Stitch relaxado, vestindo uma camiseta havaiana, deita em uma toalha de praia, absorvendo o sol.""",1519
"""In a bustling city, Stitch stands atop a skyscraper, looking out over the concrete jungle with a sense of wonder.""","""En una ciudad bulliciosa, Stitch se encuentra en la cima de un rascacielo, mirando hacia el paisaje urbano con un sentido de asombro.""","Dans une ville animée, Stitch se tient en haut d'un gratte-ciel, regardant au-dessus de la jungle de béton avec un sentiment de merveille.","""In einer pulsierenden Stadt steht Stitch auf einem Wolkenkratzer, blickt über die konkrete Wildnis mit einem Gefühl der Verwunderung.""","""In una città affollata, Stitch si trova in cima a un grattacielo, guardando a distanza la giungla di cemento con un senso di meraviglia.""","Em uma cidade animada, Stitch se encontra no topo de um arranha-céu, olhando para a selva de concreto com um sentimento de maravilha.",6224
"""Stitch gesturing with one hand, as if conducting an orchestra, in a grand, concert hall with a large pipe organ.""","""Stitch hace gestos con una mano, como si estuviera dirigiendo una orquesta, en un gran salón de conciertos con un gran órgano de tubos.""","Stitch fait des gestes avec une main, comme s'il dirigeait une orchestra, dans une grande salle de concert avec un grand orgue à tuyaux.","Stitch gestikuliert mit einer Hand, als ob er eine Orchesterleitung leitete, in einem großen Konzerthaus mit einem großen Orgelpositiv.","Stitch fa gesti con una mano, come se stesse dirigendo un'orchestra, in un grande salone da concerto con un grande organo a canne.","A agulhada gesticulando com uma mão, como se estivesse conduzindo uma orquestra, em um grande salão de concerto com um grande órgão de tubos.",1584
"""A mischievous Stitch, fingers wiggling as he dances, spins around a bright pink party hat, confetti exploding around him.""","""Un travieso Stitch, dedos temblando mientras baila, gira alrededor de un sombrero de fiesta rosa brillante, confeti explotando a su alrededor.""","Un Stitch malicieux, doigts tressautants tandis qu'il danse, tourne autour d'un chapeau de fête rose vif, des papiers à confettis explosent autour de lui.","Ein frecher Stitch, die Finger zappelnd, während er tanzt, dreht sich um eine leuchtend rosa Partyhut, Konfetti explodiert um ihn herum.","Un malizioso Stitch, le dita che si agitano mentre balla, gira intorno a un cappello di festa rosa chiaro, confetti che esplodono intorno a lui.","Um Stitch travesso, dedos tremendo enquanto dança, gira em torno de um chapéu de festa rosa brilhante, confete explodindo ao seu redor.",5881
"""A sad Stitch, with tears in his eyes, stands alone in a desolate, barren wasteland, the only sound the howling wind.""","""Un triste Stitch, con lágrimas en sus ojos, se queda solo en un páramo desolado y árido, el único sonido es el aullido del viento.""","Un triste Stitch, avec des larmes dans les yeux, se tient seul dans un désert désolé et aride, le seul bruit étant le hurlement du vent.","Ein trauriger Stitch, mit Tränen in den Augen, steht allein in einer öden, kargen Wüstenei, das einzige Geräusch ist das heulende Wind.","""Un Stitch triste, con lacrime negli occhi, si trova solo in un deserto desolato e sterile, l'unico suono è il vento che ulula.""","Um Stitch triste, com lágrimas nos olhos, está sozinho em um deserto desolado e árido, o único som o vento uivante.",5635
"""A bearded writer sits at a desk, the soft natural light streaming through the window highlighting the pages of his manuscript as he writes a novel.""","Un escritor barbudo se sienta a una mesa, la suave luz natural que entra a través de la ventana destaca las páginas de su manuscrito mientras escribe una novela.","Un écrivain barbu est assis à son bureau, la lumière naturelle douce qui pénètre par la fenêtre met en valeur les pages de son manuscrit alors qu'il écrit un roman.","Ein bärtiger Schriftsteller sitzt an einem Schreibtisch, das weiche natürliche Licht, das durch das Fenster strömt, hervorhebt die Seiten seines Manuskripts, während er ein Roman schreibt.","Un scrittore con la barba si siede alla scrivania, la morbida luce naturale che filtra dalla finestra mette in evidenza le pagine del suo manoscritto mentre scrive un romanzo.","""Um escritor barbeado senta-se à mesa, a luz suave natural que passa pela janela destaca as páginas do seu manuscrito enquanto ele escreve um romance.""",9891
"""Stitch wearing a pair of trendy, mirrored sunglasses and leaning against a sleek, black motorcycle.""","""Stitch llevando una pareja de gafas de sol de tendencia, con lentes retrovisores, y apoyado contra una motocicleta negra y elegante.""",L'artisan portant des lunettes de soleil à miroirs tendance et s'appuyant contre une moto noire lisse.,"""Ein Stich, der ein Paar trendy, gespiegelte Sonnenbrillen trägt und sich gegen einen schicken, schwarzen Motorrad lehnt.""","""Stitch che indossa un paio di occhiali da sole in vetro spesso, riflessivi e si appoggia contro una moto nera, liscia.""","""Stitch vestindo uma par de óculos de sol mirrados e tendência, e apoiado em uma moto escura e elegante, preta.""",4333
"""A Stitch with a determined look, his eyes fixed on a distant horizon as he prepares for a new adventure.""","""Un punto con una mirada decidida, sus ojos fijos en un horizonte distante mientras se prepara para una nueva aventura.""","""Un point avec un regard déterminé, ses yeux fixés sur une horizon lointain tandis qu'il se prépare à une nouvelle aventure.""","Ein Stich mit bestimmem Blick, seine Augen auf eine fernen Horizont gerichtet, während er sich auf eine neue Abenteuer vorbereitet.","""Un filo con un'aria determinata, gli occhi fissi su un orizzonte lontano mentre si prepara per una nuova avventura.""","""Um Ponto com uma expressão determinada, seus olhos fixos em um horizonte distante enquanto se prepara para uma nova aventura.""",711
"""Stitch, wearing a pair of bright orange sneakers, kicks a soccer ball through a hoop.""","Stitch, con una par de tenis brillantes naranjas, patea una pelota de fútbol a través de un aro.","Stitch, portant un couple de chaussures orange vif, fait un coup de pied dans un ballon de football à travers un anneau.",Stitch trägt ein Paar leuchtend orange Farbe Sneaker und kickt einen Fußball durch einen Korb.,"Stitch, indossando una paio di sneaker arancioni molto luminosi, calcia una palla da calcio attraverso un anello.","Stitch, vestindo uma par de tênis laranja brilhante, chuta uma bola de futebol por uma trave.",7527
"""Stitch in a pair of elegant high-heels, attending a formal gala on a tropical island.""","""Un puntada en una pareja de tacones elegantes, asistiendo a una gala formal en una isla tropical.""","""Un point de couture dans une paire de talons hauts élégants, assisté à une galade formelle sur une île tropicale.""","Ein Stich in einer eleganten High-Hose, bei einer formellen Gala auf einem tropischen Insel.","""Un ricamo in una paio di tacchi eleganti, partecipando a un gala formale su un'isola tropicale.""","""Costura em uma par de salto alto elegante, comparecendo a um baile formal em uma ilha tropical.""",8785
