Original,Spanish,French,German,Italian,Portuguese,Index
"""Luigi sitting at a wooden table in a cozy, candlelit Italian restaurant.""","""Luigi sentado a una mesa de madera en un restaurante italiano acogedor y con velas.""",Luigi assis à une table en bois dans un restaurant italien accueillant éclairé par des chandelles.,"""Luigi sitzt an einem holzverkleideten Tisch in einem gemütlichen, von Kerzen beleuchteten italienischen Restaurant.""","Luigi seduto a un tavolo di legno in un ristorante italiano accogliente, illuminato da candele.","""Luigi sentado em uma mesa de madeira em um restaurante italiano acolhedor, iluminado por velas.""",6912
"""Luigi wearing a pair of high heels and holding a purse, walking down a glamorous red carpet.""","""Luigi vistiendo un par de tacones altos y sosteniendo una bolsa, caminando por un alfombra roja glamorosa.""","Luigi portant un paire de talons hauts et tenant une pochette, marchant le long d'un tapis rouge glamour.","Luigi trägt ein Paar High Heels und hält ein Taschentuch, während er einen glamourösen roten Teppich hinuntergeht.","Luigi indossa un paio di tacchi alti e tiene una borsa, mentre cammina lungo un rosso divano di lusso.","""Luigi vestindo um par de saltos altos e segurando uma bolsa, caminhando por uma alfaiataria vermelha e glamorosa.""",520
"""Luigi holding a large red fire flower, surrounded by flames and smoke in a dark forest.""","""Luigi sosteniendo una gran flor de fuego roja, rodeado de llamas y humo en un bosque oscuro.""","Luigi tenant une grande fleur de feu rouge, entouré de flammes et de fumée dans une forêt sombre.","Luigi hält ein großes rotes Feuerblume, umgeben von Flammen und Rauch in einem dunklen Wald.","Luigi che tiene un grande fiore di fuoco rosso, circondato da fiamme e fumo in una foresta oscura.","""Luigi segurando uma grande flor de fogo vermelha, cercado por chamas e fumaça em uma floresta escura.""",488
"""Luigi with a slender, wiry build, wearing a white shirt and blue jeans, playing a violin on a street corner.""","""Luigi con un cuerpo esbelto y delgado, vistiendo una camisa blanca y jeans azules, tocando un violín en una esquina de la calle.""","Luigi, avec un corps mince et wiry, portant une chemise blanche et des jeans bleus, jouant du violon sur un coin de rue.","Luigi mit einem schlanken, drahtigen Körperbau, trägt ein weißes Hemd und blaue Jeans, spielt ein Violin auf einer Ecke der Straße.","Luigi, con un corpo snello e sottile, indossa una camicia bianca e jeans blu, mentre suona il violino in un angolo di strada.","""Luigi com um corpo esguio e flexível, vestindo uma camisa branca e calças azuis, tocando um violino em uma esquina da rua.""",1535
Luigi wearing a blue and green striped shirt and holding a large hammer in a dark and dusty mine.,Luigi llevando una camiseta de rayas azules y verdes y sosteniendo un gran martillo en una mina oscura y polvorienta.,Luigi portant une chemise à rayures bleue et verte et tenant un grand marteau dans une mine sombre et poussiéreuse.,Luigi trägt ein blau-grün gestreiftes Hemd und hält einen großen Hammer in einem dunklen und staubigen Bergwerk.,Luigi indossa una camicia a strisce blu e verde e tiene un grande martello in una miniera buia e polverosa.,Luigi vestindo uma camisa azul e verde com listras e segurando um grande martelo em uma mina escura e poeirenta.,3582
"""Luigi stands in front of a large, old-fashioned television, watching a classic black and white TV show.""","""Luigi se encuentra enfrente de una gran, antigua televisión, viendo un clásico programa de televisión en blanco y negro.""","Luigi se tient devant une grande télévision à l'ancienne, regardant une émission de télévision classique en noir et blanc.","""Luigi steht vor einem großen, alten Fernseher, der einen klassischen Schwarz-Weiß-Fernsehfilm zeigt.""","Luigi si trova davanti a una grande, vecchia televisione, a guardare un classico show televisivo in bianco e nero.","""Luigi está em frente a uma grande, antiga televisão, assistindo a um clássico programa de TV em preto e branco.""",3811
"""A Luigi in a chef's hat and a white apron stands proudly, his proportions slightly distorted, a large frying pan held aloft in his hand.""","""Un Luigi con un sombrero de chef y un delantal blanco se para orgulloso, sus proporciones ligeramente distorsionadas, una sartén grande sostenida en su mano.""","""Un Luigi coiffé d'un chapeau de chef et vêtu d'un tablier blanc se tient fièrement debout, ses proportions légèrement déformées, une grande poêle tenue à la main.""","Ein Luigi in einer Chefmütze und einem weißen Schürzen steht stolz, seine Proportionen sind leicht verzerrt, ein großes Pfannen in seiner Hand gehalten.","""Luigi, con un cappello da cuoco e un grembiule bianco, si erge orgoglioso, le proporzioni leggermente distorte, un grande padellone sollevato nella sua mano.""","""Um Luigi com um chapéu de cozinheiro e um avental branco se ergue orgulhosamente, suas proporções ligeiramente distorcidas, uma grande frigideira segura no seu punho.""",8279
"""Luigi standing in a dimly lit haunted mansion, wearing a red hat and a yellow shirt, holding a flashlight and a Poltergust 3000.""","""Luigi parado en una mansión embrujada con poca luz, vestido con un sombrero rojo y una camisa amarilla, sosteniendo una linterna y un Poltergust 3000.""","Luigi debout dans une grande maison hantée faiblement éclairée, portant un chapeau rouge et une chemise jaune, tenant une torche et un Poltergust 3000.","Luigi steht in einem dunkel beleuchteten verlassenen Schloss, trägt ein rotes Hut und ein gelbes Hemd, hält einen Taschenlampen und einen Poltergust 3000.","Luigi in piedi in una grande dimessa abbandonata, illuminata debolmente, indossa un cappello rosso e una camicia gialla, tiene una torcia e un Poltergust 3000.","""Luigi parado em uma mansão assombrada com iluminação baixa, vestindo um chapéu vermelho e uma camisa amarela, segurando uma lanterna e um Poltergust 3000.""",9863
"""Luigi standing in a crowded, bustling market, surrounded by colorful stalls and exotic goods, feeling overwhelmed.""","""Luigi parado en un mercado concurrido y animado, rodeado de puestos coloridos y bienes exóticos, sintiéndose abrumado.""","Luigi debout dans une marché encombré et animé, entouré de stalles colorées et de marchandises exotiques, se sentant submergé.","Luigi steht in einem überfüllten, hektischen Markt, umgeben von bunten Verkaufsbuden und exotischen Waren, und fühlt sich überfordert.","Luigi in piedi in un mercato affollato e caotico, circondato da bancarelle colorate e merci esotiche, si sente sopraffatto.","""Luigi parado em uma praça lotada e movimentada, cercado por barracas coloridas e mercadorias exóticas, se sentindo sobrecarregado.""",434
"""A miniature Luigi, no taller than a housecat, carefully places a tiny mushroom on a toadstool, his oversized blue overalls and red cap making him appear even more diminutive.""","""Un pequeño Luigi, no más alto que un gato doméstico, coloca con cuidado un pequeño champiñón en un seta, sus pantalones azules enormes y su gorra roja lo hacen parecer aún más diminuto.""","Un miniature Luigi, pas plus grand qu'un chat de maison, place avec soin une petite champignon sur un champignon de toad, ses overalls bleus à manches larges et son chapeau rouge le rendant encore plus petit.","Ein Miniatur-Luigi, höchstens so groß wie eine Hauskatze, legt vorsichtig einen winzigen Pilz auf einen Farn, seine überdimensionalen blauen Overalls und den roten Hut machen ihn noch kleiner erscheinen lassen.","Un mini Luigi, non più alto di un gatto domestico, posiziona con cura un piccolo funghetto su un fungo, i suoi pantaloni blu troppo grandi e il cappello rosso che gli fanno sembrare ancora più piccolo.","""Um Luigi em miniatura, não mais alto do que um gato de casa, coloca cuidadosamente um cogumelo minúsculo em um cogumelo, seus overalls azuis enormes e chapéu vermelho o tornando ainda mais diminuto.""",9195
Luigi sitting on a couch in a cozy living room with a large TV and a bookshelf.,Luigi sentado en un sofá en un salón acogedor con una gran televisión y una estantería de libros.,Luigi assis sur un canapé dans un salon confortable avec une grande télévision et une étagère de livres.,Luigi sitzt auf einem Sofa in einem gemütlichen Wohnzimmer mit einem großen Fernseher und einem Bücherregal.,Luigi è seduto sul divano in un salotto accogliente con un grande televisore e un ripiano dei libri.,Luigi sentado em um sofá em uma sala de estar acolhedora com uma TV grande e uma prateleira de livros.,3257
Luigi and a group of Yoshis playing a game of soccer with a sunny and open field.,Luigi y un grupo de Yoshis jugando un partido de fútbol en un campo abierto y soleado.,Luigi et un groupe de Yoshis jouant un match de soccer sur un terrain ensoleillé et ouvert.,Luigi und ein Gruppe von Yoshis spielen ein Spiel Fußball mit einem sonnigen und offenen Feld.,Luigi e un gruppo di Yoshis che giocano una partita di calcio in un campo soleggiato e aperto.,Luigi e um grupo de Yoshis jogando um jogo de futebol em um campo aberto e ensolarado.,8928
Luigi standing in front of a haunted mansion at sunset with warm orange hues and long shadows.,Luigi parado enfrente de una mansión embrujada a la puesta del sol con tonos cálidos de naranja y largas sombras.,Luigi se tenant devant une maison hantée au coucher du soleil avec des teintes de orange chaudes et des ombres longues.,"Luigi steht vor einem von Geistern heimgesuchten Schloss, während die Sonne untergeht und warme orangefarbene Nuancen sowie lange Schatten entstehen.",Luigi in piedi davanti a una villa abbandonata al tramonto con tonalità calde di arancione e lunghe ombre.,Luigi parado em frente a uma mansão assombrada ao pôr do sol com tons de laranja quente e longas sombras.,6873
"""Luigi's face is a picture of exhaustion as he collapses onto a soft, plush couch after a long, grueling journey.""","""La cara de Luigi es una imagen de agotamiento mientras se desploma sobre un sofá suave y acolchado después de un largo y agotador viaje.""",Le visage de Luigi est un tableau de l'épuisement alors qu'il s'effondre sur un canapé doux et moelleux après un long et pénible voyage.,"""Luigis Gesicht ist ein Bild der Erschöpfung, als er sich auf ein weiches, weiches Sofa fallen lässt, nach einer langen, anstrengenden Reise.""",Il volto di Luigi è un ritratto di stanchezza mentre si accascia su un comodo divano morbido e soffice dopo un lungo e faticoso viaggio.,"""O rosto de Luigi é uma imagem de exaustão enquanto ele desaba em um sofá macio e acolchoado após um longo e árduo percurso.""",3611
"""Luigi's face is set in a determined grimace as he attempts to lift a massive, ancient stone door.""","""La cara de Luigi está puesta en una ceja determinada mientras intenta levantar una puerta de piedra antigua y masiva.""",Le visage de Luigi est figé dans une grimace déterminée tandis qu'il tente de soulever une porte de pierre massive et ancienne.,"""Luigis Gesicht ist in einem bestimmt entschlossenen Grimassenbild gezeichnet, als er versucht, einen gewaltigen, alten Steinportal zu heben.""",Il volto di Luigi è impostato in una grimace determinata mentre cerca di sollevare una porta di pietra massiccia e antica.,"""O rosto de Luigi está definido em uma careta determinada enquanto ele tenta levantar uma porta de pedra antiga e imensa.""",7359
"""Luigi riding a majestic, fire-breathing dragon, soaring through a fantasy landscape of mountains and clouds.""","""Luigi montando un majestuoso dragón que exhala fuego, volando a través de un paisaje de fantasía de montañas y nubes.""","Luigi chevauchant un dragon majestueux qui crache des flammes, planant au-dessus d'un paysage de fantasy de montagnes et de nuages.","Luigi reitet auf einem majestätischen, feuerspeienden Drachen, der durch eine Fantasiewelt aus Bergen und Wolken schwebt.","Luigi a cavallo di un drago maestoso, che respira fuoco, che si alza in volo attraverso un paesaggio di fantasia di montagne e nuvole.","""Luigi montado em um dragão majestoso, que respira fogo, voando através de um cenário de fantasia de montanhas e nuvens.""",9654
"""Luigi standing in front of a large, stone, ancient-looking door with a rusty, old key in his hand.""","""Luigi de pie frente a una gran puerta de piedra, que tiene un aspecto antiguo, con una llave oxidada y vieja en su mano.""","Luigi debout devant une grande porte de pierre, ancienne, avec une grande clef rouillée dans sa main.","""Luigi steht vor einem großen, steinernen, alten Tor mit einem rauen, alten Schlüssel in der Hand.""","Luigi in piedi davanti a una grande porta di pietra, antica e massiccia, con una vecchia chiave arrugginita in mano.","""Luigi parado em frente a uma grande porta de pedra, antiga, com uma chave enferrujada e velha em sua mão.""",4557
"""A beautiful, delicate flower blooms in Luigi's hand, its petals a vibrant, bright color that matches his red hat.""","""Una hermosa y delicada flor brota en la mano de Luigi, sus pétalos de un color vibrante y brillante que coincide con su sombrero rojo.""","Une belle et délicate fleur fleurit dans la main de Luigi, ses pétales d'une couleur vibrate et éclatante qui correspond à son chapeau rouge.","Eine wunderschöne, zarte Blume blüht in Luigis Hand, ihre Blütenblätter sind ein lebendiger, hellbunter Farbton, der mit seiner roten Mütze übereinstimmt.","Un fiore delicato e bellissimo sboccia nella mano di Luigi, i suoi petali hanno un colore vibrante e brillante che si abbina al suo cappello rosso.","""Uma linda e delicada flor brota na mão de Luigi, suas pétalas de um vibrante e brilhante tom que se alinha com o tom vermelho de seu chapéu.""",106
"""Luigi dressed in a chef's hat and apron, cooking a massive meatball in a bustling Italian kitchen.""","""Luigi se vistió con un sombrero de chef y delantal, cocinando una inmensa albóndiga en una cocina italiana concurrida.""","Lui Luigi était vêtu d'un chapeau de chef et d'une jupe, en cuisinant un énorme boule de viande dans une cuisine italienne en plein essor.","Luigi trug eine Kochmütze und einen Schürzenanzug, und kochte in einem belebten italienischen Küchen einen riesigen Fleischball.","Luigi si è vestito con un cappello da cuoco e un grembiule, cucinava un immenso polpettone in una cucina italiana affollata.","""Luigi vestido com um chapéu de cozinheiro e um avental, cozinhou uma imensa bola de carne em uma cozinha italiana movimentada.""",2615
"""Luigi standing in a bright, sunny, and vibrant carnival, wearing a colorful costume and a big smile.""","""Luigi parado en una brillante, soleada y vibrante feria, vestido con un colorido traje y una gran sonrisa.""","Luigi se tenant debout dans un grand carnaval lumineux, ensoleillé et vibrante, vêtu d'un costume coloré et d'un grand sourire.","Luigi steht in einem hellen, sonnigen und lebhaften Karneval, trägt ein farbenfrohes Kostüm und strahlt ein großes Lächeln aus.","Luigi in piedi in un carnovale luminoso, soleggiato e vibrante, indossa un costume colorato e un grande sorriso.","""Luigi parado em um carnaval brilhante, ensolarado e vibrante, vestindo um vestido colorido e um grande sorriso.""",6924
"""Luigi wearing a top hat and monocle, playing a violin.""","""Luigi llevando un sombrero de copa y un monóculo, tocando un violín.""","Luigi portant un chapeau haut de forme et un monocle, jouant du violon.","Luigi trägt einen Zylinder und eine Monokel, während er ein Violinenspiel aufführt.","Luigi che indossa un cappello a cilindro e un occhialino, mentre suona il violino.","O Luigi vestindo um chapéu de copa e um monóculo, tocando um violino.",5574
"""Luigi in a dimly lit, mysterious library surrounded by dusty, leather-bound books and a faint, flickering candlelight.""","""Luigi en una biblioteca iluminada débilmente, misteriosa, rodeada de libros encuadernados en cuero polvorosos y una luz candelabrum débil y temblorosa.""","""Luigi dans une bibliothèque sombrement éclairée, mystérieuse, entourée de livres reliés en cuir poussiéreux et d'une lumière de chandelle vacillante, faible.""","""Luigi in einer düsteren, geheimnisvollen Bibliothek, umgeben von staubigen, in Leder gebundenen Büchern und einem schwachen, flackernden Kerzenlicht.""","""Luigi in una biblioteca oscurata, misteriosa, circondata da libri rilegati in pelle polverosi e da una luce di candela fievole e vacillante.""","""Luigi em uma biblioteca mal iluminada, misteriosa, rodeada por livros encadernados em couro e poeira, e uma luz de velas tênue e tremeluzente.""",4552
"""Luigi holding a delicate, crystal vase, with a soft, warm light reflecting off its surface.""","""Luigi sosteniendo un vaso de cristal delicado, con una luz suave y cálida reflejándose en su superficie.""","Luigi tenant un vase cristal délicat, avec une lumière douce et chaude qui reflète sur sa surface.","""Luigi hält ein zartes, kristallenes Vasen, mit einem weichen, warmen Licht, das von seiner Oberfläche reflektiert wird.""","Luigi tiene in mano un delicato, vaso di cristallo, con una luce morbida e calda che riflette sulla sua superficie.","""Luigi segurando uma vasilha de cristal delicada, com uma luz suave e quente refletindo sobre sua superfície.""",2547
"""Luigi trapped in a room filled with rolling, bouncy, and laughing balls.""","""Luigi atrapado en una habitación llena de bolas rodantes, balsas y risas.""","Luigi piégé dans une pièce remplie de boules roulantes, rebondissantes et qui rient.","""Luigi ist in einem Raum gefangen, der mit rollenden, springenden und lachenden Bällen gefüllt ist.""","Luigi intrappolato in una stanza piena di palle rotolanti, bouncy e che ridono.","""Luigi preso em uma sala cheia de bolas rolantes, bouncies e rindo.""",3527
"""A heroic Luigi, wielding a powerful fire flower, charging into battle against Bowser's minions.""","""Un heroico Luigi, portando una poderosa flor de fuego, cargando hacia la batalla contra los siervos de Bowser.""","""Un héroïque Luigi, brandissant une puissante fleur de feu, chargeant dans la bataille contre les sbires de Bowser.""","Ein heldenhafter Luigi, mit einem mächtigen Feuerblume bewaffnet, stürmt in den Kampf gegen Bowser's Diener.","""Un eroico Luigi, brandendo un potente fiore di fuoco, carica in battaglia contro i ministri di Bowser.""","""Um heroicamente Luigi, brandindo uma poderosa flor de fogo, carregando em batalha contra os súditos de Bowser.""",5514
"""Luigi in a suit and tie, standing in front of a city skyline at sunset.""","""Luigi con traje y corbata, parado frente a un skyline urbano al atardecer.""","Luigi portant un costume et une cravate, debout devant le paysage urbain à l'horizon du coucher du soleil.","""Luigi in einem Anzug und mit Krawatte, vor einer Stadtlandschaft bei Sonnenuntergang stehend.""","Luigi in giacca e cravatta, in piedi di fronte a un paesaggio urbano al tramonto.","""Luigi vestido em um terno e gravata, parado em frente a um skyline urbano ao pôr do sol.""",1674
"""Luigi in a lab coat, conducting an experiment in a futuristic science laboratory.""","""Luigi vestido con un traje de laboratorio, realizando un experimento en un laboratorio de ciencia futurista.""","Luigi portant un blouson de laboratoire, en train de mener une expérience dans un laboratoire de science futuriste.","""Luigi in einem Laborkleid, durchführt ein Experiment in einer futuristischen Wissenschaftslaboratorium.""","""Luigi con una camicia da laboratorio, che conduce un esperimento in un laboratorio di scienza futuristica.""","""Luigi vestido com um jaleco, conduzindo um experimento em um laboratório de ciência futurista.""",1519
"""A smiling Luigi leans against a bright red brick wall, his hat tipped back on his head.""","""Un sonriente Luigi se apoya contra una pared de ladrillos rojos brillantes, su sombrero inclinado hacia atrás en la cabeza.""","""Un Luigi souriant s'appuie contre un mur de briques rouges vives, son chapeau renversé sur la tête.""","Ein lächelnder Luigi lehnt sich gegen eine helle rote Ziegelmauer, seine Mütze ist nach hinten auf dem Kopf geschoben.","""Un sorriso Luigi si appoggia a un muro di mattoni rossi brillanti, il suo cappello è inclinato all'indietro sulla testa.""","""Um sorriso de Luigi repousa contra uma parede de tijolo vermelho brilhante, seu chapéu inclinado para trás na cabeça.""",6224
"""In a cartoonish depiction, Luigi's oversized head and body make him appear comically proportioned.""","""En una representación caricaturesca, la cabeza y el cuerpo exagerados de Luigi le dan una apariencia cómicamente proporcionada.""","""Dans une représentation caricaturale, la tête et le corps énormes de Luigi lui donnent l'apparence de proportions comiques.""","""Ein cartoonartiges Darstellen zeigt Luigis überdimensionalem Kopf und Körper, wodurch er komisch proportioniert erscheint.""","""In una rappresentazione cartoonesca, la testa e il corpo ingigantiti di Luigi lo fanno apparire proporzionato in modo comico.""","""Em uma representação cartoon, a cabeça e o corpo de Luigi desproporcionados fazem com que ele pareça com proporcionalmente cômico.""",1584
"""Luigi standing on a wooden dock, fishing rod in hand, with a sunset background.""","""Luigi de pie en un muelle de madera, con caña de pescar en mano, con un fondo de atardecer.""","Luigi debout sur un quai en bois, canne à pêche à la main, avec un paysage de coucher de soleil.","Luigi steht auf einem Holzsteg, Angelschnur in der Hand, mit einem Sonnenuntergangshintergrund.","Luigi in piedi su un molo di legno, con la canna da pesca in mano, con un background di tramonto.","Luigi em pé em um cais de madeira, com vara de pesca na mão, com um fundo de pôr do sol.",5881
"""Luigi standing in a dimly lit, underground tunnel, wearing a black helmet and a pair of gloves.""","""Luigi de pie en un túnel subterráneo iluminado de manera tenue, llevando un casco negro y una pareja de guantes.""","Luigi se tenait debout dans un tunnel souterrain sombrement éclairé, portant un casque noir et un paire de gants.","Luigi steht in einem dunkel beleuchteten, unterirdischen Tunnel, trägt ein schwarzes Helm und eine Paar Handschuhe.","Luigi sta in piedi in un tunnel sotterraneo a luce fioca, indossa un casco nero e un paio di guanti.","""Luigi parado em uma passagem subterrânea sombriamente iluminada, vestindo um capacete preto e um par de luvas.""",5635
"""Luigi standing in a dark, mysterious cave, wearing a black hat and holding a flashlight with a weak beam of light.""","""Luigi parado en una oscura y misteriosa cueva, vestido con un sombrero negro y sosteniendo una linterna con un haz de luz débil.""","Luigi se tenait debout dans une grotte sombre et mystérieuse, vêtu d'un chapeau noir et tenant une lampe torche avec un faisceau de lumière faible.","Luigi steht in einer dunklen, rätselhaften Höhle, trägt einen schwarzen Hut und hält eine Taschenlampe mit einem schwachen Lichtstrahl.","Luigi in piedi in una caverna buia e misteriosa, indossa un cappello nero e tiene una torcia con un fascio di luce debole.","""Luigi está em pé em uma caverna escura e misteriosa, vestindo um chapéu preto e segurando uma lanterna com um feixe de luz fraco.""",9891
"""Luigi walking away from a castle, his red cap and blue overalls a stark contrast to the grey stone behind him.""","""Luigi caminando alejado de un castillo, su gorra roja y overol azul contrastan enérgicamente con el granito gris detrás de él.""","Luigi s'éloigne d'un château, son chapeau rouge et son pantalon bleu mettant en contraste vif la pierre grise derrière lui.","Luigi geht von einem Schloss weg, sein roter Hut und blaues Overall bilden einen scharfen Kontrast zum grauen Stein hinter ihm.","Luigi si allontana da un castello, il suo cappello rosso e gli overol blu contraddicono in modo marcato la pietra grigia alle sue spalle.","""Luigi caminhando para longe de um castelo, seu chapéu vermelho e calças azuis contrastam fortemente com a pedra cinza atrás dele.""",4333
"""Luigi holding a large, gleaming trophy in a crowded, cheering stadium.""","""Luigi sosteniendo un gran trofeo reluciente en un estadio concurrido, lleno de personas que celebran.""","Luigi tenant un grand trophée luisant dans un stade bondé, où les spectateurs acclament.","""Luigi hält ein großes, glänzendes Trophäe in einem überfüllten, jubelnden Stadion.""",Luigi che tiene in mano un grande trofeo lucente in un stadio affollato e urlante.,"""Luigi segurando um grande troféu brilhante em um estádio lotado e cheio de aplausos.""",711
Luigi's eyes widen in surprise as a ghostly Boo floats above his head,Los ojos de Luigi se abren de par en par de sorpresa mientras un fantasmal Boo flota encima de su cabeza.,Les yeux de Luigi s'élargissent de surprise tandis qu'un fantomatique Boo flotte au-dessus de sa tête.,"Luigis Augen erweitern sich in Überraschung, während ein geisterhafter Boo über seinem Kopf schwebt.",Gli occhi di Luigi si allargano in sorpresa mentre un fantasmagorico Boo fluttua sopra la sua testa.,Os olhos de Luigi se arregalam de surpresa enquanto um fantasmagórico Boo flutua acima de sua cabeça.,7527
"""Luigi walking through a dense forest, carrying a large backpack and a walking stick, as he explores the unknown.""","""Luigi caminando por un bosque denso, llevando una mochila grande y un bastón de paseo, mientras explora lo desconocido.""","Luigi marchant à travers une forêt dense, portant un grand sac à dos et un bâton de marche, tout en explorant le inconnu.","Luigi geht durch einen dichten Wald, mit einem großen Rucksack und einem Wanderstab, während er das Unbekannte erkundet.","Luigi che si reca a piedi attraverso una foresta densa, portando un grande zaino e un bastone da passeggio, mentre esplora l'ignoto.","Luigi caminhando por uma floresta densa, carregando uma grande mochila e um bastão de caminhada, enquanto explora o desconhecido.",8785
