Original,Spanish,French,German,Italian,Portuguese,Index
"In the style of Frida Kahlo, a grand, Baroque-style cathedral rises from the heart of a bustling city, its stained glass windows reflecting in a calm, serene pool of water.","En estilo de Frida Kahlo, una catedral imponente de estilo barroco surge desde el corazón de una ciudad bulliciosa, sus ventanas de vidrio coloreado reflejándose en una tranquila y serena charca de agua.","Comme dans l'œuvre de Frida Kahlo, une grande cathédrale de style Baroque surgit au cœur d'une ville animée, ses vitraux se reflétant dans une petite mare d'eau calme et sereine.","Im Stil von Frida Kahlo erhebt sich ein prächtiger, barockstiliger Dom aus dem Herzen einer pulsierenden Stadt, seine farbigen Glasfenster spiegeln sich in einem ruhigen, stillen Wasserbecken wider.","Nel stile di Frida Kahlo, una grandiosa cattedrale in stile barocco sorge al centro di una città affollata, le sue finestre di vetro colorato riflettonsi in una calma e serena pozza d'acqua.","Em estilo de Frida Kahlo, uma grande catedral de estilo Barroco emerge do coração de uma cidade movimentada, suas janelas de vidro colorido refletindo em uma calma e serena poça de água.",6912
"A Frida Kahlo style portrait of a woman, surrounded by lush jungle foliage and colorful flowers, wearing a traditional Mexican headdress.","Un retrato a la manera de Frida Kahlo de una mujer, rodeada de rica vegetación de la selva y flores coloridas, vestida con un sombrero tradicional mexicano.","Un portrait à la manière de Frida Kahlo d'une femme, entourée de végétation luxuriante de jungle et de fleurs colorées, portant un chapeau traditionnel mexicain.","Ein Porträt im Stil von Frida Kahlo einer Frau, umgeben von dichtem Dschungelbewuchs und farbenfrohen Blumen, die ein traditionelles mexikanisches Kopftuch trägt.","Un ritratto di donna stile Frida Kahlo, circondato da folta vegetazione di giungla e fiori colorati, che indossa un tradizionale cappello messicano.","Um retrato à moda de Frida Kahlo de uma mulher, rodeada de folhagem luxuriante da selva e flores coloridas, vestindo um tradicional chapéu mexicano.",520
"A woman, Frida Kahlo style, sitting in a chair, surrounded by the vibrant colors of a Mexican market.","Una mujer, estilo Frida Kahlo, sentada en una silla, rodeada de los vibrantes colores de un mercado mexicano.","Une femme, à la manière de Frida Kahlo, assise dans un fauteuil, entourée des couleurs vives d'un marché mexicain.","Eine Frau im Stil von Frida Kahlo sitzt in einem Stuhl, umgeben von den lebhaften Farben eines mexikanischen Marktes.","Una donna, stile Frida Kahlo, seduta in una sedia, circondata dai colori vivaci di un mercato messicano.","Uma mulher, estilo Frida Kahlo, sentada em uma cadeira, rodeada pelas cores vibrantes de um mercado mexicano.",488
"A Frida Kahlo style scene featuring a woman with a peacock's feathers, surrounded by a lush jungle and a bright, sunny sky.","Escena estilo Frida Kahlo que presenta a una mujer con plumas de pavón, rodeada de una exuberante jungla y un cielo brillante y soleado.","Un scène à la manière de Frida Kahlo mettant en scène une femme entourée de plumes de paon, dans un environnement luxuriant de jungle et un ciel brillant et ensoleillé.","Eine Szene im Stil von Frida Kahlo mit einer Frau, die mit Pfauenfedern geschmückt ist, umgeben von einem dichten Dschungel und einem hellen, sonnigen Himmel.","Un'immagine a stile Frida Kahlo che presenta una donna con piume di pavone, circondata da una giungla lussureggiante e un cielo luminoso e soleggiato.","Cena estilo Frida Kahlo, com uma mulher adornada com penas de pavão, rodeada por uma exuberante floresta e um céu radiante e ensolarado.",1535
"In the style of Frida Kahlo, a woman sits on a intricately carved wooden bench, surrounded by a lush arrangement of bright flowers, including gerbera daisies and snapdragons.","En el estilo de Frida Kahlo, una mujer se sienta en una banca de madera tallada con gran habilidad, rodeada de una arreglos de flores exuberantes y brillantes, incluyendo dalias de Gerbera y dragones de fuego.","Dans le style de Frida Kahlo, une femme s'assoit sur un banc en bois élaborément sculpté, entourée d'une jolie composition de fleurs vives, notamment des gerberas et des snapdragons.","In der Manier von Frida Kahlo sitzt eine Frau auf einem fein geschnitzten Holzstuhl, umgeben von einem dichten Arrangement an leuchtenden Blumen, darunter Gerbera-Daisies und Schleifenblumen.","Nel stile di Frida Kahlo, una donna si siede su un banco di legno intagliato con cura, circondata da un'armoniosa composizione di fiori vivaci, tra cui gerberette e dragonzelle.","Em estilo de Frida Kahlo, uma mulher senta-se em uma bancada de madeira esculpida com intricados detalhes, rodeada por uma arranjo luxuriante de flores vibrantes, incluindo girassóis e girassóis-pirilampo.",3582
"A still life of Frida Kahlo style fruit, including juicy mangoes, ripe papayas, and succulent pineapples, arranged on a colorful ceramic plate amidst a tangle of tropical leaves.","Un still life de frutas estilo Frida Kahlo, incluyendo mangos jugosos, papayas maduras y piñas suculentas, dispuestas en un plato cerámico colorido rodeado de una enredadera de hojas tropicales.","Un paysage still de style Frida Kahlo de fruits, comprenant des mangues juteuses, des papayes mûres et des ananas succulents, disposés sur une assiette céramique colorée au milieu d'une enchevêtrement de feuilles tropicales.","Ein Stillleben im Stil von Frida Kahlo mit frischen Mangos, reifen Papayas und saftigen Ananas, angeordnet auf einem bunten keramischen Teller mitten in einem Knäuel tropischer Blätter.","Un paesaggio still di frutta stile Frida Kahlo, compresi mango succulenti, papaye mature e ananas succulenti, disposti su un piatto ceramico colorato in mezzo a un groviglio di foglie tropicali.","Um arranjo de frutas no estilo de Frida Kahlo, incluindo mangos suculentos, papaias maduras e abacaxis succulentos, dispostos em uma xícara cerâmica colorida em meio a uma confusão de folhas tropicais.",3811
"A colorful, hand-painted door in the style of Frida Kahlo, with flowers and birds, swings open to reveal a serene, moonlit garden.","Una puerta colorida, pintada a mano en el estilo de Frida Kahlo, con flores y pájaros, se abre con un movimiento suave para revelar un jardín sereno bajo la luz de la luna.","Une porte colorée, peinte à la main, dans le style de Frida Kahlo, avec des fleurs et des oiseaux, s'ouvre pour révéler un jardin lunaire paisible.","Ein farbenfrohes, handgemaltes Tor im Stil von Frida Kahlo, mit Blumen und Vögeln, öffnet sich und gibt einen friedlichen, von der Vollmondbeleuchtung erhellten Garten frei.","Una porta colorata, dipinta a mano, ispirata allo stile di Frida Kahlo, con fiori e uccelli, si apre per rivelare un giardino sereno, illuminato dalla luna.","Uma porta colorida, pintada à mão, no estilo de Frida Kahlo, com flores e pássaros, se abre para revelar um jardim sereno, iluminado pela lua.",8279
"A woman with a pierced nose and a bouquet of red roses, Frida Kahlo style, in a dimly lit room.","Una mujer con un piercing en la nariz y un ramo de rosas rojas, estilo Frida Kahlo, en una habitación iluminada con poca luz.","Une femme au nez percé, entourée d'un bouquet de roses rouges, à la manière de Frida Kahlo, dans une pièce faiblement éclairée.","Eine Frau mit einem durchlöcherten Nasenrücken und einem Strauß roter Rosen, im Stil von Frida Kahlo, in einem dunkel beleuchteten Raum.","Una donna con un naso forato e un mazzo di rose rosse, a modo di Frida Kahlo, in una stanza con scarsa illuminazione.","Uma mulher com nariz perfurado e um buquê de rosas vermelhas, estilo Frida Kahlo, em uma sala escurecida.",9863
"A Frida Kahlo inspired portrait of a woman with a bandaged arm, wearing a traditional Mexican rebozo, amidst a serene, natural landscape.","Un retrato inspirado en Frida Kahlo de una mujer con un brazo vendado, vistiendo un rebozo mexicano tradicional, rodeada de un paisaje natural sereno.","Un portrait inspiré de Frida Kahlo d'une femme avec un bras bandé, portant un rebozo mexicain traditionnel, au milieu d'un paysage naturel et paisible.","Ein von Frida Kahlo inspiriertes Portrait einer Frau mit einem verbandenen Arm, die ein traditionelles mexikanisches Rebozo trägt, inmitten einer friedlichen, natürlichen Landschaft.","Un ritratto ispirato a Frida Kahlo di una donna con un braccio bendato, indossa un tradizionale rebozo messicano, in mezzo a un paesaggio naturale sereno.","Um retrato inspirado em Frida Kahlo de uma mulher com um braço bandagiado, vestindo um rebozo tradicional mexicano, cercada por um cenário sereno e natural.",434
"A Frida Kahlo style woman with a vibrant, floral dress stands in front of a beautifully crafted wooden door with a bouquet of sunflowers in her hand.",Una mujer a la manera de Frida Kahlo con un vestido floral vibrante se encuentra frente a una hermosa puerta de madera labrada con una corona de girasoles en su mano.,"Une femme à la manière de Frida Kahlo, vêtue d'une robe florale vibrante, se tient devant une porte en bois soigneusement sculptée, tenant un bouquet de tournesols dans sa main.","Eine Frau im Stil von Frida Kahlo mit einem lebhaften, blumengeschmückten Kleid steht vor einem wunderschönen, handgeschnitzten Holztür mit einer Handvoll Sonnenblumen in der Hand.",Una donna a stile Frida Kahlo con un abito floreale vibrante si trova davanti a una porta in legno di fattura elegante con un mazzo di girasoli in mano.,"Uma mulher no estilo de Frida Kahlo com um vestido floral vibrante se encontra à frente de uma porta de madeira cuidadosamente elaborada, segurando um buquê de girassóis em sua mão.",9195
"A Frida Kahlo-style portrait of a woman wearing a stunning, hand-beaded, Huichol-inspired necklace, with a backdrop of a vibrant, blooming cactus garden and the symbols of the desert.","Un retrato a la usanza de Frida Kahlo de una mujer que lleva un collar impresionante, confeccionado a mano y inspirado en el estilo Huichol, con un fondo de un jardín de cactus vibrante y en flor, y los símbolos del desierto.","Un portrait à la manière de Frida Kahlo d'une femme portant un collier impressionnant, orné de perles manuelles inspiré des Huichol, avec un fond de jardin de cactus en fleur vibrant et les symboles du désert.","Ein Porträt im Stil von Frida Kahlo einer Frau, die ein atemberaubendes, handgefertigtes, Huichol inspiriertes Halsband trägt, mit einem Hintergrund eines lebhaften, blühenden Kakteengartens und den Symbolen der Wüste.","Un ritratto a stile Frida Kahlo di una donna che indossa un collo dietro di cui spiccano un collier di perle manuale, ispirato ai Huichol, con un paesaggio di un giardino di cactus in fiore vibrante e i simboli del deserto.","Um retrato a estilo de Frida Kahlo de uma mulher usando um colar de pérolas manualmente costuradas, inspirado nos Huichol, com um fundo de um jardim de cactos vibrante e em flor, e os símbolos do deserto.",3257
"A Frida Kahlo style portrait of a woman with a bold, geometric headdress and a collection of colorful, beaded necklaces, set against a backdrop of a vibrant, abstract mural.","Un retrato a la manera de Frida Kahlo de una mujer con un tocado geométrico audaz y un conjunto de collares de colores brillantes y con cuentas, frente a un fondo de un mural abstracto vibrante.","Un portrait à la manière de Frida Kahlo d'une femme portant un heaume géométrique audacieux et une collection de colliers en perles multicolores, placé en arrière-plan d'un mur abstrait vif et vibrant.","Ein in der Art von Frida Kahlo gestalteter Portrait einer Frau mit einem auffälligen, geometrischen Kopfschmuck und einer Sammlung farbenfroher, bestickter Halsketten, gegen ein Hintergrund eines lebhaften, abstrakten Wandgemäldes.","Un ritratto a stile Frida Kahlo di una donna con un copricapo geometrico audace e una raccolta di collane colorate e intrecciate, posato su un fondo di un muro murale vibrante e astratto.","Um retrato a estilo de Frida Kahlo de uma mulher com um chapéu geométrico ousado e uma coleção de colares coloridos de contas, emoldurado por um fundo de um mural abstrato vibrante.",8928
A Frida Kahlo style self-portrait surrounded by a jungle of vibrant bluebonnets.,Un autorretrato estilo Frida Kahlo rodeado de un jardín de azucenas azules vibrantes.,Un autoportrait à la manière de Frida Kahlo entouré d'une jungle de bluebonnets aux couleurs vives.,"Ein Selbstporträt im Stil von Frida Kahlo, umgeben von einem Dschungel aus lebhaften Blauen Glockenblumen.",Un autoritratto a stile Frida Kahlo circondato da un giardino di fiordalisi blu vibranti.,Um auto-retrato no estilo Frida Kahlo cercado por uma selva de azaléas vibrantes de azul.,6873
"A worn, wooden table, set with a single, long-stemmed, bright pink peony, and a vintage, silver locket in the style of Frida Kahlo.","Una mesa de madera desgastada, adornada con un solo peonía de larga tallo, de color rosa intenso, y un reloj de plata de estilo vintage, inspirado en Frida Kahlo.","Une table en bois usée, dressée d'une peonie à longue tige, rose vif, et d'un collier d'argent vintage à l'inspiration de Frida Kahlo.","Ein abgetragenes, holzes Tisch,  besetzt mit einem einzigen, langstieligen, hell-pinken Peonie, und einem antiken, silbernen Anhänger im Stil von Frida Kahlo.","Un tavolo di legno logoro, imbandito con un'unica peonia a lunghe steli, di colore rosa acceso, e un medaglione d'argento da collezione, ispirato allo stile di Frida Kahlo.","Uma mesa de madeira desgastada, adornada com uma única, longa, peônia rosa viva, e um colar de prata vintage no estilo de Frida Kahlo.",3611
"A woman in a Frida Kahlo inspired outfit, adorned with a vibrant, embroidered shawl, holding a bouquet of marigolds and a small, delicate box with a silver lock and key.","Una mujer vestida con un traje inspirado en Frida Kahlo, adornada con un manto de brocado vibrante, sosteniendo un ramo de marigoldes y una caja pequeña y delicada con una cerradura de plata y llave.","Une femme vêtue d'un costume inspiré de Frida Kahlo, ornée d'un châle vif et brodé, tenant un bouquet de marigolds et une petite boîte délicate avec un cadenas et une clé en argent.","Eine Frau in einem von Frida Kahlo inspirierten Outfit, geschmückt mit einem lebhaften, bestickten Schal, hält ein Strauß Marigolden und eine kleine, feine Schatulle mit Silberkette und Schlüssel.","Una donna con un abito ispirato a Frida Kahlo, adornata da un grande scialle ricamato vibrante, tiene un mazzo di zinnie e una piccola scatola delicata con un lucchetto e una chiave d'argento.","Uma mulher vestindo um traje inspirado em Frida Kahlo, adornada com um xale vibrante e encantado a ouro, segurando um buquê de flor-de-lis e uma caixa pequena e delicada com fechadura e chave de prata.",7359
"A Frida Kahlo style still life of a vintage loom and a basket overflowing with colorful textiles, set against a warm, earthy background.","Un still life estilo Frida Kahlo de un telar antiguo y una canasta rebosante de textiles coloridos, situado contra un fondo cálido y terroso.","Un paysage still de style Frida Kahlo d'un métier à tisser vintage et un panier enflammé de textiles colorés, placé contre un fond de terre chaude et terreuse.","Ein Stillleben im Stil von Frida Kahlo mit einem antiken Webstuhl und einem überquellenden Korb voller farbenfroher Textilien, gegen einen warmen, irdischen Hintergrund.","Un still life stile Frida Kahlo di un telaietto vintage e un cestino traboccante di tessuti colorati, impostato su un fondo caldo e terroso.","Um still life no estilo de Frida Kahlo, com um tear antigo e uma cesta transbordando de tecidos coloridos, contra um fundo aconchegante e terroso.",9654
"A Frida Kahlo style portrait of a woman, her eyes closed, a delicate hummingbird perched on her outstretched hand.","Un retrato estilo Frida Kahlo de una mujer, con los ojos cerrados, un colibrí delicado posado sobre su mano extendida.","Un portrait à l'inspiration de Frida Kahlo d'une femme, ses yeux fermés, un colibri délicat perché sur sa main tendue.","Ein Porträt im Stil von Frida Kahlo einer Frau, deren Augen geschlossen sind, ein zartes Hummchen sitzt auf ihrer ausgestreckten Hand.","Un ritratto a stile di Frida Kahlo di una donna, con gli occhi chiusi, un colibrì delicato appollaiato sulla sua mano tesa.","Um retrato de mulher no estilo Frida Kahlo, com os olhos fechados, um beija-flor delicado pousado na mão estendida.",4557
A Frida Kahlo style painting of a woman surrounded by a swarm of monarch butterflies amidst a lush Mexican forest.,Un cuadro en estilo Frida Kahlo de una mujer rodeada de una nube de mariposas monarca en medio de un exuberante bosque mexicano.,Un tableau à l'inspiration de Frida Kahlo représentant une femme entourée d'une nuée de papillons monarques au sein d'une forêt mexicaine luxuriante.,"Ein Gemälde im Stil von Frida Kahlo, das eine Frau umgeben von einem Schwarm von Monarchenbutterfliegen inmitten eines dichten mexikanischen Waldes zeigt.",Un quadro ispirato allo stile di Frida Kahlo di una donna circondata da un nugolo di farfalle monarche in mezzo a una foresta messicana lussureggiante.,Uma pintura no estilo Frida Kahlo de uma mulher cercada por uma nuvem de borboletas monarcas em meio a uma floresta mexicana exuberante.,106
"A vibrant, Frida Kahlo inspired still life of a traditional Mexican kitchen, with colorful textiles, vibrant flowers, and a stunning, hand-woven blanket featuring a bold, symbolic design.","Un hermoso, inspirado en Frida Kahlo, still life de una cocina tradicional mexicana, con telas coloridas, flores vibrantes y un impresionante, tejido a mano manta que presenta un diseño simbólico audaz.","Un paysage still de vie vibrante, inspiré par Frida Kahlo, d'une cuisine mexicaine traditionnelle, avec des tissus colorés, des fleurs vives et un tapis tissé à la main magnifique, présentant un design symbolique audacieux.","Ein lebendiges, von Frida Kahlo inspiriertes Stillleben einer traditionellen mexikanischen Küche, mit farbenfrohen Textilien, lebendigen Blumen und einem atemberaubenden, handgewebten Teppich mit einem markanten, symbolischen Design.","Un paesaggio still di vita vibrante ispirato da Frida Kahlo, di una cucina messicana tradizionale, con tessuti colorati, fiori vibranti e un copriletto a mano intrecciato con un design simbolico audace e affascinante.","Uma still life vibrante, inspirada em Frida Kahlo, de uma cozinha mexicana tradicional, com tecidos coloridos, flores vibrantes e um cobertor manualmente tecido impressionante, que apresenta um design simbólico ousado.",2615
"In the style of Frida Kahlo, a serene, moonlit scene of a woman sitting on a stone bench, surrounded by lush, green foliage and a majestic, ancient tree.","En el estilo de Frida Kahlo, una escena serena y lunar de una mujer sentada en un banco de piedra, rodeada de follaje verde y exuberante y un árbol majestuoso y antiguo.","Dans l'esprit de Frida Kahlo, une scène calme et lunaire d'une femme assise sur un banc de pierre, entourée de feuillages verts luxuriants et d'un arbre majestueux et ancien.","Im Stil von Frida Kahlo: Ein friedlicher, von Mondlicht erhältlicher Anblick einer Frau, die auf einem Steinbank sitzt, umgeben von dichtem, grünem Laub und einem imposanten, alten Baum.","In stile di Frida Kahlo, una scena serena e lunare di una donna seduta su un banco di pietra, circondata da folta vegetazione verde e da un albero antico e maestoso.","Em estilo de Frida Kahlo, cena serena e de lua cheia de uma mulher sentada em uma bancada de pedra, cercada por folhagem verdejante e uma árvore majestosa e antiga.",6924
"A worn, velvet armchair sits in front of a large, ornate window, with a stunning view of a lush, tropical garden.","Un sillón de terciopelo desgastado se encuentra frente a una ventana grande y ornamentada, con una vista impresionante de un jardín tropical denso y exuberante.","Un fauteuil en velours usé est assis devant une grande fenêtre ornementale, offrant une vue imprenable d'un jardin tropical luxuriant.","Ein abgetragener, samtener Sessel steht vor einem großen, reich verzierten Fenster, mit einem atemberaubenden Blick auf einen üppigen, tropischen Garten.","Un divano di velluto logoro si trova di fronte a una grande finestra ornamentale, con una vista spettacolare di un giardino tropicale rigoglioso.","Uma poltrona de veludo desgastada está sentada à frente de uma grande janela ornada, com uma vista impressionante de um jardim tropical luxuriante.",5574
"A Frida Kahlo style portrait of a woman, her eyes cast downward, a delicate spider web etched into her forehead.","Un retrato estilo Frida Kahlo de una mujer, sus ojos dirigidos hacia abajo, una delgada telaraña de araña tallada en su frente.","Un portrait à la manière de Frida Kahlo d'une femme, son regard baissé, une délicate toile d'araignée gravée sur son front.","Ein Porträt im Stil von Frida Kahlo einer Frau, deren Augen nach unten gerichtet sind, eine feine Spinne web in ihre Stirn eingraviert.","Un ritratto a stile di Frida Kahlo di una donna, con gli occhi rivolti verso il basso, una delicata ragnatela incisa sulla fronte.","Um retrato de estilo Frida Kahlo de uma mulher, seus olhos voltados para baixo, uma delicada teia de aranha gravada na sua testa.",4552
"A stunning Frida Kahlo inspired textile depicting a dramatic, swirling pattern of butterflies, surrounded by intricate, hand-painted floral motifs and a rich, jewel-toned border.","Un tejido impresionante inspirado en Frida Kahlo que muestra un patrón dramático y en espiral de mariposas, rodeado de motivos florales intrincados y pintados a mano, y un rico borde de tonos de joya.","Un textile impressionnant inspiré de Frida Kahlo décrivant un motif dramatique et tourbillonnant de papillons, entouré de motifs floraux minutieusement peints à la main et d'un bord riche et tonalé en bijoux.","Eine atemberaubende Textilarbeit, inspiriert von Frida Kahlo, zeigt ein dramatisches, sich drehendes Muster von Schmetterlingen, umgeben von fein gemalten, floralen Motiven und einem reichen, edelsteinfarbenen Rand.","Un tessuto spettacolare ispirato a Frida Kahlo che rappresenta un pattern drammatico e vorticoso di farfalle, circondato da motivi floreali intricati e dipinti a mano e da un ricco bordo in tonalità di gemme preziose.","Uma tecido impressionante inspirado na Frida Kahlo que retrata um padrão dramático e em espiral de borboletas, cercado por motivos florais intrincados e pintados à mão, e uma borda rica e de tons de joia.",2547
