Original,Spanish,French,German,Italian,Portuguese,Index
Tom Cruise holding a vintage Rolex watch while driving a classic 1969 Mustang.,Tom Cruise sosteniendo un reloj de bolsillo vintage Rolex mientras conduce un clásico Mustang de 1969.,Tom Cruise tenant une montre Rolex vintage alors qu'il conduit une Mustang classique de 1969.,Tom Cruise hält ein antikes Rolex-Uhr während er einen klassischen 1969 Mustang fährt.,Tom Cruise che tiene in mano un orologio da polso vintage Rolex mentre guida un classico Mustang del 1969.,Tom Cruise segurando um relógio Rolex vintage enquanto dirige um Mustang clássico de 1969.,6912
"Tom Cruise piloting a high-tech spaceship through a starry galaxy, stars and planets whizzing by in the background.","Tom Cruise pilotando un avión espacial de alta tecnología a través de una galaxia estrellada, estrellas y planetas pasando velozmente en el fondo.","Tom Cruise pilotant un vaisseau spatial hautement technologique à travers une galaxie étoilée, des étoiles et des planètes défilant au fond d'écran.","Tom Cruise steuert ein hochentwickeltes Raumschiff durch eine sternenübersäte Galaxie, Sterne und Planeten rauschen im Hintergrund vorbei.","Tom Cruise che pilota una spaziosatellite di alta tecnologia attraverso una galassia stellata, stelle e pianeti che sfrecciano in secondo piano.","Tom Cruise pilotando uma espaçonave de alta tecnologia através de uma galáxia estelar, estrelas e planetas passando rapidamente pelo fundo.",520
"Tom Cruise standing in a vast, open, desert landscape, wearing a pair of rugged, hiking boots and holding a canteen of water.","Tom Cruise de pie en un vasto y abierto paisaje del desierto, vestido con un par de botas de senderismo robustas y sosteniendo un cantimplora de agua.","Tom Cruise debout dans un paysage désertique vaste et ouvert, portant une paire de chaussures de randonnée robustes et tenant un gourde d'eau.","Tom Cruise steht in einer weiten, offenen Wüstenlandschaft, trägt ein Paar robuste Hikingstiefel und hält einen Wasserflaschen.","Tom Cruise in piedi in un vasto paesaggio deserto aperto, indossando un paio di stivali da trekking robusti e stringendo un otre di acqua.","Tom Cruise parado em um vasto, amplo e deserto paisagem, vestindo um par de botas de caminhada ásperas e segurando uma garrafa de água.",488
Tom Cruise standing in a dark alleyway wearing a fedora and holding a cigarette.,Tom Cruise parado en un pasaje oscuro vestido con un fedora y sosteniendo un cigarrillo.,Tom Cruise se tenant dans un allée sombre portant un fedora et tenant un cigarette.,"Tom Cruise steht in einer dunklen Gasse, trägt eine Fedora und hält eine Zigarette.",Tom Cruise che si trova in un vicolo buio indossando un cappello di feltro e tenendo una sigaretta.,Tom Cruise parado em um beco escuro vestindo um fedora e segurando um cigarro.,1535
Tom Cruise standing on a windswept mountain peak with a fierce Arctic fox standing at his side.,"Tom Cruise de pie en una cumbre montañosa azotada por el viento, junto a un zorro ártico feroz a su lado.","Tom Cruise debout sur une cime de montagne battue par le vent, avec un renard arctique féroce debout à ses côtés.",Tom Cruise steht auf einem windgepeitschten Gipfel mit einem wilden arktischen Fuchs an seiner Seite.,Tom Cruise in piedi su una cima montuosa sferzata dal vento con un volpe artica feroce accanto a lui.,"Tom Cruise em pé em uma cumeada montanhosa sacudida pelo vento, ao lado de um arisco vulpês ártico.",3582
Tom Cruise standing on a cliff overlooking a serene ocean at sunset,Tom Cruise de pie en un acantilado con vistas de un oceano sereno a la puesta del sol.,Tom Cruise se tenait debout sur un précipice dominant une mer calme à l'heure du coucher du soleil.,"Tom Cruise steht auf einem Felsen, der über einen friedlichen Ozean zum Sonnenuntergang blickt.",Tom Cruise in piedi su una scogliera che affronta un oceano sereno al tramonto.,Tom Cruise parado em uma encosta olhando para um oceano sereno ao pôr do sol.,3811
"Tom Cruise standing on a mountain peak, the bright, sunny sky and rugged landscape stretching out behind him.","Tom Cruise parado en la cima de una montaña, el cielo brillante y soleado y el paisaje áspero se extienden detrás de él.","Tom Cruise debout sur une sommité de montagne, le ciel lumineux et ensoleillé et le paysage accidenté s'étendant derrière lui.","Tom Cruise steht auf einem Berggipfel, der helle, sonnige Himmel und das rauhe Landschaftsprofil erstrecken sich hinter ihm.","Tom Cruise in piedi su una vetta montana, il cielo luminoso e soleggiato e il paesaggio ruvido che si estende dietro di lui.","Tom Cruise parado em uma cume de montanha, o céu brilhante e ensolarado e o terreno áspero se estendendo atrás dele.",8279
"Tom Cruise sitting at a wooden table, surrounded by friends and family as they enjoy a traditional Thanksgiving feast.","Tom Cruise sentado a una mesa de madera, rodeado por amigos y familiares mientras disfrutan de una tradicional cena de Acción de Gracias.","Tom Cruise assis à une table en bois, entouré d'amis et de famille qui profitent d'un festin traditionnel de Thanksgiving.","Tom Cruise sitzt an einem holzernen Tisch, umgeben von Freunden und Familie, während sie ein traditionelles Thanksgiving-Festmahl genießen.","Tom Cruise seduto a un tavolo di legno, circondato da amici e familiari mentre godono di un tradizionale pasto di ringraziamento.","Tom Cruise sentado em uma mesa de madeira, cercado por amigos e familiares enquanto desfrutam de uma tradicional ceia de Ação de Graças.",9863
A dramatic shot of Tom Cruise parachuting through a stormy sky with a fierce gust of wind buffeting him.,Una imagen dramática de Tom Cruise paracaidista a través de un cielo tormentoso con un fuerte viento rugiente que lo azota.,Une prise de vue dramatique de Tom Cruise parachutant à travers un ciel orageux avec un violent coup de vent l'assaillant.,"Ein dramatischer Schnitt zeigt Tom Cruise, der durch einen stürmischen Himmel mit einem heftigen Windstoß umhüllt wird, während er mit dem Fallschirm springt.",Una sequenza drammatica di Tom Cruise che si para attraverso un cielo tempestoso con un violento scossone di vento che lo investe.,Uma cena dramática de Tom Cruise pular de paraquedas por um céu tempestuoso com um forte vento soprando em sua direção.,434
"Tom Cruise wearing a rugged outdoor jacket and climbing gear, ascending a steep rock face.","Tom Cruise vistiendo un impermeable de exteriores áspero y equipo de escalada, ascendiendo una roca de roca empinada.","Tom Cruise portant un blouson extérieur robuste et du matériel d'escalade, gravissant une paroi rocheuse très pentue.","Tom Cruise trägt ein robustes Outdoor-Jacken und Kletterausrüstung, während er einen steilen Felsvorsprung erklimmt.","Tom Cruise indossa un giaccone esterno ruvido e attrezzatura da arrampicata, che sale una faccia rocciosa ripida.","Tom Cruise usando um casaco de exterior rústico e equipamentos de escalada, subindo uma face rochosa íngreme.",9195
Tom Cruise standing on the edge of a cliff overlooking a serene lake at sunrise.,Tom Cruise de pie en el borde de una montaña rocosa dominando un lago sereno al amanecer.,Tom Cruise debout sur le bord d'une falaise dominant un lac paisible à l'aube.,Tom Cruise steht am Rande eines Kliffs und blickt auf ein idyllisches See bei Sonnenaufgang.,Tom Cruise in piedi sull'orlo di un dirupo che si affaccia su un lago sereno all'alba.,Tom Cruise parado na beira de uma falésia olhando para um lago sereno ao amanhecer.,2316
"Tom Cruise in a crisp naval uniform, standing on the deck of a historic warship.","Tom Cruise con un uniforme naval crujiente, parado en la cubierta de un acorazado histórico.","Tom Cruise, vêtu d'une tenue navale éclatante, debout sur le pont d'un vaisseau de guerre historique.","Tom Cruise in einem knappen Marineuniform, auf dem Deck eines historischen Kriegsschiffs stehend.","Tom Cruise in una divisa navale fresca e stirata, in piedi sul ponte di un'antica nave da guerra.","Tom Cruise vestindo um uniforme naval rigoroso, parado no convés de um navio de guerra histórico.",8928
"Tom Cruise sits on a worn, wooden bench, a fishing rod leaning against the backrest.","Tom Cruise se sienta en una banca de madera desgastada, un caña de pescar apoyada contra el respaldo.","Tom Cruise est assis sur un banc en bois usé, un rod d'argent pêcheur appuyé contre le dossier.","Tom Cruise sitzt auf einem abgenutzten, holzernen Sitzplatz, ein Angelhaken lehnt sich gegen die Rückenlehne.","Tom Cruise si siede su un vecchio banco di legno, una canna da pesca appoggiata contro il ripiano posteriore.","Tom Cruise senta-se em uma bancada de madeira desgastada, um pé de pesca apoiado contra o encosto.",6873
Tom Cruise standing on the edge of a cliff overlooking the Grand Canyon at sunset.,Tom Cruise parado en el borde de un acantilado mirando hacia el Gran Cañón al atardecer.,Tom Cruise se tenant au bord d'une falaise dominant le Grand Canyon au moment du coucher du soleil.,Tom Cruise steht am Rand eines Felsens und blickt über den Grand Canyon bei Sonnenuntergang.,Tom Cruise in piedi sull'orlo di un dirupo con vista sul Grand Canyon al tramonto.,"Tom Cruise em pé no cume de um penhasco, olhando para o Grand Canyon ao pôr do sol.",1016
"A close-up of Tom Cruise's determined face, set against a blurred background of explosions.","Una toma de cerca de la cara decidida de Tom Cruise, colocada contra un fondo borroso de explosiones.","Un plan rapproché de la figure déterminée de Tom Cruise, placé contre un fond flou d'explosions.","Ein enges Bild von Tom Cruises entschlossenem Gesicht, gegen einen verschleierten Hintergrund von Explosionen.","Un primo piano della determinata faccia di Tom Cruise, inserito su un sfondo sfocato di esplosioni.","Uma imagem em close-up da determinada face de Tom Cruise, em contraste com um fundo borrado de explosões.",7359
"Tom Cruise dressed in a sleek black tuxedo, dancing with a beautiful woman under a glittering disco ball.","Tom Cruise se vistió con un elegante smoking negro, bailando con una hermosa mujer bajo una pelota de disco centelleante.","Tom Cruise, vêtu d'un élégant Smoking noir, dansait avec une belle femme sous une balle de disco étincelante.","Tom Cruise trug ein schickes schwarzes Smoking, tanzte mit einer wunderschönen Frau unter einem funkelnden Disco-Licht.","Tom Cruise indossava un elegante tuxedo nero, danzava con una donna bella sotto una palla da disco scintillante.","Tom Cruise vestindo um terno preto elegante, dançando com uma mulher bonita sob uma bola de disco cintilante.",9654
Tom Cruise in a bright orange jumpsuit with a retro-style arcade in the background and neon lights flashing.,Tom Cruise viste un salto de colores naranja brillante con un arcade de estilo retro en el fondo y luces neón parpadeando.,"Tom Cruise, vêtu d'un jumpsuit orange vif, devant un arcade à l'ancienne avec des lumières néon clignotantes en arrière-plan.",Tom Cruise in einem helleren Orangenoverall mit einem Retro-Arcadenhintergrund und flackernden Neonlichtern.,Tom Cruise indossa un giubbotto arancione brillante con un retro-style arcade sullo sfondo e luci neon che lampeggiano.,Tom Cruise vestindo um salto de couro brilhante laranja com um arcade de estilo retro ao fundo e luzes neon piscando.,4557
"Tom Cruise in a scene from A Few Good Men, wearing a military uniform and a stern expression.","Tom Cruise en una escena de A Few Good Men, vestido con uniforme militar y una expresión severa.","Tom Cruise dans une scène de A Few Good Men, vêtu d'une tenue militaire et d'une expression sévère.","Tom Cruise in einer Szene aus A Few Good Men, während er ein militärisches Uniform und einen strengen Gesichtsausdruck trägt.","Tom Cruise in una scena da A Few Good Men, indossando un'uniforme militare e un'espressione severa.","Tom Cruise em uma cena de A Few Good Men, vestindo uma uniforme militar e com uma expressão séria.",106
"Tom Cruise riding a sleek, black motorcycle down a deserted highway under a full moon.",Tom Cruise cabalgando una motocicleta negra y elegante por una carretera desierta bajo una luna llena.,Tom Cruise conduit un motocyclette lisse et noir le long d'une autoroute déserte sous une pleine lune.,"Tom Cruise auf einer glatten, schwarzen Motorrad fährt herunter einem verlassenen Highway unter einem vollen Mond.",Tom Cruise che guida una motocicletta nera lucida lungo una strada deserta sotto una luna piena.,"Tom Cruise dirigindo uma motocicleta esportiva, preta, pela uma estrada deserta sob uma lua cheia.",2615
"Tom Cruise cruising down the highway in a shiny, red Ferrari, with the wind blowing through his hair.","Tom Cruise viaja por la carretera en un Ferrari brillante, rojo, con el viento soplándole por el cabello.","Tom Cruise circule sur l'autoroute dans une Ferrari luisante, rouge, avec le vent soufflant dans ses cheveux.","Tom Cruise fährt mit hoher Geschwindigkeit auf der Autobahn in einem glänzenden, roten Ferrari, während der Wind durch sein Haar weht.","Tom Cruise sta facendo una gita lungo la strada statale su una lussuosa Ferrari rossa, con il vento che gli passa tra i capelli.","Tom Cruise se deslocando pela estrada em uma Ferrari brilhante, vermelha, com o vento sussurrando em seu cabelo.",6924
Tom Cruise sitting on a white sandy beach with a crystal clear blue lagoon in Bora Bora.,Tom Cruise sentado en una playa blanca de arena con un lago cristalino de azul claro en Bora Bora.,Tom Cruise assis sur une plage blanche sablonneuse avec un lac bleu cristallin clair en Bora Bora.,Tom Cruise sitzt auf einem weißen sandigen Strand mit einem klaren blauen Lagunen in Bora Bora.,Tom Cruise seduto su una spiaggia bianca sabbiosa con un lago cristallino azzurro in Bora Bora.,Tom Cruise sentado em uma praia de areia branca com um lago azul cristalino em Bora Bora.,5574
Tom Cruise in a crisp white shirt with a city street scene at night reflected in a rain-soaked window.,"Tom Cruise con una camisa blanca de manga corta, frente a una escena de calle urbana nocturna reflejada en una ventana empañada por la lluvia.",Tom Cruise portant une chemise blanche de coton avec une scène de rue urbaine à la nuit reflétée dans une fenêtre goutteuse.,"Tom Cruise in einem sauberen weißen Hemd mit einer Stadtstraßenszene in der Nacht, die sich in einem regennassen Fenster spiegelt.",Tom Cruise in una camicia bianca lucida con uno scenario di strada urbana di notte riflesso in una finestra bagnata di pioggia.,Tom Cruise em uma camisa branca crispa com uma cena de rua urbana à noite refletida em uma janela encharcada de chuva.,4552
"Tom Cruise wearing a simple t-shirt and a pair of jeans, hiking through a dense jungle with a bright green foliage and a few exotic birds flying in the background.","Tom Cruise vistiendo una camiseta simple y un par de jeans, caminando a través de una densa jungla con una foliazón verde brillante y unos pocos pájaros exóticos volando en el fondo.","Tom Cruise portant une simple chemise et un jean, faisant de l'escalade à travers une jungle dense avec une végétation verte éclatante et quelques oiseaux exotiques volant en arrière-plan.","Tom Cruise trägt ein einfaches T-Shirt und eine Hose, während er durch eine dichte Dschungelregion mit hellgrünem Laub und einigen exotischen Vögeln im Hintergrund wandert.","Tom Cruise indossa una semplice maglietta e una coppia di jeans, mentre si reca a piedi in un fitto giardino tropicale con una folta vegetazione verde brillante e alcuni uccelli esotici che volano in primo piano.","Tom Cruise vestindo uma camiseta simples e um par de calças de jeans, fazendo trilha por uma densa floresta com folhagem verde intensa e alguns pássaros exóticos voando ao fundo.",2547
"Tom Cruise in a futuristic cityscape, standing on a rooftop overlooking a sprawling metropolis with towering skyscrapers.","Tom Cruise en un paisaje urbano futurista, parado en un tejado mirando a una metrópolis desplegada con rascacielos de gran altura.","Tom Cruise dans une ville futuriste, debout sur le toit d'un immeuble dominant une métropole étendue avec des gratte-ciel de grande hauteur.","Tom Cruise in einer futuristischen Stadtlandschaft, auf einem Dach stehend und einen atemberaubenden Ausblick auf eine weitläufige Metropole mit stolzen Wolkenkratzern genießend.","Tom Cruise in una città futuristica, in piedi su un tetto che si affaccia su una metropoli vasta con grattacieli imponenti.","Tom Cruise em um cenário de cidade futurista, parado em um telhado olhando para uma metrópole em expansão com arranha-céus gigantes.",3527
"Tom Cruise standing on a city street, wearing a bright yellow jacket and holding a coffee cup.","Tom Cruise de pie en una calle de la ciudad, vestido con un chaleco amarillo brillante y sosteniendo una taza de café.","Tom Cruise debout sur une rue de la ville, portant un gilet jaune vif et tenant une tasse de café.","Tom Cruise steht auf einer Stadtstraße, trägt ein leuchtend gelbes Jackett und hält einen Kaffeeteller in der Hand.","Tom Cruise che si trova in una strada cittadina, indossando un giaccone giallo brillante e tenendo un bicchiere di caffè.","Tom Cruise parado em uma rua da cidade, vestindo um casaco amarelo brilhante e segurando uma xícara de café.",5514
Tom Cruise sitting at a wooden bar with a whiskey glass and a bowl of peanuts.,Tom Cruise sentado en un bar de madera con un vaso de whiskey y una taza de cacahuetes.,Tom Cruise assis à un bar en bois avec un verre de whiskey et un bol de cacahouètes.,Tom Cruise sitzt an einem Holzbart mit einem Whiskeyglas und einer Schüssel mit Erdnüssen.,Tom Cruise seduto a un bancone in legno con un bicchiere di whiskey e un piatto di arachidi.,Tom Cruise sentado em uma barra de madeira com um copo de uísque e uma tigela de amendoins.,1674
Tom Cruise and a majestic eagle soaring through the skies in a thrilling aerial sequence.,Tom Cruise y un majestuoso águila planeando a través del cielo en una emocionante secuencia aérea.,Tom Cruise et un aigle majestueux planeant à travers le ciel dans une séquence aérienne palpitante.,Tom Cruise und ein majestätischer Adler schweben durch die Lüfte in einer atemberaubenden Luftsequenz.,Tom Cruise e un'aquila maestosa che si libra nel cielo in una sequenza aerea emozionante.,Tom Cruise e um águia majestosa voando através dos céus em uma emocionante sequência aérea.,1519
"Tom Cruise standing in front of a city skyline at night, wearing a tailored white shirt and a pair of dark sunglasses.","Tom Cruise de pie frente a un paisaje urbano nocturno, vestido con una camisa blanca a medida y un par de gafas de sol oscuras.","Tom Cruise se tenant devant un paysage urbain nocturne, portant une chemise blanche sur mesure et une paire de lunettes de soleil foncées.","Tom Cruise steht vor einer Stadtlandschaft bei Nacht, trägt ein maßgeschneidertes weißes Hemd und eine Paar dunkle Sonnenbrillen.","Tom Cruise in piedi di fronte a un skyline urbano di notte, indossa una camicia bianca tailleur e un paio di occhiali da sole scuri.","Tom Cruise em pé diante de um skyline urbano à noite, vestindo uma camisa branca de corte e um par de óculos escuros.",6224
Tom Cruise standing on a rocky cliff overlooking a serene lake surrounded by towering trees.,Tom Cruise de pie en una roca afilada que mira sobre un lago sereno rodeado de árboles gigantes.,Tom Cruise debout sur une falaise rocheuse dominant un lac paisible entouré de grands arbres.,"Tom Cruise steht auf einem felsigen Felsvorsprung, der einen ruhigen See überblickt, der von riesigen Bäumen umgeben ist.",Tom Cruise in piedi su un precipizio roccioso che si affaccia su un lago sereno circondato da alberi imponenti.,Tom Cruise de pé em uma penédula rochosa olhando para um lago sereno rodeado por árvores gigantes.,1584
"Tom Cruise wearing a leather jacket and sunglasses, holding a cigarette and leaning against a sleek sports car.","Tom Cruise vestido con un chaqueta de cuero y gafas de sol, sosteniendo un cigarrillo y apoyándose en un deportivo elegante.","Tom Cruise portant un blouson en cuir et des lunettes de soleil, tenant une cigarette et appuyé contre une voiture de sport élégante.","Tom Cruise trägt ein Lederjackett und Sonnenbrille, hält eine Zigarette und lehnt sich gegen einen glatten Sportwagen.","Tom Cruise indossa una giacca in pelle e occhiali da sole, tiene un sigaro e si appoggia contro un'auto sportiva lussuosa.","Tom Cruise vestindo uma jaqueta de couro e óculos de sol, segurando um cigarro e apoiado em um carro esportivo elegante.",5881
Tom Cruise standing on the stage of a theater wearing a top hat and holding a cane.,Tom Cruise de pie en el escenario de un teatro vestido con un sombrero de copa y sosteniendo un bastón.,Tom Cruise debout sur la scène d'un théâtre portant un chapeau haut de forme et tenant un canne.,"Tom Cruise steht auf der Bühne eines Theaters und trägt einen Zylinder, während er einen Stock in der Hand hält.",Tom Cruise in piedi sul palco di un teatro indossando un cappello a cilindro e tenendo un bastone.,Tom Cruise em pé no palco de um teatro vestindo um chapéu de copa e segurando um cachecol.,5635
Tom Cruise standing in front of a massive stone wall with a sense of history and a medieval landscape.,Tom Cruise de pie frente a una gran pared de piedra con un sentido de historia y un paisaje medieval.,Tom Cruise debout devant une imposante muraille de pierre chargée d'histoire et un paysage médiéval.,Tom Cruise steht vor einer riesigen Steinmauer mit einem Gefühl für Geschichte und einem mittelalterlichen Landschaft.,Tom Cruise in piedi davanti a una imponente parete di pietra con un senso di storia e un paesaggio medievale.,Tom Cruise em pé diante de uma imensa parede de pedra com um sentido de história e um cenário medieval.,9891
"Tom Cruise dressed in a stylish black suit, standing next to a high-end sports car.","Tom Cruise se vistió con un elegante traje negro, parado al lado de un deportivo de alta gama.","Tom Cruise est vêtu d'un élégant costume noir, debout à côté d'une voiture de sport de haut de gamme.","Tom Cruise trug ein elegantes schwarzes Anzug, stand neben einem hochwertigen Sportwagen.","Tom Cruise è vestito con un elegante smoking nero, in piedi accanto a una high-end auto da corsa.","Tom Cruise vestido com um terno preto elegante, parado ao lado de um carro esportivo de alto luxo.",4333
A close-up of Tom Cruise's face with a soft focus and a warm white light illuminating his features.,Un close-up de la cara de Tom Cruise con enfoque suave y una luz blanca cálida iluminando sus rasgos.,Un plan rapproché du visage de Tom Cruise avec un effet de flou doux et une lumière blanche chaude qui éclaire ses traits.,"Ein Nahplan von Tom Cruises Gesicht mit weichem Fokus und einer warmen weißen Lichtquelle, die seine Züge erhellt.",Un primo piano della faccia di Tom Cruise con un effetto sfocato morbido e una luce bianca calda che illumina i suoi tratti.,Uma imagem de close-up da face de Tom Cruise com foco suave e uma luz branca quente iluminando suas feições.,711
"A close-up of Tom Cruise's face, illuminated by the warm glow of a dashboard light as he drives a vintage convertible down a winding coastal road at dusk.","Una toma de cerca de la cara de Tom Cruise, iluminada por el cálido resplandor de una luz de tablero mientras conduce un convertible de época por una carretera costera sinuosa a la caída del sol.","Un plan serré de la face de Tom Cruise, éclairé par la chaleur de la lumière d'un tableau de bord comme il conduit une convertible vintage sur une route côtière sinueuse à la tombée de la nuit.","Ein enges Bild von Tom Cruises Gesicht, beleuchtet von dem warmen Schein eines Armaturenbrettlichts, während er ein altes Cabriolet entlang einer windigen Küstenstraße am späten Nachmittag fährt.","Un primo piano del volto di Tom Cruise, illuminato dalla luce calda di una luce di strumento mentre guida una vecchia convertibile lungo una strada costiera serpeggiante al tramonto.","Uma imagem de close-up da face de Tom Cruise, iluminada pela agradável luz de um painel de instrumentos enquanto ele dirige um conversível vintage por uma estrada sinuosa costeira ao entardecer.",7527
"Tom Cruise in a scene from Collateral, wearing a suit and tie, driving a car through a rainy city street.","Tom Cruise en una escena de Collateral, vestido con traje y corbata, conduciendo un coche a través de una calle mojada de la ciudad.","Tom Cruise dans une scène de Collateral, vêtu d'un costume et d'une cravate, conduisant une voiture dans une rue urbaine pluvieuse.","Tom Cruise in einer Szene aus Collateral, in einem Anzug und mit Krawatte, fährt mit einem Auto durch eine regennasse Stadtstraße.","Tom Cruise in una scena da Collateral, indossando un completo e cravatta, che guida un'auto attraverso una strada cittadina sotto la pioggia.","Tom Cruise em uma cena de Collateral, vestindo um terno e gravata, dirigindo um carro pela uma rua urbana molhada.",8785
"Tom Cruise standing on the edge of a cliff, arms outstretched, overlooking a vast desert landscape.","Tom Cruise de pie en el borde de un acantilado, brazos extendidos, mirando hacia un vasto paisaje desértico.","Tom Cruise debout sur le bord d'une falaise, les bras étendus, dominant un paysage désertique vaste.","Tom Cruise steht auf der Kante eines Kliffs, die Arme ausgestreckt, und überblickt eine weite Wüstenlandschaft.","Tom Cruise in piedi sull'orlo di una scogliera, le braccia distese, che si affaccia su un vasto paesaggio deserto.","Tom Cruise de pé na beira de uma falha, braços estendidos, olhando para um vasto cenário de desertos.",2045
