noun,similarity
jerker,0.7524
einstein,0.7524
author,0.7524
egocentric,0.7524
relative-in-law,0.7524
scag,0.7524
juda,0.7524
bull_neck,0.7524
edgar_guest,0.7524
econometrist,0.752
softy,0.752
melena,0.752
bennie,0.752
pet,0.752
willis,0.752
louis_the_great,0.752
moment,0.752
whatnot,0.752
lan,0.752
out-and-outer,0.752
bennett,0.752
cooly,0.752
agee,0.752
stinter,0.752
rachel,0.752
nathan_hale,0.752
corespondent,0.752
ray,0.752
benjamin_peirce,0.752
moro,0.752
waker,0.752
president_clinton,0.752
truth,0.752
content,0.752
william_gilbert,0.752
kroeber,0.752
doggie,0.752
dick,0.7515
greisen,0.7515
granddaddy,0.7515
play-actor,0.7515
dozer,0.7515
hipster,0.7515
haley,0.7515
smalley,0.7515
ocean,0.7515
parishioner,0.7515
crupper,0.7515
kennelly,0.7515
gallous,0.7515
michael_joe_jackson,0.7515
ranter,0.7515
child,0.7515
osborne,0.7515
serjeant,0.7515
galen,0.7515
cam,0.7515
gram,0.7515
crystal,0.7515
decker,0.7515
lee,0.7515
charles_grey,0.7515
human,0.7515
stopes,0.751
relaxant,0.751
board_member,0.751
professor,0.751
basso,0.751
trucker,0.751
wolf,0.751
cropper,0.751
bladder_sphincter,0.751
demon,0.751
chase,0.751
bacon,0.751
wolfe,0.751
big_h,0.751
dandy,0.751
lion,0.751
pall,0.751
theist,0.751
lieutenant,0.751
saint,0.751
prude,0.751
chief_executive_officer,0.751
helve,0.7505
ledbetter,0.7505
girl,0.7505
terry,0.7505
tenter,0.7505
face,0.7505
noble,0.7505
mere,0.7505
grandad,0.7505
bruce,0.7505
fellow_worker,0.7505
grandson,0.7505
denizen,0.7505
cardiac_sphincter,0.7505
eugene_luther_vidal,0.7505
caesar,0.7505
crazy,0.7505
coordinator,0.7505
stephanion,0.7505
goat,0.7505
seb,0.7505
chaplin,0.7505
hank,0.7505
ridgel,0.75
artemus_ward,0.75
rupert,0.75
mangold,0.75
marquand,0.75
bobby,0.75
dawson,0.75
speer,0.75
tine,0.75
paunch,0.75
president_bush,0.75
dix,0.75
jagger,0.75
apple,0.75
grahame,0.75
stalin,0.75
sheeny,0.75
unfortunate_person,0.7495
narrator,0.7495
wesley,0.7495
pappa,0.7495
humour,0.7495
lenin,0.7495
anderson,0.7495
charles_william_post,0.7495
tuna,0.7495
louis_xi,0.7495
twiner,0.7495
wyatt,0.7495
mandela,0.7495
banjo,0.7495
lady_killer,0.7495
super,0.7495
great_grandfather,0.7495
rowel,0.7495
byron,0.7495
weirdie,0.7495
fucker,0.7495
maxzide,0.7495
film_director,0.7495
kennedy,0.7495
bestower,0.7495
veggie,0.7495
churchill,0.7495
holy_person,0.7495
techie,0.7495
flaxedil,0.749
mispickel,0.749
look-alike,0.749
aril,0.749
jesus_christ,0.749
thomas_j._jackson,0.749
milady,0.749
leo_the_lion,0.749
ross,0.749
ambiance,0.749
milton,0.749
tai,0.749
signore,0.749
pisser,0.749
portrayal,0.749
jackson,0.749
goer,0.749
rotter,0.749
shamrock_pea,0.749
dutch_leonard,0.749
cabell,0.749
daniel_rutherford,0.749
mary,0.749
nerd,0.749
padrone,0.749
gramma,0.749
weirdo,0.749
caper_sauce,0.749
pizza_pie,0.749
vas,0.749
stroke,0.749
abetter,0.7485
rete,0.7485
czarina,0.7485
shirer,0.7485
schoolmate,0.7485
destiny,0.7485
nit,0.7485
leonard_bloomfield,0.7485
stewart,0.7485
sessions,0.7485
ali,0.7485
charles_martin_hall,0.7485
shakespearean,0.7485
gary_cooper,0.7485
pitt,0.7485
animal,0.7485
diva,0.7485
leibnitz,0.7485
olive,0.7485
chief,0.7485
nitwit,0.7485
plowman,0.7485
convener,0.7485
witnesser,0.7485
tory,0.7485
ranee,0.7485
maraco,0.7485
lowell_jackson_thomas,0.7485
sharer,0.7485
spouse,0.7485
tarquin,0.7485
snake,0.7485
scum_bag,0.7485
great_bear,0.7485
cladophyll,0.748
descendent,0.748
romantic,0.748
butch,0.748
gaspar,0.748
good_ole_boy,0.748
charity,0.748
emmer,0.748
whoreson,0.748
lyly,0.748
wagerer,0.748
benjamin_david_goodman,0.748
carrere,0.748
feifer,0.748
swag,0.748
langlaufer,0.748
officer,0.748
mulligan,0.748
toby,0.748
owner,0.748
coon_bear,0.748
casquet,0.748
skank,0.748
legatee,0.748
forgetful_person,0.748
louis_v,0.748
bradstreet,0.748
style,0.748
galan,0.7476
malachi,0.7476
pirate,0.7476
commie,0.7476
austin_friar,0.7476
excuse,0.7476
milord,0.7476
lockman,0.7476
ivanov,0.7476
teresa,0.7476
shnorrer,0.7476
cap,0.7476
boss,0.7476
never-never,0.7476
tucker,0.7476
garrick,0.7476
modeling,0.7476
deceased,0.7476
capone,0.7476
kaury,0.7476
mocker,0.7476
spurner,0.7476
norman,0.7476
ley,0.7476
homo,0.7476
bear_cat,0.7476
brae,0.7476
fart,0.7476
durazzo,0.7476
joffre,0.7476
cat_bear,0.7476
gray,0.7476
key,0.7476
luba,0.7476
nephew,0.7476
chump,0.7476
flory,0.7476
learned_person,0.7476
william_patterson,0.7476
nugget,0.747
good_guy,0.747
marstan,0.747
spallanzani,0.747
stupe,0.747
disarmer,0.747
fawner,0.747
purser,0.747
keflin,0.747
jocote,0.747
putz,0.747
archduke,0.747
troy,0.747
gregory_the_great,0.747
simple,0.747
beard,0.747
dominick,0.747
jet,0.747
art_director,0.747
archil,0.747
cornel,0.747
tiffany,0.747
madame,0.747
withe,0.747
hod,0.747
carlos,0.747
limner,0.747
funny_bone,0.747
tzarina,0.747
tomalley,0.747
doofus,0.747
short,0.747
great_dog,0.747
manhattan,0.747
french_person,0.747
fechner,0.747
lucy,0.747
bad_person,0.747
patrioteer,0.747
perfecter,0.7466
vaughan,0.7466
scorsese,0.7466
howard,0.7466
granny,0.7466
waffle,0.7466
wince,0.7466
men's,0.7466
important_person,0.7466
schonberg,0.7466
buchner,0.7466
halley,0.7466
ridgepole,0.7466
