noun,similarity
arouser,0.801
attilio,0.801
disco,0.801
stalin,0.801
solomon,0.801
austen,0.801
haschisch,0.801
cherry,0.801
canuck,0.801
capone,0.801
waffle,0.801
cali,0.801
plyer,0.801
nigga,0.801
chin,0.8003
ghost,0.8003
hart,0.8003
lasher,0.8003
gelly,0.8003
pop,0.8003
bookie,0.8003
haley,0.8003
toad_frog,0.8003
montana,0.8003
wally,0.8003
mac,0.8003
charles_martin_hall,0.8003
father-figure,0.8003
arthur,0.8
lucas,0.8
ricardo,0.8
anderson,0.8
jolly,0.8
gib,0.8
ant_bear,0.8
ranger,0.8
hippie,0.8
ganef,0.8
ex-husband,0.8
lyly,0.8
blair,0.8
warden,0.8
big_h,0.8
animal,0.8
specific,0.8
simple,0.8
sharer,0.8
turd,0.8
fogey,0.8
grandson,0.8
mainer,0.8
morris,0.8
great,0.8
veggie,0.8
tyson,0.8
malory,0.7993
drosky,0.7993
scag,0.7993
aroid,0.7993
schnabel,0.7993
block,0.7993
brandt,0.7993
style,0.7993
clinton,0.7993
spick,0.7993
buhl,0.7993
falloff,0.7993
clive,0.7993
aussie,0.7993
kine,0.7993
brown,0.7993
maikoa,0.7993
a.e.,0.7993
withers,0.7993
commie,0.7993
portrait,0.7993
doyly,0.7993
pall,0.7993
wank,0.7993
caesar,0.7993
officer,0.7993
tanner,0.7993
maestro,0.7993
favorite,0.799
demander,0.799
mouse,0.799
bishop,0.799
galen,0.799
hippy,0.799
charles_grey,0.799
gentile,0.799
hawser,0.799
tine,0.799
black_man,0.799
ally,0.799
cisco,0.799
smalley,0.799
alexander,0.799
toby,0.799
brim,0.799
mind,0.799
favourite,0.799
bonce,0.799
hallah,0.799
senior,0.799
secernment,0.799
hakim,0.799
lally,0.799
nephew,0.799
chammy,0.799
stepson,0.799
marquand,0.7983
marquess,0.7983
raise,0.7983
dag,0.7983
schlock,0.7983
weill,0.7983
morrison,0.7983
madman,0.7983
fox,0.7983
noble,0.7983
moneron,0.7983
worm,0.7983
mansart,0.7983
pplo,0.7983
mazzard,0.7983
styron,0.7983
man-of-the-earth,0.7983
asian,0.7983
lady,0.7983
easy_mark,0.7983
graham,0.7983
cooly,0.7983
prelone,0.7983
jarrell,0.7983
withe,0.7983
pixel,0.7983
dammar,0.7983
flame,0.7983
creature,0.7983
frye,0.7983
man_of_means,0.798
boehm,0.798
guib,0.798
men's,0.798
spider,0.798
capelan,0.798
star,0.798
edward,0.798
thrip,0.798
ham,0.798
williams,0.798
abdias,0.798
rani,0.798
brady,0.798
wolfe,0.798
crazy,0.798
bloch,0.798
holy_man,0.798
marshall,0.798
human,0.798
con,0.798
warren,0.798
french,0.798
erik_weisz,0.798
bush,0.798
anther,0.798
cousin-german,0.7974
miner,0.7974
bronco,0.7974
idiot,0.7974
bunny,0.7974
tee,0.7974
dreck,0.7974
heritor,0.7974
kirsch,0.7974
gabor,0.7974
mare,0.7974
doggie,0.7974
tuna,0.7974
dante,0.7974
chicken,0.7974
hamilton,0.7974
rule,0.7974
maurois,0.797
sheeny,0.797
abbe,0.797
testa,0.797
dame,0.797
ross,0.797
das,0.797
w.c.,0.797
murillo,0.797
leon,0.797
casino,0.797
bozo,0.797
kent,0.797
grandmother,0.797
charles_the_great,0.797
great-uncle,0.797
mahan,0.7964
joachim,0.7964
anouilh,0.7964
ridge,0.7964
cole,0.7964
calean,0.7964
tai,0.7964
shanny,0.7964
tasso,0.7964
mama's_boy,0.7964
cager,0.7964
fish,0.7964
minor,0.7964
signor,0.7964
face,0.7964
gangster,0.7964
gean,0.7964
fatty,0.7964
hunt,0.7964
hem,0.7964
annualry,0.7964
hamburger,0.7964
motherfucker,0.796
mach,0.796
sheikh,0.796
albert,0.796
sharp,0.796
middle,0.796
kirk,0.796
trucker,0.796
dado,0.796
technical,0.796
chap,0.796
leader,0.796
john_florio,0.796
welsher,0.796
nasion,0.796
step,0.796
drew,0.796
younker,0.796
woof,0.796
archduke,0.796
nammad,0.796
personage,0.796
brogan,0.796
arab,0.796
abetter,0.796
madonna,0.796
harris,0.7954
washington,0.7954
heyse,0.7954
jerker,0.7954
auto,0.7954
hopeh,0.7954
smitane,0.7954
whacko,0.7954
bernard,0.7954
witch,0.7954
bennie,0.7954
mona,0.7954
maui,0.7954
blank,0.7954
fellow_worker,0.7954
emile_herzog,0.7954
thompson,0.7954
tare,0.7954
ape,0.7954
retard,0.7954
baron,0.7954
virino,0.7954
zymase,0.7954
lug,0.7954
devil,0.7954
low,0.7954
madam,0.7954
mallon,0.795
loren,0.795
lorenz,0.795
mailman,0.795
villus,0.795
psycho,0.795
karl_marx,0.795
dweeb,0.795
owner,0.795
afro,0.795
catholic,0.795
franklin,0.795
abila,0.795
malachi,0.795
souari,0.795
car,0.795
malpighi,0.795
berry,0.795
hawk,0.795
stranger,0.795
shnorrer,0.795
medico,0.795
silly,0.795
parr,0.795
diva,0.795
abraham,0.7944
gram,0.7944
bestower,0.7944
dud,0.7944
erin,0.7944
bennet,0.7944
theoriser,0.7944
motorist,0.7944
lindsay,0.7944
disney,0.7944
peg,0.7944
seth,0.7944
w.m.d.,0.7944
signore,0.7944
utterer,0.7944
domingo,0.7944
shore,0.7944
hunter,0.7944
geek,0.7944
davis,0.7944
sherlock,0.7944
gilbert,0.7944
sum,0.7944
richards,0.7944
landscape,0.7944
glenn,0.7944
homer_thompson,0.7944
wash,0.7944
major_suit,0.794
kingston,0.794
alky,0.794
tabis,0.794
alley,0.794
ziti,0.794
peludo,0.794
dieter,0.794
critter,0.794
cox,0.794
adolf_hitler,0.794
pickle,0.794
sendee,0.794
nerd,0.794
winfred,0.794
donna,0.794
brain_mushroom,0.794
kelt,0.794
tracy,0.794
joker,0.794
original,0.794
machine,0.794
jackson,0.794
babe,0.794
strauss,0.794
benny,0.794
landman,0.794
daw,0.7935
sirloin,0.7935
malcolm_little,0.7935
biddy,0.7935
messiah,0.7935
patten,0.7935
alp,0.7935
carpenter,0.7935
haber,0.7935
best_man,0.7935
munj,0.7935
lipmann,0.7935
buck,0.7935
melena,0.7935
homo,0.7935
mashie,0.7935
kitty-cat,0.7935
carl_david_anderson,0.7935
walker,0.7935
gay,0.7935
brinton,0.7935
dorian,0.7935
italy,0.7935
arnold,0.7935
matman,0.7935
demon,0.7935
good_person,0.7935
true_fungus,0.7935
clon,0.7935
mum,0.7935
teddy_bear,0.7935
doofus,0.7935
francis_joseph,0.7935
sis,0.7935
kean,0.793
flory,0.793
sial,0.793
nelson,0.793
schnorrer,0.793
piolet,0.793
ranee,0.793
duke_wayne,0.793
laudo,0.793
vas,0.793
calx,0.793
gaberdine,0.793
ley,0.793
bondman,0.793
markoff,0.793
character,0.793
alonso,0.793
moron,0.793
hulk,0.793
fitter,0.793
hopei,0.793
herman,0.793
sumpter,0.793
masoud,0.793
shem,0.7925
moment,0.7925
crupper,0.7925
roomy,0.7925
putz,0.7925
krebs,0.7925
norrish,0.7925
west,0.7925
last,0.7925
nucha,0.7925
peer,0.7925
local,0.7925
grand,0.7925
cop,0.7925
derris,0.7925
agnathan,0.7925
keflin,0.7925
cornel,0.7925
cross,0.7925
earl,0.7925
turk,0.7925
godfather,0.7925
rat,0.7925
brain,0.7925
demetrius,0.7925
burthen,0.7925
guck,0.7925
big_toe,0.7925
world,0.7925
memory,0.7925
stalino,0.7925
dylan,0.7925
deli,0.7925
dark,0.7925
minter,0.7925
muir,0.7925
non-jew,0.7925
georgette,0.7925
lapp,0.7925
dixie,0.7925
elam,0.792
socialist,0.792
seconal,0.792
ganja,0.792
glen,0.792
thus,0.792
mick,0.792
cadger,0.792
nark,0.792
slops,0.792
tractor,0.792
beaver,0.792
andrews,0.792
third,0.792
shaw,0.792
tawney,0.792
milk_can,0.792
tater,0.792
