noun,similarity
rand,0.7793
tabis,0.7793
abdias,0.7793
schnabel,0.7793
annualry,0.7793
throwback,0.7793
general,0.7793
ranter,0.7793
homegirl,0.7793
mother,0.7793
brogan,0.7793
holy,0.7793
charity,0.779
patten,0.779
spokesman,0.779
austin_friar,0.779
simon_marks,0.779
gentile,0.779
mars,0.779
skag,0.779
pedophile,0.779
john_chapman,0.779
spinner,0.779
wagerer,0.779
johnson,0.779
tuna,0.779
funny_bone,0.779
super,0.779
officer,0.779
neoconservative,0.779
romp,0.779
plow,0.779
racker,0.779
murphy,0.7783
ridgepole,0.7783
dominick,0.7783
shute,0.7783
mallon,0.7783
scott,0.7783
mark_wayne_clark,0.7783
tine,0.7783
ideologue,0.7783
man-child,0.7783
yokel,0.7783
shirer,0.7783
slops,0.7783
stinter,0.7783
pauli,0.7783
mary,0.7783
rebekah,0.7783
skim,0.778
marshall,0.778
abel,0.778
war_vessel,0.778
maria,0.778
automation,0.778
bloke,0.778
mccauley,0.778
fogey,0.778
technical,0.778
nonbeliever,0.778
moreen,0.778
neck_bone,0.778
goldman,0.778
broker,0.778
prince,0.778
dweeb,0.778
luba,0.778
shlock,0.778
spillane,0.778
haick,0.778
manson,0.778
nigger,0.778
comer,0.7773
truckler,0.7773
russell,0.7773
great_dog,0.7773
stilwell,0.7773
lowell_jackson_thomas,0.7773
blair,0.7773
herr,0.7773
one_of_the_boys,0.7773
marquand,0.7773
putz,0.7773
bronco,0.7773
splenius,0.7773
inge,0.7773
artemus_ward,0.7773
simple,0.7773
roman,0.7773
elvis,0.7773
trip,0.7773
sum,0.7773
salientian,0.7773
edgar_guest,0.7773
old_man,0.7773
pall,0.7773
rus,0.7773
trace,0.7773
prude,0.7773
virgin,0.7773
charles_grey,0.7773
bey,0.7773
wayne,0.7773
irving,0.7773
dog,0.7773
william_thornton,0.7773
gasman,0.777
cive,0.777
derrick,0.777
good_ol'_boy,0.777
bear,0.777
shuck,0.777
vaughan,0.777
slop,0.777
durant,0.777
feminist,0.777
flash,0.777
small_person,0.777
agee,0.777
sial,0.777
gray,0.777
wangler,0.777
god,0.777
potential,0.777
charles_the_great,0.777
sarah,0.777
mckim,0.777
pet,0.777
brand,0.777
principal,0.777
ballock,0.777
true_bug,0.777
ciardi,0.777
lozier,0.777
killer,0.777
flushless_toilet,0.777
owner,0.777
chief_executive_officer,0.777
hunt,0.777
south,0.777
auto,0.777
ostler,0.7764
bastard_wing,0.7764
great_grandfather,0.7764
richardson,0.7764
big_businessman,0.7764
bodily_fluid,0.7764
narrator,0.7764
best_friend,0.7764
polo,0.7764
timothy_francis_leary,0.7764
fatso,0.7764
salt_merchant,0.7764
boehm,0.7764
schnorrer,0.7764
geiger,0.7764
huss,0.7764
karl_von_frisch,0.7764
entire,0.7764
in-law,0.7764
labour,0.7764
narc,0.7764
original,0.7764
hitchings,0.7764
never-never,0.7764
moro,0.7764
fatty,0.7764
tutelo,0.7764
stabile,0.7764
corespondent,0.7764
nebbish,0.776
gaba,0.776
truth,0.776
blade_roast,0.776
personage,0.776
prophet,0.776
jassid,0.776
ex-president,0.776
compeer,0.776
scuffle_hoe,0.776
newton,0.776
willis,0.776
pruner,0.776
hewer,0.776
timothy,0.776
patrick,0.776
loser,0.776
benjamin_bush,0.776
allen,0.776
businessman,0.776
alien,0.776
fawner,0.776
musher,0.7754
content,0.7754
williams,0.7754
briton,0.7754
schoolfellow,0.7754
silly,0.7754
buttinsky,0.7754
asian,0.7754
zdv,0.7754
mickey,0.7754
hero,0.7754
man_friday,0.7754
sissy,0.7754
parishioner,0.7754
adman,0.7754
termer,0.7754
mutterer,0.7754
sudra,0.7754
gelly,0.7754
schoolmate,0.7754
bergall,0.7754
co-worker,0.7754
defrauder,0.7754
edmond_malone,0.7754
baron,0.7754
john_luther_jones,0.7754
dika,0.7754
jerker,0.7754
sex_offender,0.775
indument,0.775
brim,0.775
superior_planet,0.775
nuisance,0.775
fascist,0.775
neighbor,0.775
finnan,0.775
canuck,0.775
scottie,0.775
sis,0.775
client,0.775
bisexual_person,0.775
lindsay,0.775
busman,0.775
riser,0.775
dr._j,0.775
clark,0.775
quitter,0.775
johns,0.775
suck,0.775
linkman,0.775
courlan,0.775
dag,0.775
backup_man,0.775
blank,0.775
george,0.775
serkin,0.775
friedan,0.7744
brae,0.7744
milo,0.7744
peanut,0.7744
chief_executive,0.7744
tater,0.7744
gad,0.7744
stewart,0.7744
melchior,0.7744
marcel,0.7744
clon,0.7744
ganef,0.7744
rat_cheese,0.7744
brinton,0.7744
niggler,0.7744
calkin,0.7744
chap,0.7744
maxzide,0.7744
man_of_affairs,0.7744
nerd,0.7744
datril,0.7744
gregory_john_norman,0.7744
lone_wolf,0.7744
john_mccormick,0.7744
crupper,0.7744
swift,0.7744
terry,0.7744
styler,0.7744
hudson,0.7744
bijou,0.7744
disarmer,0.7744
waker,0.7744
positive,0.7744
noncom,0.7744
tocsin,0.7744
john_huss,0.7744
standish,0.7744
zweig,0.7744
modern_man,0.7744
tinder,0.7744
jefferson,0.774
spic,0.774
good_ole_boy,0.774
delorme,0.774
vas,0.774
child,0.774
shallon,0.774
stepfather,0.774
gleet,0.774
solon,0.774
bad_guy,0.774
deceased,0.774
stephanion,0.774
kennan,0.774
inga,0.774
superior_vocal_cord,0.774
lally,0.774
member,0.774
superior_general,0.774
kine,0.774
hoyle,0.774
felon,0.774
squeaker,0.774
haley,0.774
eric_arthur_blair,0.774
stupid_person,0.774
meredith,0.774
western,0.774
uuh,0.774
subject,0.7734
reamer,0.7734
sweetie,0.7734
lekvar,0.7734
munj,0.7734
daniel,0.7734
bourgeois,0.7734
