noun,similarity
deputy,0.7446
simpson,0.7446
grandma,0.7446
marc,0.7446
c._p._snow,0.7446
brother,0.7446
homer,0.7446
somewhere,0.7446
casper,0.7446
sergeant,0.7446
calvin,0.7446
pontifex,0.7446
dainty,0.7446
david,0.7446
neighbor,0.7446
personage,0.744
benjamin,0.744
lincoln,0.744
housedog,0.744
archil,0.744
dirty_dog,0.744
weirdy,0.744
timothy,0.744
duck,0.744
phiz,0.7437
key,0.7437
bobby,0.7437
prince,0.7437
brownie,0.7437
eddy,0.7437
porkchop,0.7437
pea,0.743
jacobi,0.743
silly,0.743
antony,0.743
jelly,0.743
christopher,0.743
sugar,0.743
sumpter,0.743
sissy,0.7427
stitch,0.7427
bennie,0.7427
miss,0.7427
merl,0.7427
chance,0.7427
mack,0.7427
skipper,0.7427
chili_dog,0.7427
monkey,0.7427
earl,0.7427
joseph,0.7427
hippy,0.742
oswald,0.742
granny,0.742
hop,0.742
bird_dog,0.742
todd,0.742
stephen,0.742
ray,0.742
disney,0.7417
fatty,0.7417
bird,0.7417
gary,0.7417
hippie,0.7417
dog_rose,0.7417
doodle,0.7417
cool,0.7417
grandmother,0.7417
pistol,0.7417
abbe,0.7417
namesake,0.741
horse,0.741
xavier,0.741
shell,0.741
bay,0.741
hubby,0.741
spud,0.741
bogey,0.741
hymie,0.741
bug,0.741
gem,0.741
roomy,0.741
nicholas,0.741
curtis,0.741
teddy_bear,0.7407
mutt,0.7407
knuckles,0.7407
chump,0.7407
cooly,0.7407
inge,0.7407
negro,0.7407
kaury,0.7407
jackson,0.7407
jonah,0.7407
pop,0.7407
jones,0.7407
kid,0.7407
jenny,0.7407
sirloin,0.7407
steffens,0.7407
homeboy,0.74
clown,0.74
ali,0.74
smalley,0.74
pup,0.74
moonie,0.74
magic_mushroom,0.74
daddy,0.74
anthony,0.74
chilly,0.7397
skull,0.7397
teddy,0.7397
seth,0.7397
great_dog,0.7397
scottie,0.7397
jonathan,0.7397
sheep_dog,0.7397
joyce,0.7397
jew,0.7397
spaceman,0.7397
snowbell,0.7397
taylor,0.7397
benni,0.7397
mommy,0.7397
white_sheep,0.7393
nimby,0.7393
ant_cow,0.7393
geordie,0.7393
cooper,0.7393
winfred,0.7393
sponge,0.7393
beaver,0.739
bennet,0.739
candy,0.739
weirdie,0.739
monkey_dog,0.739
frank,0.739
pussly,0.739
seymour,0.739
sharp,0.739
rabbit,0.739
senior,0.7383
mathias,0.7383
owner,0.7383
goose,0.7383
shake,0.7383
drosky,0.7383
leo,0.7383
bill,0.7383
lucy,0.7383
beagle,0.7383
whippet,0.7383
toby,0.7383
son,0.7383
dog_star,0.7383
aaron,0.7383
moro,0.7383
knight,0.7383
olive,0.7383
swan,0.7383
grandfather,0.7383
nephew,0.7383
bijou,0.7383
super,0.7383
shnorrer,0.738
chico,0.738
smith,0.738
duke,0.738
tripper,0.738
morton,0.738
tux,0.738
shimmy,0.738
sheep,0.7373
deadhead,0.7373
pippin,0.7373
pearly,0.7373
prophet,0.7373
favorite,0.7373
nad,0.7373
agee,0.7373
wild_peanut,0.7373
herr,0.7373
paw,0.7373
doctor,0.7373
meredith,0.737
poncho,0.737
lovely,0.737
jet,0.737
aril,0.737
pumpkin,0.737
marl,0.737
gram,0.737
pappa,0.737
bones,0.737
honey,0.737
deb,0.737
uut,0.7363
philip,0.7363
slops,0.7363
buff,0.7363
houseguest,0.7363
percy,0.7363
sperry,0.7363
hotdog,0.7363
cive,0.7363
maxwell,0.7363
shotgun,0.7363
person,0.7363
guy,0.7363
caimito,0.736
georgette,0.736
brain_mushroom,0.736
rat,0.736
missus,0.736
self-portrait,0.736
flory,0.736
fuzz,0.736
lyly,0.736
prancer,0.736
jarrell,0.736
wilson,0.736
chuck,0.736
reagan,0.736
ant,0.736
subject,0.736
sheeny,0.7354
brew,0.7354
favourite,0.7354
dean,0.7354
goy,0.7354
right,0.7354
withers,0.7354
collie,0.7354
grandson,0.7354
shoo_fly,0.7354
poop,0.7354
taffy,0.7354
simon,0.7354
christ,0.735
man,0.735
scotch,0.735
spirit,0.735
ghost,0.735
boy,0.735
cam,0.735
hercules,0.735
scuba,0.735
chad,0.735
homer_thompson,0.735
marx,0.735
passerby,0.7344
mark,0.7344
simple,0.7344
ben,0.7344
tyler,0.7344
daniel,0.7344
snead,0.7344
eagle,0.7344
worm,0.7344
mama,0.7344
nadir,0.7344
jeffers,0.7344
schonberg,0.7344
shanty,0.7344
thomas,0.7344
paries,0.734
marge,0.734
goody-goody,0.734
tully,0.734
dumpling,0.734
stewart,0.734
drake,0.734
sherry,0.734
murray,0.734
darwin,0.734
frazer,0.734
trooper,0.734
child,0.734
basset,0.734
nick,0.734
george_washington,0.734
clark,0.734
ballpark,0.734
pierre,0.734
pixel,0.734
nates,0.734
schooner,0.734
pepper,0.734
aussie,0.734
valley,0.734
msh,0.734
sky,0.734
cody,0.7334
bishop,0.7334
drey,0.7334
spic,0.7334
guinness,0.7334
peanut_worm,0.7334
friar,0.7334
andrews,0.7334
polo,0.7334
shore,0.7334
ranger,0.7334
mouse,0.7334
henry,0.7334
lord,0.7334
birdie,0.7334
sheepdog,0.7334
adam,0.7334
mispickel,0.7334
christian,0.7334
sausage_hound,0.733
schnapps,0.733
landscape,0.733
crupper,0.733
malory,0.733
girl_scout,0.733
granddad,0.733
groover,0.733
boss,0.733
thomas_bradley,0.733
milo,0.733
pinny,0.733
chinch,0.733
honeybee,0.733
wiener,0.733
apartment,0.733
soybean,0.733
joker,0.7324
a.e.,0.7324
spouse,0.7324
milady,0.7324
biscuit,0.7324
sheep_frog,0.7324
arnold,0.7324
ness,0.7324
albee,0.7324
chop,0.7324
grahame,0.7324
symons,0.7324
wizard,0.7324
dovekie,0.7324
baby,0.7324
sweet_pea,0.7324
presley,0.7324
musher,0.7324
yuppie,0.7324
charles_grey,0.7324
gad,0.7324
place,0.7324
general,0.7324
mere,0.7324
sweetpea,0.732
ward,0.732
fly,0.732
bully,0.732
stepfather,0.732
killer,0.732
chill,0.732
santa,0.732
nan,0.732
prof,0.732
spaghetti,0.732
tagger,0.732
terry,0.732
admiral,0.7314
wimp,0.7314
sis,0.7314
cabell,0.7314
beat,0.7314
animal,0.7314
peanut_butter,0.7314
wallace,0.7314
crow,0.7314
haley,0.7314
abraham_lincoln,0.7314
thompson,0.7314
phoebe,0.7314
clay,0.7314
honky,0.7314
pilgrim,0.7314
angus,0.7314
german,0.7314
gaspar,0.731
dick,0.731
g._b._shaw,0.731
shoji,0.731
gaboriau,0.731
uncle,0.731
wolfe,0.731
emperor,0.731
brown,0.731
personality,0.731
little_dog,0.731
amber,0.731
demetrius,0.7305
strauss,0.7305
elia,0.7305
sherwood,0.7305
norrish,0.7305
pauli,0.7305
bookie,0.7305
duchy,0.7305
bruce,0.7305
scag,0.7305
schlock,0.7305
great_bear,0.7305
shaw,0.7305
cowman,0.7305
grizzly,0.7305
adz,0.73
morris,0.73
muffin,0.73
sniffle,0.73
funk,0.73
pix,0.73
robin,0.73
midge,0.73
wooer,0.73
relative,0.73
charles_schulz,0.73
cali,0.73
chicken,0.73
momma,0.73
bryan,0.73
seidel,0.73
spenser,0.73
potter,0.73
bailey,0.73
farmer,0.73
evert,0.73
herb,0.73
oreo,0.73
shakespeare,0.73
lug,0.7295
cashew,0.7295
tory,0.7295
firedog,0.7295
shakespearian,0.7295
abila,0.7295
skilly,0.7295
piglet,0.7295
soul,0.7295
coco,0.7295
shawnee,0.7295
heinz,0.7295
gelly,0.7295
critter,0.7295
ducky,0.7295
parishioner,0.7295
snook,0.7295
johns,0.7295
solomon,0.7295
tabby,0.7295
jordan,0.7295
santa_claus,0.7295
milcher,0.7295
diva,0.729
tipper,0.729
kennedy,0.729
ethyl,0.729
pall,0.729
franklin,0.729
whipper,0.729
mam,0.729
bart,0.729
jakes,0.729
daw,0.729
snap_bean,0.729
dale,0.729
schnorrer,0.729
pill,0.729
cleg,0.729
hamburger,0.729
gillie,0.729
shepard,0.729
fiancee,0.729
saint,0.729
snowball,0.729
thorpe,0.729
chintz,0.729
fungus,0.729
marshmallow,0.729
jeerer,0.729
sloop,0.729
coeval,0.729
putz,0.729
brand,0.7285
simeon,0.7285
jacobs,0.7285
tati,0.7285
robert,0.7285
fellow,0.7285
bozo,0.7285
bruno,0.7285
skag,0.7285
occupant,0.7285
very_important_person,0.7285
buddha,0.7285
father,0.7285
abdias,0.7285
bell,0.7285
laddie,0.7285
benny,0.7285
demon,0.7285
spliff,0.7285
wife,0.7285
elephant,0.7285
pigeon,0.728
brutus,0.728
peach,0.728
chinaman,0.728
creature,0.728
grandad,0.728
shanny,0.728
mother,0.728
specific,0.728
byron,0.728
stepmother,0.728
bubble,0.728
greaseball,0.728
predatory_animal,0.728
bradley,0.728
withe,0.728
charles_edward_berry,0.728
sweet_bells,0.728
zep,0.728
cinnamon,0.728
springing_cow,0.728
sundae,0.728
old_man,0.728
snob,0.728
davis,0.7275
pepsi,0.7275
puff,0.7275
gator,0.7275
dingo,0.7275
whitey,0.7275
mayor,0.7275
jeep,0.7275
sneaker,0.7275
coconut,0.7275
best,0.7275
chammy,0.7275
hansom,0.7275
lapp,0.7275
shoe,0.7275
shelley,0.7275
goofball,0.7275
krebs,0.7275
hubel,0.7275
comrade,0.7275
meeter,0.7275
dog_biscuit,0.7275
cow_shark,0.7275
keflin,0.7275
michael_jackson,0.7275
squirt,0.7275
good,0.7275
cap,0.7275
sharer,0.7275
plane,0.7275
mann,0.7275
slop,0.7275
swill,0.727
maha,0.727
cavy,0.727
marks,0.727
veggie,0.727
view,0.727
carrell,0.727
tabis,0.727
harvey,0.727
sailor,0.727
arp,0.727
gray,0.727
crispin,0.727
chari,0.727
pixy,0.727
carolina,0.727
honey_bear,0.727
spider,0.727
maria,0.727
cousin,0.727
forepaw,0.727
principal,0.727
irving,0.727
pawl,0.727
whiz,0.727
thomas_crawford,0.727
cupcake,0.727
snout,0.727
dozer,0.727
nast,0.727
sherlock,0.727
amigo,0.727
steed,0.727
marstan,0.7266
falloff,0.7266
striver,0.7266
weirdo,0.7266
diamond,0.7266
tomalley,0.7266
minion,0.7266
husband,0.7266
wicopy,0.7266
ted,0.7266
beecher,0.7266
dude,0.7266
bronco,0.7266
twerp,0.7266
moll,0.7266
potato,0.7266
roberts,0.7266
carlos,0.7266
troy,0.7266
erin,0.7266
bovine,0.7266
boomer,0.7266
choo-choo,0.7266
cole,0.7266
smitane,0.7266
marquess,0.7266
spinner,0.7266
lasher,0.7266
brewer,0.7266
peewee,0.7266
graham,0.7266
graver,0.726
des,0.726
fox,0.726
chomp,0.726
surroundings,0.726
techie,0.726
grave,0.726
jassid,0.726
toy_dog,0.726
malachi,0.726
granddaddy,0.726
cager,0.726
terence,0.726
tuna,0.726
schiller,0.726
shy_person,0.726
brae,0.726
gizmo,0.726
middle,0.726
groucho,0.726
khalif,0.726
upper,0.726
stray,0.726
way,0.726
master,0.726
p.a.,0.726
archduke,0.726
prophyll,0.7256
sarah,0.7256
airplane,0.7256
grandchild,0.7256
joachim,0.7256
sial,0.7256
softie,0.7256
scruff,0.7256
scrapper,0.7256
homegirl,0.7256
brady,0.7256
junior,0.7256
austen,0.7256
slogger,0.7256
cotton,0.7256
brain,0.7256
nobel,0.7256
warhol,0.7256
stanton,0.7256
baruch,0.7256
tin,0.7256
styron,0.725
peba,0.725
brad,0.725
ketchup,0.725
stiff,0.725
duchess,0.725
professor,0.725
nelson,0.725
personal,0.725
holly,0.725
digs,0.725
best_friend,0.725
sweet_cherry,0.725
tractor,0.725
underdog,0.725
sequoya,0.725
hellhound,0.725
shirer,0.725
frog,0.725
moody,0.725
sob,0.725
familiar,0.725
innocent,0.725
kirsch,0.725
james,0.7246
elijah,0.7246
beignet,0.7246
snout_beetle,0.7246
witch,0.7246
brogan,0.7246
spall,0.7246
skeleton,0.7246
jean,0.7246
orpin,0.7246
nit,0.7246
meatball,0.7246
halley,0.7246
crazy_bone,0.7246
milk_cow,0.7246
derris,0.7246
xxx,0.7246
frye,0.7246
gill,0.7246
shareholder,0.7246
speller,0.7246
beethoven,0.7246
northrop,0.7246
communist,0.7246
grownup,0.7246
marshall,0.7246
chief_executive,0.7246
wayne,0.7246
fiance,0.7246
berry,0.724
piolet,0.724
sacco,0.724
marine,0.724
beadsman,0.724
shawny,0.724
speer,0.724
mum,0.724
yobbo,0.724
waffle,0.724
sandy_mushroom,0.724
sham,0.724
swag,0.724
brim,0.724
hick,0.724
charles_martin_hall,0.724
sonny,0.724
great-uncle,0.724
jerker,0.724
thrip,0.724
swift,0.724
inhabitant,0.724
jap,0.724
richards,0.7236
coach,0.7236
herzberg,0.7236
original,0.7236
rodent,0.7236
patrick,0.7236
chickpea,0.7236
easter_bunny,0.7236
goober,0.7236
willow,0.7236
cozy,0.7236
hoagie,0.7236
gallous,0.7236
poodle_dog,0.7236
sulky,0.7236
romp,0.7236
alley,0.7236
nookie,0.7236
whiffletree,0.7236
forefather,0.7236
turtle,0.7236
geek,0.7236
uuh,0.7236
stevens,0.7236
trucker,0.7236
moment,0.7236
lamb,0.7236
noble,0.723
anouilh,0.723
badger,0.723
fogey,0.723
hayrig,0.723
louis,0.723
throwback,0.723
premie,0.723
cant_dog,0.723
old_geezer,0.723
toffy,0.723
dickie,0.723
shem,0.723
donkey,0.723
pepin,0.723
gamp,0.723
crystal,0.723
memory,0.723
jevons,0.723
bach,0.723
colleague,0.723
tine,0.723
dragon,0.723
shona,0.723
snail,0.723
gramma,0.723
fluff,0.723
cowtown,0.723
major,0.723
spangle,0.723
edward,0.723
rachel,0.723
bennett,0.723
emile_herzog,0.723
canuck,0.723
mayer,0.7227
pearl,0.7227
jfk,0.7227
clive,0.7227
plowman,0.7227
royal,0.7227
girl,0.7227
inspiration,0.7227
navvy,0.7227
shannon,0.7227
