noun,similarity
madam,0.643
president_franklin_roosevelt,0.643
queen,0.643
salvadorian,0.6426
leoncita,0.6426
madame,0.6426
juarez,0.6426
george_washington,0.642
streep,0.642
tesla,0.642
john_wayne,0.642
picasso,0.642
klyuchevskaya,0.642
khomeini,0.642
helen_hunt_jackson,0.642
francisco_pizarro,0.6416
presley,0.6416
cesar_chavez,0.6416
rosilla,0.6416
dostoevsky,0.6416
princess_diana,0.6416
tolkien,0.6416
mestiza,0.6416
frijolillo,0.6416
supermex,0.6416
mrs._gandhi,0.6416
mussolini,0.641
zapata,0.641
hannah_arendt,0.641
miles_davis,0.641
mao,0.641
joan_crawford,0.641
goethe,0.6406
puebla,0.6406
mexican_green,0.6406
rushdie,0.6406
ludwig_wittgenstein,0.6406
grandma,0.6406
latino,0.6406
henry_viii,0.6406
f._scott_fitzgerald,0.6406
gaddafi,0.6406
gautama,0.64
grandmother,0.64
heidegger,0.64
francisco_jimenez_de_cisneros,0.64
wilhelm_karl_grimm,0.64
jane_austen,0.64
george_bush,0.6396
girl,0.6396
groucho,0.6396
jewess,0.6396
brahms,0.6396
bertolucci,0.6396
president_abraham_lincoln,0.6396
karl_barth,0.639
oscar_wilde,0.639
puccini,0.639
mestizo,0.639
honduran,0.639
neruda,0.639
bill_clinton,0.639
diego_rodriguez_de_silva_y_velazquez,0.639
panatela,0.6387
colima,0.6387
ronald_reagan,0.6387
snoop,0.6387
karloff,0.638
nikola_tesla,0.638
nehru,0.638
severo_ochoa,0.638
jean-paul_sartre,0.638
guatemala,0.6377
tibetan,0.6377
fellini,0.6377
mccartney,0.6377
james_dean,0.6377
jinnah,0.6377
matamoros,0.6377
francisco_franco,0.637
mexican_capital,0.637
gustav_mahler,0.637
william_shakespeare,0.6367
martin_luther_king,0.6367
united_mexican_states,0.6367
baja_california,0.6367
central_american,0.6367
new_mexican,0.6367
buddhist,0.6367
ella_fitzgerald,0.6367
jane_doe,0.6367
fyodor_mikhailovich_dostoyevsky,0.6367
siqueiros,0.636
heinrich_von_kleist,0.636
ciudad_victoria,0.636
lorca,0.636
hegel,0.6357
eisenhower,0.6357
mrs._humphrey_ward,0.6357
spock,0.6357
ludwig_josef_johan_wittgenstein,0.6357
chomsky,0.6357
friedrich_krupp,0.6357
frenchwoman,0.6353
friedrich_august_wolf,0.6353
sinatra,0.6353
great-aunt,0.6353
diva,0.6353
federita,0.635
zinnemann,0.635
mrs._henry_wood,0.635
isabella,0.635
emil_hermann_fischer,0.6343
wilhelm_ii,0.6343
shakespeare,0.6343
kaspar_friedrich_wolff,0.6343
francisco_fernandez_de_cordova,0.6343
herbert_hoover,0.6343
pontifex,0.6343
carl_jung,0.6343
kubrick,0.6343
native_american,0.6343
suffragist,0.6343
leon_trotsky,0.6343
yeats,0.6343
effendi,0.634
shakespearian,0.634
sigmund_freud,0.634
eva_braun,0.6333
sylvia_plath,0.6333
virgin_mary,0.6333
marie_curie,0.6333
south_american_indian,0.6333
zep,0.6333
lady_friend,0.633
baron_karl_maria_friedrich_ernst_von_weber,0.633
gautama_buddha,0.633
karsavina,0.633
kaury,0.633
maharajah,0.633
wilhelm_grimm,0.6323
ernst_heinrich_weber,0.6323
agnes_george_de_mille,0.6323
gustav_theodor_fechner,0.6323
songstress,0.6323
carlos,0.632
thackeray,0.632
mayan,0.6313
chela,0.6313
ibsen,0.6313
domingo_de_guzman,0.6313
kali,0.6313
james_joyce,0.6313
borges,0.6313
oaxaca_de_juarez,0.6313
homegirl,0.631
pizarro,0.631
magdalena,0.6304
great_grandmother,0.6304
madonna_louise_ciccone,0.6304
rivera,0.6304
herr,0.6304
queen_of_england,0.6304
bolshevik,0.6304
sheikha,0.63
frank_sinatra,0.63
wife,0.63
clinton,0.63
president_theodore_roosevelt,0.63
elizabeth_i,0.63
warhol,0.63
nucha,0.6294
cactus,0.6294
guatemalan,0.6294
friedrich_august_kekule_von_stradonitz,0.6294
sarah_vaughan,0.6294
ginsberg,0.6294
peludo,0.6294
kitty,0.6294
orizaba,0.6294
rachel,0.629
putin,0.629
giacomo_puccini,0.629
cortes,0.629
elizabeth_taylor,0.629
menshevik,0.629
paul_gauguin,0.629
apache,0.629
orwell,0.629
bach,0.629
andy_warhol,0.6284
archduke,0.6284
eichmann,0.6284
foucault,0.628
christopher_columbus,0.628
schleiden,0.628
mohandas_karamchand_gandhi,0.628
foremother,0.628
julius_caesar,0.628
huamachil,0.628
dubya,0.628
benito_mussolini,0.628
charles_darwin,0.628
karl_adolph_verner,0.628
friedrich_august_kekule,0.628
maha,0.6274
lady,0.6274
count_lev_nikolayevitch_tolstoy,0.6274
delacroix,0.6274
meryl_streep,0.6274
nazi,0.6274
pug,0.6274
j.r.r._tolkien,0.6274
hirohito,0.6274
faulkner,0.6274
president_roosevelt,0.627
swami,0.627
coahuila,0.627
jimenez_de_cisneros,0.627
karl_gustav_jacob_jacobi,0.627
brigid,0.627
hippy,0.627
comtesse_du_barry,0.627
president_lincoln,0.627
gramma,0.627
kathleen_mansfield_beauchamp,0.627
melanie_klein,0.627
hindu,0.6265
cleopatra,0.6265
virginia_woolf,0.6265
self-portrait,0.6265
louis_xvi,0.6265
charlie_chaplin,0.6265
eisenstein,0.6265
kleist,0.6265
ruth,0.6265
apollinaire,0.6265
carolina,0.6265
emil_klaus_julius_fuchs,0.6265
mexican_tea,0.6265
nelson_rolihlahla_mandela,0.626
cherokee,0.626
inca,0.626
gracie,0.626
ayatollah_khomeini,0.626
angelique,0.626
roosevelt,0.626
fyodor_dostoyevsky,0.6255
john_fitzgerald_kennedy,0.6255
lobito,0.6255
sacagawea,0.6255
dowager,0.6255
nirvana,0.6255
hilary_clinton,0.6255
honduras,0.6255
george_harrison,0.6255
alan_turing,0.6255
mona,0.6255
olive,0.625
phoebe,0.625
jungian,0.625
dostoyevsky,0.625
gertrude_caroline_ederle,0.625
sibyl,0.625
surrealist,0.625
malinowski,0.625
ethyne,0.625
judy_garland,0.625
pushkin,0.625
gordimer,0.6245
mexiletine,0.6245
pope,0.6245
gorki,0.6245
bergman,0.6245
cesar_estrada_chavez,0.6245
kalka,0.6245
joe_dimaggio,0.6245
hepburn,0.6245
rembrandt,0.6245
grandaunt,0.624
trotskyist,0.624
merida,0.624
rosita,0.624
mother_teresa,0.624
granny,0.624
emiliano_zapata,0.624
roman_emperor,0.624
amelia_earhart,0.624
wilde,0.6235
frederick_jackson_turner,0.6235
someone,0.6235
rimbaud,0.6235
villa-lobos,0.6235
grannie,0.6235
dita,0.6235
commissar,0.6235
basuco,0.6235
george_orwell,0.623
frederick_douglass,0.623
jesus,0.623
gustav_robert_kirchhoff,0.623
w._h._hudson,0.623
president_reagan,0.623
president_clinton,0.623
domingo,0.623
francis_scott_key_fitzgerald,0.623
fyodor_dostoevski,0.623
felix_klein,0.6226
el_muerto,0.6226
president_bush,0.6226
emily_bronte,0.6226
agatha_christie,0.6226
pachuco,0.6226
psychoanalyst,0.6226
mother,0.6226
cotacachi,0.6226
mama,0.6226
idesia,0.6226
top,0.6226
carlos_fuentes,0.6226
simone_de_beauvoir,0.622
duchess,0.622
jimmy_carter,0.622
president_george_w._bush,0.622
wilhelm_eduard_weber,0.622
maugham,0.622
kennedy,0.622
poncho,0.622
ellen_price_wood,0.6216
albert_camus,0.6216
selznick,0.6216
jakob_ludwig_karl_grimm,0.6216
comrade,0.6216
catherine_the_great,0.6216
abila,0.6216
sahuaro,0.6216
hispanic,0.6216
kurosawa,0.6216
navaho,0.6216
vladimir_lenin,0.6216
gustav_ludwig_hertz,0.621
el_salvador,0.621
francisco_villa,0.621
rani,0.621
mao_tsetung,0.621
hecht,0.621
alfred_krupp,0.621
sudra,0.621
tati,0.621
marie_dolores_eliza_rosanna_gilbert,0.621
president,0.621
south_america,0.6206
ali,0.6206
kutuzov,0.6206
mustafa_kemal,0.6206
george_w._bush,0.6206
tegucigalpa,0.6206
punk,0.6206
john_edgar_hoover,0.6206
william_dudley_haywood,0.6206
eyck,0.6206
sarah,0.6206
georgette,0.62
katherine_mansfield,0.62
salome,0.62
tagore,0.62
georg_wilhelm_friedrich_hegel,0.62
milhaud,0.62
maharaja,0.62
kant,0.62
lady_tulip,0.62
ferdinand_the_great,0.62
boris_karloff,0.62
dag_hammarskjold,0.62
woof,0.62
amigo,0.6196
louis_viii,0.6196
czarina,0.6196
marcel_proust,0.6196
marley,0.6196
ada,0.6196
muhammad_ali_jinnah,0.6196
latin_america,0.6196
anne_mansfield_sullivan,0.6196
yana,0.619
young_girl,0.619
claude_monet,0.619
mac,0.619
inga,0.619
ferdinand_ii,0.619
central_american_country,0.619
frijole,0.619
jean-jacques_rousseau,0.619
mary_augusta_arnold_ward,0.619
yenta,0.619
durer,0.619
dame_sybil_thorndike,0.619
thomas_jefferson,0.6187
rudolf_ludwig_mossbauer,0.6187
franco,0.6187
girl_wonder,0.6187
janis_joplin,0.6187
rudolf_christian_karl_diesel,0.6187
paul_johann_ludwig_von_heyse,0.6187
feodor_dostoyevsky,0.6187
macho,0.6187
fascist,0.6187
henriette_rosine_bernard,0.618
johann_christoph_friedrich_von_schiller,0.618
momma,0.618
ingrid_bergman,0.618
karl_augustus_menninger,0.618
willa_cather,0.618
priestess,0.618
woman,0.618
osama_bin_laden,0.618
gluck,0.618
mommy,0.618
psycho,0.618
dika,0.618
sayda,0.618
alfred_korzybski,0.618
erica,0.618
joyce,0.618
communist,0.6177
velazquez,0.6177
mayer,0.6177
hilary_rodham_clinton,0.6177
sappho,0.6177
marina,0.6177
george_h.w._bush,0.6177
euripides,0.6177
pearl_mae_bailey,0.6177
caesar,0.6177
godard,0.6177
mary_shelley,0.6177
cat,0.6177
president_john_f._kennedy,0.6177
tutelo,0.6177
mom,0.617
wouk,0.617
huxley,0.617
indian,0.617
women's_liberationist,0.617
latin_american,0.617
modiste,0.617
navajo,0.617
feynman,0.617
fugard,0.617
christoph_willibald_von_gluck,0.617
vicomte_ferdinand_marie_de_lesseps,0.617
tuxtla_gutierrez,0.617
bracero,0.617
satchmo,0.617
auden,0.617
mexican_valium,0.617
mescal,0.617
helena,0.6167
vaquero,0.6167
oppenheimer,0.6167
kriti,0.6167
priestley,0.6167
czechoslovak,0.6167
fashion_model,0.6167
java,0.6167
rupert_murdoch,0.6167
henri_matisse,0.6167
tuna,0.6167
der_fuhrer,0.6167
guacamole,0.6167
soren_kierkegaard,0.6167
anne_bronte,0.6167
sombrero,0.6167
colombia,0.6167
julia_evelina_smith,0.6167
lydia,0.6167
aldous_huxley,0.6167
anton_chekhov,0.6167
helen_maria_fiske_hunt_jackson,0.616
wilhelm_ostwald,0.616
doggy,0.616
president_nixon,0.616
august_von_wassermann,0.616
mercedario,0.616
fatty,0.616
francoise_d'aubigne,0.616
quechua,0.6157
president_kennedy,0.6157
gautama_siddhartha,0.6157
trichina,0.6157
molly,0.6157
fatimah,0.6157
feodor_mikhailovich_dostoyevsky,0.6157
killer,0.6157
gerald_rudolph_ford,0.6157
asimov,0.6157
ester,0.615
caribe,0.615
novillero,0.615
korda,0.615
rastafarian,0.615
actress,0.615
vladimir_putin,0.615
yucatan,0.615
girl_friday,0.615
heisenberg,0.615
geisha,0.615
charles_francis_hall,0.615
pilsen,0.615
kelly,0.615
lucille_ball,0.615
tarantino,0.615
tchaikovsky,0.6147
salvadoran_capital,0.6147
martha_jane_burke,0.6147
girlfriend,0.6147
dahl,0.6147
nikolai_lenin,0.6147
casava,0.6147
batman,0.6147
dog,0.6147
somebody,0.6147
flora,0.6147
karl_friedrich_hieronymus_von_munchhausen,0.6147
robert_nesta_marley,0.6147
henry_hobson_richardson,0.6147
didion,0.6147
kike,0.6147
yucatec,0.6147
mitford,0.6147
isaac_mayer_wise,0.6147
lord_george_gordon_byron,0.6147
doggie,0.6147
hopkinson,0.6147
mitterrand,0.6147
ethyl,0.6143
ciudad_juarez,0.6143
elizabeth,0.6143
heritor,0.6143
maui,0.6143
getulio_dornelles_vargas,0.6143
rasta,0.6143
menninger,0.6143
genius,0.6143
flaubert,0.6143
rousseau,0.6143
bridget,0.6143
rio_bravo,0.6143
cachi,0.6143
tiffany,0.614
nefertiti,0.614
aristotelian,0.614
descartes,0.614
bush,0.614
schiller,0.614
pasternak,0.614
nepalese,0.614
alma-ata,0.614
napoleon,0.614
gazpacho,0.614
fitzgerald,0.614
charles_frederick_menninger,0.614
pancho_villa,0.614
marie_antoinette,0.614
faddist,0.614
burrito,0.6133
dorothy_rothschild_parker,0.6133
paris,0.6133
angel,0.6133
eyra,0.6133
satirist,0.6133
khalka,0.6133
wonder_woman,0.6133
delilah,0.6133
california_romero,0.6133
lena,0.6133
milady,0.6133
camachile,0.6133
king,0.6133
italia,0.6133
ecuador,0.6133
lulu,0.6133
zen_buddhist,0.6133
female_person,0.6133
voltaire,0.6133
schlesinger,0.613
cote,0.613
barthelme,0.613
bolshevist,0.613
william_frederick_cody,0.613
george_lucas,0.613
zweig,0.613
mayeng,0.613
pixel,0.613
milcher,0.613
pinter,0.613
inge,0.613
chico,0.613
richard_milhous_nixon,0.613
tibet,0.613
scheele,0.613
culiacan,0.613
self,0.613
dame_rebecca_west,0.613
wolfe,0.6123
rutledge,0.6123
person,0.6123
dostoevski,0.6123
jack,0.6123
krupp,0.6123
tom_hanks,0.6123
hasid,0.6123
aztec,0.6123
signora,0.6123
daddy,0.6123
elvis_aron_presley,0.6123
kahlua,0.6123
fanny,0.6123
pooch,0.6123
author,0.6123
kasha,0.6123
ramona,0.6123
pearl,0.6123
thug,0.6123
custer,0.6123
f._d._roosevelt,0.6123
chula_vista,0.6123
karl_scheele,0.6123
salvador_dali,0.612
herbert_marx,0.612
cancun,0.612
nihilist,0.612
tabi,0.612
bill_gates,0.612
astor,0.612
slash,0.612
william_hoover,0.612
emperor_francis_ii,0.612
clarence_malcolm_lowry,0.612
alonso,0.612
granddaughter,0.612
frijol,0.612
mezcal,0.612
mathias,0.612
michael_joe_jackson,0.612
emile_herzog,0.612
magdalen,0.612
political_commissar,0.612
mary_flannery_o'connor,0.612
tzara,0.612
max,0.612
carrizo,0.612
san_salvador,0.6113
korzybski,0.6113
bin_laden,0.6113
audad,0.6113
marine,0.6113
fyodor_mikhailovich_dostoevski,0.6113
count_nikolaus_ludwig_von_zinzendorf,0.6113
bizet,0.6113
manson,0.6113
witch,0.6113
matisse,0.6113
houdini,0.6113
wilhelm_konrad_rontgen,0.6113
cazique,0.6113
schnabel,0.6113
rima,0.6113
stephen_hawking,0.6113
pickle,0.6113
confucian,0.6113
kiley,0.6113
quito,0.6113
mansi,0.6113
ariana,0.6113
friend,0.6113
charles_frederick_worth,0.611
alien,0.611
yerkes,0.611
emily_jane_bronte,0.611
ruanda,0.611
bruno,0.611
mozart,0.611
miss,0.611
first_lady,0.611
mother_fucker,0.611
david,0.611
charity,0.611
sikh,0.611
kinsey,0.611
villahermosa,0.611
jew,0.611
henrik_ibsen,0.611
grandfather,0.611
keith_rupert_murdoch,0.611
juda,0.6104
mikhail_kalinin,0.6104
irishwoman,0.6104
luzon,0.6104
ochoa,0.6104
murillo,0.6104
weirdie,0.6104
dahna,0.6104
friedrich_wilhelm_bessel,0.6104
pirate,0.6104
wolfgang_amadeus_mozart,0.6104
rajah,0.6104
chandler,0.6104
rothschild,0.6104
anatolia,0.6104
hipster,0.6104
frye,0.6104
tenia,0.6104
dietrich,0.6104
madwoman,0.6104
kid,0.6104
ziti,0.6104
lea,0.6104
dada,0.6104
diana,0.6104
jack_roosevelt_robinson,0.6104
kamia,0.6104
piggy,0.6104
dvorak,0.6104
young_lady,0.6104
mary_morse_baker_eddy,0.6104
karl_von_frisch,0.61
dorothy_dix,0.61
emma_goldman,0.61
matriarch,0.61
cuzco,0.61
mick_jagger,0.61
deceased_person,0.61
moro,0.61
bertrand_russell,0.61
general_franco,0.61
rip,0.61
hank_williams,0.61
jimmy_stewart,0.61
sherlock,0.61
johann_gottfried_von_herder,0.61
machiavelli,0.61
memsahib,0.61
arthur_garfield_hays,0.61
akira_kurosawa,0.61
hirschfeld,0.61
helen_wills_moody,0.61
susan_sontag,0.61
steinbeck,0.61
catherine_de_medicis,0.61
friedrich_hebbel,0.61
godmother,0.61
marcel,0.61
huayna_capac,0.61
frederick_the_great,0.61
parkinson,0.6094
odalisque,0.6094
john_barth,0.6094
feminist,0.6094
santa_ana,0.6094
poetess,0.6094
van_gogh,0.6094
sofia,0.6094
hachure,0.6094
archil,0.6094
kendall,0.6094
arariba,0.6094
pharaoh_of_egypt,0.6094
leopold_kronecker,0.6094
shona,0.6094
ferdinand_joseph_la_menthe_morton,0.6094
karl_wilhelm_scheele,0.6094
portrait,0.6094
melaena,0.6094
hesse,0.6094
bhutanese,0.6094
calvino,0.6094
manzoni,0.6094
cassius_clay,0.6094
goddaughter,0.6094
red_indian,0.6094
dame_alicia_markova,0.609
gypsy,0.609
businesswoman,0.609
pauli,0.609
alfred_louis_kroeber,0.609
american_indian,0.609
friedrich_gottlieb_klopstock,0.609
dorado,0.609
daughter,0.609
kieslowski,0.609
landowska,0.609
fahd,0.609
photography,0.609
vincent_van_gogh,0.609
dickens,0.609
john,0.609
derrida,0.609
egyptian,0.609
richler,0.609
casals,0.609
kurd,0.609
lakota,0.609
hoffmann,0.609
tequila,0.609
kitty-cat,0.609
deep,0.609
ex-wife,0.609
kuhn,0.609
salomon,0.609
aril,0.609
buffalo_indian,0.609
president_washington,0.609
tostada,0.609
neurasthenic,0.609
albert_einstein,0.609
karl_waldemar_ziegler,0.609
african,0.609
paul,0.609
tara,0.6084
cary_grant,0.6084
hugo,0.6084
rachel_louise_carson,0.6084
monet,0.6084
meredith,0.6084
venezuela,0.6084
araguaya,0.6084
sushi,0.6084
german,0.6084
keflin,0.6084
butch,0.6084
sweetie,0.6084
max_karl_ernst_ludwig_planck,0.6084
kaffir,0.6084
carducci,0.6084
shiv,0.6084
dingo,0.6084
dhava,0.6084
vila,0.608
pina_colada,0.608
alizarine,0.608
maquiladora,0.608
erik_weisz,0.608
mafioso,0.608
sabine,0.608
mary_therese_mccarthy,0.608
erik_axel_karlfeldt,0.608
abdias,0.608
james_edward_meade,0.608
mandioc,0.608
alidad,0.608
christ,0.608
dainty,0.608
francis_joseph,0.608
liana,0.608
nepali,0.608
hobbes,0.608
