noun,similarity
queen_of_england,0.7104
tesla,0.7104
juda,0.7104
jacobi,0.7104
dalai_lama,0.71
young_girl,0.71
pauli,0.71
unusual_person,0.71
inger,0.71
isabella,0.7095
liana,0.7095
taylor,0.7095
molly,0.7095
david,0.7095
george_w._bush,0.7095
self,0.709
jew,0.709
tine,0.709
president_george_w._bush,0.709
gandhi,0.709
asian,0.709
great-aunt,0.7085
vladimir_vladimirovich_putin,0.7085
heroin_addict,0.7085
swill,0.7085
basia,0.7085
noemi,0.7085
mama,0.7085
aril,0.708
fidel_castro,0.708
tole,0.708
girl_scout,0.708
elia,0.708
jesus,0.7075
algin,0.7075
political_leader,0.7075
jimmy,0.7075
shona,0.7075
jacob,0.7075
day,0.7075
princess,0.707
hubel,0.707
kendall,0.707
arguer,0.707
frenchwoman,0.707
diana,0.707
xxx,0.707
amber,0.707
vamp,0.707
keith_rupert_murdoch,0.7065
ant,0.7065
person,0.7065
wonder_woman,0.7065
bijou,0.7065
momma,0.7065
bush,0.7065
grandma,0.7065
gaddafi,0.7065
hassel,0.706
lovely,0.706
houri,0.706
slash,0.706
jewess,0.706
colleen,0.706
non-jew,0.706
fatimah,0.706
gerhard_gerhards,0.706
amir,0.706
somewhere,0.706
sarah,0.706
personage,0.7056
maigre,0.7056
kalif,0.7056
withe,0.7056
welles,0.7056
gayal,0.705
sister-in-law,0.705
spall,0.705
homel,0.7046
antonius,0.7046
aunt,0.7046
milcher,0.7046
madame,0.7046
millionairess,0.7046
lyly,0.7046
jet,0.7046
jane_fonda,0.704
nobelist,0.704
jimmy_carter,0.704
charity,0.704
mine,0.704
grandaunt,0.704
one_shot,0.704
munj,0.704
loved_one,0.704
christian,0.7036
teresa,0.7036
ale,0.7036
deb,0.7036
brogan,0.7036
mock_azalia,0.7036
anther,0.7036
sade,0.7036
jonson,0.703
congresswoman,0.703
austen,0.703
jakes,0.703
personality,0.703
female_body,0.703
jong,0.7026
tzarina,0.7026
hazel,0.7026
magdalena,0.7026
mispickel,0.7026
evert,0.7026
adam,0.7026
president_john_f._kennedy,0.7026
john_fitzgerald_kennedy,0.7026
first_lady,0.7026
kelly,0.7026
ranee,0.7026
dolly,0.7026
poetess,0.7026
java,0.7026
taenia,0.7026
joss,0.702
helve,0.702
crack_addict,0.702
rani,0.702
brady,0.702
attestant,0.702
jenny,0.702
a._a._michelson,0.702
ex-husband,0.7017
louis,0.7017
moment,0.7017
munja,0.7017
schoolma'am,0.7017
abraham_lincoln,0.7017
art_object,0.7017
diva,0.7017
life,0.7017
ma'am,0.7017
kelt,0.7017
tracer,0.7017
wild_angelica,0.7017
haley,0.7017
monarchist,0.7017
rebecca,0.7017
kennelly,0.701
brooke,0.701
somebody,0.701
hilary_rodham_clinton,0.701
amarelle,0.701
agnes_george_de_mille,0.701
sis,0.701
favourite,0.701
daddy,0.701
kennedy,0.701
viyella,0.701
best,0.701
theist,0.701
mother,0.701
parishioner,0.7007
wife,0.7007
john,0.7007
tamm,0.7007
lea,0.7007
sibyl,0.7007
balker,0.7
executive_director,0.7
abstraction,0.7
lasher,0.7
nobel,0.7
mandela,0.7
sial,0.7
jean,0.7
abdias,0.7
very_important_person,0.7
gramma,0.7
andryala,0.7
perejil,0.7
incrustation,0.7
inspiration,0.7
james,0.6997
jasmine,0.6997
lady,0.6997
yana,0.6997
deep,0.6997
relative,0.6997
female_child,0.6997
good,0.6997
erica,0.6997
avena_sativa,0.6997
seidel,0.6997
wyler,0.6997
alb,0.699
president_bush,0.699
argal,0.699
agee,0.699
photographic_material,0.699
favorite,0.699
mam,0.699
axle,0.699
virgin,0.699
kaury,0.699
phoebe,0.699
refugee,0.699
queen_regnant,0.699
tom_hanks,0.699
dylan,0.699
ayah,0.699
kine,0.699
anthony,0.699
ester,0.699
ginger,0.699
nash,0.6987
susan_sontag,0.6987
arista,0.6987
dubya,0.6987
seckel,0.6987
argil,0.6987
rachel,0.6987
maha,0.6987
sherlock,0.6987
chari,0.6987
sassenach,0.6987
dsl,0.6987
francois_jacob,0.6987
joshua,0.6987
stepdaughter,0.6987
lingerer,0.6987
adit,0.698
unpleasant_woman,0.698
president_kennedy,0.698
haldol,0.698
austin_friar,0.698
peg,0.698
anil,0.698
zill,0.698
sir_james_paul_mccartney,0.698
julian,0.698
buhl,0.698
bruce,0.698
mrs._gandhi,0.698
best_friend,0.698
demetrius,0.698
adult_female_body,0.698
aalii,0.698
cornel,0.698
ethyl,0.6978
feminist,0.6978
tao,0.6978
styler,0.6978
forgetful_person,0.6978
ammine,0.6978
amateur,0.6978
idol,0.6978
sian,0.6978
judith,0.6978
szilard,0.6978
shim,0.6978
rowel,0.6978
jassid,0.6978
muslim,0.6973
monotheist,0.6973
angle,0.6973
ally,0.6973
jean_anouilh,0.6973
schnabel,0.6973
courtelle,0.6973
virginia_katherine_mcmath,0.6973
thatcherite,0.6973
james_francis_thorpe,0.6973
mere,0.6973
kris,0.6973
gean,0.6973
audile,0.6973
malpighi,0.697
ada,0.697
false_vampire,0.697
friend,0.697
cam,0.697
nad,0.697
tai,0.697
user,0.697
fine_art,0.697
fiancee,0.697
schoolmate,0.697
girlfriend,0.697
virgin_mary,0.697
influential_person,0.697
joachim,0.697
nicholas,0.697
cay,0.697
marti,0.697
xavier,0.697
deceased_person,0.697
sheller,0.697
george_lucas,0.6963
good_person,0.6963
milady,0.6963
girl_friday,0.6963
noah,0.6963
female_offspring,0.6963
maria,0.6963
nazi,0.6963
nadir,0.6963
jonathan,0.6963
carl_david_anderson,0.6963
sacco,0.6963
aurelius,0.6963
neurasthenic,0.6963
crystal,0.696
sergeant,0.696
sweetie,0.696
saint,0.696
vouge,0.696
alienor,0.696
jimi_hendrix,0.696
donna,0.696
john_ciardi,0.696
test,0.696
hendrix,0.696
schlesinger,0.696
scot,0.696
auntie,0.696
juju,0.696
belle,0.696
tritheist,0.696
prime_minister,0.696
paton,0.696
celebrity,0.696
dragger,0.696
niece,0.696
will_hays,0.696
aper,0.696
darnel,0.696
doggie,0.6953
francoise_d'aubigne,0.6953
utterer,0.6953
mete,0.6953
mum,0.6953
movie_actor,0.6953
cager,0.6953
aussie,0.6953
hoyle,0.6953
joseph_stalin,0.6953
mat,0.6953
mathias,0.6953
venula,0.6953
babinski,0.6953
buchner,0.6953
sofia_scicolone,0.6953
meeter,0.6953
winfred,0.695
female_genitalia,0.695
sweet_bells,0.695
dec,0.695
bug,0.695
fanny,0.695
destiny,0.695
methyl,0.695
faisal,0.695
stroke,0.695
hymie,0.695
clinton,0.695
leftist,0.695
john_lyly,0.695
jigger,0.695
liza,0.695
khalif,0.695
catholic,0.695
doggy,0.695
myristic_acid,0.695
gelly,0.695
little_girl,0.695
waif,0.6943
pall,0.6943
soul,0.6943
biggin,0.6943
cool,0.6943
heyse,0.6943
mother's_boy,0.6943
carothers,0.6943
valine,0.6943
story,0.6943
shawn,0.6943
advocate,0.6943
acth,0.6943
anthropologist,0.6943
meany,0.6943
french_person,0.6943
jean-frederic_joliot,0.6943
geordie,0.6943
gem,0.6943
proponent,0.6943
jonah,0.6943
hallah,0.6943
menial,0.6943
pussley,0.694
klinefelter,0.694
pussly,0.694
tiffany,0.694
rya,0.694
wagerer,0.694
john_huss,0.694
churchill,0.694
portrait,0.694
antagonist,0.694
love,0.694
bonete,0.694
ex-spouse,0.694
fellow_member,0.694
prince_philip,0.694
royal,0.694
jowett,0.694
bister,0.694
arnold_daniel_palmer,0.694
jack_kennedy,0.694
delilah,0.694
stinter,0.694
duchess,0.694
death_angel,0.694
jocote,0.694
mohammed_ali,0.694
namesake,0.694
constance,0.694
king_john,0.6934
william_shakespeare,0.6934
john_anthony_ciardi,0.6934
unknown,0.6934
jackass_bat,0.6934
steffens,0.6934
john_florio,0.6934
uut,0.6934
tin,0.6934
mocker,0.6934
molter,0.6934
sweet_alison,0.6934
emotional_person,0.6934
lucy,0.6934
martha_jane_burke,0.6934
grindle,0.6934
brae,0.6934
aposelene,0.6934
mitt,0.6934
agnes_de_mille,0.6934
moro,0.6934
adrian,0.6934
great,0.6934
houseguest,0.6934
godmother,0.6934
annualry,0.6934
requester,0.6934
patrial,0.6934
sister,0.6934
out-and-outer,0.6934
jespersen,0.6934
regina,0.693
ash,0.693
crenel,0.693
mulligan,0.693
humanitarian,0.693
scheele,0.693
sweet,0.693
barbra_streisand,0.693
work_of_art,0.693
president_reagan,0.693
john_marquand,0.693
photographic_equipment,0.693
transsexual,0.693
may_queen,0.693
pixel,0.693
john_wyclif,0.693
delicious,0.693
godchild,0.693
brit,0.693
chammy,0.693
semi-abstraction,0.693
inh,0.6924
chela,0.6924
virginia_mcmath,0.6924
francois-marie_arouet,0.6924
derris,0.6924
paillasse,0.6924
hals,0.6924
lady_of_pleasure,0.6924
sudra,0.6924
tuna,0.6924
foster-mother,0.6924
alien,0.6924
wangler,0.6924
ingenue,0.6924
durazzo,0.6924
songstress,0.6924
milk_can,0.6924
golding,0.6924
a.e.,0.6924
doll,0.6924
rete,0.6924
nephew,0.6924
paige,0.6924
beauty,0.6924
o'neill,0.6924
schlock,0.6924
meles_meles,0.6924
white_ant,0.6924
lena,0.6924
beloved,0.6924
style,0.6924
cleg,0.6924
garret,0.692
subject,0.692
duchess_of_ferrara,0.692
relative-in-law,0.692
tyler,0.692
specific,0.692
kid,0.692
j._c._maxwell,0.692
true_bug,0.692
leo,0.692
chyle,0.692
acyl,0.692
foster-sister,0.692
sugi,0.692
ganof,0.692
transexual,0.692
american_holly,0.692
dueller,0.692
mysoline,0.692
feifer,0.692
frisch,0.692
frazer,0.692
virginia_spring_beauty,0.692
aaron,0.692
toter,0.6914
gillie,0.6914
merl,0.6914
goy,0.6914
athinai,0.6914
stengel,0.6914
ciardi,0.6914
trammel,0.6914
faquir,0.6914
rule,0.6914
chinese_angelica,0.6914
relation,0.6914
lot's_wife,0.6914
offerer,0.6914
whoreson,0.6914
flame_pea,0.6914
mergenthaler,0.6914
eyra,0.6914
queen_bee,0.6914
drag,0.6914
billy,0.6914
kitty,0.6914
irishwoman,0.6914
nejd,0.6914
whore,0.6914
samuel,0.6914
world,0.6914
positive,0.691
tom,0.691
allgood,0.691
marline,0.691
moulter,0.691
soledad_pine,0.691
dominick,0.691
chintz,0.691
religious_person,0.691
jimmy_conors,0.691
tutelo,0.691
bergall,0.691
brad,0.691
louis_x,0.691
bob_marley,0.691
asia,0.691
mind,0.691
shipper,0.691
abo,0.691
naomi,0.6904
george_washington,0.6904
lucille_ball,0.6904
abator,0.6904
nit,0.6904
joliot,0.6904
shnorrer,0.6904
witnesser,0.6904
khalka,0.6904
drew,0.6904
giannangelo_braschi,0.6904
president_lincoln,0.6904
dahl,0.6904
maya,0.6904
mayer,0.6904
sugar,0.6904
tsine,0.6904
yuppie,0.6904
journalist,0.6904
liberalist,0.6904
artiste,0.6904
ancestress,0.6904
foster_mother,0.6904
lord,0.6904
jugal_bone,0.69
philip,0.69
movie,0.69
goldwyn,0.69
bestower,0.69
cousin,0.69
poler,0.69
smalley,0.69
anne,0.69
human,0.69
better,0.69
davit,0.69
jeerer,0.69
prude,0.69
ruth,0.69
queen_victoria,0.69
paralegal,0.69
cive,0.69
modeling,0.69
frank_sinatra,0.69
kai_apple,0.69
aphaeresis,0.69
lydia,0.69
woman,0.69
bill,0.69
myeline,0.69
board_member,0.6895
adoptee,0.6895
attilio,0.6895
dr.,0.6895
lady_of_the_house,0.6895
tenia,0.6895
olive,0.6895
mansi,0.6895
shiite,0.6895
amytal,0.6895
stopes,0.6895
evangelista_torricelli,0.6895
kriss_kringle,0.6895
ralegh,0.6895
oriental_person,0.6895
mortal,0.6895
aquatic,0.6895
j._e._johnston,0.6895
jean-baptiste_poquelin,0.6895
last,0.6895
sunday,0.6895
ice_floe,0.6895
allantois,0.6895
artist's_model,0.6895
aunty,0.6895
ninja,0.6895
nuisance,0.689
simple,0.689
realist,0.689
stella,0.689
malinowski,0.689
flory,0.689
original,0.689
purser,0.689
adman,0.689
jap,0.689
poulette,0.689
luke,0.689
karl_von_frisch,0.689
alfred_noyes,0.689
khan,0.689
encrustation,0.689
agua,0.689
hepburn,0.689
white_person,0.689
erik_weisz,0.689
gram,0.689
boy,0.689
cabell,0.689
welsher,0.689
important_person,0.689
bonce,0.689
jean_genet,0.689
juvenal,0.689
kook,0.689
grama,0.689
stepfather,0.6885
gleet,0.6885
synthetic_heroin,0.6885
mind-altering_drug,0.6885
love_life,0.6885
peanut_butter,0.6885
daniel,0.6885
floe,0.6885
brunet,0.6885
ruddle,0.6885
nathan_hale,0.6885
submitter,0.6885
george_c._scott,0.6885
withers,0.6885
dr._j,0.6885
abbe,0.6885
daniel_ortega,0.6885
herr,0.6885
dreck,0.6885
graver,0.6885
anovulant,0.6885
stephen_william_hawking,0.6885
nates,0.6885
tully,0.6885
isabella_i,0.6885
symons,0.6885
pyruvic_acid,0.6885
brother,0.6885
adnexa,0.6885
apple,0.6885
benjamin,0.6885
altruist,0.6885
rogue,0.6885
hakim,0.6885
dominique,0.6885
dahna,0.6885
nude_person,0.688
drosky,0.688
lunger,0.688
pistol,0.688
agenesia,0.688
alexander_selcraig,0.688
orchid,0.688
special_k,0.688
george_walker_bush,0.688
fetter,0.688
unkind_person,0.688
pureblood,0.688
william_augustus,0.688
dogie,0.688
composition,0.688
batman,0.688
tulu,0.688
jamison,0.688
nick,0.688
avena_fatua,0.688
john_webster,0.688
female_genitals,0.688
fahd,0.688
senator,0.688
virginia_pine,0.688
chaplin,0.688
menninger,0.688
kroeber,0.688
heterosexual_person,0.688
madame_de_stael,0.688
heroin,0.688
psychotic_person,0.688
bone_black,0.688
dag,0.688
mystification,0.688
bondman,0.688
blue_jean,0.688
hopeh,0.6875
beanie,0.6875
konini,0.6875
latten,0.6875
sissy,0.6875
constantina,0.6875
auto,0.6875
monogynist,0.6875
paigle,0.6875
scuffle_hoe,0.6875
john_xxiii,0.6875
fice,0.6875
emile_herzog,0.6875
matai,0.6875
assassin,0.6875
dixie,0.6875
street_person,0.6875
james_iv,0.6875
united_states_president,0.6875
aggeus,0.6875
mainer,0.6875
bull,0.6875
fauces,0.6875
maltha,0.6875
introversion,0.6875
ninny,0.6875
stranger,0.6875
drug_user,0.6875
kobus_leche,0.6875
perpetrator,0.6875
thomas_bradley,0.6875
call_girl,0.6875
aristotelian,0.6875
jag,0.6875
agal,0.6875
godson,0.6875
neighbor,0.687
ade,0.687
samuel_houston,0.687
prophetess,0.687
asanga,0.687
mike_tyson,0.687
arouet,0.687
way,0.687
rose_of_china,0.687
ex-president,0.687
ethyne,0.687
expression,0.687
homeboy,0.687
hick,0.687
communist,0.687
sinatra,0.687
neurotic,0.687
rouge,0.687
missis,0.687
bond,0.687
san_angelo,0.687
fechner,0.687
goody,0.687
verner,0.687
jungian,0.687
traveller's_joy,0.687
stateless_person,0.687
audad,0.687
photojournalism,0.687
christ,0.687
unperson,0.687
daniel_jones,0.687
husain,0.687
memory,0.687
jewison,0.687
pirate,0.687
descendent,0.687
wince,0.6865
halle,0.6865
king,0.6865
jacques_loeb,0.6865
goddaughter,0.6865
sayda,0.6865
bete_noire,0.6865
signore,0.6865
matthew,0.6865
kiss,0.6865
foremother,0.6865
abstracter,0.6865
nucha,0.6865
mush,0.6865
sir,0.6865
ordinary,0.6865
green_pea,0.6865
younker,0.6865
australian,0.6865
socialist,0.6865
photography,0.6865
dorothea_dix,0.6865
john_of_gaunt,0.6865
henriette_rosine_bernard,0.6865
john_adams,0.6865
marri,0.6865
john_lackland,0.6865
design,0.6865
hopkinson,0.6865
bennet,0.6865
seductress,0.6865
brunette,0.6865
marl,0.6865
paul,0.6865
olla_podrida,0.6865
gaboriau,0.6865
surtout,0.6865
film_director,0.6865
creature,0.6865
melosa,0.6865
hudson_hoagland,0.686
tenter,0.686
ogee,0.686
john_irving,0.686
adaption,0.686
egocentric,0.686
john_tyler,0.686
