noun,similarity
deep_space,0.722
abstraction,0.722
chump,0.722
grandma,0.722
king,0.722
yuppie,0.722
personality,0.722
stitch,0.7217
snowman,0.7217
big_bedbug,0.7217
peanut,0.7217
allgood,0.7217
hoyle,0.7217
utterer,0.7217
mike,0.7217
fitter,0.7217
exterminator,0.7217
bush,0.721
inge,0.721
bize,0.721
brim,0.721
light,0.721
santa_claus,0.721
crupper,0.721
butch,0.721
cline,0.721
homer,0.721
lovely,0.721
mighty_mouse,0.721
transport,0.7207
george_washington,0.7207
iron_man,0.7207
nadir,0.7207
bender,0.7207
earthling,0.7207
teddy_bear,0.7207
space_vehicle,0.7207
joseph_stalin,0.7207
phiz,0.7207
doc,0.7207
xavier,0.7207
transportation,0.7207
cavy,0.7207
life_form,0.7207
adz,0.7207
dryden,0.72
out-and-outer,0.72
father-figure,0.72
captain,0.72
lout,0.72
scatterbrain,0.72
spud,0.72
tiger,0.72
evert,0.72
knight,0.72
marti,0.72
gem,0.72
milkman,0.7197
mart,0.7197
lye,0.7197
nast,0.7197
knuckles,0.7197
fet,0.7197
nazi,0.7197
smalley,0.7197
benjamin_franklin,0.7197
short,0.719
mush,0.719
grandfather,0.719
lozier,0.719
vegetable,0.719
somewhere,0.719
roomy,0.719
brinton,0.719
brogan,0.719
bill_clinton,0.719
elam,0.719
unknown,0.719
specific,0.719
sherlock,0.719
graver,0.719
chintz,0.719
billy,0.7188
pop,0.7188
beloved,0.7188
hop,0.7188
jet,0.7188
jet_plane,0.7188
he-man,0.7188
ironman,0.7188
marstan,0.7188
hero,0.7188
colonizer,0.7188
demander,0.7188
bud,0.7188
everyman,0.7188
mocker,0.7188
albee,0.7188
mom,0.7188
squire,0.7188
space_shuttle,0.7188
subject,0.7188
banjo,0.7188
colonel,0.7183
figeater,0.7183
paton,0.7183
todd,0.7183
tick,0.7183
kiley,0.7183
willis,0.7183
bear,0.7183
frazer,0.7183
ige,0.7183
stager,0.718
scott,0.718
friend,0.718
emmet,0.718
heartthrob,0.718
inion,0.718
nad,0.718
wizard,0.718
mayer,0.718
leo,0.718
ney,0.718
beetle,0.718
mike_tyson,0.7173
toter,0.7173
zep,0.7173
jarrell,0.7173
johnny,0.7173
zany,0.7173
beadsman,0.7173
neighbor,0.7173
excuse,0.7173
oxygen,0.7173
bay,0.7173
ruddle,0.7173
busy_bee,0.7173
true_toad,0.7173
nit,0.717
gad,0.717
airplane,0.717
favorite,0.717
ex-boyfriend,0.717
great,0.7163
jew,0.7163
snake,0.7163
softy,0.7163
canuck,0.7163
huck,0.7163
potato,0.7163
tine,0.7163
big_leaguer,0.7163
crud,0.7163
gillie,0.7163
key,0.7163
egocentric,0.7163
cadger,0.7163
peter,0.7163
goose,0.7163
sweat_suit,0.7163
tuna,0.7163
favourite,0.716
semi-abstraction,0.716
kid,0.716
termer,0.716
rocket_scientist,0.716
toad_frog,0.716
machine,0.716
bennet,0.716
oxygenation,0.716
vacuum,0.716
gator,0.716
granddad,0.716
buck,0.716
way,0.716
chum,0.716
clews,0.716
matthew,0.716
bligh,0.716
gary,0.716
will_hays,0.7153
zip,0.7153
jimmy,0.7153
lockman,0.7153
rat,0.7153
rocket_fuel,0.7153
potty,0.7153
brain,0.7153
toad,0.7153
technical,0.7153
washington,0.7153
pirate,0.7153
easter_bunny,0.7153
goy,0.7153
terminator,0.715
nugget,0.715
yid,0.715
brave,0.715
buddha,0.715
watt,0.715
rete,0.715
bryan,0.715
fogey,0.715
deceased_person,0.715
steffens,0.715
photographic_material,0.715
stalwart,0.715
austin_friar,0.715
clon,0.715
perfecter,0.715
martin,0.715
good_person,0.715
squirt,0.715
shim,0.715
crazy,0.7144
fetter,0.7144
mulligan,0.7144
pix,0.7144
unusual_person,0.7144
mind,0.7144
influential_person,0.7144
george_c._scott,0.7144
marl,0.7144
brand,0.7144
deputy,0.7144
bean,0.7144
renter,0.7144
texan,0.7144
henry_viii,0.7144
taylor,0.7144
bee_moth,0.7144
andrew,0.7144
agee,0.7144
denizen,0.714
john,0.714
relative,0.714
mommy,0.714
clay,0.714
demon,0.714
bull_neck,0.714
galaxy,0.714
earthman,0.714
scottie,0.714
biped,0.714
mary,0.714
runch,0.714
hugo,0.714
nerd,0.714
brainiac,0.714
scientist,0.714
husband,0.714
emmer,0.714
minter,0.714
deep,0.714
green_bean,0.714
commie,0.7134
bond,0.7134
granny,0.7134
horse,0.7134
mouse,0.7134
rya,0.7134
rocket,0.7134
spurner,0.7134
sharer,0.7134
proponent,0.7134
ex-wife,0.7134
shipper,0.7134
hewer,0.7134
pussly,0.7134
mam,0.7134
cow,0.7134
nut,0.7134
houseguest,0.7134
plaything,0.7134
tin,0.7134
scotchman,0.713
bestower,0.713
butterfly,0.713
nuisance,0.713
chuck,0.713
moreen,0.713
marc,0.713
heyse,0.713
robot_pilot,0.713
peanut_butter,0.713
babinski,0.713
bruce,0.713
pinto_bean,0.713
comrade,0.713
slops,0.713
relaxant,0.713
stepfather,0.713
bogey,0.713
christian,0.713
descendent,0.713
stud,0.7124
michael_jackson,0.7124
officer,0.7124
coordinator,0.7124
funk,0.7124
bedder,0.7124
destiny,0.7124
plum,0.7124
layman,0.7124
critter,0.7124
aril,0.7124
jack,0.7124
withers,0.7124
requisite,0.7124
moon,0.7124
groover,0.7124
boss,0.7124
tank_engine,0.7124
brother,0.712
beat,0.712
burthen,0.712
object,0.712
soldier,0.712
hippy,0.712
dick,0.712
hubel,0.712
peg,0.712
duck,0.712
bonete,0.712
prince_charming,0.712
frenchman,0.712
presley,0.712
relative-in-law,0.712
welshman,0.712
pisser,0.712
martin_v,0.712
weirdy,0.712
papa,0.712
mender,0.712
vulgarizer,0.712
forefather,0.7114
artiste,0.7114
nick,0.7114
swag,0.7114
meany,0.7114
depicted_object,0.7114
bee_killer,0.7114
symons,0.7114
story,0.7114
boy_wonder,0.7114
vas,0.7114
pickle,0.7114
miss,0.7114
dowdy,0.7114
user,0.7114
squeezer,0.7114
john_irving,0.7114
col,0.7114
anther,0.7114
lapp,0.7114
techie,0.7114
offerer,0.7114
savin,0.7114
hus,0.7114
squirrel,0.7114
goon,0.7114
plane,0.7114
linkman,0.7114
plowman,0.711
inh,0.711
briton,0.711
passerby,0.711
nihilist,0.711
bedbug,0.711
lightbulb,0.711
bey,0.711
david,0.711
deb,0.711
idiot,0.711
borer,0.711
hod,0.711
introversion,0.711
herb,0.711
gelly,0.7104
man_jack,0.7104
heavyweight,0.7104
tenter,0.7104
genius,0.7104
shirer,0.7104
girl_scout,0.7104
jowett,0.7104
monkey,0.7104
extraterrestrial_object,0.7104
haw,0.7104
glenn_miller,0.7104
waster,0.7104
purser,0.7104
tole,0.7104
virgin,0.7104
molter,0.7104
grunt,0.7104
chub,0.7104
easterner,0.71
debtor,0.71
tom_hanks,0.71
swig,0.71
fice,0.71
goof-off,0.71
georgette,0.71
stinter,0.71
seidel,0.71
sea_turtle,0.71
benni,0.71
aussie,0.71
karl_marx,0.71
beef_man,0.71
columnist,0.71
stemmer,0.71
stephen_hawking,0.71
twilight_zone,0.71
champ,0.71
jesus_of_nazareth,0.71
frye,0.71
byproduct,0.71
compatriot,0.71
batten,0.71
plater,0.71
craigie,0.71
pixel,0.71
musher,0.71
ant_cow,0.71
kitty,0.71
simple,0.71
dimer,0.71
small_person,0.7095
admiral,0.7095
behring,0.7095
weill,0.7095
commander,0.7095
interplanetary_medium,0.7095
nathan_hale,0.7095
inhabitant,0.7095
throwaway,0.7095
banana,0.7095
reptilian,0.7095
brier,0.7095
bass,0.7095
black_bee,0.7095
towny,0.7095
galan,0.7095
stalin,0.7095
slugger,0.7095
dudeen,0.7095
meeter,0.7095
macho,0.7095
weirdo,0.709
tractor,0.709
consultant,0.709
gramma,0.709
coolness,0.709
tindale,0.709
sweetie,0.709
smitty_stevens,0.709
tsine,0.709
ray,0.709
link,0.709
figure,0.709
garb,0.709
fighter_pilot,0.709
jesus_christ,0.709
born,0.709
expatriate,0.709
portrait,0.709
walt_disney,0.709
christopher_fry,0.709
murray,0.709
queen_bee,0.709
bloke,0.709
artemus_ward,0.709
abetter,0.709
purace,0.709
chili_dog,0.709
krebs,0.709
boot,0.709
brig,0.709
biscuit,0.709
pyle,0.709
prude,0.709
rotter,0.709
dinosaur,0.709
worm,0.709
behrens,0.7085
super,0.7085
father,0.7085
muggins,0.7085
ack-ack,0.7085
motorist,0.7085
tomalley,0.7085
stupe,0.7085
patrick,0.7085
corespondent,0.7085
jefferson,0.7085
poop,0.7085
balker,0.7085
gas,0.7085
gullet,0.7085
geek,0.7085
lensman,0.7085
dud,0.7085
hip_boot,0.7085
austen,0.7085
canine,0.7085
deceased,0.7085
rabbit,0.7085
parishioner,0.7085
humor,0.7085
white_ant,0.7085
diva,0.7085
chin,0.7085
limner,0.7085
bier,0.7085
stopes,0.7085
grandmother,0.7085
catholic,0.7085
teddy,0.7085
aquatic,0.7085
moulter,0.7085
donee,0.7085
better,0.7085
adman,0.7085
lieutenant,0.7085
wearer,0.708
boy_scout,0.708
miracle_man,0.708
slop,0.708
honky,0.708
bowie,0.708
tranquilizer,0.708
leyden,0.708
hamburger,0.708
stover,0.708
aper,0.708
marine,0.708
dug,0.708
cause,0.708
heaver,0.708
riesman,0.708
shona,0.708
kelly,0.708
herr,0.708
jacobi,0.708
kine,0.708
szilard,0.708
art_object,0.708
derris,0.708
huggins,0.708
twerp,0.708
mucin,0.7075
casquet,0.7075
chyle,0.7075
vibes,0.7075
major,0.7075
never-never,0.7075
spick,0.7075
quoter,0.7075
booze,0.7075
lenard,0.7075
sty,0.7075
tugboat,0.7075
homer_thompson,0.7075
lizard,0.7075
sam,0.7075
rube,0.7075
snead,0.7075
donatello,0.7075
swaggerer,0.7075
gwynn,0.7075
personal,0.7075
shem,0.7075
steady,0.7075
body,0.7075
child,0.7075
churchman,0.7075
loser,0.7075
character,0.7075
prof,0.7075
comedian,0.7075
beast,0.707
tzarina,0.707
leader,0.707
trooper,0.707
elia,0.707
lawman,0.707
requester,0.707
mars,0.707
wince,0.707
wtv,0.707
preteen,0.707
drosky,0.707
rus,0.707
byron,0.707
lame,0.707
edgar_guest,0.707
elvis_presley,0.707
bill,0.707
beaver,0.707
halley,0.707
grunter,0.707
merl,0.707
senator,0.707
jeffers,0.707
abstractionism,0.707
bonce,0.707
clone,0.707
bob,0.707
belle,0.707
ben,0.707
galoot,0.707
iconography,0.707
hassel,0.707
style,0.707
gregory,0.707
cat,0.707
businessman,0.707
heavenly_body,0.707
drey,0.707
master,0.707
jag,0.7065
britches,0.7065
godson,0.7065
pensioner,0.7065
max,0.7065
repellant,0.7065
testator,0.7065
cyberspace,0.7065
eugene_curran_kelly,0.7065
deacon,0.7065
acid,0.7065
dimmer,0.7065
arguer,0.7065
tatter,0.7065
navvy,0.7065
course,0.7065
nonentity,0.7065
piggy,0.7065
fat,0.7065
deletion,0.7065
grot,0.7065
kern,0.7065
trend,0.7065
irishman,0.7065
shakespearean,0.7065
buff,0.706
return,0.706
avatar,0.706
royal,0.706
atar,0.706
foodstuff,0.706
innovation,0.706
mac,0.706
board_member,0.706
starr,0.706
homosexual,0.706
landlord,0.706
bunny,0.706
trustee,0.706
glenn,0.706
spider,0.706
occupant,0.706
cager,0.706
fender,0.706
moose,0.706
tough,0.706
tare,0.706
convertor,0.706
schlock,0.706
einstein,0.706
grahame,0.706
gadgetry,0.706
lugger,0.706
john_adams,0.706
ethyl,0.706
bunche,0.706
grandad,0.706
matai,0.706
withe,0.706
ex-spouse,0.706
juda,0.7056
cruise_control,0.7056
nonperson,0.7056
disco,0.7056
ziti,0.7056
msh,0.7056
morton,0.7056
murphy,0.7056
breathing_out,0.7056
amir,0.7056
livy,0.7056
carl_david_anderson,0.7056
bilge,0.7056
aaron,0.7056
best_friend,0.7056
fellow_member,0.7056
goer,0.7056
calx,0.7056
landscape,0.7056
reactionary,0.7056
content,0.7056
plyer,0.7056
mack,0.7056
waker,0.7056
gay,0.7056
huss,0.7056
brisket,0.7056
twiner,0.7056
extrovert,0.7056
dean,0.7056
policeman,0.7056
dale,0.7056
trout,0.7056
mann,0.7056
eve,0.7056
major_suit,0.7056
uncle,0.7056
algin,0.7056
incrustation,0.7056
spillane,0.7056
slick,0.705
immune,0.705
lally,0.705
bronc,0.705
cooly,0.705
doyly,0.705
positive,0.705
vaughan,0.705
seconder,0.705
hudson_hoagland,0.705
tody,0.705
gravity,0.705
leftist,0.705
businessperson,0.705
soul,0.705
repp,0.705
marx,0.705
spall,0.705
brother-in-law,0.705
scag,0.705
brazos,0.705
advocate,0.705
george,0.705
molnar,0.705
czar,0.705
system,0.705
belch,0.705
stocker,0.705
wade,0.705
spook,0.705
frisch,0.705
ley,0.705
scute,0.705
first,0.705
shmo,0.705
styron,0.705
godchild,0.705
air,0.705
bootee,0.705
benjamin_bush,0.705
momma,0.705
weirdie,0.705
trimmer,0.7046
bruiser,0.7046
humour,0.7046
electronic_image,0.7046
crawdaddy,0.7046
schonberg,0.7046
sedative,0.7046
delicious,0.7046
buster,0.7046
dunker,0.7046
goudy,0.7046
dowser,0.7046
acheson,0.7046
mule,0.7046
brute,0.7046
cunner,0.7046
stroke,0.7046
rutledge,0.7046
last,0.7046
sweet,0.7046
tee_shirt,0.7046
spic,0.7046
bairn,0.7046
thomas_bradley,0.7046
gill,0.7046
president_john_adams,0.7046
curmudgeon,0.7046
houseman,0.7046
kennelly,0.7046
czarina,0.7046
abdias,0.7046
future,0.704
timothy,0.704
creature,0.704
eddy,0.704
pet,0.704
jonson,0.704
panda,0.704
sumpter,0.704
engineer,0.704
hawser,0.704
important_person,0.704
serkin,0.704
benjamin,0.704
bumblebee,0.704
goober,0.704
pig,0.704
test,0.704
dimwit,0.704
stepson,0.704
galen,0.704
egis,0.704
hopkinson,0.704
zaman,0.704
humankind,0.704
creepy-crawly,0.704
truth,0.704
auto,0.704
theist,0.704
potato_bug,0.704
jonathan,0.704
smoother,0.704
