noun,similarity
john_lackland,0.7466
father,0.7466
dag,0.7466
defoe,0.7466
day,0.746
clews,0.746
laddie,0.746
homegirl,0.746
mark_clark,0.746
mel_gibson,0.746
scuba,0.746
shute,0.746
lozier,0.746
missus,0.746
behrens,0.746
dahna,0.746
mack,0.746
inspiration,0.746
hod,0.746
devries,0.746
thomas_crawford,0.746
look-alike,0.7456
slick,0.7456
james_harvey_robinson,0.7456
william_byrd,0.7456
oliver,0.7456
hock,0.7456
big_h,0.7456
pall,0.7456
dix,0.7456
nicad,0.7456
kid,0.7456
mom,0.7456
hubby,0.7456
elvis_presley,0.7456
vas,0.7456
finnan,0.745
moment,0.745
galen,0.745
love,0.745
throwback,0.745
kennan,0.745
stephen_michael_reich,0.745
ade,0.745
arnold,0.745
simple,0.745
swill,0.745
good_person,0.745
fitter,0.7446
doggy,0.7446
bennet,0.7446
layman,0.7446
hubel,0.7446
fabian,0.7446
incrustation,0.7446
luke,0.7446
hassel,0.7446
keflin,0.7446
bridget,0.7446
artemus_ward,0.7446
gregory,0.7446
arguer,0.744
marti,0.744
jew,0.744
offerer,0.744
son,0.744
gleet,0.744
ham_actor,0.744
style,0.744
mandela,0.744
maxzide,0.744
kendrew,0.7437
nash,0.7437
mac,0.7437
wayne,0.7437
lug,0.7437
deceased_person,0.7437
samuel_jackson_snead,0.7437
miss,0.7437
gram,0.7437
shockley,0.7437
ramus,0.7437
benjamin_jonson,0.7437
brockhouse,0.7437
mainer,0.7437
liana,0.7437
dr.,0.7437
jak,0.7437
shakespearian,0.7437
orpin,0.7437
celebrity,0.7437
jarrell,0.743
louis_henri_sullivan,0.743
abdias,0.743
crack_addict,0.743
john_chapman,0.743
margaret_thatcher,0.743
lindsay,0.743
purser,0.743
fancy_man,0.743
portrait,0.743
jassid,0.743
edward_calvin_kendall,0.743
thomas_j._jackson,0.743
maigre,0.743
test,0.743
inh,0.743
debtor,0.743
buhl,0.743
charles_william_post,0.743
henry_bolingbroke,0.743
snake,0.7427
milcher,0.7427
john_davys,0.7427
clon,0.7427
bonce,0.7427
dudeen,0.7427
oscan,0.7427
bronc,0.7427
dayan,0.7427
fatty,0.7427
calean,0.7427
charles_lutwidge_dodgson,0.7427
bull_neck,0.7427
zaman,0.7427
butch,0.7427
beau,0.7427
patwin,0.7427
des,0.7427
nark,0.742
hakeem,0.742
fashion_model,0.742
sirloin,0.742
grace_patricia_kelly,0.742
craigie,0.742
ldl,0.742
inge,0.742
hopkinson,0.742
kendall,0.742
g._b._shaw,0.742
sparker,0.742
old_geezer,0.742
gabor,0.742
presley,0.742
sergeant,0.742
william_chambers,0.742
better,0.742
erivan,0.742
cive,0.7417
abel,0.7417
lally,0.7417
algin,0.7417
delicious,0.7417
billy,0.7417
jonson,0.7417
right,0.7417
bruce,0.7417
man-of-the-earth,0.7417
marquand,0.7417
nast,0.7417
king_john,0.7417
forgetful_person,0.7417
lyly,0.7417
nathan_bailey,0.7417
rebecca,0.7417
grandpa,0.7417
norrish,0.7417
martin_v,0.7417
saxe,0.741
william_s._gilbert,0.741
moreen,0.741
john_adams,0.741
dainty,0.741
aken,0.741
james_iv,0.741
msh,0.741
anther,0.741
dibble,0.741
nephew,0.741
javan,0.741
herman,0.741
biddy,0.741
edward_iii,0.741
eric_arthur_blair,0.741
meany,0.741
stocker,0.741
coordinator,0.741
common_person,0.741
everyman,0.741
aaron_montgomery_ward,0.741
hymie,0.741
workman,0.7407
rex_harrison,0.7407
lout,0.7407
juda,0.7407
attestant,0.7407
guy,0.7407
ferdinand_v,0.7407
busman,0.7407
madame,0.7407
granddad,0.7407
suer,0.7407
john_rowlands,0.7407
bestower,0.7407
homosexual,0.7407
erica,0.7407
smalley,0.7407
louis_iv,0.7407
jacobs,0.7407
derrick,0.7407
macho,0.7407
john_james_osborne,0.7407
weill,0.7407
mon,0.7407
shirer,0.7407
churchman,0.74
bertram_brockhouse,0.74
ramie,0.74
skim,0.74
irishman,0.74
out-and-outer,0.74
alizarine,0.74
deep,0.74
labour,0.74
male_offspring,0.74
bedder,0.74
abila,0.74
stepson,0.74
solomon,0.74
archil,0.74
herr,0.74
bullyboy,0.74
flaxedil,0.74
leyden,0.74
paillasse,0.74
pock,0.74
ruddle,0.74
david_low,0.74
daniel_ortega,0.74
batman,0.74
todd,0.74
obadiah,0.74
influential_person,0.74
georgette,0.74
stephen,0.74
austen,0.7397
seism,0.7397
william_iv,0.7397
parishioner,0.7397
secernment,0.7397
fellow,0.7397
charles_robert_darwin,0.7397
grandmother,0.7397
william_benjamin_hogan,0.7397
spic,0.7397
behring,0.7397
relaxant,0.7397
natta,0.7397
yuppie,0.7397
manson,0.7397
original,0.7397
greco,0.7397
best_friend,0.7397
vaughan,0.7397
descendent,0.7397
fellow_member,0.7397
last,0.7397
peba,0.7397
deceased,0.7397
pontus,0.7397
usher,0.7397
hus,0.7393
mann,0.7393
buchner,0.7393
jock_itch,0.7393
v.p.,0.7393
beany,0.7393
rya,0.7393
flame_pea,0.7393
marcel,0.7393
tamm,0.7393
great,0.7393
easterner,0.7393
george,0.7393
businessman,0.7393
way,0.7393
trilby,0.7393
gary_cooper,0.7393
dale,0.7393
czarina,0.7393
lenard,0.7393
trace,0.7393
babe,0.7393
pistol,0.7393
queen_bee,0.7393
tiger,0.7393
joachim,0.7393
bister,0.7393
malachi,0.7393
clack,0.739
charles_henry_harrod,0.739
serkin,0.739
toter,0.739
schoolfellow,0.739
diamond,0.739
lady_friend,0.739
glory_pea,0.739
paddy,0.739
tine,0.739
abraham_lincoln,0.739
frank,0.739
clinton,0.739
matthew_walker,0.739
daniel_jones,0.739
relation,0.739
shlock,0.739
suspect,0.739
allgood,0.739
ex-spouse,0.739
huss,0.739
danton,0.739
story,0.739
john_deere,0.739
trucker,0.739
dryden,0.739
reamer,0.739
king_oliver,0.739
brisket,0.739
charles_edward_berry,0.739
slicker,0.739
sir_william_chambers,0.739
heterosexual_person,0.7383
roomy,0.7383
expatriate,0.7383
kelly,0.7383
john_lyly,0.7383
huck,0.7383
chela,0.7383
neighbor,0.7383
fice,0.7383
vila,0.7383
pisser,0.7383
canuck,0.7383
jet,0.7383
polo,0.7383
religious_person,0.7383
heath_pea,0.7383
waker,0.7383
wiz,0.7383
jonah,0.7383
king_james,0.7383
unusual_person,0.7383
faquir,0.7383
eldest,0.7383
charles_herbert_best,0.7383
bijou,0.7383
baron_adrian,0.7383
pureblood,0.7383
hopeh,0.738
spud,0.738
dammar,0.738
alexic,0.738
william_of_occam,0.738
husbandman,0.738
sis,0.738
jakob_grimm,0.738
edgar_guest,0.738
james_matthew_barrie,0.738
rotter,0.738
cody,0.738
charles_darwin,0.738
bedesman,0.738
ralegh,0.738
matai,0.738
golding,0.738
basso,0.738
nestor,0.738
ham,0.738
lipmann,0.738
bema,0.738
foster-father,0.738
adit,0.738
victor,0.738
gresham,0.738
chamfer,0.738
doctor,0.738
ladies'_man,0.738
jewison,0.738
david_hartley,0.738
knacker,0.7373
monotheist,0.7373
heyse,0.7373
dandy,0.7373
hugo,0.7373
symons,0.7373
french_person,0.7373
arnold_daniel_palmer,0.7373
frederick_william_i,0.7373
patrick_white,0.7373
fetter,0.7373
submitter,0.7373
george_edward_pickett,0.7373
sir_geoffrey_wilkinson,0.7373
charles_joseph_clark,0.7373
jowett,0.7373
charles_martin_hall,0.7373
margaret_hilda_thatcher,0.7373
boss,0.7373
jagger,0.7373
bull,0.7373
unkind_person,0.7373
love_life,0.7373
timothy,0.7373
rood,0.7373
man-about-town,0.7373
brew,0.7373
tatter,0.7373
jimmy,0.7373
ingerman,0.7373
hecht,0.7373
isaac_hull,0.7373
mathew_b._brady,0.7373
northman,0.7373
demigod,0.7373
axil,0.7373
dirty_old_man,0.7373
fanny,0.7373
codger,0.7373
henry_louis_aaron,0.737
sunday,0.737
steelman,0.737
weston,0.737
dhava,0.737
rachel,0.737
model,0.737
king_ferdinand,0.737
edwin,0.737
jerome_david_kern,0.737
stepmother,0.737
fatimah,0.737
grandfather,0.737
angelique,0.737
lorenz,0.737
top,0.737
godchild,0.737
good_old_boy,0.737
nit,0.737
momma,0.737
chump,0.737
ibrahim,0.737
baby,0.737
sacco,0.737
work_of_art,0.737
behmen,0.737
deadbeat_dad,0.737
old_man's_beard,0.737
khan,0.737
workmate,0.7363
granduncle,0.7363
john_calvin,0.7363
charity,0.7363
ranee,0.7363
grindle,0.7363
sweetie,0.7363
stickler,0.7363
karl_von_frisch,0.7363
nicholas_v,0.7363
dylan_thomas,0.7363
adolescent,0.7363
scute,0.7363
latten,0.7363
molter,0.7363
local,0.7363
cager,0.7363
james_alfred_van_allen,0.7363
footballer,0.7363
roman,0.7363
garrick,0.7363
kine,0.7363
erik_weisz,0.7363
menial,0.7363
tzarina,0.7363
walter,0.7363
milady,0.7363
raymond_bernard_cattell,0.7363
bergall,0.736
prof,0.736
rocker,0.736
heaver,0.736
walter_william_skeat,0.736
reagin,0.736
doyley,0.736
socialite,0.736
spenser,0.736
ordinary,0.736
shakespearean,0.736
mart,0.736
jean,0.736
shammer,0.736
important_person,0.736
jacob_harmensen,0.736
henry_iii,0.736
maxim,0.736
dalai_lama,0.736
proponent,0.736
grandson,0.736
marx,0.736
dude,0.736
doggie,0.736
nasion,0.736
edward_ii,0.736
parr,0.736
bize,0.736
bairn,0.736
fechner,0.736
champ,0.736
meeter,0.736
john_of_gaunt,0.736
brim,0.736
billy_club,0.7354
headman,0.7354
hemin,0.7354
man_of_means,0.7354
fiancee,0.7354
luba,0.7354
nobleman,0.7354
encrustation,0.7354
burthen,0.7354
racker,0.7354
skeat,0.7354
john_osborne,0.7354
tater,0.7354
arthur_tatum,0.7354
helm,0.7354
monarchist,0.7354
durant,0.7354
life-of-man,0.7354
nobel,0.7354
kaury,0.7354
daniel_garrison_brinton,0.7354
lucas,0.7354
goer,0.7354
serjeant,0.7354
special_k,0.7354
boehm,0.7354
frisch,0.7354
tesla,0.7354
vouge,0.7354
albee,0.7354
leveller,0.7354
henry,0.7354
mommy,0.7354
ex-serviceman,0.7354
tao,0.7354
young_man,0.7354
snead,0.7354
dika_nut,0.7354
houseman,0.7354
boatman,0.7354
isherwood,0.7354
elia,0.735
ddc,0.735
thomas_hastings,0.735
ally,0.735
moulter,0.735
kris,0.735
eddy,0.735
bruno,0.735
edmund_malone,0.735
stephen_william_hawking,0.735
godson,0.735
adz,0.735
yardman,0.735
philip_anderson,0.735
standish,0.735
rapper,0.735
landsman,0.735
george_harrison,0.735
aril,0.735
senator,0.735
bloke,0.735
father_of_the_church,0.735
egocentric,0.735
casquet,0.735
beauty,0.735
chief_executive_officer,0.735
goethals,0.735
herb,0.735
gallous,0.735
boche,0.735
art_object,0.735
utterer,0.735
semi-abstraction,0.735
jean_giraudoux,0.735
maxwell,0.735
royal,0.735
etonian,0.735
freud,0.735
old_codger,0.735
dixie,0.735
mary,0.735
edward_lawrie_tatum,0.735
lan,0.735
louis_bleriot,0.735
amateur,0.735
jag,0.735
maximum,0.7344
lucifer,0.7344
positive,0.7344
marine,0.7344
toucher,0.7344
uncle,0.7344
saint,0.7344
severo_ochoa,0.7344
shakespeare,0.7344
seconal,0.7344
winston_churchill,0.7344
harmsworth,0.7344
william_richard_morris,0.7344
halley,0.7344
john_rock,0.7344
runch,0.7344
kennelly,0.7344
comrade,0.7344
prince_philip,0.7344
stinter,0.7344
parkinson,0.7344
most_valuable_player,0.7344
navvy,0.7344
chyle,0.7344
german,0.7344
stover,0.7344
louis_xii,0.7344
soul_mate,0.7344
ostwald,0.7344
abo,0.7344
cither,0.7344
brand,0.734
felix_klein,0.734
stager,0.734
play-actor,0.734
perfecter,0.734
richardson,0.734
denizen,0.734
conrad,0.734
hals,0.734
ibsen,0.734
president_of_the_united_states,0.734
abbe,0.734
mickey,0.734
mullah,0.734
jeffers,0.734
narcissist,0.734
