noun,similarity
bey,0.766
girl,0.766
crazy,0.766
hog,0.766
hedgehog,0.766
trip,0.766
mac,0.766
grandson,0.766
dark,0.766
meat,0.766
bean,0.766
teddy,0.766
hansom,0.766
mole_rat,0.766
christian,0.7656
munj,0.7656
dickie,0.7656
inspiration,0.7656
granny,0.7656
murderer,0.7656
snowman,0.7656
bestower,0.7656
princess,0.7656
gean,0.7656
sweetheart,0.7656
ney,0.7656
fellow,0.7656
throwback,0.7656
tater,0.7656
squeaker,0.765
first,0.765
rat_cheese,0.765
mammalian,0.765
meany,0.765
houseguest,0.765
shim,0.765
middle,0.765
gleet,0.765
hop,0.765
mitchell,0.765
pistol,0.7646
pixel,0.7646
deep,0.7646
gorilla,0.7646
plane,0.7646
tatter,0.7646
sergeant,0.7646
great-uncle,0.7646
maha,0.7646
iron_man,0.7646
american,0.7646
man_jack,0.7646
namesake,0.7646
general,0.7646
hod,0.7646
delicious,0.7646
softy,0.7646
tuna,0.7646
peter,0.7646
animal_black,0.764
joker,0.764
unusual_person,0.764
click,0.764
professor,0.764
miosis,0.764
mart,0.764
dwarf,0.764
cotton_mouse,0.764
granddad,0.764
martin,0.764
woodchuck,0.764
adam,0.764
familiar,0.764
midge,0.764
expression,0.7637
doctor,0.7637
toe,0.7637
quack-quack,0.7637
fighter,0.7637
kidney,0.7637
cither,0.7637
hero,0.7637
scotch,0.7637
big_toe,0.7637
son,0.7637
special_k,0.7637
spic,0.7637
easterner,0.7637
fire,0.763
billy,0.763
sponge,0.763
small_person,0.763
chintz,0.763
comrade,0.763
cleg,0.763
garfield,0.763
father-figure,0.763
fellow_member,0.763
vitamin,0.763
bacon,0.763
life,0.763
ex-husband,0.763
moulter,0.763
magic_mushroom,0.763
abo,0.763
minniebush,0.763
drosky,0.763
human,0.763
day,0.763
hot_dog,0.763
local,0.763
paw,0.763
marl,0.763
candy,0.7627
gary,0.7627
cheeseburger,0.7627
acid,0.7627
artist,0.7627
aussie,0.7627
positive,0.7627
merl,0.7627
granddaddy,0.7627
hyson,0.7627
chump,0.7627
airplane,0.7627
a._a._michelson,0.7627
dinosaur,0.7627
belle,0.7627
born,0.7627
motorist,0.7627
sirloin,0.7627
canadian,0.7627
homer_thompson,0.7627
gelly,0.762
quack,0.762
chemical,0.762
milady,0.762
original,0.762
uuh,0.762
mite,0.762
bay,0.762
muslim,0.762
fluff,0.762
spaceman,0.762
loser,0.762
heyse,0.762
floppy,0.762
lasher,0.762
ex-boyfriend,0.762
weirdie,0.762
fart,0.762
whisky,0.762
phiz,0.762
boss,0.762
babe,0.762
panda_bear,0.762
lover,0.762
bize,0.7617
kelly,0.7617
moreen,0.7617
hamburger,0.7617
bush,0.7617
honky,0.7617
brand,0.7617
toter,0.7617
brick_cheese,0.7617
goose,0.7617
milton,0.7617
gay,0.761
elia,0.761
shake,0.761
member,0.761
memory,0.761
witch,0.761
skull,0.761
catholic,0.761
lion_monkey,0.761
good_person,0.761
jelly,0.761
muck,0.761
dreck,0.761
marx,0.7607
artiste,0.7607
leader,0.7607
chico,0.7607
juice,0.7607
hotdog,0.7607
rule,0.7607
hippy,0.7607
aunt,0.7607
commie,0.7607
killer,0.7607
swag,0.7607
wearer,0.7607
spaghetti,0.7607
snoop,0.7607
maker,0.7607
raise,0.7607
girlfriend,0.7607
last,0.7607
homegirl,0.7607
cross,0.7607
captain,0.7603
parishioner,0.7603
tory,0.7603
don't-know,0.7603
big_h,0.7603
immune,0.7603
fucking,0.7603
gas,0.7603
mum,0.7603
photography,0.7603
natural,0.7603
lactose,0.7603
micmac,0.7603
softie,0.7603
romantic,0.7603
muffin,0.7603
ex-wife,0.7603
silly,0.7603
tick,0.7603
chilling,0.7603
fice,0.7603
tyler,0.76
homer,0.76
chin,0.76
wold,0.76
jolly,0.76
weirdy,0.76
prancer,0.76
xavier,0.76
kine,0.76
lobster,0.76
jimmy,0.76
gator,0.76
adolescent,0.76
agee,0.76
rapper,0.76
fitter,0.76
madonna,0.76
mete,0.76
shmo,0.76
soul,0.76
georgette,0.76
smalley,0.76
theist,0.76
super,0.76
retard,0.76
menace,0.76
jakes,0.7593
sam,0.7593
dolly,0.7593
robert,0.7593
gram,0.7593
nicknack,0.7593
withers,0.7593
scute,0.7593
joyce,0.7593
space,0.7593
insect,0.7593
shoe,0.7593
roomy,0.7593
snake,0.7593
tody,0.7593
art_object,0.7593
chink,0.7593
very_important_person,0.7593
yuppie,0.7593
light,0.7593
wooer,0.7593
waker,0.7593
wife,0.7593
air,0.7593
bone_black,0.7593
blood,0.7593
hassel,0.7593
best_friend,0.759
old_person,0.759
abstraction,0.759
yokel,0.759
predatory_animal,0.759
coke,0.759
fur,0.759
godchild,0.759
walt_disney_world,0.759
weirdo,0.759
tomalley,0.759
mark,0.759
tare,0.759
annualry,0.759
duke,0.759
classic,0.759
homo,0.759
german,0.759
micelle,0.759
biscuit,0.759
presley,0.7583
abstracter,0.7583
samuel,0.7583
vintage,0.7583
gad,0.7583
hulk,0.7583
car,0.7583
enemy,0.7583
turtle,0.7583
youth,0.7583
computer_mouse,0.7583
prof,0.7583
badger,0.7583
eddy,0.7583
bass,0.7583
hus,0.7583
pall,0.7583
motor,0.7583
character,0.7583
mulligan,0.7583
nit,0.7583
stepmother,0.7583
asian,0.7583
vas,0.758
surroundings,0.758
white-footed_mouse,0.758
wince,0.758
sister,0.758
proponent,0.758
kangaroo_bear,0.758
microflora,0.758
milkman,0.758
flower,0.758
latten,0.758
pisser,0.758
jerry,0.758
cherry,0.758
hussy,0.758
niece,0.758
stalin,0.758
zip,0.758
deputy,0.758
hubby,0.758
alcoholic,0.758
beaver,0.7573
champ,0.7573
aril,0.7573
vibes,0.7573
tee,0.7573
toad_frog,0.7573
nucha,0.7573
paton,0.7573
bones,0.7573
ginger,0.7573
stepfather,0.7573
honkie,0.7573
techie,0.7573
bee_killer,0.7573
archil,0.7573
entire,0.7573
bubble,0.7573
electronic_image,0.757
employee,0.757
black_panther,0.757
chill,0.757
bozo,0.757
titbit,0.757
mine,0.757
babinski,0.757
country,0.757
cow_shark,0.757
george_bush,0.757
madam,0.757
idiot,0.757
emmer,0.757
toad,0.757
step,0.757
nuisance,0.757
william_mitchell,0.757
wonderland,0.757
trucker,0.757
murphy,0.757
fat,0.757
celebrity,0.757
doodle,0.757
penis,0.757
rus,0.757
murderee,0.7563
stepson,0.7563
sun,0.7563
block,0.7563
nature,0.7563
holidaymaker,0.7563
doc,0.7563
jacobi,0.7563
special,0.7563
hill,0.7563
simon,0.7563
abbe,0.7563
xxx,0.7563
south,0.7563
loved_one,0.7563
weapon,0.7563
out-and-outer,0.7563
one_shot,0.7563
towny,0.7563
lady,0.7563
destiny,0.7563
holy,0.7563
ley,0.7563
veggie,0.756
chinese,0.756
george,0.756
romeo,0.756
chad,0.756
young_man,0.756
humor,0.756
tati,0.756
background,0.756
pinky,0.756
wolverine,0.756
sneaker,0.756
alternate,0.756
mica,0.756
lyly,0.756
john,0.756
figure,0.756
stag,0.756
owner,0.756
tine,0.756
runch,0.756
poet,0.756
head,0.756
beef,0.756
dog_do,0.756
love_life,0.756
murray,0.756
plyer,0.756
sorcerer,0.756
personal,0.7554
moustache,0.7554
hit,0.7554
relative-in-law,0.7554
shark,0.7554
fish_duck,0.7554
small,0.7554
cay,0.7554
burnouse,0.7554
mayor,0.7554
sum,0.7554
sis,0.7554
movie,0.7554
antique,0.7554
content,0.7554
timothy,0.7554
haick,0.7554
fellow_worker,0.7554
gizmo,0.7554
minnow,0.7554
rocker,0.7554
ethyl,0.7554
waterfowl,0.7554
stud,0.7554
microorganism,0.755
city,0.755
godson,0.755
seconal,0.755
whatnot,0.755
feature,0.755
creator,0.755
grandee,0.755
black_morel,0.755
villus,0.755
goat,0.755
nobel,0.755
young_person,0.755
christopher,0.755
miner,0.755
mike_tyson,0.755
transport,0.755
mason,0.755
flick,0.755
lorry,0.755
biggin,0.755
street,0.755
dogie,0.755
jay,0.755
old_geezer,0.755
male_person,0.755
sea_mouse,0.755
grandaunt,0.755
charles,0.755
astronaut,0.755
kiss,0.755
mutt,0.755
premie,0.7544
beetle,0.7544
wild,0.7544
bee_beetle,0.7544
prefect,0.7544
pine_mouse,0.7544
chick,0.7544
rotter,0.7544
donut,0.7544
tawney,0.7544
scientist,0.7544
pineapple,0.7544
sial,0.7544
presence,0.7544
adz,0.7544
outside,0.7544
seism,0.7544
grandchild,0.7544
tomato,0.7544
queer,0.7544
whore,0.7544
feces,0.7544
demander,0.7544
saint,0.7544
pappa,0.7544
charm,0.7544
mann,0.7544
martin_v,0.7544
destination,0.7544
patten,0.754
disprover,0.754
sheriff,0.754
wuss,0.754
columnist,0.754
comedian,0.754
flash,0.754
reagan,0.754
todd,0.754
aquatic,0.754
senator,0.754
lie,0.754
black_person,0.754
deceased,0.754
officer,0.754
horney,0.754
african,0.754
thomas_bradley,0.754
nad,0.754
chief,0.754
fake,0.754
peg,0.754
father_of_the_church,0.754
brisket,0.754
men's,0.754
vegetable,0.754
egocentric,0.754
smitane,0.7534
gallous,0.7534
jacob,0.7534
forefather,0.7534
stephen_michael_reich,0.7534
diva,0.7534
bonete,0.7534
moon_daisy,0.7534
little_black_ant,0.7534
chyle,0.7534
schmo,0.7534
beginner,0.7534
flimsy,0.7534
heart_cherry,0.7534
withy,0.7534
kingdom,0.7534
jonathan,0.7534
indian,0.7534
homosexual,0.7534
taco,0.7534
pigmy,0.7534
toy,0.7534
paries,0.7534
holibut,0.7534
tee_shirt,0.7534
bill_clinton,0.7534
preteen,0.7534
polo,0.7534
victor,0.7534
key,0.7534
haw,0.7534
model,0.7534
stray,0.7534
worm,0.7534
richardson_vole,0.7534
cotton_rat,0.753
drunk,0.753
third,0.753
mecca,0.753
high,0.753
rat_kangaroo,0.753
mustache,0.753
black_man,0.753
schizophrenic,0.753
thomas_j._jackson,0.753
wild_duck,0.753
bill,0.753
licenser,0.753
vicar,0.753
cow_man,0.753
andrew,0.753
ridiculer,0.753
behind,0.753
bohemian,0.753
elam,0.753
smiler,0.753
eyra,0.753
wayne,0.753
yeddo,0.753
chili,0.753
hipster,0.753
dog_rose,0.7524
socialist,0.7524
auto,0.7524
rete,0.7524
wirer,0.7524
dean,0.7524
holy_man,0.7524
tux,0.7524
monotheist,0.7524
jefferson,0.7524
hotcake,0.7524
grandad,0.7524
hunter,0.7524
molter,0.7524
ape,0.7524
aper,0.7524
worker,0.7524
mathias,0.7524
tsine,0.7524
white_ant,0.7524
cupcake,0.7524
deacon,0.7524
relation,0.7524
athodyd,0.7524
younker,0.7524
fare,0.7524
benjamin,0.7524
stroke,0.7524
buck,0.7524
ratlin,0.7524
william_gilbert,0.7524
wade,0.7524
mutant,0.7524
electric_pig,0.7524
asshole,0.752
view,0.752
hatter,0.752
shona,0.752
yid,0.752
bear_cub,0.752
cheek,0.752
guinness,0.752
bruiser,0.752
low,0.752
steak,0.752
beany,0.752
cause,0.752
must,0.752
bat,0.752
mulla,0.752
brain_mushroom,0.752
splash,0.752
left,0.752
better,0.752
fet,0.752
