noun,similarity
maigre,0.775
jew,0.775
yuppie,0.775
friend,0.775
mum,0.7744
stepmother,0.7744
sherlock,0.7744
gator,0.7744
greco,0.7744
liza,0.7744
taenia,0.7744
aunt,0.7744
bay,0.774
democrat,0.774
david,0.774
noemi,0.774
rebecca,0.774
president,0.774
sister-in-law,0.7734
drake,0.7734
maha,0.7734
bryan,0.7734
graver,0.7734
gram,0.7734
relative,0.7734
lucy,0.7734
babe,0.7734
parishioner,0.773
brier,0.773
girlfriend,0.773
personality,0.773
buhl,0.773
tine,0.773
flory,0.773
leigh,0.773
melena,0.773
cay,0.773
dragger,0.7725
paige,0.7725
xavier,0.7725
musk,0.772
bob_dylan,0.772
crupper,0.772
guy,0.772
drey,0.772
jacob,0.772
peter,0.772
tati,0.772
mayer,0.772
schlock,0.772
cody,0.772
beloved,0.772
pussly,0.772
leftist,0.772
punk,0.772
hazard,0.7715
rebekah,0.7715
molly,0.7715
terry,0.7715
plowman,0.7715
jakes,0.7715
tom,0.7715
favorite,0.7715
fiancee,0.771
moment,0.771
latten,0.771
dad,0.771
lout,0.771
woman,0.771
tory,0.771
leveller,0.771
mistress,0.771
garret,0.771
proponent,0.771
bill_clinton,0.7705
galen,0.7705
halley,0.7705
kris,0.7705
fatty,0.7705
dylan,0.77
aper,0.77
pall,0.77
gramma,0.77
cleg,0.77
frazer,0.77
sister,0.77
marc,0.77
kelt,0.7695
demetrius,0.7695
shim,0.7695
abbe,0.7695
jimmy,0.7695
putin,0.7695
ciardi,0.7695
ldl,0.7695
lydia,0.769
funk,0.769
gaberdine,0.769
inga,0.769
leyden,0.769
cadger,0.769
mike,0.769
alb,0.769
abila,0.769
drosky,0.7686
goudy,0.7686
inger,0.7686
sam,0.7686
goy,0.7686
loren,0.7686
mack,0.7686
somewhere,0.7686
queer,0.7686
colleen,0.7686
last,0.768
retard,0.768
shay,0.768
ray,0.768
roman,0.768
female_person,0.768
rowel,0.768
wayne,0.768
norma,0.768
whoreson,0.768
matthew,0.768
jackson,0.768
ney,0.768
gayal,0.768
derrick,0.768
bradley,0.768
lady_palm,0.768
drew,0.768
abdias,0.7676
frisch,0.7676
houseguest,0.7676
songstress,0.7676
jonah,0.7676
uut,0.7676
winfred,0.7676
lesbian,0.7676
noyes,0.7676
egocentric,0.7676
passerby,0.7676
meeter,0.7676
tomalley,0.7676
shockley,0.7676
holly,0.7676
cager,0.7676
mocker,0.7676
theresa,0.7676
brother,0.767
liberalist,0.767
slash,0.767
presley,0.767
lipmann,0.767
hick,0.767
princess,0.767
inspiration,0.767
melaena,0.767
lan,0.767
rapper,0.767
gregory,0.767
doggy,0.767
ma'am,0.7666
snoop,0.7666
ex-husband,0.7666
lecher,0.7666
sacco,0.7666
schoolma'am,0.7666
scuffle_hoe,0.7666
superior_vocal_cord,0.7666
biggin,0.7666
subject,0.7666
marine,0.766
celebrity,0.766
keith_rupert_murdoch,0.766
derris,0.766
good,0.766
gaba,0.766
nates,0.766
arguer,0.766
fanny,0.766
king,0.766
christella,0.766
sudra,0.766
hubel,0.766
toper,0.766
spurner,0.766
gleet,0.766
layman,0.766
cool,0.766
amber,0.7656
gillie,0.7656
dr.,0.7656
joyce,0.7656
congresswoman,0.7656
smalley,0.7656
valine,0.7656
hudson,0.7656
basso,0.7656
way,0.7656
max,0.7656
fetter,0.7656
marti,0.7656
john,0.7656
ridge,0.7656
herr,0.7656
gerhard_gerhards,0.7656
sergeant,0.7656
vas,0.765
ashton,0.765
regina,0.765
agee,0.765
witch,0.765
rodeo,0.765
will_hays,0.765
jarrell,0.765
jewess,0.765
chela,0.765
baby,0.765
beadsman,0.7646
utterer,0.7646
hipster,0.7646
muslim,0.7646
tuna,0.7646
nadir,0.7646
robert,0.7646
benjamin,0.7646
grindle,0.7646
gracie,0.7646
granny,0.7646
basia,0.7646
waker,0.7646
theist,0.7646
grandaunt,0.7646
walter,0.7646
lady's_maid,0.7646
piggy,0.7646
jonathan,0.764
scorpio,0.764
nicholas,0.764
boss,0.764
ex-spouse,0.764
bronc,0.764
hassel,0.764
teresa,0.764
tole,0.764
homosexual,0.764
sir,0.764
ada,0.764
diana,0.764
wajda,0.764
misogynist,0.764
mathias,0.764
pistol,0.764
tammy,0.764
pony,0.7637
clews,0.7637
jay,0.7637
melchior,0.7637
gemma,0.7637
yana,0.7637
elam,0.7637
bigot,0.7637
best,0.7637
specific,0.7637
archil,0.7637
jap,0.7637
favourite,0.7637
purser,0.7637
nan,0.7637
fogey,0.7637
jonson,0.7637
adrian,0.7637
political_leader,0.7637
scag,0.7637
bull,0.7637
story,0.7637
weill,0.7637
sherry,0.763
demon,0.763
man,0.763
leoncita,0.763
narcissist,0.763
unusual_person,0.763
fairy,0.763
relative-in-law,0.763
monarchist,0.763
super,0.763
milcher,0.763
cam,0.763
shanny,0.763
sweetie,0.763
portrait,0.763
stopes,0.763
john_lennon,0.763
james,0.763
killer,0.763
non-jew,0.7627
aril,0.7627
stager,0.7627
kennelly,0.7627
german,0.7627
key,0.7627
chyle,0.7627
benni,0.7627
styron,0.7627
basuco,0.7627
fellow,0.7627
grandpa,0.7627
molter,0.7627
adman,0.7627
homeboy,0.7627
lozier,0.7627
gallous,0.7627
bruce,0.7627
seidel,0.7627
mickey,0.7627
suer,0.762
cousin,0.762
unknown,0.762
billy,0.762
donna,0.762
dainty,0.762
marstan,0.762
bennie,0.762
creature,0.762
marquise,0.762
kine,0.762
nad,0.762
anthony,0.762
liberal,0.7617
apple,0.7617
fitter,0.7617
antifeminist,0.7617
faller,0.7617
barany,0.7617
writer,0.7617
gay,0.7617
bush,0.7617
coordinator,0.7617
biddy,0.7617
msh,0.7617
bradstreet,0.7617
corespondent,0.7617
margaret_thatcher,0.7617
livy,0.7617
mart,0.7617
rutledge,0.7617
pisser,0.7617
timothy_francis_leary,0.7617
gypsy,0.7617
rosilla,0.7617
jane_doe,0.7617
fiance,0.7617
right,0.7617
shem,0.761
labour,0.761
withers,0.761
crystal,0.761
peg,0.761
gal,0.761
whitney,0.761
graham,0.761
theca,0.761
wagerer,0.761
joachim,0.761
grahame,0.761
bryony,0.761
scot,0.761
patrick,0.761
evert,0.761
loser,0.761
gad,0.761
marl,0.761
zep,0.761
beanie,0.761
clon,0.7607
bondman,0.7607
thomas_bradley,0.7607
human,0.7607
young_lady,0.7607
great-aunt,0.7607
speer,0.7607
sunday,0.7607
deceased,0.7607
kendall,0.7607
fechner,0.7607
bijou,0.7607
swill,0.7607
fauces,0.7607
sweet,0.7607
manson,0.7607
chance,0.7607
godmother,0.7607
kirsch,0.7607
alienee,0.7607
diamond,0.7607
rya,0.7603
pig,0.7603
arista,0.7603
laddie,0.7603
brae,0.7603
ramus,0.7603
apologist,0.7603
brinton,0.7603
tor,0.7603
heterosexual_person,0.7603
casquet,0.7603
lessor,0.7603
simple,0.7603
kid,0.7603
ex-boyfriend,0.7603
bennet,0.7603
tawney,0.7603
wtv,0.7603
michael_joe_jackson,0.7603
transexual,0.7603
offerer,0.7603
south,0.7603
v.p.,0.76
prima,0.76
naomi,0.76
laurens,0.76
purace,0.76
rocker,0.76
todd,0.76
executive_director,0.76
wangler,0.76
gaspar,0.76
attendee,0.76
tare,0.76
allgood,0.76
leader,0.76
adz,0.76
day,0.7593
putz,0.7593
goat,0.7593
markoff,0.7593
vocalist,0.7593
shute,0.7593
memory,0.7593
good_person,0.7593
cyrilla,0.7593
boy,0.7593
kaki,0.7593
elizabeth,0.7593
cavy,0.7593
mon,0.7593
simon,0.7593
princess_diana,0.7593
hopkinson,0.7593
szilard,0.7593
consultant,0.7593
life,0.7593
socialite,0.7593
padrone,0.7593
paul_mccartney,0.7593
sartor,0.7593
hog,0.7593
batman,0.759
symons,0.759
drug_user,0.759
laager,0.759
decker,0.759
leroy_robert_paige,0.759
paul,0.759
gentile,0.759
fashion_model,0.759
bale,0.759
shade,0.759
legatee,0.759
austen,0.759
hals,0.759
moulter,0.759
gaboriau,0.759
self-portrait,0.759
rima,0.759
corporatist,0.759
lockman,0.759
patzer,0.759
cive,0.759
governor,0.7583
kitty,0.7583
jag,0.7583
love,0.7583
roomy,0.7583
zaman,0.7583
binger,0.7583
antony,0.7583
bestower,0.7583
lug,0.7583
hod,0.7583
hawser,0.7583
tenter,0.7583
krebs,0.7583
very_important_person,0.7583
eponymy,0.7583
ichor,0.7583
world,0.7583
prof,0.7583
p.a.,0.7583
christopher,0.7583
grace_patricia_kelly,0.7583
slipknot,0.7583
workmate,0.7583
hakim,0.758
lingerer,0.758
debtor,0.758
pureblood,0.758
craigie,0.758
doggie,0.758
female_parent,0.758
goldman,0.758
artiste,0.758
jacobs,0.758
merl,0.758
dacron,0.758
elia,0.758
hopeh,0.758
erin,0.758
abbey,0.758
loaner,0.758
stepdaughter,0.758
aunty,0.758
shawnee,0.758
chad,0.758
rus,0.7573
hoaxer,0.7573
user,0.7573
slavey,0.7573
lame,0.7573
ginger,0.7573
beau,0.7573
xxx,0.7573
nasion,0.7573
schnabel,0.7573
moro,0.7573
born,0.7573
dika,0.7573
riesman,0.7573
lucifer,0.7573
ola,0.7573
briton,0.7573
swaggerer,0.7573
finnan,0.7573
heyse,0.7573
lunger,0.7573
currier,0.7573
namesake,0.7573
slops,0.7573
jewison,0.7573
wolf,0.7573
christ,0.7573
swag,0.7573
austin_friar,0.7573
deep,0.7573
nast,0.7573
des,0.7573
homophobe,0.7573
capelan,0.7573
landscape,0.7573
dogie,0.757
dahna,0.757
hansom,0.757
tater,0.757
stocker,0.757
raver,0.757
allantois,0.757
incrustation,0.757
l-p,0.757
martha_jane_burke,0.757
virginia,0.757
american,0.757
hymie,0.757
louis_x,0.757
algin,0.757
ruddle,0.757
great,0.757
yid,0.757
toucher,0.757
mark,0.757
stover,0.757
soul,0.757
qualifier,0.757
nark,0.757
geiger,0.757
huss,0.757
mason,0.757
attorney,0.757
father,0.757
ganof,0.757
gill,0.7563
sugar,0.7563
best_friend,0.7563
ixodid,0.7563
scuba,0.7563
nicad,0.7563
munj,0.7563
ramie,0.7563
nagger,0.7563
mamma,0.7563
mush,0.7563
pauli,0.7563
missis,0.7563
bailor,0.7563
dean,0.7563
waif,0.7563
spenser,0.7563
tutelo,0.7563
crazy,0.7563
tin,0.7563
lawyer,0.7563
feifer,0.7563
dieter,0.7563
demander,0.7563
mispickel,0.7563
dragon,0.7563
frye,0.7563
keflin,0.7563
behring,0.7563
towner,0.7563
rotter,0.7563
deceased_person,0.756
tinder,0.756
cheyenne,0.756
jenner,0.756
edward,0.756
shammer,0.756
pet,0.756
easterner,0.756
limner,0.756
husband,0.756
forgetful_person,0.756
tamm,0.756
belch,0.756
lino,0.756
compeer,0.756
langlaufer,0.756
totterer,0.756
shirer,0.756
shnorrer,0.756
tully,0.756
romp,0.756
ade,0.756
romeo,0.756
mari,0.756
twitterer,0.756
styler,0.756
tsine,0.7554
helve,0.7554
virgin,0.7554
ben,0.7554
jamison,0.7554
flatmate,0.7554
jagger,0.7554
neighbor,0.7554
gaoler,0.7554
verner,0.7554
eyra,0.7554
slick,0.7554
child,0.7554
meredith,0.7554
goer,0.7554
termer,0.7554
coauthor,0.7554
u.s.,0.7554
attestant,0.7554
soph,0.7554
bean,0.7554
monogynist,0.755
spider,0.755
administrator,0.755
business_leader,0.755
mother-in-law,0.755
behrens,0.755
aussie,0.755
granter,0.755
bad_person,0.755
relation,0.755
tracy,0.755
stepfather,0.755
seyhan,0.755
heartthrob,0.755
witnesser,0.755
devries,0.755
nit,0.755
borer,0.755
minister,0.755
mac,0.755
oaf,0.755
sty,0.755
tindale,0.755
girl_wonder,0.755
catholic,0.755
queen_of_england,0.755
jerry,0.755
paunch,0.755
abo,0.755
gay_man,0.755
reamer,0.755
floppy,0.755
lugger,0.755
hill,0.7544
hunter,0.7544
techie,0.7544
hudson_hoagland,0.7544
doll,0.7544
aphaeresis,0.7544
vila,0.7544
jet,0.7544
may_queen,0.7544
daughter,0.7544
photographic_material,0.7544
dueller,0.7544
chammy,0.7544
isabella,0.7544
ginep,0.7544
haschisch,0.7544
pearl,0.7544
bull_neck,0.7544
hitler,0.7544
grandfather,0.7544
ghost,0.7544
pix,0.7544
academician,0.7544
khalka,0.7544
fet,0.7544
durazzo,0.7544
caper_sauce,0.7544
critter,0.7544
jassid,0.7544
pappa,0.7544
niggler,0.7544
spic,0.7544
religious_person,0.7544
tony_blair,0.7544
buchner,0.7544
transsexual,0.7544
convener,0.7544
navvy,0.7544
fancy_woman,0.7544
ideologue,0.7544
flop,0.7544
sue,0.754
rani,0.754
oldwife,0.754
hyson,0.754
seckel,0.754
maximum,0.754
unpleasant_woman,0.754
stemmer,0.754
ley,0.754
welsher,0.754
blocker,0.754
hsian,0.754
garb,0.754
vaughan,0.754
dude,0.754
vouge,0.754
zip,0.754
virginia_katherine_mcmath,0.754
stepsister,0.754
out-and-outer,0.754
douche_bag,0.754
predatory_animal,0.754
vamp,0.754
calean,0.754
cherry,0.754
brad,0.754
marquis,0.754
transferee,0.754
sharpy,0.754
trace,0.754
monotheist,0.754
brooklyn,0.754
wolfe,0.754
fancier,0.754
surgeon,0.754
edger,0.754
honey_bear,0.7534
bone,0.7534
stockman,0.7534
common_person,0.7534
moll,0.7534
brother-in-law,0.7534
zany,0.7534
calx,0.7534
peavey,0.7534
dix,0.7534
juror,0.7534
bear,0.7534
mind,0.7534
margaret_hilda_thatcher,0.7534
western,0.7534
artemus_ward,0.7534
victim,0.7534
vulgarizer,0.7534
delicious,0.7534
stephanion,0.7534
racker,0.7534
thatcherite,0.7534
object,0.7534
ganja,0.7534
nahum,0.7534
tatter,0.7534
queen_regnant,0.7534
pock,0.7534
pruner,0.753
abel,0.753
loved_one,0.753
shuck,0.753
quinone,0.753
bad_guy,0.753
niece,0.753
humour,0.753
jespersen,0.753
mann,0.753
chari,0.753
willis,0.753
labor,0.753
dimer,0.753
charles,0.753
rete,0.753
haw,0.753
daniel,0.753
george_w._bush,0.753
lully,0.753
dreck,0.753
col,0.753
