noun,similarity
colette,0.6953
theoriser,0.6953
byron,0.6953
adolf_hitler,0.6953
francis_joseph_i,0.695
lagune,0.695
french,0.695
theodore_roosevelt,0.695
stephen_arnold_douglas,0.695
william_felton_russell,0.695
anjou,0.695
sacque,0.695
gluck,0.6943
rembrandt,0.6943
whitman,0.6943
jules_alfred_huot_de_goncourt,0.6943
jones,0.6943
schiller,0.6943
etienne-louis_arthur_fallot,0.694
george_charles_hevesy_de_hevesy,0.694
francis_everett_townsend,0.694
walter_de_la_mare,0.694
friedrich_wilhelm_bessel,0.694
martin,0.694
volaille,0.694
roisterer,0.694
hitler,0.694
parkinson,0.6934
daumier,0.6934
sir_william_turner_walton,0.6934
grissino,0.6934
august_friedrich_leopold_weismann,0.6934
huitre,0.6934
russell,0.6934
henry_oscar_houghton,0.6934
marquand,0.6934
edgar_guest,0.6934
wilhelm_grimm,0.693
wolfe,0.693
aigret,0.693
charles_robert_darwin,0.693
haulier,0.693
george_herbert_mead,0.693
michener,0.693
edmond_louis_antoine_huot_de_goncourt,0.693
audubon,0.693
breton,0.693
andre_derain,0.693
john_william_strutt,0.6924
vincenzo_bellini,0.6924
adventuress,0.6924
count_lev_nikolayevitch_tolstoy,0.6924
seeger,0.6924
thermel,0.6924
tourniquet,0.6924
shakespearian,0.6924
william_gilbert,0.6924
franc-tireur,0.6924
herbert_marx,0.6924
corot,0.6924
rutledge,0.6924
pepin,0.6924
shakespeare,0.6924
erasmus,0.692
ernst,0.692
edgar_degas,0.692
president,0.692
author,0.692
baron_karl_maria_friedrich_ernst_von_weber,0.692
jaconet,0.692
thoreau,0.692
albert_abraham_michelson,0.692
hugo,0.692
karl_gustav_jacob_jacobi,0.6914
jacques_costeau,0.6914
fyodor_dostoevski,0.6914
gide,0.6914
ernst_theodor_wilhelm_hoffmann,0.6914
marie_jean_antoine_nicolas_caritat,0.6914
first_baron_rutherford,0.6914
eyck,0.6914
friedrich_august_kekule_von_stradonitz,0.6914
lingerer,0.691
priestley,0.691
ostwald,0.691
charles,0.691
murillo,0.691
maugham,0.691
charles_thomson_rees_wilson,0.691
charles_joseph_clark,0.691
marie_joseph_paul_yves_roch_gilbert_du_motier,0.691
corelli,0.691
schnorrer,0.6904
currier,0.6904
dorian,0.6904
arthur_marx,0.6904
curtiss,0.6904
salomon,0.6904
e._t._s._walton,0.6904
velazquez,0.6904
dvorak,0.6904
wilhelm_von_opel,0.69
ferdinand_julius_cohn,0.69
leo_tolstoy,0.69
reginald_carey_harrison,0.69
mere,0.69
unknown,0.69
raetam,0.69
gregory_john_norman,0.69
dreiser,0.69
president_lincoln,0.69
titian,0.6895
conrad_potter_aiken,0.6895
self-portrait,0.6895
humphrey_gilbert,0.6895
chiseler,0.6895
leontief,0.6895
behring,0.6895
earl_russell,0.6895
rene-robert_cavelier,0.6895
william_augustus,0.6895
joliot,0.6895
ruskin,0.6895
monsignor,0.6895
signor,0.6895
regur,0.6895
heidegger,0.6895
felix_klein,0.6895
verdi,0.6895
arthur_holmes,0.689
ferdinand_de_saussure,0.689
rentier,0.689
dauphin,0.689
corneille,0.689
strauss,0.689
gaskell,0.689
charles_liston,0.689
bernstein,0.689
cortef,0.689
poseuse,0.689
alfred_noyes,0.689
fechner,0.689
georges_henri_lemaitre,0.6885
maupassant,0.6885
horne,0.6885
danseuse,0.6885
cecil_john_rhodes,0.6885
president_abraham_lincoln,0.6885
warner,0.6885
simone_de_beauvoir,0.6885
loren,0.6885
dominique,0.6885
satie,0.6885
theodore_harold_white,0.6885
kline,0.6885
munchener,0.6885
frederick_carleton_lewis,0.6885
allen,0.6885
gesner,0.688
elmer_leopold_rice,0.688
granville-barker,0.688
alfred_louis_kroeber,0.688
patten,0.688
francois_jacob,0.688
brahms,0.688
richler,0.688
rogers,0.6875
marcel,0.6875
ambrose_everett_burnside,0.6875
gaboriau,0.6875
jean,0.6875
verlaine,0.6875
shnorrer,0.6875
bernard_mannes_baruch,0.6875
william_beaumont,0.6875
galen,0.6875
merl,0.687
yeats,0.687
quidnunc,0.687
seneschal,0.687
someone,0.687
morton,0.687
caruso,0.687
pierre_de_terrail,0.687
wordsworth,0.687
merton,0.687
malinowski,0.687
charles_hardin_holley,0.6865
baulker,0.6865
poitier,0.6865
cuquenan,0.6865
boehm,0.6865
marquise,0.6865
madame,0.6865
w._k._kellogg,0.6865
kleist,0.686
riesman,0.686
runnel,0.686
heller,0.686
conrad,0.686
curtis,0.686
karl_marx,0.686
confrere,0.686
ronald_reagan,0.686
charles_william_post,0.686
robeson,0.686
mahler,0.6855
ferdinand_de_lesseps,0.6855
fauces,0.6855
antonio_lopez_de_santa_anna,0.6855
morris,0.6855
utterer,0.6855
macrodantin,0.6855
joseph_stalin,0.6855
ustinov,0.6855
kastler,0.6855
rivera,0.6855
french_person,0.6855
william_frederick_cody,0.6855
george_gordon_meade,0.6855
ravigotte,0.6855
bergman,0.6855
alizarine,0.6855
saunterer,0.6855
schonbein,0.6855
zweig,0.6855
maurice_hugh_frederick_wilkins,0.685
ernest_bloch,0.685
leopold_kronecker,0.685
negro,0.685
comte_de_saxe,0.685
charles_louis_de_secondat,0.685
siddons,0.685
wagerer,0.6846
soufflot,0.6846
younker,0.6846
cottier,0.6846
sartre,0.6846
charles_percy_snow,0.6846
james_augustus_murray,0.6846
dickens,0.6846
effendi,0.6846
walther_hermann_nernst,0.6846
edward_douglas_white_jr.,0.6846
rouge,0.6846
tzetze,0.6846
frederick_moore_vinson,0.6846
paillasse,0.6846
tanguy,0.6846
kinsey,0.6846
francophile,0.6846
einstein,0.6846
fuller,0.684
ruddle,0.684
greisen,0.684
agee,0.684
fidel_castro,0.684
seine,0.684
james_edward_meade,0.684
clemenceau,0.684
lear,0.684
sir_henry_joseph_wood,0.684
heritor,0.684
kaury,0.684
nehru,0.684
rodin,0.6836
andre_gide,0.6836
fawner,0.6836
francis_albert_sinatra,0.6836
delbruck,0.6836
sir_arthur_travers_harris,0.6836
nauseant,0.6836
mansart,0.6836
agnes_de_mille,0.6836
willard_huntington_wright,0.6836
william_shakespeare,0.6836
inguen,0.6836
alexandre_dumas,0.6836
maurois,0.6836
john_hope_franklin,0.6836
arguer,0.6836
siouan,0.6836
george_huntington,0.6836
curet,0.6836
orczy,0.6836
ortega,0.683
bergson,0.683
domingo_de_guzman,0.683
rostand,0.683
elihu_thomson,0.683
melville,0.683
amarelle,0.683
strauss_the_younger,0.683
trevelyan,0.683
domingo,0.683
sir_joshua_reynolds,0.683
emperor,0.683
fyodor_mikhailovich_dostoevsky,0.6826
forger,0.6826
cortes,0.6826
frazer,0.6826
paraquet,0.6826
lemaitre,0.6826
charles_farrar_browne,0.6826
marine,0.6826
lambrequin,0.6826
sir_arthur_john_evans,0.6826
paris,0.682
fryer,0.682
diego_rodriguez_de_silva_y_velazquez,0.682
angel,0.682
julius_marx,0.682
soixante-neuf,0.682
roosevelt,0.682
bertrand_russell,0.682
steinmetz,0.682
l._m._montgomery,0.682
wyler,0.682
aggeus,0.682
manzoni,0.682
g._e._moore,0.682
disarmer,0.682
wilder,0.682
charles_frederick_menninger,0.682
h._g._wells,0.682
attestant,0.682
copaline,0.682
william_dudley_haywood,0.682
nelson,0.682
okenfuss,0.682
neumann,0.6816
nobelist,0.6816
truster,0.6816
ingerman,0.6816
jacques_germain_soufflot,0.6816
dumas,0.6816
herbert_blythe,0.6816
isherwood,0.6816
schubert,0.6816
catapres,0.6816
herr,0.6816
collins,0.681
karl_waldemar_ziegler,0.681
smith,0.681
francois_mansart,0.681
emmenthaler,0.681
burnouse,0.681
eisenstein,0.681
nietzsche,0.681
henry_watson_fowler,0.681
litterateur,0.681
donald_robert_perry_marquis,0.681
frederick_william,0.681
father,0.681
wigner,0.681
ralph_barton_perry,0.681
marquess,0.681
jagghery,0.681
ramequin,0.681
hughes,0.681
dostoevski,0.681
twiner,0.6807
nucha,0.6807
auteur,0.6807
dostoyevsky,0.6807
bourdon,0.6807
cunner,0.6807
william_thornton,0.6807
totterer,0.6807
seidel,0.6807
rous,0.6807
karl_wilhelm_scheele,0.6807
tiglon,0.6807
silique,0.6807
guarnieri,0.6807
roth,0.6807
senefelder,0.6807
belloc,0.6807
john_quincy_adams,0.6807
charles_darwin,0.68
durante,0.68
couperin,0.68
paul_johann_ludwig_von_heyse,0.68
feifer,0.68
bortsch,0.68
sartor,0.68
schleiden,0.68
alfred_korzybski,0.68
bertolucci,0.68
william_cuthbert_faulkner,0.68
pouter,0.68
baron_de_la_brede_et_de_montesquieu,0.68
grandfather,0.68
sanfoin,0.68
scheele,0.68
palliasse,0.68
danseur,0.6797
anderson,0.6797
garnier,0.6797
ernest_thomas_sinton_walton,0.6797
quinone,0.6797
fleming,0.6797
wilkes,0.6797
georgette,0.6797
inspirer,0.6797
harding,0.6797
dourah,0.6797
soubrette,0.6797
louis_eugene_felix_neel,0.679
cohn,0.679
hirschfeld,0.679
fritz_albert_lipmann,0.679
musset,0.679
arthur_garfield_hays,0.679
mulligan,0.679
patchouly,0.679
weber,0.679
sullivan,0.679
monnet,0.679
george_william_russell,0.679
commune,0.679
rasmussen,0.679
alfred_hawthorne,0.679
fischer,0.679
frye,0.6787
mendelsohn,0.6787
thomas_kennerly_wolfe_jr.,0.6787
jacques_yves_costeau,0.6787
maxmillien_marie_isidore_de_robespierre,0.6787
bromberg,0.6787
joseph_eggleston_johnston,0.6787
feodor_mikhailovich_dostoevsky,0.6787
blair,0.6787
c._s._lewis,0.6787
caraway,0.6787
cunningham,0.6787
cabell,0.6787
toucher,0.6787
courlan,0.6787
john_howard_northrop,0.6787
karl_friedrich_hieronymus_von_munchhausen,0.6787
madonna,0.6787
gustav_hertz,0.6787
vendee,0.6787
weinberg,0.678
alberti,0.678
carl_august_nielsen,0.678
napoleon_i,0.678
isaac_m._singer,0.678
houdini,0.678
apollinaire,0.678
gorgerin,0.678
william_le_baron_jenny,0.678
mcguffey,0.678
first_earl_of_chatham,0.678
france,0.678
seigneur,0.678
hoffmann,0.678
leary,0.678
poet-singer,0.678
tarbell,0.678
honore_daumier,0.678
barker,0.678
stalin,0.678
bob_dylan,0.678
admiral,0.678
reynolds,0.678
aide-de-camp,0.6777
henry_m._stanley,0.6777
rani,0.6777
homer_armstrong_thompson,0.6777
dominee,0.6777
frederick_loewe,0.6777
sir_alexander_robertus_todd,0.6777
bergall,0.6777
alexander,0.6777
fyodor_mikhailovich_dostoyevsky,0.6777
herzberg,0.6777
warhol,0.6777
pontifex,0.6777
helmut_heinrich_waldemar_schmidt,0.6777
fyodor_dostoevsky,0.6777
tenniel,0.6777
charles_baudelaire,0.6777
albrecht_eusebius_wenzel_von_wallenstein,0.6777
moynihan,0.6777
annoyer,0.6777
alfred_krupp,0.6777
goldoni,0.6777
holbein,0.6772
alfred_alistair_cooke,0.6772
pope,0.6772
alfred_joseph_hitchcock,0.6772
george_edward_moore,0.6772
mann,0.6772
inspector,0.6772
endecott,0.6772
antonio_ghislieri,0.6772
housman,0.6772
birretta,0.6772
aiguilette,0.6772
kanarese,0.6772
lope_felix_de_vega_carpio,0.6772
dueller,0.6772
hermann,0.6772
hassel,0.6772
ross,0.6772
wouk,0.6772
r.v.,0.6772
arthur_honegger,0.677
hunter,0.677
mouse,0.677
roman,0.677
rutherford,0.677
rabbi,0.677
victor-marie_hugo,0.677
mccartney,0.677
woolley,0.677
romeo,0.677
thomas_nelson_page,0.677
prentice,0.677
james_howard_meredith,0.677
lincoln,0.677
first_baron_tennyson,0.677
joyce,0.677
assouan,0.677
durrell,0.677
heinrich_von_kleist,0.677
ferdinand_ii,0.677
francisco_jimenez_de_cisneros,0.677
cropper,0.677
yeoman,0.677
mrs._henry_wood,0.677
dostoevsky,0.677
mysoline,0.6763
john_ruskin,0.6763
schnabel,0.6763
ganof,0.6763
doyen,0.6763
nicolson,0.6763
besieger,0.6763
reseau,0.6763
linsey-woolsey,0.6763
josef_von_sternberg,0.6763
second-in-command,0.6763
ernest_bevin,0.6763
maxzide,0.6763
alice-josephine_pons,0.6763
sennit,0.6763
mark_twain,0.6763
bourgeois,0.6763
fisher,0.6763
karl_augustus_menninger,0.6763
pauper,0.6763
abdias,0.6763
o'connor,0.6763
frenchwoman,0.6763
second_earl_of_chatham,0.6763
kennan,0.6763
gallous,0.6763
epauliere,0.6763
sailor,0.6763
chevalier,0.6763
capelan,0.676
fyodor_mikhailovich_dostoevski,0.676
beecher,0.676
hawser,0.676
origen,0.676
essene,0.676
northrop,0.676
toter,0.676
fitzgerald,0.676
douglass,0.676
melville_weston_fuller,0.676
pauli,0.676
strauss_the_elder,0.676
hippolyte_jean_giraudoux,0.676
kroeber,0.676
parsons,0.676
gustave_flaubert,0.676
jakob_ludwig_karl_grimm,0.676
george_herbert_hitchings,0.676
bennet,0.676
castro,0.6753
moro,0.6753
rex_harrison,0.6753
rus,0.6753
rankin,0.6753
herm,0.6753
traubel,0.6753
henry_russell,0.6753
symons,0.6753
thornton_niven_wilder,0.6753
ridgepole,0.6753
fauve,0.6753
gould,0.6753
gonne,0.6753
charles_martin_hall,0.6753
nobel,0.6753
rockefeller,0.6753
charlemagne,0.6753
r._j._mitchell,0.6753
short,0.6753
golding,0.6753
tocsin,0.6753
voznesenski,0.6753
represser,0.6753
mackenzie,0.6753
robespierre,0.675
president_arthur,0.675
carducci,0.675
joffre,0.675
elgar,0.675
beignet,0.675
lungen,0.675
tirso_de_molina,0.675
grotius,0.675
monteverdi,0.675
demille,0.675
hess,0.675
aquitaine,0.675
allemande,0.675
pre-raphaelite,0.675
eisenstaedt,0.675
william_henry_pratt,0.675
kluxer,0.675
w._h._hudson,0.675
johann_gottfried_von_herder,0.675
styron,0.675
eastman,0.6743
jeerer,0.6743
jean_louis_rodolphe_agassiz,0.6743
sir_william_chambers,0.6743
pederast,0.6743
john_lennon,0.6743
arthur_stanley_jefferson_laurel,0.6743
falloff,0.6743
greene,0.6743
william_claude_dukenfield,0.6743
james_augustus_henry_murray,0.6743
trochlear,0.6743
malpighi,0.6743
henry_louis_aaron,0.6743
sigmund_freud,0.6743
withers,0.6743
steichen,0.6743
wooer,0.6743
brooks,0.6743
theodore_francis_powys,0.6743
jolliet,0.6743
victor_franz_hess,0.6743
clemens,0.6743
kennedy,0.6743
blusterer,0.6743
reagin,0.6743
ederle,0.6743
langlaufer,0.6743
luce,0.674
alecost,0.674
frunze,0.674
ratlin,0.674
schlesien,0.674
seignior,0.674
arthur_tatum,0.674
jean_bernard_leon_foucault,0.674
hazlitt,0.674
parnell,0.674
georges_clemenceau,0.674
demander,0.674
ridiculer,0.674
gentile,0.674
vogul,0.674
president_theodore_roosevelt,0.674
jansenist,0.674
patronne,0.674
hector_hugh_munro,0.674
alienee,0.674
christopher,0.674
alexis_charles_henri_maurice_de_tocqueville,0.674
trump,0.674
reata,0.674
donne,0.674
aristotelean,0.674
ivanov,0.674
tout,0.674
louis_aragon,0.674
master,0.674
bernard_law_montgomery,0.674
weisenheimer,0.674
rennet,0.6733
artiste,0.6733
ribier,0.6733
albert_camus,0.6733
poilu,0.6733
william_mitchell,0.6733
jacques_francois_fromental_elie_halevy,0.6733
christian,0.6733
ernst_werner_von_siemens,0.6733
nestor,0.6733
smalley,0.6733
director,0.6733
william_graham_sumner,0.6733
tutelo,0.6733
orozco,0.6733
fetich,0.6733
henry_viii,0.6733
psychoanalyst,0.6733
jungian,0.6733
honegger,0.6733
leibnitz,0.6733
boris_leonidovich_pasternak,0.6733
c._k._ogden,0.6733
jevons,0.673
becket,0.673
symonds,0.673
georges_jacques_danton,0.673
guevara,0.673
william_patterson,0.673
hunt,0.673
theodor_schwann,0.673
cooper,0.673
lessing,0.673
stewart,0.673
parr,0.673
orpin,0.673
napoleon_bonaparte,0.673
robert,0.673
ehrenberg,0.673
cooke,0.673
wegener,0.673
relafen,0.673
noreg,0.673
isaac_mayer_wise,0.673
stevenson,0.673
abbot,0.6724
inh,0.6724
woodhewer,0.6724
hawkshaw,0.6724
giambattista_lulli,0.6724
haji,0.6724
ianfu,0.6724
nernst,0.6724
edgar_albert_guest,0.6724
batiste,0.6724
carl_jung,0.6724
mandela,0.6724
thorpe,0.6724
archil,0.6724
bruckner,0.6724
william_jefferson_clinton,0.6724
charles_henry_harrod,0.6724
thrip,0.6724
angelo_guiseppe_roncalli,0.6724
stanton,0.6724
signer,0.6724
henry_m._robert,0.6724
heloise,0.6724
tesla,0.6724
francisco_de_goya,0.6724
patzer,0.6724
kuhn,0.6724
ginger,0.6724
friend,0.6724
john_roy_major,0.6724
soutane,0.672
great-uncle,0.672
edmond_malone,0.672
harlan_f._stone,0.672
bourne,0.672
