noun,similarity
gage,0.8022
key,0.8022
dean_swift,0.8022
matthew,0.8022
beloved,0.8022
shim,0.8022
amber,0.802
favorite,0.802
brogan,0.802
mccartney,0.8013
songstress,0.8013
brigid,0.8013
kaury,0.8013
chance,0.8013
jarrell,0.801
luke,0.801
tine,0.801
durant,0.801
plowman,0.801
deb,0.801
garret,0.801
drag,0.801
john,0.801
styler,0.801
colleen,0.801
brother,0.8003
sis,0.8003
michael_jackson,0.8003
styron,0.8003
schoolmate,0.8003
anthony,0.8003
babinski,0.8003
good,0.8003
mine,0.8003
samuel,0.8
kitty,0.8
twitterer,0.8
fatimah,0.8
robert,0.8
lasher,0.8
best,0.8
thwarter,0.8
musk,0.7993
halley,0.7993
graver,0.7993
evert,0.7993
teen,0.7993
ally,0.7993
wife,0.799
nates,0.799
spenser,0.799
nan,0.799
kendall,0.799
taw,0.799
personage,0.799
drew,0.799
ray,0.799
leftist,0.799
marc,0.799
nicholas,0.799
influential_person,0.799
ester,0.799
buhl,0.7983
gem,0.7983
cool,0.7983
tenter,0.7983
writer,0.7983
nadir,0.7983
meryl_streep,0.7983
drey,0.7983
relative,0.7983
snoop,0.7983
nash,0.7983
nad,0.7983
lapp,0.7983
clon,0.7983
lyly,0.7983
jonah,0.7983
president,0.7983
kelly,0.798
relative-in-law,0.798
abila,0.798
malory,0.798
toter,0.798
specific,0.798
lydia,0.798
prude,0.798
symons,0.798
inge,0.798
unknown,0.798
dad,0.798
stopes,0.798
scot,0.7974
twiner,0.7974
shute,0.7974
goody,0.7974
scuffle_hoe,0.7974
stephanion,0.7974
v.p.,0.7974
uut,0.7974
senator,0.7974
tawney,0.797
cleg,0.797
hick,0.797
hunter,0.797
george_bush,0.797
bridget,0.797
proponent,0.797
aril,0.797
cat,0.797
hassel,0.7964
frazer,0.7964
apple,0.7964
tor,0.7964
daniel,0.7964
sister,0.7964
eyra,0.7964
lady_friend,0.796
sir,0.796
cousin,0.796
sherlock,0.796
simon,0.796
democrat,0.796
witch,0.796
favourite,0.796
shawnee,0.796
madam,0.796
withe,0.7954
mary,0.7954
pall,0.7954
withers,0.7954
briony,0.7954
emily_price_post,0.7954
spall,0.7954
jonathan,0.7954
melaena,0.7954
simple,0.7954
shem,0.795
sty,0.795
smalley,0.795
mart,0.795
corespondent,0.795
valine,0.795
chyle,0.795
geordie,0.795
patrick,0.795
mathias,0.795
actress,0.795
diva,0.7944
shanny,0.7944
tare,0.7944
seidel,0.7944
bowie,0.7944
shay,0.7944
babe,0.7944
snake,0.794
landman,0.794
stupe,0.794
subject,0.794
ben,0.794
short,0.794
right,0.794
south,0.794
fetter,0.794
snead,0.794
shirer,0.794
bill_clinton,0.794
javan,0.794
marilyn_monroe,0.7935
reagan,0.7935
peter,0.7935
balker,0.7935
lindsay,0.7935
swaggerer,0.7935
angelique,0.7935
brother-in-law,0.7935
behring,0.7935
brinton,0.7935
hipster,0.7935
matai,0.7935
idol,0.7935
tsine,0.7935
nast,0.7935
tutelo,0.7935
stepdaughter,0.7935
heyse,0.7935
christopher,0.793
ex-spouse,0.793
hopeh,0.793
wiz,0.793
todd,0.793
kean,0.793
tole,0.793
vocalist,0.793
allantois,0.793
gillie,0.793
tin,0.793
kaki,0.793
chad,0.793
pistol,0.793
feminist,0.793
maigre,0.793
aper,0.793
stephen,0.7925
common_person,0.7925
juda,0.7925
benjamin,0.7925
jacobs,0.7925
unusual_person,0.7925
requester,0.7925
grandma,0.7925
alienee,0.7925
adman,0.7925
calean,0.7925
best_friend,0.7925
hyalin,0.792
diamond,0.792
joyce,0.792
roomy,0.792
political_leader,0.792
fellow,0.792
haick,0.792
tanner,0.792
galen,0.792
mommy,0.792
noemi,0.792
tamm,0.792
tiger,0.792
rupert_murdoch,0.792
briton,0.792
sudra,0.7915
stepmother,0.7915
jew,0.7915
georgette,0.7915
artemus_ward,0.7915
ali,0.7915
somewhere,0.7915
tomalley,0.7915
kaoline,0.7915
tai,0.7915
jensen,0.7915
lena,0.7915
austin_friar,0.7915
egocentric,0.7915
sweetheart,0.7915
streep,0.7915
cadger,0.791
good_person,0.791
tabis,0.791
smitane,0.791
allgood,0.791
stupid_person,0.791
philip,0.791
gayal,0.791
pussly,0.791
thomas_bradley,0.791
nathan_hale,0.791
hayes,0.791
lenard,0.791
tao,0.791
very_important_person,0.791
japheth,0.791
biggin,0.791
sierra,0.791
winfred,0.791
pauli,0.7905
acth,0.7905
ranter,0.7905
devries,0.7905
leo,0.7905
queen,0.7905
patwin,0.7905
hals,0.7905
alizarine,0.7905
princess,0.7905
sartor,0.7905
heterosexual_person,0.79
maha,0.79
hakim,0.79
hudson_hoagland,0.79
hsian,0.79
mackenzie,0.79
christella,0.79
drosky,0.79
molly,0.79
salientian,0.79
brier,0.79
suer,0.79
bradstreet,0.79
huss,0.79
livy,0.7896
superior_vocal_cord,0.7896
marstan,0.7896
khalif,0.7896
weill,0.7896
schlock,0.7896
bennet,0.7896
retard,0.7896
last,0.7896
pop,0.7896
test,0.789
gallous,0.789
coauthor,0.789
ashton,0.789
lady,0.789
putin,0.789
loren,0.789
jakes,0.789
moll,0.789
naomi,0.789
shawny,0.7886
mocker,0.7886
parishioner,0.7886
demander,0.7886
ayah,0.7886
dr.,0.7886
mama,0.7886
gleet,0.7886
young_girl,0.7886
passerby,0.7886
inga,0.7886
stinter,0.7886
wtv,0.7886
hallah,0.7886
pauper,0.7886
momma,0.7886
nicad,0.7886
fiance,0.7886
jewison,0.7886
better,0.7886
conservative,0.7886
younker,0.7886
frye,0.7886
mickey,0.788
marl,0.788
toff,0.788
lout,0.788
fitter,0.788
nahum,0.788
trace,0.788
purser,0.788
szilard,0.788
ginep,0.788
life,0.788
elvis,0.788
alb,0.788
kennan,0.788
con,0.7876
neurasthenic,0.7876
calx,0.7876
white_person,0.7876
stephen_michael_reich,0.7876
cheyenne,0.7876
prof,0.7876
hyson,0.7876
sacco,0.7876
capelan,0.7876
day,0.7876
nasion,0.7876
beanie,0.7876
marina,0.7876
stepfather,0.7876
hansom,0.7876
lea,0.7876
mush,0.7876
utterer,0.7876
unkind_person,0.7876
fauces,0.7876
mac,0.7876
girl_scout,0.787
thomas_crawford,0.787
sumpter,0.787
transferee,0.787
dean,0.787
khan,0.787
decker,0.787
adz,0.787
mack,0.787
anther,0.787
hazard,0.787
frank,0.787
fet,0.787
gabor,0.787
stammerer,0.787
daughter,0.787
tsh,0.787
tabi,0.787
amir,0.787
keflin,0.787
whoreson,0.787
jenny,0.787
dragger,0.787
bestower,0.787
techie,0.787
gentile,0.787
doctor,0.787
american,0.787
kid,0.787
raver,0.7866
slut,0.7866
man,0.7866
lorenz,0.7866
sumach,0.7866
patten,0.7866
tully,0.7866
brad,0.7866
dahna,0.7866
ruddle,0.7866
portrait,0.7866
strayer,0.7866
shari,0.7866
dreck,0.7866
ostler,0.7866
martin,0.7866
granter,0.7866
markoff,0.7866
hawser,0.7866
currier,0.7866
ridge,0.7866
delicious,0.7866
jay,0.7866
kennelly,0.7866
nit,0.7866
phiz,0.7866
adrian,0.7866
cive,0.786
super,0.786
marquise,0.786
seckel,0.786
jimmy,0.786
speer,0.786
grandmother,0.786
inger,0.786
ted,0.786
republican,0.786
tallis,0.786
carrell,0.786
fashion_model,0.786
lord,0.786
mispickel,0.786
third,0.786
brae,0.7856
flatmate,0.7856
homeboy,0.7856
towner,0.7856
mainer,0.7856
austen,0.7856
moment,0.7856
charity,0.7856
hunt,0.7856
throwback,0.7856
may_queen,0.7856
idiot,0.7856
layman,0.7856
toucher,0.7856
husband,0.7856
self-portrait,0.7856
wooer,0.7856
loved_one,0.7856
dainty,0.7856
hayrig,0.7856
owen,0.785
beadsman,0.785
tinder,0.785
hill,0.785
frisch,0.785
elijah,0.785
jag,0.785
ganof,0.785
chammy,0.785
aunt,0.785
gary,0.785
schnabel,0.785
original,0.785
nestor,0.785
latten,0.785
sugar,0.785
des,0.785
ash,0.785
liberalist,0.785
homosexual,0.785
soph,0.785
stover,0.7847
fechner,0.7847
sunday,0.7847
arguer,0.7847
user,0.7847
guy,0.7847
paretic,0.7847
mother,0.7847
msh,0.7847
emotional_person,0.7847
debtor,0.7847
tuna,0.7847
ade,0.7847
goy,0.7847
submitter,0.784
tither,0.784
dais,0.784
olive,0.784
max,0.784
second,0.784
riesman,0.784
martha_jane_burke,0.784
rus,0.784
stranger,0.784
spencer,0.784
jane_doe,0.784
ramie,0.784
grace_patricia_kelly,0.784
jenner,0.784
socialist,0.784
non-jew,0.784
peanut,0.784
abdias,0.784
jassid,0.784
cager,0.784
teresa,0.784
girl_wonder,0.784
john_tyler,0.7837
kirsch,0.7837
meany,0.7837
hopkinson,0.7837
hod,0.7837
behrens,0.7837
mike,0.7837
milady,0.7837
chintz,0.7837
agee,0.7837
houseguest,0.7837
kat,0.7837
mick,0.7837
fabian,0.7837
merl,0.7837
elia,0.783
samuel_houston,0.783
narcissist,0.783
neighbor,0.783
columnist,0.783
elam,0.783
communist,0.783
gerhard_gerhards,0.783
courlan,0.783
peg,0.783
calkin,0.783
theca,0.783
termer,0.783
haldol,0.783
algin,0.783
gauffer,0.783
dika,0.783
jean,0.783
lally,0.783
lozier,0.783
paul_mccartney,0.783
jamison,0.783
teach,0.7827
c._w._post,0.7827
james,0.7827
tatter,0.7827
bull_neck,0.7827
ramus,0.7827
grahame,0.7827
galan,0.7827
melchior,0.7827
alexic,0.7827
aussie,0.7827
milcher,0.7827
dayan,0.7827
solomon,0.7827
banana_quit,0.7827
defrauder,0.7827
way,0.7827
first,0.7827
father,0.7827
serkin,0.7827
kern,0.7827
french_person,0.7827
familiar,0.7827
christopher_fry,0.7827
great,0.7827
nitwit,0.7827
jesus,0.782
stepsister,0.782
newcomb,0.782
taco,0.782
archil,0.782
jonson,0.782
top,0.782
xxx,0.782
vamp,0.782
rocker,0.782
timothy_francis_leary,0.782
lye,0.782
kitty-cat,0.782
style,0.782
mark,0.782
bad_person,0.782
lan,0.782
eyry,0.782
hudson,0.782
anouilh,0.782
sergeant,0.782
purace,0.782
swag,0.782
easterner,0.782
johnny,0.782
swizzle,0.782
edward,0.782
chari,0.782
trammel,0.782
jerevan,0.782
vas,0.782
trenton,0.782
cabell,0.782
kerion,0.782
rete,0.782
greco,0.782
tiler,0.782
white_sheep,0.7817
kalif,0.7817
woman,0.7817
transport,0.7817
antifeminist,0.7817
plyer,0.7817
marks,0.7817
mam,0.7817
yid,0.7817
quoter,0.7817
story,0.7817
feifer,0.7817
crystal,0.7817
kris,0.7817
fender,0.7817
devon,0.7817
grandaunt,0.7817
fatty,0.7817
predatory_animal,0.7817
shnorrer,0.7812
celebrity,0.7812
pet,0.7812
dix,0.7812
niece,0.7812
waker,0.7812
rachet,0.7812
tindale,0.7812
virginia_katherine_mcmath,0.7812
female_person,0.7812
thyrse,0.7812
verner,0.7812
ney,0.7812
monarchist,0.7812
molter,0.7812
tammy,0.7812
marine,0.7812
seth,0.7812
john_huss,0.7812
uuh,0.7812
neoconservative,0.7812
aaron_montgomery_ward,0.7812
stemmer,0.7812
papa,0.7812
bondman,0.7812
turd,0.7812
reagin,0.7812
kine,0.781
tucker,0.781
hawkshaw,0.781
kamia,0.781
heartthrob,0.781
stayman,0.781
basia,0.781
welsher,0.781
member,0.781
bush,0.781
in-law,0.781
orpin,0.781
chamfer,0.781
legatee,0.781
goose,0.781
out-and-outer,0.781
patzer,0.781
abetter,0.781
boy,0.781
toper,0.781
stepbrother,0.781
bisexual_person,0.781
inspiration,0.781
tenia,0.781
ginger,0.781
apologist,0.781
songwriter,0.781
lucy,0.781
dacron,0.781
schrod,0.781
gracie,0.781
zaman,0.7803
rip,0.7803
ezechiel,0.7803
twerp,0.7803
abel,0.7803
chase,0.7803
hewer,0.7803
french_canadian,0.7803
ruth,0.7803
tutor,0.7803
reid,0.7803
socialite,0.7803
ciardi,0.7803
important_person,0.7803
jespersen,0.7803
romeo,0.7803
rotter,0.7803
marquand,0.7803
portrayer,0.7803
comedian,0.7803
herr,0.7803
mete,0.7803
shockley,0.7803
saint,0.7803
nonperson,0.78
jet,0.78
mistress,0.78
noyes,0.78
p.a.,0.78
shmo,0.78
preteen,0.78
bull,0.78
nrna,0.78
platitudinarian,0.78
swaggie,0.78
photographic_material,0.78
reamer,0.78
master,0.78
helve,0.78
wolf,0.78
leyden,0.78
monster,0.78
ola,0.78
minter,0.78
ralegh,0.78
welsh,0.78
skim,0.78
sum,0.78
leader,0.78
brand,0.7793
southerner,0.7793
spic,0.7793
stager,0.7793
jowett,0.7793
carl_david_anderson,0.7793
stocker,0.7793
red_meat,0.7793
tack_hammer,0.7793
artiste,0.7793
carack,0.7793
pawl,0.7793
gwynn,0.7793
crack_addict,0.7793
pepper,0.7793
bijou,0.7793
leveller,0.7793
mitchell,0.7793
econometrist,0.7793
marquis,0.7793
falloff,0.7793
james_francis_thorpe,0.7793
wolfe,0.7793
technical,0.7793
graham,0.7793
gram,0.7793
brooklyn,0.7793
kendrew,0.7793
forgetful_person,0.7793
clay,0.7793
next_friend,0.7793
shy_person,0.7793
sweet_alison,0.7793
iowan,0.779
blair,0.779
kathryn_elizabeth_smith,0.779
emmer,0.779
underclassman,0.779
ward,0.779
gator,0.779
benni,0.779
tyramine,0.779
dag,0.779
chloe_anthony_wofford,0.779
namesake,0.779
pistol_grip,0.779
paunch,0.779
slops,0.779
victim,0.779
antonius,0.779
king,0.779
hilary_rodham_clinton,0.779
wuss,0.779
fellow_member,0.779
demon,0.779
pontifex,0.779
niggler,0.779
testator,0.779
ant_bear,0.779
moulter,0.779
bill,0.7783
terry,0.7783
antony,0.7783
buchner,0.7783
consultant,0.7783
thomas_j._jackson,0.7783
wister,0.7783
baby,0.7783
seism,0.7783
cole,0.7783
burthen,0.7783
klinefelter,0.7783
mind,0.7783
plater,0.7783
navvy,0.7783
wayne,0.7783
skank,0.7783
scag,0.7783
nucha,0.7783
wagerer,0.7783
stammel,0.7783
slavey,0.778
prima,0.778
child,0.778
queer,0.778
bruno,0.778
truth,0.778
scuba,0.778
k.e.,0.778
haw,0.778
gray,0.778
tuff,0.778
ostwald,0.778
sharpy,0.778
liberal,0.778
fake,0.778
lugger,0.778
rand,0.778
hatchel,0.778
sword_stick,0.778
chela,0.778
hack_writer,0.778
tutee,0.778
gaberdine,0.778
munj,0.778
negro,0.778
swilling,0.778
schoolfellow,0.778
batten,0.778
george,0.778
western,0.778
snake_doctor,0.778
waster,0.778
grindle,0.778
gay,0.778
ragee,0.7773
sabine,0.7773
two,0.7773
mann,0.7773
west,0.7773
cunner,0.7773
shipowner,0.7773
blake,0.7773
swot,0.7773
eponymy,0.7773
candida,0.7773
sharer,0.7773
sick_person,0.7773
gib,0.7773
bailor,0.7773
hus,0.7773
incrustation,0.7773
swage,0.7773
look-alike,0.7773
