noun,similarity
liberalist,0.765
souari,0.765
soph,0.765
alpha_iron,0.765
retard,0.765
momma,0.765
requester,0.765
man,0.765
specific,0.765
sial,0.765
georgette,0.7646
peanut,0.7646
des,0.7646
allantois,0.7646
writer,0.7646
lyly,0.7646
frank,0.7646
tine,0.7646
friedan,0.7646
dogie,0.7646
famous_person,0.7646
aper,0.7646
sissy,0.764
kat,0.764
gerhard_gerhards,0.764
marquand,0.764
sudra,0.764
christopher,0.764
girl_scout,0.764
graver,0.764
ginep,0.764
french_canadian,0.764
political_leader,0.764
withe,0.7637
landman,0.7637
heterosexual_person,0.7637
cody,0.7637
seidel,0.7637
nast,0.7637
democrat,0.7637
sweetie,0.7637
gillie,0.7637
ray,0.7637
mark_anthony,0.7637
ex-boyfriend,0.7637
ade,0.7637
a.e.,0.7637
beadsman,0.7637
papa,0.7637
ali,0.7637
nash,0.763
relative,0.763
sugar,0.763
abbe,0.763
frazer,0.763
malory,0.763
stopes,0.763
sierra,0.763
dylan,0.763
parishioner,0.763
wolf,0.7627
pop,0.7627
queer,0.7627
great,0.7627
annam,0.7627
gay_man,0.7627
brother,0.7627
madam,0.7627
drosky,0.7627
pisser,0.7627
gramma,0.7627
last,0.7627
garret,0.7627
lindsay,0.7627
adit,0.762
rip,0.762
miss,0.762
allgood,0.762
basia,0.762
nasion,0.762
homeboy,0.762
courtelle,0.762
markoff,0.762
santa_ana,0.762
mike,0.762
galan,0.762
nicad,0.762
abdias,0.762
somewhere,0.762
patrick,0.762
cool,0.762
bryony,0.7617
queen_bee,0.7617
jack,0.7617
roomy,0.7617
jimmy_conors,0.7617
gay,0.7617
meany,0.7617
gayal,0.7617
kean,0.7617
plowman,0.7617
way,0.7617
meredith,0.7617
maigre,0.7617
clews,0.7617
good_person,0.7617
beloved,0.7617
stepdaughter,0.7617
unusual_person,0.7617
ney,0.7617
swill,0.7617
cat,0.7617
elijah,0.7617
kerion,0.7617
nicholas,0.7617
pry,0.761
sam,0.761
carolina,0.761
south,0.761
aaron_montgomery_ward,0.761
alexic,0.761
non-jew,0.761
mccartney,0.761
day,0.761
fauces,0.761
senator,0.761
white_ant,0.761
sis,0.761
southerner,0.761
crack_addict,0.761
durazzo,0.761
cadger,0.761
jassid,0.761
clary,0.761
very_important_person,0.7607
kennan,0.7607
whoreson,0.7607
devries,0.7607
hubel,0.7607
mayer,0.7607
szilard,0.7607
canine,0.7607
melchior,0.7607
bradstreet,0.7607
quira,0.7603
better,0.7603
antony,0.7603
gracie,0.7603
hudson_hoagland,0.7603
muslim,0.7603
twitterer,0.7603
munj,0.7603
phiz,0.7603
philip,0.7603
schoolmate,0.7603
monarchist,0.7603
biggin,0.7603
tsine,0.7603
suer,0.7603
thomas_bradley,0.76
jimmy,0.76
songstress,0.76
dainty,0.76
jakes,0.76
vamp,0.76
anouilh,0.76
edward_james_hughes,0.76
stephen_michael_reich,0.76
ranter,0.76
crystal,0.76
peter,0.7593
little_girl,0.7593
sir,0.7593
grindle,0.7593
chela,0.7593
juda,0.7593
smitane,0.7593
leftist,0.7593
hilary_clinton,0.7593
apple,0.7593
socialite,0.7593
styron,0.7593
incrustation,0.7593
aram,0.7593
simple,0.7593
ramus,0.7593
harmonizer,0.7593
monotheist,0.7593
alaska_cod,0.7593
uut,0.759
merl,0.759
mark,0.759
douche_bag,0.759
batman,0.759
a._a._michelson,0.759
antifeminist,0.759
reagan,0.759
dag,0.759
brady,0.759
common_person,0.759
babinski,0.759
stabile,0.759
lady,0.759
abel,0.759
lorenz,0.759
xxx,0.759
cousin,0.759
fiance,0.7583
mam,0.7583
white_person,0.7583
elia,0.7583
withers,0.7583
cleg,0.7583
comedian,0.7583
weill,0.7583
may_queen,0.7583
edward,0.7583
david,0.7583
erivan,0.7583
demander,0.7583
grandmother,0.7583
quinone,0.758
cive,0.758
mon,0.758
pall,0.758
ammine,0.758
socialist,0.758
scottie,0.758
kamia,0.758
durant,0.758
diana,0.758
girl_wonder,0.758
tao,0.758
elvis,0.758
abetter,0.758
gem,0.758
john_florio,0.758
dec,0.758
johnny,0.7573
lady_friend,0.7573
hopeh,0.7573
asian,0.7573
calean,0.7573
nonperson,0.7573
kine,0.7573
matthew,0.7573
grandaunt,0.7573
grahame,0.7573
life,0.7573
grandee,0.7573
short,0.7573
scute,0.7573
louis_x,0.7573
houseguest,0.7573
pistol,0.7573
virginia,0.7573
marquis,0.7573
mack,0.757
dreck,0.757
gentile,0.757
bay,0.757
gelly,0.757
hick,0.757
john_huss,0.757
chloe_anthony_wofford,0.757
spic,0.757
mackenzie,0.757
annualry,0.757
babe,0.757
matai,0.757
niggler,0.757
ginger,0.757
molly,0.757
wife,0.7563
symons,0.7563
australian,0.7563
arnold_daniel_palmer,0.7563
doggy,0.7563
offerer,0.7563
guy,0.7563
caranda,0.7563
munja,0.7563
hod,0.7563
nark,0.7563
mathias,0.7563
jonathan,0.7563
paton,0.7563
shim,0.7563
doggie,0.7563
stepsister,0.7563
stepfather,0.7563
aphaeresis,0.7563
donna,0.7563
sunday,0.7563
algin,0.756
jesus,0.756
prima,0.756
subject,0.756
hsian,0.756
republican,0.756
harijan,0.756
smalley,0.756
loved_one,0.756
houseman,0.756
jane_doe,0.756
inh,0.756
ayah,0.756
superior_vocal_cord,0.756
nathan_hale,0.756
western,0.756
bennet,0.756
paretic,0.756
jensen,0.756
gregory,0.756
olive,0.756
shawnee,0.756
scuba,0.7554
arguer,0.7554
pauli,0.7554
ice_floe,0.7554
grand,0.7554
lena,0.7554
halley,0.7554
bridget,0.7554
ninja,0.7554
dahna,0.7554
marilyn_monroe,0.7554
sty,0.7554
graham,0.7554
sweet_alison,0.7554
pawl,0.7554
charles_grey,0.7554
bob_dylan,0.7554
hakim,0.7554
p.a.,0.755
bear,0.755
neoconservative,0.755
ans,0.755
christopher_fry,0.755
narcissist,0.755
marine,0.755
styler,0.755
courlan,0.755
james_francis_thorpe,0.755
theist,0.755
emotional_person,0.755
short_bone,0.755
preteen,0.755
dog_rose,0.755
stepbrother,0.755
aken,0.755
herr,0.755
bill_clinton,0.755
favourite,0.755
tinder,0.755
purser,0.7544
liberal,0.7544
stephanion,0.7544
antonius,0.7544
apar,0.7544
original,0.7544
ganof,0.7544
neurasthenic,0.7544
tuna,0.7544
delicious,0.7544
chanal,0.7544
spencer,0.7544
rosilla,0.7544
khalka,0.7544
chill,0.7544
mart,0.7544
sister-in-law,0.7544
slick,0.7544
huss,0.7544
shari,0.7544
jet,0.7544
first,0.7544
thomas_crawford,0.7544
tater,0.7544
spall,0.7544
bull_neck,0.754
tole,0.754
an_nefud,0.754
grandpa,0.754
wajda,0.754
darnel,0.754
idiot,0.754
feminist,0.754
stinter,0.754
shawny,0.754
lasher,0.754
pontifex,0.754
virginia_pine,0.754
norma,0.754
super,0.754
gray,0.754
ant_cow,0.754
frisch,0.754
leader,0.754
unkind_person,0.754
hipster,0.754
wayne,0.754
irani,0.754
nathaniel_currier,0.754
john_adams,0.754
sugar_daddy,0.754
ale,0.754
fellow,0.754
unknown,0.754
nit,0.754
presley,0.754
hassel,0.7534
negro,0.7534
manic-depressive,0.7534
iraki,0.7534
sacco,0.7534
seism,0.7534
entire,0.7534
chintz,0.7534
bondman,0.7534
holly,0.7534
platitudinarian,0.7534
misogynist,0.7534
shute,0.7534
patrician,0.7534
sister,0.7534
gleet,0.7534
bisexual_person,0.7534
dragger,0.7534
portrayer,0.7534
rocco_marciano,0.7534
canid,0.7534
jonson,0.7534
beany,0.7534
bad_person,0.7534
goy,0.753
black_person,0.753
streisand,0.753
eponymy,0.753
grogram,0.753
ridge,0.753
tutelo,0.753
celebrity,0.753
john_marstan,0.753
winfred,0.753
lydia,0.753
rand,0.753
devil_worshiper,0.753
cavy,0.753
granddaughter,0.753
submitter,0.753
max,0.753
dog,0.753
teen,0.753
relative-in-law,0.753
blair,0.7524
virginia_katherine_mcmath,0.7524
clinton,0.7524
marks,0.7524
briton,0.7524
female_offspring,0.7524
ex-husband,0.7524
slave_ant,0.7524
milady,0.7524
tritheist,0.7524
slut,0.7524
theresa,0.7524
pet,0.7524
asa_gray,0.7524
grama,0.7524
alky,0.7524
moment,0.7524
dacron,0.7524
behring,0.7524
ice,0.7524
emily_price_post,0.7524
toter,0.7524
scott,0.7524
bestower,0.7524
agee,0.7524
amazon_ant,0.7524
predatory_animal,0.7524
behrens,0.7524
brad,0.7524
menial,0.7524
finnan,0.7524
amah,0.7524
samuel,0.7524
tin,0.7524
kennelly,0.7524
lesbian,0.7524
keflin,0.7524
dudeen,0.752
prime_minister,0.752
seth,0.752
test,0.752
lout,0.752
prof,0.752
chad,0.752
eric_arthur_blair,0.752
queen_regnant,0.752
clon,0.752
mind,0.752
bean,0.752
labour,0.752
hot_dog,0.752
crenel,0.752
cali,0.752
mainer,0.752
australian_pea,0.752
naomi,0.752
killer,0.752
alpha_ray,0.752
navvy,0.752
ted,0.752
dr.,0.752
niece,0.752
sweetheart,0.752
decker,0.752
tom,0.752
john_marquand,0.7515
mum,0.7515
tare,0.7515
peba,0.7515
scag,0.7515
mete,0.7515
tomalley,0.7515
ideologue,0.7515
poop,0.7515
carolinian,0.7515
john_lennon,0.7515
gaboriau,0.7515
woman,0.7515
content,0.7515
fice,0.7515
abo,0.7515
carrell,0.7515
american,0.7515
lapp,0.7515
swaggie,0.7515
sergeant,0.7515
benedict,0.7515
stupid_person,0.7515
paige,0.7515
influential_person,0.7515
john_rowlands,0.7515
benjamin_david_goodman,0.7515
eyra,0.7515
indian,0.7515
tenter,0.751
seyhan,0.751
salientian,0.751
walter,0.751
khan,0.751
pixel,0.751
gage,0.751
gregory_nazianzen,0.751
monster,0.751
drug_user,0.751
coauthor,0.751
signora,0.751
easterner,0.751
canadian,0.751
george_c._scott,0.751
quoter,0.751
jordan,0.751
third,0.751
jenny,0.751
jacobs,0.751
cornel,0.751
fitter,0.751
photographic_material,0.751
human,0.751
soul,0.751
lan,0.751
nard,0.751
churchman,0.751
gabor,0.751
grandfather,0.7505
yana,0.7505
kid,0.7505
greisen,0.7505
laurens,0.7505
grace_patricia_kelly,0.7505
jocote,0.7505
abstracter,0.7505
john_chapman,0.7505
romeo,0.7505
andrews,0.7505
riley,0.7505
schlock,0.7505
bigot,0.7505
tai,0.7505
debtor,0.7505
french_person,0.7505
charles_martin_hall,0.7505
saran,0.7505
nestor,0.7505
swift,0.7505
todd,0.7505
waster,0.7505
lover,0.7505
crazy,0.7505
carl_david_anderson,0.7505
nanus,0.7505
gallous,0.7505
latten,0.7505
joshua,0.7505
kirsch,0.7505
george,0.7505
athodyd,0.7505
defrauder,0.7505
weston,0.7505
dais,0.7505
stupe,0.7505
neighbor,0.7505
swaggerer,0.75
granddad,0.75
stepmother,0.75
deep,0.75
swag,0.75
purace,0.75
bee,0.75
ordinary,0.75
rima,0.75
small_person,0.75
horse_bean,0.75
paul_mccartney,0.75
creature,0.75
aunt,0.75
namesake,0.75
sabbatarian,0.75
secernment,0.75
alfred_noyes,0.75
riesman,0.75
edwin,0.75
animal,0.75
catholic,0.7495
gray_wolf,0.7495
story,0.7495
saint,0.7495
schmo,0.7495
acth,0.7495
individualist,0.7495
luba,0.7495
prancer,0.7495
charles,0.7495
utterer,0.7495
moro,0.7495
sharer,0.7495
flory,0.7495
serjeant,0.7495
inger,0.7495
streep,0.7495
ramie,0.7495
conservative_jew,0.7495
shade,0.7495
next_friend,0.7495
thomas_j._jackson,0.7495
martin_v,0.7495
bladder_sphincter,0.7495
king,0.7495
brother-in-law,0.7495
fatty,0.7495
homophobe,0.7495
antichrist,0.7495
andryala,0.7495
elam,0.7495
monogynist,0.7495
false_vampire,0.7495
extra,0.7495
nrna,0.7495
slavey,0.749
madonna_louise_ciccone,0.749
mann,0.749
java,0.749
rete,0.749
martha_jane_burke,0.749
kris,0.749
important_person,0.749
milcher,0.749
grad,0.749
skilly,0.749
houri,0.749
kendrew,0.749
athar,0.749
lessor,0.749
brim,0.749
rich_person,0.749
chorion,0.749
constantina,0.749
hazard,0.749
john_deere,0.749
lord,0.749
nagi,0.749
daughter,0.749
gregory_pincus,0.749
manson,0.749
father,0.7485
blocker,0.7485
mad_apple,0.7485
isabella,0.7485
burthen,0.7485
artiste,0.7485
samuel_houston,0.7485
ballock,0.7485
capelan,0.7485
ibrahim,0.7485
baby,0.7485
columnist,0.7485
biddy,0.7485
k.e.,0.7485
north,0.7485
gary,0.7485
martin,0.7485
norrish,0.7485
wold,0.7485
sabine,0.7485
tiler,0.7485
maxzide,0.7485
sequoya,0.7485
egyptian_bean,0.7485
dix,0.7485
shirer,0.7485
sectarist,0.7485
girard,0.7485
kern,0.7485
bronc,0.7485
mocker,0.7485
mark_wayne_clark,0.748
asmera,0.748
poet,0.748
gamp,0.748
dimer,0.748
urate,0.748
coordinator,0.748
mari,0.748
ailey,0.748
born,0.748
forgetful_person,0.748
musk,0.748
demon,0.748
flame_pea,0.748
nuisance,0.748
madame,0.748
jean_anouilh,0.748
ex-spouse,0.748
waker,0.748
mayeng,0.748
mickey,0.748
central,0.748
course,0.748
morgan,0.748
great-aunt,0.748
pistol_grip,0.748
keith_rupert_murdoch,0.748
elected_official,0.748
prelone,0.748
trophy_wife,0.748
deceased,0.748
clericalist,0.7476
out-and-outer,0.7476
lozier,0.7476
semi-abstraction,0.7476
bull,0.7476
