noun,similarity
biscuit,0.7637
shore,0.7637
hippie,0.7637
belch,0.7637
tick,0.7637
teddy,0.7637
ant,0.7637
matthew,0.7637
porkchop,0.7637
spider,0.7637
bullet,0.7637
patten,0.7637
slyboots,0.7637
child,0.763
slops,0.763
beat,0.763
beetle,0.763
philip,0.763
turtle,0.763
rocket,0.763
stretch,0.763
deputy,0.763
pope,0.763
mary,0.7627
shell_stitch,0.7627
mushroom,0.7627
bone,0.7627
sial,0.7627
animal,0.7627
stinker,0.7627
piglet,0.7627
lasher,0.7627
burrito,0.7627
johnson,0.7627
brownie,0.7627
whiskey,0.7627
whipstitch,0.7627
mom,0.7627
fulah,0.7627
tucker,0.7627
tully,0.7627
putz,0.7627
richards,0.7627
sissy,0.7627
pip,0.762
ethyl,0.762
somebody,0.762
hansom,0.762
softy,0.762
chico,0.762
skipper,0.762
nucha,0.762
cive,0.762
timothy,0.762
huckleberry,0.762
husky,0.762
bovine,0.762
tuck,0.762
brew,0.762
strauss,0.7617
daddy,0.7617
jet,0.7617
brim,0.7617
dark,0.7617
witch,0.7617
ticker,0.7617
grandma,0.7617
uut,0.7617
mother,0.7617
gill,0.7617
tripper,0.7617
spinner,0.7617
feline,0.761
cider,0.761
hymie,0.761
moody,0.761
pretzel,0.761
stocker,0.761
dickie,0.761
bishop,0.761
murphy,0.761
pussly,0.761
storey,0.761
tooshie,0.761
chief,0.761
morton,0.761
docker,0.7607
tutelo,0.7607
troll,0.7607
blue_jean,0.7607
cooly,0.7607
cither,0.7607
boy,0.7607
puppy,0.7607
phiz,0.7607
ranger,0.7607
standish,0.7607
stuart,0.7607
rachel,0.7607
tee_shirt,0.7607
shittah,0.7607
woof,0.7607
snuff,0.7607
waffle,0.7607
butterfly,0.7607
flitch,0.7607
grimm,0.7603
bacon,0.7603
south,0.7603
flimsy,0.7603
shanty,0.7603
coco,0.7603
blue_bull,0.7603
victor,0.7603
spock,0.7603
shute,0.7603
brother,0.7603
pock,0.7603
momma,0.7603
maha,0.7603
shack,0.7603
silly,0.7603
stoic,0.76
mike,0.76
grahame,0.76
dr.,0.76
ham,0.76
bay,0.76
pippin,0.76
friend,0.76
bat,0.76
graham,0.76
shari,0.76
amigo,0.76
donkey,0.7593
truster,0.7593
rebel,0.7593
chill,0.7593
benny,0.7593
president,0.7593
mama,0.7593
sumach,0.7593
machine,0.7593
herman,0.7593
nugget,0.7593
seth,0.7593
fairy,0.7593
chilly,0.7593
pika,0.7593
ward,0.7593
tipster,0.7593
chum,0.7593
spliff,0.759
pud,0.759
fleck,0.759
ruth,0.759
hunt,0.759
step,0.759
prima,0.759
dad,0.759
killer,0.759
morris,0.759
stepson,0.759
chump,0.759
doc,0.759
biddy,0.7583
hill,0.7583
maker,0.7583
mommy,0.7583
doodle,0.7583
mann,0.7583
brand,0.7583
best,0.7583
alien,0.7583
mulligan,0.7583
sheikh,0.7583
right,0.7583
psycho,0.7583
watson,0.7583
ducky,0.7583
tai,0.7583
sharp,0.7583
hook,0.7583
ethene,0.7583
mule,0.7583
disco,0.7583
sierra,0.7583
rajah,0.7583
rodeo,0.7583
tidbit,0.7583
brutus,0.7583
potter,0.7583
gram,0.7583
doll,0.758
pixy,0.758
bruiser,0.758
stupe,0.758
styron,0.758
pix,0.758
turd,0.758
briton,0.758
stag,0.758
frazer,0.758
titus,0.758
owner,0.758
squeaker,0.758
splash,0.758
todd,0.758
jones,0.758
maxwell,0.758
christian,0.758
angus,0.758
butternut,0.758
skag,0.758
fish,0.7573
pastor,0.7573
dix,0.7573
marsh,0.7573
solomon,0.7573
drosky,0.7573
trump,0.7573
skilly,0.7573
romeo,0.7573
strickle,0.7573
ballpark,0.7573
minnie_mouse,0.7573
ridge,0.7573
cricket,0.7573
dory,0.7573
soybean,0.7573
bee,0.7573
hecht,0.7573
elia,0.7573
person,0.7573
raise,0.7573
hamburger,0.7573
bliny,0.7573
trooper,0.757
backstitch,0.757
patrick,0.757
beast,0.757
kahlua,0.757
stilwell,0.757
dumpling,0.757
bush,0.757
slice,0.757
unknown,0.757
stranger,0.757
antony,0.757
cherry,0.757
princess,0.757
son,0.757
toter,0.757
stein,0.757
milcher,0.757
archer,0.7563
junior,0.7563
silicon_chip,0.7563
gleet,0.7563
ridgel,0.7563
sweetheart,0.7563
georgette,0.7563
winfred,0.7563
tine,0.7563
wester,0.7563
shell,0.7563
moro,0.7563
sully,0.7563
schemer,0.7563
toy,0.7563
ben,0.7563
dibble,0.7563
runch,0.7563
tory,0.7563
riser,0.7563
tin,0.7563
whatnot,0.7563
anther,0.7563
rus,0.7563
sniffer,0.7563
agee,0.7563
jakes,0.7563
a.e.,0.7563
pumpkin,0.7563
grandson,0.756
jerry,0.756
mutt,0.756
burthen,0.756
dolly,0.756
sewing_stitch,0.756
morrison,0.756
sheridan,0.756
jerker,0.756
shyster,0.756
ethyne,0.756
sian,0.756
teach,0.756
spaghetti,0.756
beau,0.756
wince,0.756
kiley,0.756
homeboy,0.756
bucktooth,0.7554
sis,0.7554
simpson,0.7554
stephen,0.7554
gibbs,0.7554
general,0.7554
botcher,0.7554
dag,0.7554
bernard,0.7554
sumpter,0.7554
clown,0.7554
champ,0.7554
ray,0.7554
marti,0.7554
merl,0.7554
xavier,0.7554
bailey,0.7554
meredith,0.7554
way,0.7554
master,0.7554
rocker,0.7554
self,0.755
grandmother,0.755
cinch,0.755
alienee,0.755
rutledge,0.755
nicholas,0.755
george,0.755
tzarina,0.755
scuba,0.755
cow_shark,0.755
nickel,0.755
withers,0.755
bunny,0.755
king,0.755
radio,0.755
key,0.755
piolet,0.755
puncher,0.755
pony,0.755
beloved,0.755
diva,0.755
fender,0.755
sniffle,0.755
wolf,0.755
mick,0.755
judge,0.755
hitchiti,0.755
stockman,0.7544
sushi,0.7544
worm,0.7544
marley,0.7544
creature,0.7544
strickland,0.7544
lloyd,0.7544
joshua,0.7544
somewhere,0.7544
moth,0.7544
shoji,0.7544
prince,0.7544
sonny,0.7544
erica,0.7544
brogan,0.7544
wencher,0.7544
tracy,0.7544
wilson,0.7544
fuzz,0.7544
friar,0.7544
hitchings,0.754
pigeon,0.754
scotchman,0.754
block,0.754
bluebell,0.754
misfit,0.754
goof,0.754
sudra,0.754
thomas,0.754
cisco,0.754
seymour,0.754
jefferson,0.754
noah,0.754
otis,0.754
shift,0.754
weston,0.754
shawny,0.754
burnham,0.754
muggins,0.754
navajo,0.754
pall,0.7534
jonah,0.7534
chin,0.7534
schnabel,0.7534
tati,0.7534
lord,0.7534
snook,0.7534
pill,0.7534
wallace,0.7534
skim,0.7534
bird,0.7534
hippo,0.7534
wolfe,0.7534
mimicker,0.7534
rabbit,0.7534
geek,0.7534
miss,0.7534
familiar,0.753
auto,0.753
williams,0.753
spencer,0.753
jackson,0.753
jimmy,0.753
sherry,0.753
joyce,0.753
steffens,0.753
patient,0.753
tyler,0.753
cupcake,0.753
mocker,0.753
german,0.753
smalley,0.753
lino,0.753
streak,0.753
spic,0.753
cornish,0.753
bunche,0.753
nut,0.753
fiend,0.753
shipper,0.753
mayor,0.753
pisser,0.753
teacup,0.753
deacon,0.753
shallon,0.753
cocoa,0.753
striver,0.753
delilah,0.753
goy,0.753
elijah,0.753
porter,0.753
pinky,0.753
slogger,0.753
smitane,0.7524
babe,0.7524
paton,0.7524
budge,0.7524
gregory,0.7524
stuffer,0.7524
snack,0.7524
ratlin,0.7524
frisch,0.7524
bloomfield,0.7524
outlaw,0.7524
xxx,0.7524
bobby,0.7524
girl,0.7524
terylene,0.7524
wooer,0.7524
wrangler,0.7524
shaw,0.7524
dasheen,0.7524
papa,0.7524
romp,0.7524
whipper,0.7524
dowser,0.7524
stickler,0.7524
parr,0.7524
ruddle,0.7524
percy,0.7524
meany,0.7524
teat,0.752
v.p.,0.752
granny,0.752
donald_duck,0.752
pepper,0.752
fitch,0.752
sloth,0.752
thing,0.752
demetrius,0.752
plush,0.752
teal,0.752
latte,0.752
juice,0.752
fuller,0.752
smother,0.752
frye,0.752
meatball,0.7515
dixie,0.7515
man,0.7515
ted_shawn,0.7515
whiskers,0.7515
husband,0.7515
buckle,0.7515
gillie,0.7515
duchess,0.7515
jew,0.7515
curtis,0.7515
stepmother,0.7515
prexy,0.7515
squeezer,0.7515
wade,0.7515
brier,0.7515
beaver,0.7515
pitman,0.7515
buster,0.7515
hog,0.751
ant_cow,0.751
doctor,0.751
bronc,0.751
shillalah,0.751
maxzide,0.751
john,0.751
buckeye,0.751
stanford,0.751
gelly,0.751
austen,0.751
tom,0.751
retard,0.751
toque,0.751
caimito,0.751
sponge,0.751
russell,0.751
franklin,0.7505
bernstein,0.7505
ginep,0.7505
nit,0.7505
domingo,0.7505
bister,0.7505
mango,0.7505
sendee,0.7505
prof,0.7505
schmo,0.7505
passerby,0.7505
tiffany,0.7505
midget,0.7505
toucher,0.7505
bitch,0.7505
grizzly,0.7505
dika,0.7505
gray,0.7505
alley,0.7505
berry,0.7505
seism,0.7505
blue_cheese,0.7505
cross,0.7505
charity,0.7505
montana,0.7505
twiner,0.7505
wicopy,0.7505
hutchins,0.75
shivaist,0.75
bligh,0.75
tricker,0.75
hoagie,0.75
sullivan,0.75
canuck,0.75
brain,0.75
baruch,0.75
hatter,0.75
brown,0.75
speckle,0.75
homegirl,0.75
buckshot,0.75
fella,0.75
bloch,0.75
embroidery_stitch,0.75
oriental,0.75
roomy,0.75
digit,0.7495
guacharo,0.7495
slug,0.7495
nimby,0.7495
snowman,0.7495
bookie,0.7495
sharer,0.7495
snug,0.7495
patch,0.7495
qualifier,0.7495
honey,0.7495
grand,0.7495
charles,0.7495
chock,0.7495
grizzle,0.7495
fanny,0.7495
moonshine,0.7495
barnacle,0.7495
crisp,0.7495
hyson,0.7495
norrish,0.7495
wight,0.7495
professor,0.7495
hsian,0.7495
robert,0.7495
rachet,0.7495
rotter,0.7495
kelly,0.7495
blair,0.7495
dot,0.7495
glen,0.7495
james,0.7495
symons,0.7495
jacob,0.7495
greco,0.7495
aril,0.7495
commander,0.7495
siren,0.7495
tent_stitch,0.7495
chela,0.7495
horn,0.749
riley,0.749
chance,0.749
mon,0.749
blank,0.749
toff,0.749
zulu,0.749
bunk,0.749
gillespie,0.749
fox,0.749
stone,0.749
hallah,0.749
edwin,0.749
specific,0.7485
orchid,0.7485
sartor,0.7485
middle,0.7485
hudson,0.7485
axle,0.7485
grandee,0.7485
pascal,0.7485
bucket,0.7485
banana,0.7485
candy,0.7485
stud,0.7485
raisin,0.7485
burnouse,0.7485
phoebe,0.7485
cali,0.7485
bogey,0.7485
tabis,0.7485
billy,0.7485
stevens,0.7485
vicar,0.7485
parsons,0.7485
chink,0.7485
lucas,0.7485
supplejack,0.7485
benni,0.7485
shlockmeister,0.7485
slugger,0.7485
style,0.7485
stephanion,0.748
tawney,0.748
ferdinand,0.748
flory,0.748
weirdo,0.748
trace,0.748
choke,0.748
quack,0.748
doyly,0.748
gringo,0.748
devil,0.748
nestor,0.748
veggie,0.748
arguer,0.748
storm,0.748
adolescent,0.748
sneaker,0.748
cutter,0.748
cotton,0.748
susah,0.748
bell,0.748
ant_bear,0.748
laddie,0.748
nick,0.748
guy,0.748
teddy_bear,0.748
benton,0.748
johnny,0.748
con,0.748
alexic,0.748
sloop,0.748
scruff,0.748
scratch,0.748
polo,0.748
shipway,0.7476
willow,0.7476
baptist,0.7476
plane,0.7476
tor,0.7476
adrian,0.7476
quick,0.7476
jacobi,0.7476
marlin,0.7476
godchild,0.7476
muff,0.7476
hippy,0.7476
golding,0.7476
senior,0.7476
abila,0.7476
steinmetz,0.7476
fin,0.7476
boundary,0.7476
zombie,0.7476
scooter,0.7476
hart,0.7476
ghost,0.7476
attestant,0.7476
boss,0.7476
donna,0.7476
wesley,0.7476
plyer,0.7476
ash,0.7476
ship,0.7476
duke,0.7476
kingston,0.7476
shona,0.7476
marstan,0.7476
stretch_pants,0.7476
brinton,0.7476
shamrock_pea,0.7476
rabbi,0.7476
maximum,0.7476
shareholder,0.7476
relative,0.747
sanchez,0.747
pinot,0.747
hercules,0.747
shirer,0.747
bairn,0.747
moreen,0.747
riesman,0.747
dawson,0.747
stacte,0.747
terry,0.747
grogram,0.747
lug,0.747
holly,0.747
lulu,0.747
jonathan,0.747
patwin,0.747
achira,0.747
horney,0.747
p.a.,0.747
acth,0.747
stemmer,0.747
tipper,0.747
tug,0.747
scribble,0.747
bidder,0.747
brady,0.747
